data_creazione,attivo,cliente_id,nome,email,negozio_id,cognome,indirizzo_id
2006-02-14 22:04:37,1,468,TIM,TIM.CARY@sakilacustomer.org,1,CARY,473
2006-02-14 22:04:36,1,162,LAUREN,LAUREN.HUDSON@sakilacustomer.org,2,HUDSON,166
2006-02-14 22:04:37,1,378,EUGENE,EUGENE.CULPEPPER@sakilacustomer.org,1,CULPEPPER,383
2006-02-14 22:04:37,0,558,JIMMIE,JIMMIE.EGGLESTON@sakilacustomer.org,1,EGGLESTON,564
2006-02-14 22:04:36,1,96,DIANA,DIANA.ALEXANDER@sakilacustomer.org,1,ALEXANDER,100
2006-02-14 22:04:37,1,488,SHANE,SHANE.MILLARD@sakilacustomer.org,2,MILLARD,493
2006-02-14 22:04:36,1,92,TINA,TINA.SIMMONS@sakilacustomer.org,2,SIMMONS,96
2006-02-14 22:04:37,1,328,JEFFREY,JEFFREY.SPEAR@sakilacustomer.org,2,SPEAR,333
2006-02-14 22:04:36,1,130,CHARLOTTE,CHARLOTTE.HUNTER@sakilacustomer.org,1,HUNTER,134
2006-02-14 22:04:37,1,395,JOHNNY,JOHNNY.TURPIN@sakilacustomer.org,2,TURPIN,400
2006-02-14 22:04:36,1,143,LESLIE,LESLIE.GORDON@sakilacustomer.org,1,GORDON,147
2006-02-14 22:04:36,1,179,DANA,DANA.HART@sakilacustomer.org,1,HART,183
2006-02-14 22:04:37,1,443,FRANCISCO,FRANCISCO.SKIDMORE@sakilacustomer.org,2,SKIDMORE,448
2006-02-14 22:04:36,1,4,BARBARA,BARBARA.JONES@sakilacustomer.org,2,JONES,8
2006-02-14 22:04:37,1,521,ROLAND,ROLAND.SOUTH@sakilacustomer.org,2,SOUTH,527
2006-02-14 22:04:37,1,306,CHARLES,CHARLES.KOWALSKI@sakilacustomer.org,1,KOWALSKI,311
2006-02-14 22:04:37,1,333,ANDREW,ANDREW.PURDY@sakilacustomer.org,2,PURDY,338
2006-02-14 22:04:36,1,260,CHRISTY,CHRISTY.VARGAS@sakilacustomer.org,1,VARGAS,265
2006-02-14 22:04:37,1,436,TROY,TROY.QUIGLEY@sakilacustomer.org,1,QUIGLEY,441
2006-02-14 22:04:36,1,22,LAURA,LAURA.RODRIGUEZ@sakilacustomer.org,1,RODRIGUEZ,26
2006-02-14 22:04:36,1,66,JANICE,JANICE.WARD@sakilacustomer.org,2,WARD,70
2006-02-14 22:04:36,1,110,TIFFANY,TIFFANY.JORDAN@sakilacustomer.org,2,JORDAN,114
2006-02-14 22:04:37,1,492,LESTER,LESTER.KRAUS@sakilacustomer.org,2,KRAUS,497
2006-02-14 22:04:36,1,62,JOAN,JOAN.COOPER@sakilacustomer.org,1,COOPER,66
2006-02-14 22:04:36,1,192,LAURIE,LAURIE.LAWRENCE@sakilacustomer.org,1,LAWRENCE,196
2006-02-14 22:04:37,1,301,ROBERT,ROBERT.BAUGHMAN@sakilacustomer.org,2,BAUGHMAN,306
2006-02-14 22:04:37,1,496,TYLER,TYLER.WREN@sakilacustomer.org,2,WREN,501
2006-02-14 22:04:37,1,448,MIGUEL,MIGUEL.BETANCOURT@sakilacustomer.org,1,BETANCOURT,453
2006-02-14 22:04:37,1,275,CAROLE,CAROLE.BARNETT@sakilacustomer.org,2,BARNETT,280
2006-02-14 22:04:36,1,81,ANDREA,ANDREA.HENDERSON@sakilacustomer.org,1,HENDERSON,85
2006-02-14 22:04:36,1,259,LENA,LENA.JENSEN@sakilacustomer.org,2,JENSEN,264
2006-02-14 22:04:36,1,82,KATHRYN,KATHRYN.COLEMAN@sakilacustomer.org,1,COLEMAN,86
2006-02-14 22:04:36,1,198,ELSIE,ELSIE.KELLEY@sakilacustomer.org,2,KELLEY,202
2006-02-14 22:04:37,1,347,RYAN,RYAN.SALISBURY@sakilacustomer.org,2,SALISBURY,352
2006-02-14 22:04:37,1,394,CHRIS,CHRIS.BROTHERS@sakilacustomer.org,2,BROTHERS,399
2006-02-14 22:04:36,1,35,VIRGINIA,VIRGINIA.GREEN@sakilacustomer.org,2,GREEN,39
2006-02-14 22:04:37,0,406,NATHAN,NATHAN.RUNYON@sakilacustomer.org,1,RUNYON,411
2006-02-14 22:04:37,1,402,LUIS,LUIS.YANEZ@sakilacustomer.org,1,YANEZ,407
2006-02-14 22:04:36,1,195,VANESSA,VANESSA.SIMS@sakilacustomer.org,1,SIMS,199
2006-02-14 22:04:36,1,9,MARGARET,MARGARET.MOORE@sakilacustomer.org,2,MOORE,13
2006-02-14 22:04:37,1,405,LEONARD,LEONARD.SCHOFIELD@sakilacustomer.org,1,SCHOFIELD,410
2006-02-14 22:04:36,1,180,STACY,STACY.CUNNINGHAM@sakilacustomer.org,2,CUNNINGHAM,184
2006-02-14 22:04:36,1,228,ALLISON,ALLISON.STANLEY@sakilacustomer.org,2,STANLEY,232
2006-02-14 22:04:37,1,581,VIRGIL,VIRGIL.WOFFORD@sakilacustomer.org,1,WOFFORD,587
2006-02-14 22:04:36,1,207,GERTRUDE,GERTRUDE.CASTILLO@sakilacustomer.org,1,CASTILLO,211
2006-02-14 22:04:36,1,261,DEANNA,DEANNA.BYRD@sakilacustomer.org,1,BYRD,266
2006-02-14 22:04:36,1,113,CINDY,CINDY.FISHER@sakilacustomer.org,2,FISHER,117
2006-02-14 22:04:37,1,348,ROGER,ROGER.QUINTANILLA@sakilacustomer.org,2,QUINTANILLA,353
2006-02-14 22:04:37,1,585,PERRY,PERRY.SWAFFORD@sakilacustomer.org,1,SWAFFORD,591
2006-02-14 22:04:37,1,338,DENNIS,DENNIS.GILMAN@sakilacustomer.org,1,GILMAN,343
2006-02-14 22:04:37,1,363,ROY,ROY.WHITING@sakilacustomer.org,2,WHITING,368
2006-02-14 22:04:37,1,323,MATTHEW,MATTHEW.MAHAN@sakilacustomer.org,2,MAHAN,328
2006-02-14 22:04:37,1,481,HERMAN,HERMAN.DEVORE@sakilacustomer.org,1,DEVORE,486
2006-02-14 22:04:36,1,67,KELLY,KELLY.TORRES@sakilacustomer.org,1,TORRES,71
2006-02-14 22:04:36,1,160,ERIN,ERIN.DUNN@sakilacustomer.org,2,DUNN,164
2006-02-14 22:04:36,1,253,TERRY,TERRY.CARLSON@sakilacustomer.org,1,CARLSON,258
2006-02-14 22:04:37,1,284,SONIA,SONIA.GREGORY@sakilacustomer.org,1,GREGORY,289
2006-02-14 22:04:36,1,20,SHARON,SHARON.ROBINSON@sakilacustomer.org,2,ROBINSON,24
2006-02-14 22:04:37,1,523,HARVEY,HARVEY.GUAJARDO@sakilacustomer.org,1,GUAJARDO,529
2006-02-14 22:04:36,1,237,TANYA,TANYA.GILBERT@sakilacustomer.org,1,GILBERT,241
2006-02-14 22:04:37,1,351,JACK,JACK.FOUST@sakilacustomer.org,1,FOUST,356
2006-02-14 22:04:36,1,171,DOLORES,DOLORES.WAGNER@sakilacustomer.org,2,WAGNER,175
2006-02-14 22:04:36,1,43,CHRISTINE,CHRISTINE.ROBERTS@sakilacustomer.org,2,ROBERTS,47
2006-02-14 22:04:36,1,122,THELMA,THELMA.MURRAY@sakilacustomer.org,1,MURRAY,126
2006-02-14 22:04:36,1,231,GEORGIA,GEORGIA.JACOBS@sakilacustomer.org,1,JACOBS,235
2006-02-14 22:04:37,1,393,PHILIP,PHILIP.CAUSEY@sakilacustomer.org,1,CAUSEY,398
2006-02-14 22:04:37,1,460,LEON,LEON.BOSTIC@sakilacustomer.org,1,BOSTIC,465
2006-02-14 22:04:37,1,591,KENT,KENT.ARSENAULT@sakilacustomer.org,1,ARSENAULT,597
2006-02-14 22:04:37,1,553,MAX,MAX.PITT@sakilacustomer.org,1,PITT,559
2006-02-14 22:04:37,1,280,TRACEY,TRACEY.BARRETT@sakilacustomer.org,2,BARRETT,285
2006-02-14 22:04:37,1,411,NORMAN,NORMAN.CURRIER@sakilacustomer.org,1,CURRIER,416
2006-02-14 22:04:37,1,578,WILLARD,WILLARD.LUMPKIN@sakilacustomer.org,2,LUMPKIN,584
2006-02-14 22:04:36,1,266,NORA,NORA.HERRERA@sakilacustomer.org,2,HERRERA,271
2006-02-14 22:04:36,1,156,BERTHA,BERTHA.FERGUSON@sakilacustomer.org,1,FERGUSON,160
2006-02-14 22:04:36,1,212,WILMA,WILMA.RICHARDS@sakilacustomer.org,2,RICHARDS,216
2006-02-14 22:04:36,0,169,ERICA,ERICA.MATTHEWS@sakilacustomer.org,2,MATTHEWS,173
2006-02-14 22:04:37,0,446,THEODORE,THEODORE.CULP@sakilacustomer.org,2,CULP,451
2006-02-14 22:04:37,1,589,TRACY,TRACY.HERRMANN@sakilacustomer.org,1,HERRMANN,595
2006-02-14 22:04:37,1,470,GORDON,GORDON.ALLARD@sakilacustomer.org,1,ALLARD,475
2006-02-14 22:04:37,1,502,BRETT,BRETT.CORNWELL@sakilacustomer.org,1,CORNWELL,507
2006-02-14 22:04:37,1,312,MARK,MARK.RINEHART@sakilacustomer.org,2,RINEHART,317
2006-02-14 22:04:37,1,424,KYLE,KYLE.SPURLOCK@sakilacustomer.org,2,SPURLOCK,429
2006-02-14 22:04:37,1,414,VINCENT,VINCENT.RALSTON@sakilacustomer.org,1,RALSTON,419
2006-02-14 22:04:37,1,372,STEVE,STEVE.MACKENZIE@sakilacustomer.org,2,MACKENZIE,377
2006-02-14 22:04:36,1,71,KATHY,KATHY.JAMES@sakilacustomer.org,1,JAMES,75
2006-02-14 22:04:37,1,458,LLOYD,LLOYD.DOWD@sakilacustomer.org,1,DOWD,463
2006-02-14 22:04:36,1,87,WANDA,WANDA.PATTERSON@sakilacustomer.org,1,PATTERSON,91
2006-02-14 22:04:36,0,241,HEIDI,HEIDI.LARSON@sakilacustomer.org,2,LARSON,245
2006-02-14 22:04:36,1,145,LUCILLE,LUCILLE.HOLMES@sakilacustomer.org,1,HOLMES,149
2006-02-14 22:04:37,1,454,ALEX,ALEX.GRESHAM@sakilacustomer.org,2,GRESHAM,459
2006-02-14 22:04:37,1,493,BRENT,BRENT.HARKINS@sakilacustomer.org,1,HARKINS,498
2006-02-14 22:04:37,1,410,CURTIS,CURTIS.IRBY@sakilacustomer.org,2,IRBY,415
2006-02-14 22:04:37,1,407,DALE,DALE.RATCLIFF@sakilacustomer.org,1,RATCLIFF,412
2006-02-14 22:04:36,1,34,REBECCA,REBECCA.SCOTT@sakilacustomer.org,2,SCOTT,38
2006-02-14 22:04:36,1,163,CATHY,CATHY.SPENCER@sakilacustomer.org,1,SPENCER,167
2006-02-14 22:04:37,1,300,JOHN,JOHN.FARNSWORTH@sakilacustomer.org,1,FARNSWORTH,305
2006-02-14 22:04:36,1,233,LILLIE,LILLIE.KIM@sakilacustomer.org,2,KIM,237
2006-02-14 22:04:37,1,576,MORRIS,MORRIS.MCCARTER@sakilacustomer.org,2,MCCARTER,582
2006-02-14 22:04:37,1,384,ERNEST,ERNEST.STEPP@sakilacustomer.org,2,STEPP,389
2006-02-14 22:04:37,1,473,JORGE,JORGE.OLIVARES@sakilacustomer.org,2,OLIVARES,478
2006-02-14 22:04:37,1,531,JAMIE,JAMIE.WAUGH@sakilacustomer.org,2,WAUGH,537
2006-02-14 22:04:36,1,177,SAMANTHA,SAMANTHA.DUNCAN@sakilacustomer.org,2,DUNCAN,181
2006-02-14 22:04:37,0,592,TERRANCE,TERRANCE.ROUSH@sakilacustomer.org,1,ROUSH,598
2006-02-14 22:04:37,1,516,ELMER,ELMER.NOE@sakilacustomer.org,2,NOE,522
2006-02-14 22:04:37,1,490,SAM,SAM.MCDUFFIE@sakilacustomer.org,1,MCDUFFIE,495
2006-02-14 22:04:36,1,148,ELEANOR,ELEANOR.HUNT@sakilacustomer.org,1,HUNT,152
2006-02-14 22:04:37,1,282,JENNY,JENNY.CASTRO@sakilacustomer.org,2,CASTRO,287
2006-02-14 22:04:36,1,116,VICTORIA,VICTORIA.GIBSON@sakilacustomer.org,1,GIBSON,120
2006-02-14 22:04:36,1,165,LORRAINE,LORRAINE.STEPHENS@sakilacustomer.org,2,STEPHENS,169
2006-02-14 22:04:36,1,83,LOUISE,LOUISE.JENKINS@sakilacustomer.org,1,JENKINS,87
2006-02-14 22:04:37,1,486,GLEN,GLEN.TALBERT@sakilacustomer.org,1,TALBERT,491
2006-02-14 22:04:36,1,247,STELLA,STELLA.MORENO@sakilacustomer.org,1,MORENO,251
2006-02-14 22:04:37,1,357,KEITH,KEITH.RICO@sakilacustomer.org,1,RICO,362
2006-02-14 22:04:37,1,564,BOB,BOB.PFEIFFER@sakilacustomer.org,2,PFEIFFER,570
2006-02-14 22:04:36,1,1,MARY,MARY.SMITH@sakilacustomer.org,1,SMITH,5
2006-02-14 22:04:36,1,99,EMILY,EMILY.DIAZ@sakilacustomer.org,2,DIAZ,103
2006-02-14 22:04:36,1,39,DEBRA,DEBRA.NELSON@sakilacustomer.org,1,NELSON,43
2006-02-14 22:04:37,1,442,LEROY,LEROY.BUSTAMANTE@sakilacustomer.org,1,BUSTAMANTE,447
2006-02-14 22:04:37,1,392,SEAN,SEAN.DOUGLASS@sakilacustomer.org,2,DOUGLASS,397
2006-02-14 22:04:36,1,138,HAZEL,HAZEL.WARREN@sakilacustomer.org,1,WARREN,142
2006-02-14 22:04:36,1,210,ELLA,ELLA.OLIVER@sakilacustomer.org,2,OLIVER,214
2006-02-14 22:04:36,0,271,PENNY,PENNY.NEAL@sakilacustomer.org,1,NEAL,276
2006-02-14 22:04:36,1,187,BRITTANY,BRITTANY.RILEY@sakilacustomer.org,2,RILEY,191
2006-02-14 22:04:37,1,527,CORY,CORY.MEEHAN@sakilacustomer.org,1,MEEHAN,533
2006-02-14 22:04:37,1,380,RUSSELL,RUSSELL.BRINSON@sakilacustomer.org,1,BRINSON,385
2006-02-14 22:04:36,1,225,ARLENE,ARLENE.HARVEY@sakilacustomer.org,1,HARVEY,229
2006-02-14 22:04:37,1,431,JOEL,JOEL.FRANCISCO@sakilacustomer.org,2,FRANCISCO,436
2006-02-14 22:04:37,1,412,ALLEN,ALLEN.BUTTERFIELD@sakilacustomer.org,2,BUTTERFIELD,417
2006-02-14 22:04:37,0,534,CHRISTIAN,CHRISTIAN.JUNG@sakilacustomer.org,1,JUNG,540
2006-02-14 22:04:36,1,37,PAMELA,PAMELA.BAKER@sakilacustomer.org,1,BAKER,41
2006-02-14 22:04:37,1,375,AARON,AARON.SELBY@sakilacustomer.org,2,SELBY,380
2006-02-14 22:04:36,1,53,HEATHER,HEATHER.MORRIS@sakilacustomer.org,1,MORRIS,57
2006-02-14 22:04:36,1,248,CAROLINE,CAROLINE.BOWMAN@sakilacustomer.org,1,BOWMAN,252
2006-02-14 22:04:37,1,321,KEVIN,KEVIN.SCHULER@sakilacustomer.org,1,SCHULER,326
2006-02-14 22:04:36,1,78,LORI,LORI.WOOD@sakilacustomer.org,1,WOOD,82
2006-02-14 22:04:37,1,509,RAUL,RAUL.FORTIER@sakilacustomer.org,1,FORTIER,514
2006-02-14 22:04:36,1,188,MELANIE,MELANIE.ARMSTRONG@sakilacustomer.org,1,ARMSTRONG,192
2006-02-14 22:04:36,1,255,IRMA,IRMA.PEARSON@sakilacustomer.org,2,PEARSON,260
2006-02-14 22:04:36,1,94,NORMA,NORMA.GONZALES@sakilacustomer.org,1,GONZALES,98
2006-02-14 22:04:37,1,335,GREGORY,GREGORY.MAULDIN@sakilacustomer.org,1,MAULDIN,340
2006-02-14 22:04:36,1,166,LYNN,LYNN.PAYNE@sakilacustomer.org,1,PAYNE,170
2006-02-14 22:04:36,1,93,PHYLLIS,PHYLLIS.FOSTER@sakilacustomer.org,1,FOSTER,97
2006-02-14 22:04:36,1,215,JESSIE,JESSIE.BANKS@sakilacustomer.org,2,BANKS,219
2006-02-14 22:04:36,1,140,EVA,EVA.RAMOS@sakilacustomer.org,1,RAMOS,144
2006-02-14 22:04:37,1,334,RAYMOND,RAYMOND.MCWHORTER@sakilacustomer.org,2,MCWHORTER,339
2006-02-14 22:04:37,1,298,ERIKA,ERIKA.PENA@sakilacustomer.org,1,PENA,303
2006-02-14 22:04:37,1,356,GERALD,GERALD.FULTZ@sakilacustomer.org,2,FULTZ,361
2006-02-14 22:04:37,1,476,DERRICK,DERRICK.BOURQUE@sakilacustomer.org,1,BOURQUE,481
2006-02-14 22:04:37,0,510,BEN,BEN.EASTER@sakilacustomer.org,2,EASTER,515
2006-02-14 22:04:36,1,28,CYNTHIA,CYNTHIA.YOUNG@sakilacustomer.org,1,YOUNG,32
2006-02-14 22:04:36,1,149,VALERIE,VALERIE.BLACK@sakilacustomer.org,1,BLACK,153
2006-02-14 22:04:36,1,58,JEAN,JEAN.BELL@sakilacustomer.org,1,BELL,62
2006-02-14 22:04:37,1,307,JOSEPH,JOSEPH.JOY@sakilacustomer.org,2,JOY,312
2006-02-14 22:04:37,1,409,RODNEY,RODNEY.MOELLER@sakilacustomer.org,2,MOELLER,414
2006-02-14 22:04:37,1,555,DWIGHT,DWIGHT.LOMBARDI@sakilacustomer.org,1,LOMBARDI,561
2006-02-14 22:04:37,1,293,MAE,MAE.FLETCHER@sakilacustomer.org,2,FLETCHER,298
2006-02-14 22:04:37,1,567,ALFREDO,ALFREDO.MCADAMS@sakilacustomer.org,2,MCADAMS,573
2006-02-14 22:04:36,1,54,TERESA,TERESA.ROGERS@sakilacustomer.org,1,ROGERS,58
2006-02-14 22:04:36,1,125,ETHEL,ETHEL.WEBB@sakilacustomer.org,1,WEBB,129
2006-02-14 22:04:36,1,246,MARIAN,MARIAN.MENDOZA@sakilacustomer.org,1,MENDOZA,250
2006-02-14 22:04:37,1,599,AUSTIN,AUSTIN.CINTRON@sakilacustomer.org,2,CINTRON,605
2006-02-14 22:04:36,1,79,RACHEL,RACHEL.BARNES@sakilacustomer.org,1,BARNES,83
2006-02-14 22:04:37,1,358,SAMUEL,SAMUEL.MARLOW@sakilacustomer.org,2,MARLOW,363
2006-02-14 22:04:37,1,317,EDWARD,EDWARD.BAUGH@sakilacustomer.org,2,BAUGH,322
2006-02-14 22:04:36,1,45,JANET,JANET.PHILLIPS@sakilacustomer.org,1,PHILLIPS,49
2006-02-14 22:04:37,1,499,MARC,MARC.OUTLAW@sakilacustomer.org,2,OUTLAW,504
2006-02-14 22:04:37,1,294,SHELLY,SHELLY.WATTS@sakilacustomer.org,2,WATTS,299
2006-02-14 22:04:37,1,525,ADRIAN,ADRIAN.CLARY@sakilacustomer.org,2,CLARY,531
2006-02-14 22:04:36,1,102,CRYSTAL,CRYSTAL.FORD@sakilacustomer.org,1,FORD,106
2006-02-14 22:04:36,1,257,MARSHA,MARSHA.DOUGLAS@sakilacustomer.org,2,DOUGLAS,262
2006-02-14 22:04:36,1,170,BEATRICE,BEATRICE.ARNOLD@sakilacustomer.org,1,ARNOLD,174
2006-02-14 22:04:36,1,243,LYDIA,LYDIA.BURKE@sakilacustomer.org,1,BURKE,247
2006-02-14 22:04:36,1,42,CAROLYN,CAROLYN.PEREZ@sakilacustomer.org,2,PEREZ,46
2006-02-14 22:04:36,1,159,JILL,JILL.HAWKINS@sakilacustomer.org,1,HAWKINS,163
2006-02-14 22:04:36,1,134,EMMA,EMMA.BOYD@sakilacustomer.org,1,BOYD,138
2006-02-14 22:04:37,1,524,JARED,JARED.ELY@sakilacustomer.org,1,ELY,530
2006-02-14 22:04:37,1,528,CLAUDE,CLAUDE.HERZOG@sakilacustomer.org,1,HERZOG,534
2006-02-14 22:04:36,1,264,GWENDOLYN,GWENDOLYN.MAY@sakilacustomer.org,1,MAY,269
2006-02-14 22:04:36,1,52,JULIE,JULIE.SANCHEZ@sakilacustomer.org,1,SANCHEZ,56
2006-02-14 22:04:37,1,324,GARY,GARY.COY@sakilacustomer.org,2,COY,329
2006-02-14 22:04:37,1,518,GABRIEL,GABRIEL.HARDER@sakilacustomer.org,1,HARDER,524
2006-02-14 22:04:37,1,573,BYRON,BYRON.BOX@sakilacustomer.org,1,BOX,579
2006-02-14 22:04:37,1,349,JOE,JOE.GILLILAND@sakilacustomer.org,2,GILLILAND,354
2006-02-14 22:04:37,1,308,THOMAS,THOMAS.GRIGSBY@sakilacustomer.org,1,GRIGSBY,313
2006-02-14 22:04:37,1,421,LEE,LEE.HAWKS@sakilacustomer.org,1,HAWKS,426
2006-02-14 22:04:37,1,278,BILLIE,BILLIE.HORTON@sakilacustomer.org,2,HORTON,283
2006-02-14 22:04:37,1,504,NATHANIEL,NATHANIEL.ADAM@sakilacustomer.org,1,ADAM,509
2006-02-14 22:04:37,1,319,RONALD,RONALD.WEINER@sakilacustomer.org,2,WEINER,324
2006-02-14 22:04:37,1,332,STEPHEN,STEPHEN.QUALLS@sakilacustomer.org,1,QUALLS,337
2006-02-14 22:04:36,1,13,KAREN,KAREN.JACKSON@sakilacustomer.org,2,JACKSON,17
2006-02-14 22:04:36,1,29,ANGELA,ANGELA.HERNANDEZ@sakilacustomer.org,2,HERNANDEZ,33
2006-02-14 22:04:37,1,508,MILTON,MILTON.HOWLAND@sakilacustomer.org,2,HOWLAND,513
2006-02-14 22:04:37,1,513,DUANE,DUANE.TUBBS@sakilacustomer.org,2,TUBBS,519
2006-02-14 22:04:36,1,197,SUE,SUE.PETERS@sakilacustomer.org,2,PETERS,201
2006-02-14 22:04:36,1,211,STACEY,STACEY.MONTGOMERY@sakilacustomer.org,1,MONTGOMERY,215
2006-02-14 22:04:37,1,543,LANCE,LANCE.PEMBERTON@sakilacustomer.org,1,PEMBERTON,549
2006-02-14 22:04:36,1,242,GLENDA,GLENDA.FRAZIER@sakilacustomer.org,1,FRAZIER,246
2006-02-14 22:04:36,1,131,MONICA,MONICA.HICKS@sakilacustomer.org,2,HICKS,135
2006-02-14 22:04:36,1,238,NELLIE,NELLIE.GARRETT@sakilacustomer.org,1,GARRETT,242
2006-02-14 22:04:37,1,450,JAY,JAY.ROBB@sakilacustomer.org,1,ROBB,455
2006-02-14 22:04:36,1,118,KIM,KIM.CRUZ@sakilacustomer.org,1,CRUZ,122
2006-02-14 22:04:36,1,220,CHARLENE,CHARLENE.ALVAREZ@sakilacustomer.org,2,ALVAREZ,224
2006-02-14 22:04:36,1,46,CATHERINE,CATHERINE.CAMPBELL@sakilacustomer.org,2,CAMPBELL,50
2006-02-14 22:04:36,1,27,SHIRLEY,SHIRLEY.ALLEN@sakilacustomer.org,2,ALLEN,31
2006-02-14 22:04:37,1,325,TIMOTHY,TIMOTHY.BUNN@sakilacustomer.org,1,BUNN,330
2006-02-14 22:04:36,1,127,ELAINE,ELAINE.STEVENS@sakilacustomer.org,2,STEVENS,131
2006-02-14 22:04:37,1,289,VIOLET,VIOLET.RODRIQUEZ@sakilacustomer.org,1,RODRIQUEZ,294
2006-02-14 22:04:37,1,517,BRAD,BRAD.MCCURDY@sakilacustomer.org,2,MCCURDY,523
2006-02-14 22:04:37,1,366,BRANDON,BRANDON.HUEY@sakilacustomer.org,1,HUEY,371
2006-02-14 22:04:36,1,173,AUDREY,AUDREY.RAY@sakilacustomer.org,1,RAY,177
2006-02-14 22:04:37,1,367,ADAM,ADAM.GOOCH@sakilacustomer.org,1,GOOCH,372
2006-02-14 22:04:36,1,76,IRENE,IRENE.PRICE@sakilacustomer.org,2,PRICE,80
2006-02-14 22:04:36,1,70,CHRISTINA,CHRISTINA.RAMIREZ@sakilacustomer.org,2,RAMIREZ,74
