address_id,district,country,phone,address,postal_code,city,country_id,city_id,address2
74,Mekka,Saudi Arabia,407733804223.0,1124 Buenaventura Drive,6856.0,al-Hawiya,82,13,
75,Eastern Visayas,Philippines,565018274456.0,492 Cam Ranh Street,50805.0,Baybay,75,61,
76,National Capital Reg,Philippines,255800440636.0,89 Allappuzha (Alleppey) Manor,75444.0,Taguig,75,517,
77,Chiayi,Taiwan,427454485876.0,1947 Poços de Caldas Boulevard,60951.0,Chiayi,92,114,
78,São Paulo,Brazil,241832790687.0,1206 Dos Quebradas Place,20207.0,Rio Claro,15,431,
79,Changhwa,Taiwan,251164340471.0,1551 Rampur Lane,72394.0,Changhwa,92,108,
80,Pavlodar,Kazakstan,896314772871.0,602 Paarl Street,98889.0,Pavlodar,51,402,
81,São Paulo,Brazil,918711376618.0,1692 Ede Loop,9223.0,Araçatuba,15,30,
82,Uttar Pradesh,India,875756771675.0,936 Salzburg Lane,96709.0,Rae Bareli,44,425,
83,Kanagawa,Japan,18581624103.0,586 Tete Way,1079.0,Kamakura,50,256,
84,Oyo & Osun,Nigeria,701457319790.0,1888 Kabul Drive,20936.0,Ife,69,217,
85,Mahajanga,Madagascar,223664661973.0,320 Baiyin Parkway,37307.0,Mahajanga,57,319,
86,Krim,Ukraine,821972242086.0,927 Bahía Blanca Parkway,9495.0,Simferopol,100,479,
87,Gauteng,South Africa,800716535041.0,929 Tallahassee Loop,74671.0,Springs,85,497,
88,Puebla,Mexico,48417642933.0,125 Città del Vaticano Boulevard,67912.0,Atlixco,60,40,
89,England,United Kingdom,720998247660.0,1557 Kütahya Boulevard,88002.0,Bradford,102,88,
90,Songkhla,Thailand,135117278909.0,870 Ashqelon Loop,84931.0,Songkhla,94,489,
91,Sucre,Colombia,198123170793.0,1740 Portoviejo Avenue,29932.0,Sincelejo,24,480,
92,Cheju,South Korea,978987363654.0,1942 Ciparay Parkway,82624.0,Cheju,86,113,
93,Buenos Aires,Argentina,846225459260.0,1926 El Alto Avenue,75543.0,La Plata,6,289,
94,Guangdong,China,991562402283.0,1952 Chatsworth Drive,25958.0,Meixian,23,332,
95,Brunei and Muara,Brunei,345679835036.0,1370 Le Mans Avenue,52163.0,Bandar Seri Begawan,16,53,
96,Gois,Brazil,132986892228.0,984 Effon-Alaiye Avenue,17119.0,Goiânia,15,183,
97,Inner Mongolia,China,275595571388.0,832 Nakhon Sawan Manor,49021.0,Zalantun,23,592,
98,Caraga,Philippines,835433605312.0,152 Kitwe Parkway,53182.0,Bislig,75,82,
99,Punjab,India,4764773857.0,1697 Tanauan Lane,22870.0,Pathankot,44,399,
100,Georgia,United States,6171054059.0,1308 Arecibo Way,30695.0,Augusta-Richmond County,103,41,
101,Tete,Mozambique,817248913162.0,1599 Plock Drive,71986.0,Tete,63,534,
102,Abu Dhabi,United Arab Emirates,412903167998.0,669 Firozabad Loop,92265.0,al-Ayn,101,12,
103,Kyongsangbuk,South Korea,333339908719.0,588 Vila Velha Manor,51540.0,Kimchon,86,268,
104,Lipetsk,Russian Federation,942570536750.0,1913 Kamakura Place,97287.0,Jelets,80,238,
105,Asir,Saudi Arabia,196568435814.0,733 Mandaluyong Place,77459.0,Abha,82,2,
106,Ha Darom,Israel,709935135487.0,659 Vaduz Drive,49708.0,Ashdod,48,34,
107,Kwara & Kogi,Nigeria,484292626944.0,1177 Jelets Way,3305.0,Ilorin,69,220,
108,Provence-Alpes-Cte,France,449216226468.0,1386 Yangor Avenue,80720.0,Toulon,34,543,
109,Funafuti,Tuvalu,963887147572.0,454 Nakhon Sawan Boulevard,76383.0,Funafuti,99,173,
110,Ivanovo,Russian Federation,547003310357.0,1867 San Juan Bautista Tuxtepec Avenue,78311.0,Ivanovo,80,225,
111,Buenos Aires,Argentina,330838016880.0,1532 Dzerzinsk Way,9599.0,Merlo,6,334,
112,Mxico,Mexico,371490777743.0,1002 Ahmadnagar Manor,93026.0,Huixquilucan,60,213,
113,North West,South Africa,622255216127.0,682 Junan Way,30418.0,Klerksdorp,85,273,
114,Hubei,China,379804592943.0,804 Elista Drive,61069.0,Enshi,23,159,
115,Distrito Federal,Venezuela,272234298332.0,1378 Alvorada Avenue,75834.0,Caracas,104,102,
116,California,United States,824370924746.0,793 Cam Ranh Avenue,87057.0,Lancaster,103,292,
117,Sucre,Venezuela,358178933857.0,1079 Tel Aviv-Jaffa Boulevard,10885.0,Cumaná,104,132,
118,Nordrhein-Westfalen,Germany,886636413768.0,442 Rae Bareli Place,24321.0,Duisburg,38,148,
119,Mxico,Mexico,867546627903.0,1107 Nakhon Sawan Avenue,75149.0,Nezahualcóyotl,60,365,
120,Central Java,Indonesia,386759646229.0,544 Malmö Parkway,63502.0,Pemalang,45,403,
121,Gujarat,India,577812616052.0,1967 Sincelejo Place,73644.0,Gandhinagar,44,176,
122,Texas,United States,909029256431.0,333 Goiânia Way,78625.0,Grand Prairie,103,185,
123,al-Qalyubiya,Egypt,787654415858.0,1987 Coacalco de Berriozábal Loop,96065.0,Shubra al-Khayma,29,476,
124,Risaralda,Colombia,765345144779.0,241 Mosul Lane,76157.0,Dos Quebradas,24,147,
125,Uttar Pradesh,India,665993880048.0,211 Chiayi Drive,58186.0,Etawah,44,164,
126,Lima,Peru,937222955822.0,1175 Tanauan Way,64615.0,Lima,74,305,
127,Uttar Pradesh,India,677976133614.0,117 Boa Vista Way,6804.0,Varanasi (Benares),44,566,
128,Kütahya,Turkey,614935229095.0,848 Tafuna Manor,45142.0,Kütahya,97,281,
129,Gauteng,South Africa,490211944645.0,569 Baicheng Lane,60304.0,Boksburg,85,85,
130,São Paulo,Brazil,582835362905.0,1666 Qomsheh Drive,66255.0,Poá,15,410,
131,Smolensk,Russian Federation,237426099212.0,801 Hagonoy Drive,8439.0,Smolensk,80,484,
132,Slaskie,Poland,973047364353.0,1050 Garden Grove Avenue,4999.0,Jastrzebie-Zdrój,76,236,
133,Shandong,China,509492324775.0,1854 Tieli Street,15819.0,Liaocheng,23,302,
134,Gois,Brazil,935448624185.0,758 Junan Lane,82639.0,Águas Lindas de Goiás,15,190,
135,Taka-Karpatia,Ukraine,252265130067.0,1752 São Leopoldo Parkway,14014.0,Mukatševe,100,345,
136,Free State,South Africa,707169393853.0,898 Belém Manor,49757.0,Botshabelo,85,87,
137,Coahuila de Zaragoza,Mexico,321944036800.0,261 Saint Louis Way,83401.0,Torreón,60,541,
138,al-Qalyubiya,Egypt,23712411567.0,765 Southampton Drive,4285.0,Qalyub,29,421,
139,Maharashtra,India,90921003005.0,943 Johannesburg Avenue,5892.0,Pune,44,417,
140,Karnataka,India,146497509724.0,788 Atšinsk Street,81691.0,Hubli-Dharwad,44,211,
141,Gelderland,Netherlands,963369996279.0,1749 Daxian Place,11044.0,Apeldoorn,67,29,
142,Inner Mongolia,China,468060467018.0,1587 Sullana Lane,85769.0,Hohhot,23,207,
143,Ynlin,Taiwan,33173584456.0,1029 Dzerzinsk Manor,57519.0,Touliu,92,542,
144,Tennessee,United States,9099941466.0,1666 Beni-Mellal Place,13377.0,Clarksville,103,123,
145,Hiroshima,Japan,581852137991.0,928 Jaffna Loop,93762.0,Fukuyama,50,172,
146,Scotland,United Kingdom,581174211853.0,483 Ljubertsy Parkway,60562.0,Dundee,102,149,
147,Kilis,Turkey,923261616249.0,374 Bat Yam Boulevard,97700.0,Kilis,97,266,
148,Minsk,Belarus,563660187896.0,1027 Songkhla Manor,30861.0,Molodetšno,13,340,
149,Gauteng,South Africa,918032330119.0,999 Sanaa Loop,3439.0,Soshanguve,85,491,
150,Michigan,United States,206841104594.0,879 Newcastle Way,90732.0,Sterling Heights,103,499,
151,Saitama,Japan,597815221267.0,1337 Lincoln Parkway,99457.0,Urawa,50,555,
152,Saint-Denis,Réunion,354615066969.0,1952 Pune Lane,92150.0,Saint-Denis,79,442,
153,Massachusetts,United States,885899703621.0,782 Mosul Street,25545.0,Brockton,103,94,
154,Michoacn de Ocampo,Mexico,632316273199.0,781 Shimonoseki Drive,95444.0,Hidalgo,60,202,
155,Shandong,China,189446090264.0,1560 Jelets Boulevard,77777.0,Laiwu,23,291,
156,Assam,India,761379480249.0,1963 Moscow Place,64863.0,Nagaon,44,354,
157,Jakarta Raya,Indonesia,719202533520.0,456 Escobar Way,36061.0,Jakarta,45,232,
158,Shanxi,China,499408708580.0,798 Cianjur Avenue,76990.0,Yuncheng,23,590,
159,Bern,Switzerland,904253967161.0,185 Novi Sad Place,41778.0,Bern,91,72,
160,Ondo & Ekiti,Nigeria,889538496300.0,1367 Yantai Manor,21294.0,Ondo,69,381,
161,Pyongyang-si,North Korea,368899174225.0,1386 Nakhon Sawan Boulevard,53502.0,Pyongyang,70,420,
162,North Carolina,United States,170117068815.0,369 Papeete Way,66639.0,Greensboro,103,187,
163,North Austria,Austria,931059836497.0,1440 Compton Place,81037.0,Linz,9,307,
164,Moskova,Russian Federation,149981248346.0,1623 Bahía Blanca Manor,81511.0,Ljubertsy,80,310,
165,Tel Aviv,Israel,177167004331.0,97 Shimoga Avenue,44660.0,Tel Aviv-Jaffa,48,533,
166,Pays de la Loire,France,168476538960.0,1740 Le Mans Loop,22853.0,Le Mans,34,297,
167,Gifu,Japan,819416131190.0,1287 Xi´angfan Boulevard,57844.0,Kakamigahara,50,253,
168,Adana,Turkey,697151428760.0,842 Salzburg Lane,3313.0,Tarsus,97,529,
169,Xinxiang,China,935508855935.0,154 Tallahassee Loop,62250.0,Hami,23,199,
170,Lilongwe,Malawi,843801144113.0,710 San Felipe del Progreso Avenue,76901.0,Lilongwe,58,304,
171,Maharashtra,India,182363341674.0,1540 Wroclaw Drive,62686.0,Chandrapur,44,107,
172,Gansu,China,201705577290.0,475 Atšinsk Way,59571.0,Jinchang,23,240,
173,Ji´angxi,China,161801569569.0,1294 Firozabad Drive,70618.0,Pingxiang,23,407,
174,Rajasthan,India,264541743403.0,1877 Ezhou Lane,63337.0,Udaipur,44,550,
175,Perak,Malaysia,275788967899.0,316 Uruapan Street,58194.0,Ipoh,59,223,
176,Batman,Turkey,734780743462.0,29 Pyongyang Loop,47753.0,Batman,97,58,
177,Steiermark,Austria,493008546874.0,1010 Klerksdorp Way,6802.0,Graz,9,186,
179,Kerala,India,230250973122.0,431 Xi´angtan Avenue,4854.0,Allappuzha (Alleppey),44,18,
180,Skikda,Algeria,506134035434.0,757 Rustenburg Avenue,89668.0,Skikda,2,483,
181,Tamaulipas,Mexico,953689007081.0,146 Johannesburg Way,54132.0,Matamoros,60,330,
182,São Paulo,Brazil,391065549876.0,1891 Rizhao Boulevard,47288.0,Santa Bárbara d´Oeste,15,456,
183,Kirov,Russian Federation,866092335135.0,1089 Iwatsuki Avenue,35109.0,Kirovo-Tšepetsk,80,270,
184,Risaralda,Colombia,104150372603.0,1410 Benin City Parkway,29747.0,Pereira,24,405,
185,Tennessee,United States,72136330362.0,682 Garden Grove Place,67497.0,Memphis,103,333,
186,California,United States,662227486184.0,533 al-Ayn Boulevard,8862.0,Compton,103,126,
187,Gois,Brazil,947468818183.0,1839 Székesfehérvár Parkway,55709.0,Luziânia,15,317,
188,Noord-Brabant,Netherlands,302590383819.0,741 Ambattur Manor,43310.0,´s-Hertogenbosch,67,438,
189,Chaharmahal va Bakht,Iran,951486492670.0,927 Barcelona Street,65121.0,Shahr-e Kord,46,467,
190,West Bengali,India,760171523969.0,435 0 Way,74750.0,Haldia,44,195,
191,Sumy,Ukraine,855863906434.0,140 Chiayi Parkway,38982.0,Sumy,100,506,
192,Caraga,Philippines,650752094490.0,1166 Changhwa Street,58852.0,Bayugan,75,62,
193,Ontario,Canada,247646995453.0,891 Novi Sad Manor,5379.0,Oshawa,20,383,
194,Tabora,Tanzania,352469351088.0,605 Rio Claro Parkway,49348.0,Tabora,93,513,
195,Rostov-na-Donu,Russian Federation,812824036424.0,1077 San Felipe de Puerto Plata Place,65387.0,Novotšerkassk,80,369,
196,Uttar Pradesh,India,956188728558.0,9 San Miguel de Tucumán Manor,90845.0,Firozabad,44,169,
197,Nyanza,Kenya,940830176580.0,447 Surakarta Loop,10428.0,Kisumu,52,271,
198,Tokyo-to,Japan,104491201771.0,345 Oshawa Boulevard,32114.0,Hino,50,204,
199,Nordrhein-Westfalen,Germany,419419591240.0,1792 Valle de la Pascua Place,15540.0,Siegen,38,477,
200,Baden-Wrttemberg,Germany,331132568928.0,1074 Binzhou Manor,36490.0,Mannheim,38,325,
201,Ji´angsu,China,264286442804.0,817 Bradford Loop,89459.0,Changzhou,23,109,
202,Ondo & Ekiti,Nigeria,768481779568.0,955 Bamenda Way,1545.0,Ikerre,69,218,
203,Haiphong,Vietnam,470884141195.0,1149 A Coruña (La Coruña) Boulevard,95824.0,Haiphong,105,194,
204,Ahal,Turkmenistan,764477681869.0,387 Mwene-Ditu Drive,8073.0,Ashgabat,98,35,
205,Nordrhein-Westfalen,Germany,146640639760.0,68 Molodetšno Manor,4662.0,Witten,38,575,
206,Maharashtra,India,369050085652.0,642 Nador Drive,3924.0,Bhusawal,44,77,
207,Sulawesi Utara,Indonesia,652218196731.0,1688 Nador Lane,61613.0,Gorontalo,45,184,
208,Usak,Turkey,646237101779.0,1215 Pyongyang Parkway,25238.0,Usak,97,557,
209,Alto Paran,Paraguay,905903574913.0,1679 Antofagasta Street,86599.0,Ciudad del Este,73,122,
210,Santa Catarina,Brazil,90336226227.0,1304 ´s-Hertogenbosch Way,10925.0,Blumenau,15,83,
211,Kitaa,Greenland,403404780639.0,850 Salala Loop,10800.0,Nuuk,40,371,
212,West Bengali,India,49677664184.0,624 Oshawa Boulevard,89959.0,Balurghat,44,51,
213,Rajasthan,India,95666951770.0,43 Dadu Avenue,4855.0,Bhilwara,44,74,
214,Aden,Yemen,756460337785.0,751 Lima Loop,99405.0,Aden,107,7,
215,Jilin,China,408304391718.0,1333 Haldia Street,82161.0,Fuyu,23,174,
216,Washington,United States,168758068397.0,660 Jedda Boulevard,25053.0,Bellevue,103,65,
217,Taizz,Yemen,584316724815.0,1001 Miyakonojo Lane,67924.0,Taizz,107,518,
218,California,United States,785881412500.0,226 Brest Manor,2299.0,Sunnyvale,103,508,
219,Haskovo,Bulgaria,352679173732.0,1229 Valencia Parkway,99124.0,Stara Zagora,17,498,
220,Gois,Brazil,873492228462.0,1201 Qomsheh Manor,21464.0,Aparecida de Goiânia,15,28,
221,Uttar Pradesh,India,778502731092.0,866 Shivapuri Manor,22474.0,Sambhal,44,448,
222,Kabol,Afghanistan,886649065861.0,1168 Najafabad Parkway,40301.0,Kabul,1,251,
223,Buenos Aires,Argentina,991802825778.0,1244 Allappuzha (Alleppey) Place,20657.0,Vicente López,6,567,
224,Zanzibar West,Tanzania,706878974831.0,1842 Luziânia Boulevard,94420.0,Zanzibar,93,593,
225,Sisilia,Italy,469738825391.0,1926 Gingoog Street,22824.0,Syrakusa,49,511,
226,Jaroslavl,Russian Federation,516331171356.0,810 Palghat (Palakkad) Boulevard,73431.0,Jaroslavl,80,235,
227,Punjab,Pakistan,99760893676.0,1820 Maringá Parkway,88307.0,Mandi Bahauddin,72,324,
228,Rajasthan,India,963063788669.0,60 Poços de Caldas Street,82338.0,Jodhpur,44,243,
229,Tamil Nadu,India,460795526514.0,1014 Loja Manor,66851.0,Ambattur,44,22,
230,Asunción,Paraguay,684192903087.0,201 Effon-Alaiye Way,64344.0,Asunción,73,37,
231,Saarland,Germany,669828224459.0,430 Alessandria Loop,47446.0,Saarbrücken,38,439,
232,Phnom Penh,Cambodia,594319417514.0,754 Valencia Place,87911.0,Phnom Penh,18,406,
233,Gois,Brazil,22326410776.0,356 Olomouc Manor,93323.0,Anápolis,15,26,
234,Botosani,Romania,479007229460.0,1256 Bislig Boulevard,50598.0,Botosani,78,86,
235,West Bengali,India,541327526474.0,954 Kimchon Place,42420.0,Uttarpara-Kotrung,44,559,
236,Kaduna,Nigeria,588964509072.0,885 Yingkou Manor,31390.0,Zaria,69,596,
237,Qina,Egypt,431770603551.0,1736 Cavite Place,98775.0,Idfu,29,216,
239,Valle,Colombia,610173756082.0,98 Stara Zagora Boulevard,76448.0,Buenaventura,24,96,
240,Southern Tagalog,Philippines,727785483194.0,1479 Rustenburg Boulevard,18727.0,Tanza,75,527,
241,Chollanam,South Korea,792557457753.0,647 A Coruña (La Coruña) Street,36971.0,Naju,86,357,
242,Karnataka,India,918119601885.0,1964 Gijón Manor,14408.0,Shimoga,44,473,
243,West Java,Indonesia,63937119031.0,47 Syktyvkar Lane,22236.0,Ciomas,45,118,
244,Fukushima,Japan,137773001988.0,1148 Saarbrücken Parkway,1921.0,Iwaki,50,226,
245,Hubei,China,279979529227.0,1103 Bilbays Parkway,87660.0,Xi´angfan,23,578,
246,Hebei,China,890283544295.0,1246 Boksburg Parkway,28349.0,Qinhuangdao,23,422,
247,Tucumn,Argentina,686015532180.0,1483 Pathankot Street,37288.0,San Miguel de Tucumán,6,454,
248,Central Visayas,Philippines,569868543137.0,582 Papeete Loop,27722.0,Lapu-Lapu,75,294,
249,Kyonggi,South Korea,890289150158.0,300 Junan Street,81314.0,Uijongbu,86,553,
250,Paraná,Brazil,741070712873.0,829 Grand Prairie Way,6461.0,Maringá,15,328,
251,Mxico,Mexico,266798132374.0,1473 Changhwa Parkway,75933.0,Coacalco de Berriozábal,60,124,
252,Florida,United States,435785045362.0,1309 Weifang Street,57338.0,Tallahassee,103,520,
253,Tianjin,China,56257502250.0,1760 Oshawa Manor,38140.0,Tianjin,23,535,
254,Oyo & Osun,Nigeria,716256596301.0,786 Stara Zagora Way,98332.0,Oyo,69,390,
255,Anhalt Sachsen,Germany,567359279425.0,1966 Tonghae Street,36481.0,Halle/Saale,38,198,
256,England,United Kingdom,246810237916.0,1497 Yuzhou Drive,3433.0,London,102,312,
258,Miyazaki,Japan,134673576619.0,752 Ondo Loop,32474.0,Miyakonojo,50,338,
259,Minas Gerais,Brazil,840522972766.0,1338 Zalantun Lane,45403.0,Poços de Caldas,15,413,
260,Central Luzon,Philippines,987442542471.0,127 Iwakuni Boulevard,20777.0,Hagonoy,75,192,
261,Sagaing,Myanmar,884536620568.0,51 Laredo Avenue,68146.0,Monywa,64,342,
262,Sofala,Mozambique,245477603573.0,771 Yaoundé Manor,86768.0,Beira,63,64,
263,Santiago,Dominican Republic,46871694740.0,532 Toulon Street,69517.0,Santiago de los Caballeros,27,460,
264,West Bengali,India,538241037443.0,1027 Banjul Place,50390.0,Halisahar,44,197,
265,Shanxi,China,276555730211.0,1158 Mandi Bahauddin Parkway,98484.0,Datong,23,136,
266,Cagayan Valley,Philippines,265153400632.0,862 Xintai Lane,30065.0,Tuguegarao,75,548,
267,Manab,Ecuador,282874611748.0,816 Cayenne Parkway,93629.0,Portoviejo,28,414,
268,National Capital Reg,Philippines,322888976727.0,1831 Nam Dinh Loop,51990.0,Mandaluyong,75,323,
269,Osaka,Japan,303967439816.0,446 Kirovo-Tšepetsk Lane,19428.0,Higashiosaka,50,203,
270,Severn Morava,Czech Republic,475553436330.0,682 Halisahar Place,20536.0,Olomouc,26,378,
271,Salzburg,Austria,621625204422.0,1587 Loja Manor,5410.0,Salzburg,9,447,
272,Hunan,China,192459639410.0,1762 Paarl Parkway,53928.0,Lengshuijiang,23,298,
273,Kerala,India,357445645426.0,1519 Ilorin Place,49298.0,Palghat (Palakkad),44,395,
274,California,United States,685010736240.0,920 Kumbakonam Loop,75090.0,Salinas,103,446,
275,Wielkopolskie,Poland,701767622697.0,906 Goiânia Way,83565.0,Kalisz,76,255,
276,Tamil Nadu,India,271149517630.0,1675 Xi´angfan Manor,11763.0,Kumbakonam,44,283,
277,Shandong,China,170739645687.0,85 San Felipe de Puerto Plata Drive,46063.0,Yantai,23,584,
278,Guanajuato,Mexico,45387294817.0,144 South Hill Loop,2012.0,Salamanca,60,445,
279,Haryana,India,959949395183.0,1884 Shikarpur Avenue,85548.0,Karnal,44,263,
280,Illinois,United States,874337098891.0,1980 Kamjanets-Podilskyi Street,89502.0,Peoria,103,404,
281,Michigan,United States,75975221996.0,1944 Bamenda Way,24645.0,Warren,103,573,
282,Oyo & Osun,Nigeria,363982224739.0,556 Baybay Manor,55802.0,Ogbomosho,69,374,
283,Bursa,Turkey,880756161823.0,457 Tongliao Loop,56254.0,Inegöl,97,222,
284,East Azerbaidzan,Iran,117592274996.0,600 Bradford Street,96204.0,Tabriz,46,514,
285,Ondo & Ekiti,Nigeria,85059738746.0,1006 Santa Bárbara d´Oeste Manor,36229.0,Owo,69,389,
286,Fujian,China,583021225407.0,1308 Sumy Loop,30657.0,Fuzhou,23,175,
287,Ponce,Puerto Rico,62781725285.0,1405 Chisinau Place,8160.0,Ponce,77,411,
288,Xinxiang,China,790651020929.0,226 Halifax Street,58492.0,Korla,23,277,
289,Edo & Delta,Nigeria,195003555232.0,1279 Udine Parkway,75860.0,Benin City,69,69,
