address_id,city_id,address2,create_date,postal_code,address,email,customer_id,last_name,phone,district,first_name,store_id,active
18,120,,2006-02-14 22:04:36,16266,770 Bydgoszcz Avenue,BETTY.WHITE@sakilacustomer.org,14,WHITE,517338314235,California,BETTY,2,1
19,76,,2006-02-14 22:04:36,72878,419 Iligan Lane,HELEN.HARRIS@sakilacustomer.org,15,HARRIS,990911107354,Madhya Pradesh,HELEN,1,1
20,495,,2006-02-14 22:04:36,54308,360 Toulouse Parkway,SANDRA.MARTIN@sakilacustomer.org,16,MARTIN,949312333307,England,SANDRA,2,0
21,156,,2006-02-14 22:04:36,81766,270 Toulon Boulevard,DONNA.THOMPSON@sakilacustomer.org,17,THOMPSON,407752414682,Kalmykia,DONNA,1,1
22,252,,2006-02-14 22:04:36,43331,320 Brest Avenue,CAROL.GARCIA@sakilacustomer.org,18,GARCIA,747791594069,Kaduna,CAROL,2,1
23,267,,2006-02-14 22:04:36,72192,1417 Lancaster Avenue,RUTH.MARTINEZ@sakilacustomer.org,19,MARTINEZ,272572357893,Northern Cape,RUTH,1,1
24,327,,2006-02-14 22:04:36,21954,1688 Okara Way,SHARON.ROBINSON@sakilacustomer.org,20,ROBINSON,144453869132,Nothwest Border Prov,SHARON,2,1
25,525,,2006-02-14 22:04:36,34418,262 A Coruña (La Coruña) Parkway,MICHELLE.CLARK@sakilacustomer.org,21,CLARK,892775750063,Dhaka,MICHELLE,1,1
26,443,,2006-02-14 22:04:36,37551,28 Charlotte Amalie Street,LAURA.RODRIGUEZ@sakilacustomer.org,22,RODRIGUEZ,161968374323,Rabat-Sal-Zammour-Z,LAURA,1,1
27,303,,2006-02-14 22:04:36,7716,1780 Hino Boulevard,SARAH.LEWIS@sakilacustomer.org,23,LEWIS,902731229323,Liepaja,SARAH,2,1
28,128,,2006-02-14 22:04:36,99865,96 Tafuna Way,KIMBERLY.LEE@sakilacustomer.org,24,LEE,934730187245,Córdoba,KIMBERLY,2,1
29,472,,2006-02-14 22:04:36,99780,934 San Felipe de Puerto Plata Street,DEBORAH.WALKER@sakilacustomer.org,25,WALKER,196495945706,Sind,DEBORAH,1,1
30,121,,2006-02-14 22:04:36,58327,18 Duisburg Boulevard,JESSICA.HALL@sakilacustomer.org,26,HALL,998009777982,,JESSICA,2,1
31,138,,2006-02-14 22:04:36,49521,217 Botshabelo Place,SHIRLEY.ALLEN@sakilacustomer.org,27,ALLEN,665356572025,Southern Mindanao,SHIRLEY,2,1
32,346,,2006-02-14 22:04:36,65599,1425 Shikarpur Manor,CYNTHIA.YOUNG@sakilacustomer.org,28,YOUNG,678220867005,Bihar,CYNTHIA,1,1
33,474,,2006-02-14 22:04:36,65750,786 Aurora Avenue,ANGELA.HERNANDEZ@sakilacustomer.org,29,HERNANDEZ,18461860151,Yamaguchi,ANGELA,2,1
34,316,,2006-02-14 22:04:36,50199,1668 Anápolis Street,MELISSA.KING@sakilacustomer.org,30,KING,525255540978,Taipei,MELISSA,1,1
35,257,,2006-02-14 22:04:36,30348,33 Gorontalo Way,BRENDA.WRIGHT@sakilacustomer.org,31,WRIGHT,745994947458,West Bengali,BRENDA,2,1
36,239,,2006-02-14 22:04:36,65213,176 Mandaluyong Place,AMY.LOPEZ@sakilacustomer.org,32,LOPEZ,627705991774,Uttar Pradesh,AMY,1,1
37,17,,2006-02-14 22:04:36,79388,127 Purnea (Purnia) Manor,ANNA.HILL@sakilacustomer.org,33,HILL,911872220378,Piemonte,ANNA,2,1
38,284,,2006-02-14 22:04:36,94065,61 Tama Street,REBECCA.SCOTT@sakilacustomer.org,34,SCOTT,708403338270,Okayama,REBECCA,2,1
39,544,,2006-02-14 22:04:36,34021,391 Callao Drive,VIRGINIA.GREEN@sakilacustomer.org,35,GREEN,440512153169,Midi-Pyrnes,VIRGINIA,2,1
40,31,,2006-02-14 22:04:36,38145,334 Munger (Monghyr) Lane,KATHLEEN.ADAMS@sakilacustomer.org,36,ADAMS,481183273622,Markazi,KATHLEEN,2,1
41,362,,2006-02-14 22:04:36,47929,1440 Fukuyama Loop,PAMELA.BAKER@sakilacustomer.org,37,BAKER,912257250465,Henan,PAMELA,1,1
42,115,,2006-02-14 22:04:36,34689,269 Cam Ranh Parkway,MARTHA.GONZALEZ@sakilacustomer.org,38,GONZALEZ,489783829737,Chisinau,MARTHA,1,1
43,569,,2006-02-14 22:04:36,3989,306 Antofagasta Place,DEBRA.NELSON@sakilacustomer.org,39,NELSON,378318851631,Esprito Santo,DEBRA,1,1
44,353,,2006-02-14 22:04:36,94399,671 Graz Street,AMANDA.CARTER@sakilacustomer.org,40,CARTER,680768868518,Oriental,AMANDA,2,1
45,586,,2006-02-14 22:04:36,16744,42 Brindisi Place,STEPHANIE.MITCHELL@sakilacustomer.org,41,MITCHELL,42384721397,Yerevan,STEPHANIE,1,1
46,394,,2006-02-14 22:04:36,61117,1632 Bislig Avenue,CAROLYN.PEREZ@sakilacustomer.org,42,PEREZ,471675840679,Nonthaburi,CAROLYN,2,1
47,167,,2006-02-14 22:04:36,48942,1447 Imus Way,CHRISTINE.ROBERTS@sakilacustomer.org,43,ROBERTS,539758313890,Tahiti,CHRISTINE,2,1
48,308,,2006-02-14 22:04:36,76022,1998 Halifax Drive,MARIE.TURNER@sakilacustomer.org,44,TURNER,177727722820,Lipetsk,MARIE,1,1
49,27,,2006-02-14 22:04:36,37359,1718 Valencia Street,JANET.PHILLIPS@sakilacustomer.org,45,PHILLIPS,675292816413,Antofagasta,JANET,1,1
50,343,,2006-02-14 22:04:36,23616,46 Pjatigorsk Lane,CATHERINE.CAMPBELL@sakilacustomer.org,46,CAMPBELL,262076994845,Moscow (City),CATHERINE,2,1
51,247,,2006-02-14 22:04:36,52535,686 Garland Manor,FRANCES.PARKER@sakilacustomer.org,47,PARKER,69493378813,Cear,FRANCES,1,1
52,367,,2006-02-14 22:04:36,69367,909 Garland Manor,ANN.EVANS@sakilacustomer.org,48,EVANS,705800322606,Tatarstan,ANN,1,1
53,237,,2006-02-14 22:04:36,74428,725 Isesaki Place,JOYCE.EDWARDS@sakilacustomer.org,49,EDWARDS,876295323994,Mekka,JOYCE,2,1
54,379,,2006-02-14 22:04:36,80168,115 Hidalgo Parkway,DIANE.COLLINS@sakilacustomer.org,50,COLLINS,307703950263,Khartum,DIANE,1,1
55,171,,2006-02-14 22:04:36,48150,1135 Izumisano Parkway,ALICE.STEWART@sakilacustomer.org,51,STEWART,171822533480,California,ALICE,1,1
56,1,,2006-02-14 22:04:36,4166,939 Probolinggo Loop,JULIE.SANCHEZ@sakilacustomer.org,52,SANCHEZ,680428310138,Galicia,JULIE,1,1
57,355,,2006-02-14 22:04:36,38594,17 Kabul Boulevard,HEATHER.MORRIS@sakilacustomer.org,53,MORRIS,697760867968,Chiba,HEATHER,1,1
58,227,,2006-02-14 22:04:36,48980,1964 Allappuzha (Alleppey) Street,TERESA.ROGERS@sakilacustomer.org,54,ROGERS,920811325222,Yamaguchi,TERESA,1,1
59,49,,2006-02-14 22:04:36,57807,1697 Kowloon and New Kowloon Loop,DORIS.REED@sakilacustomer.org,55,REED,499352017190,Moskova,DORIS,2,1
60,397,,2006-02-14 22:04:36,39072,1668 Saint Louis Place,GLORIA.COOK@sakilacustomer.org,56,COOK,347487831378,Tahiti,GLORIA,1,1
61,560,,2006-02-14 22:04:36,45428,943 Tokat Street,EVELYN.MORGAN@sakilacustomer.org,57,MORGAN,889318963672,Vaduz,EVELYN,2,1
62,282,,2006-02-14 22:04:36,69226,1114 Liepaja Street,JEAN.BELL@sakilacustomer.org,58,BELL,212869228936,Sarawak,JEAN,1,1
63,350,,2006-02-14 22:04:36,94352,1213 Ranchi Parkway,CHERYL.MURPHY@sakilacustomer.org,59,MURPHY,800024380485,Karnataka,CHERYL,1,1
64,231,,2006-02-14 22:04:36,55561,81 Hodeida Way,MILDRED.BAILEY@sakilacustomer.org,60,BAILEY,250767749542,Rajasthan,MILDRED,1,1
65,56,,2006-02-14 22:04:36,83980,915 Ponce Place,KATHERINE.RIVERA@sakilacustomer.org,61,RIVERA,1395251317,Basel-Stadt,KATHERINE,2,1
66,441,,2006-02-14 22:04:36,85505,1717 Guadalajara Lane,JOAN.COOPER@sakilacustomer.org,62,COOPER,914090181665,Missouri,JOAN,1,1
67,306,,2006-02-14 22:04:36,67055,1214 Hanoi Way,ASHLEY.RICHARDSON@sakilacustomer.org,63,RICHARDSON,491001136577,Nebraska,ASHLEY,1,1
68,139,,2006-02-14 22:04:36,70385,1966 Amroha Avenue,JUDITH.COX@sakilacustomer.org,64,COX,333489324603,Sichuan,JUDITH,2,0
69,105,,2006-02-14 22:04:36,71110,698 Otsu Street,ROSE.HOWARD@sakilacustomer.org,65,HOWARD,409983924481,Cayenne,ROSE,2,1
70,321,,2006-02-14 22:04:36,96109,1150 Kimchon Manor,JANICE.WARD@sakilacustomer.org,66,WARD,663449333709,Skne ln,JANICE,2,1
71,579,,2006-02-14 22:04:36,5135,1586 Guarujá Place,KELLY.TORRES@sakilacustomer.org,67,TORRES,947233365992,Hunan,KELLY,1,1
72,475,,2006-02-14 22:04:36,48960,57 Arlington Manor,NICOLE.PETERSON@sakilacustomer.org,68,PETERSON,990214419142,Madhya Pradesh,NICOLE,1,1
73,63,,2006-02-14 22:04:36,59025,1031 Daugavpils Parkway,JUDY.GRAY@sakilacustomer.org,69,GRAY,107137400143,Béchar,JUDY,2,1
74,13,,2006-02-14 22:04:36,6856,1124 Buenaventura Drive,CHRISTINA.RAMIREZ@sakilacustomer.org,70,RAMIREZ,407733804223,Mekka,CHRISTINA,2,1
75,61,,2006-02-14 22:04:36,50805,492 Cam Ranh Street,KATHY.JAMES@sakilacustomer.org,71,JAMES,565018274456,Eastern Visayas,KATHY,1,1
76,517,,2006-02-14 22:04:36,75444,89 Allappuzha (Alleppey) Manor,THERESA.WATSON@sakilacustomer.org,72,WATSON,255800440636,National Capital Reg,THERESA,2,1
77,114,,2006-02-14 22:04:36,60951,1947 Poços de Caldas Boulevard,BEVERLY.BROOKS@sakilacustomer.org,73,BROOKS,427454485876,Chiayi,BEVERLY,2,1
78,431,,2006-02-14 22:04:36,20207,1206 Dos Quebradas Place,DENISE.KELLY@sakilacustomer.org,74,KELLY,241832790687,São Paulo,DENISE,1,1
79,108,,2006-02-14 22:04:36,72394,1551 Rampur Lane,TAMMY.SANDERS@sakilacustomer.org,75,SANDERS,251164340471,Changhwa,TAMMY,2,1
80,402,,2006-02-14 22:04:36,98889,602 Paarl Street,IRENE.PRICE@sakilacustomer.org,76,PRICE,896314772871,Pavlodar,IRENE,2,1
81,30,,2006-02-14 22:04:36,9223,1692 Ede Loop,JANE.BENNETT@sakilacustomer.org,77,BENNETT,918711376618,São Paulo,JANE,2,1
82,425,,2006-02-14 22:04:36,96709,936 Salzburg Lane,LORI.WOOD@sakilacustomer.org,78,WOOD,875756771675,Uttar Pradesh,LORI,1,1
83,256,,2006-02-14 22:04:36,1079,586 Tete Way,RACHEL.BARNES@sakilacustomer.org,79,BARNES,18581624103,Kanagawa,RACHEL,1,1
84,217,,2006-02-14 22:04:36,20936,1888 Kabul Drive,MARILYN.ROSS@sakilacustomer.org,80,ROSS,701457319790,Oyo & Osun,MARILYN,1,1
85,319,,2006-02-14 22:04:36,37307,320 Baiyin Parkway,ANDREA.HENDERSON@sakilacustomer.org,81,HENDERSON,223664661973,Mahajanga,ANDREA,1,1
86,479,,2006-02-14 22:04:36,9495,927 Bahía Blanca Parkway,KATHRYN.COLEMAN@sakilacustomer.org,82,COLEMAN,821972242086,Krim,KATHRYN,1,1
87,497,,2006-02-14 22:04:36,74671,929 Tallahassee Loop,LOUISE.JENKINS@sakilacustomer.org,83,JENKINS,800716535041,Gauteng,LOUISE,1,1
88,40,,2006-02-14 22:04:36,67912,125 Città del Vaticano Boulevard,SARA.PERRY@sakilacustomer.org,84,PERRY,48417642933,Puebla,SARA,2,1
89,88,,2006-02-14 22:04:36,88002,1557 Kütahya Boulevard,ANNE.POWELL@sakilacustomer.org,85,POWELL,720998247660,England,ANNE,2,1
90,489,,2006-02-14 22:04:36,84931,870 Ashqelon Loop,JACQUELINE.LONG@sakilacustomer.org,86,LONG,135117278909,Songkhla,JACQUELINE,2,1
91,480,,2006-02-14 22:04:36,29932,1740 Portoviejo Avenue,WANDA.PATTERSON@sakilacustomer.org,87,PATTERSON,198123170793,Sucre,WANDA,1,1
92,113,,2006-02-14 22:04:36,82624,1942 Ciparay Parkway,BONNIE.HUGHES@sakilacustomer.org,88,HUGHES,978987363654,Cheju,BONNIE,2,1
93,289,,2006-02-14 22:04:36,75543,1926 El Alto Avenue,JULIA.FLORES@sakilacustomer.org,89,FLORES,846225459260,Buenos Aires,JULIA,1,1
94,332,,2006-02-14 22:04:36,25958,1952 Chatsworth Drive,RUBY.WASHINGTON@sakilacustomer.org,90,WASHINGTON,991562402283,Guangdong,RUBY,2,1
95,53,,2006-02-14 22:04:36,52163,1370 Le Mans Avenue,LOIS.BUTLER@sakilacustomer.org,91,BUTLER,345679835036,Brunei and Muara,LOIS,2,1
96,183,,2006-02-14 22:04:36,17119,984 Effon-Alaiye Avenue,TINA.SIMMONS@sakilacustomer.org,92,SIMMONS,132986892228,Gois,TINA,2,1
97,592,,2006-02-14 22:04:36,49021,832 Nakhon Sawan Manor,PHYLLIS.FOSTER@sakilacustomer.org,93,FOSTER,275595571388,Inner Mongolia,PHYLLIS,1,1
98,82,,2006-02-14 22:04:36,53182,152 Kitwe Parkway,NORMA.GONZALES@sakilacustomer.org,94,GONZALES,835433605312,Caraga,NORMA,1,1
99,399,,2006-02-14 22:04:36,22870,1697 Tanauan Lane,PAULA.BRYANT@sakilacustomer.org,95,BRYANT,4764773857,Punjab,PAULA,2,1
100,41,,2006-02-14 22:04:36,30695,1308 Arecibo Way,DIANA.ALEXANDER@sakilacustomer.org,96,ALEXANDER,6171054059,Georgia,DIANA,1,1
101,534,,2006-02-14 22:04:36,71986,1599 Plock Drive,ANNIE.RUSSELL@sakilacustomer.org,97,RUSSELL,817248913162,Tete,ANNIE,2,1
102,12,,2006-02-14 22:04:36,92265,669 Firozabad Loop,LILLIAN.GRIFFIN@sakilacustomer.org,98,GRIFFIN,412903167998,Abu Dhabi,LILLIAN,1,1
103,268,,2006-02-14 22:04:36,51540,588 Vila Velha Manor,EMILY.DIAZ@sakilacustomer.org,99,DIAZ,333339908719,Kyongsangbuk,EMILY,2,1
104,238,,2006-02-14 22:04:36,97287,1913 Kamakura Place,ROBIN.HAYES@sakilacustomer.org,100,HAYES,942570536750,Lipetsk,ROBIN,1,1
105,2,,2006-02-14 22:04:36,77459,733 Mandaluyong Place,PEGGY.MYERS@sakilacustomer.org,101,MYERS,196568435814,Asir,PEGGY,1,1
106,34,,2006-02-14 22:04:36,49708,659 Vaduz Drive,CRYSTAL.FORD@sakilacustomer.org,102,FORD,709935135487,Ha Darom,CRYSTAL,1,1
107,220,,2006-02-14 22:04:36,3305,1177 Jelets Way,GLADYS.HAMILTON@sakilacustomer.org,103,HAMILTON,484292626944,Kwara & Kogi,GLADYS,1,1
108,543,,2006-02-14 22:04:36,80720,1386 Yangor Avenue,RITA.GRAHAM@sakilacustomer.org,104,GRAHAM,449216226468,Provence-Alpes-Cte,RITA,1,1
109,173,,2006-02-14 22:04:36,76383,454 Nakhon Sawan Boulevard,DAWN.SULLIVAN@sakilacustomer.org,105,SULLIVAN,963887147572,Funafuti,DAWN,1,1
110,225,,2006-02-14 22:04:36,78311,1867 San Juan Bautista Tuxtepec Avenue,CONNIE.WALLACE@sakilacustomer.org,106,WALLACE,547003310357,Ivanovo,CONNIE,1,1
111,334,,2006-02-14 22:04:36,9599,1532 Dzerzinsk Way,FLORENCE.WOODS@sakilacustomer.org,107,WOODS,330838016880,Buenos Aires,FLORENCE,1,1
112,213,,2006-02-14 22:04:36,93026,1002 Ahmadnagar Manor,TRACY.COLE@sakilacustomer.org,108,COLE,371490777743,Mxico,TRACY,1,1
113,273,,2006-02-14 22:04:36,30418,682 Junan Way,EDNA.WEST@sakilacustomer.org,109,WEST,622255216127,North West,EDNA,2,1
114,159,,2006-02-14 22:04:36,61069,804 Elista Drive,TIFFANY.JORDAN@sakilacustomer.org,110,JORDAN,379804592943,Hubei,TIFFANY,2,1
115,102,,2006-02-14 22:04:36,75834,1378 Alvorada Avenue,CARMEN.OWENS@sakilacustomer.org,111,OWENS,272234298332,Distrito Federal,CARMEN,1,1
116,292,,2006-02-14 22:04:36,87057,793 Cam Ranh Avenue,ROSA.REYNOLDS@sakilacustomer.org,112,REYNOLDS,824370924746,California,ROSA,2,1
117,132,,2006-02-14 22:04:36,10885,1079 Tel Aviv-Jaffa Boulevard,CINDY.FISHER@sakilacustomer.org,113,FISHER,358178933857,Sucre,CINDY,2,1
118,148,,2006-02-14 22:04:36,24321,442 Rae Bareli Place,GRACE.ELLIS@sakilacustomer.org,114,ELLIS,886636413768,Nordrhein-Westfalen,GRACE,2,1
119,365,,2006-02-14 22:04:36,75149,1107 Nakhon Sawan Avenue,WENDY.HARRISON@sakilacustomer.org,115,HARRISON,867546627903,Mxico,WENDY,1,1
120,403,,2006-02-14 22:04:36,63502,544 Malmö Parkway,VICTORIA.GIBSON@sakilacustomer.org,116,GIBSON,386759646229,Central Java,VICTORIA,1,1
121,176,,2006-02-14 22:04:36,73644,1967 Sincelejo Place,EDITH.MCDONALD@sakilacustomer.org,117,MCDONALD,577812616052,Gujarat,EDITH,1,1
122,185,,2006-02-14 22:04:36,78625,333 Goiânia Way,KIM.CRUZ@sakilacustomer.org,118,CRUZ,909029256431,Texas,KIM,1,1
123,476,,2006-02-14 22:04:36,96065,1987 Coacalco de Berriozábal Loop,SHERRY.MARSHALL@sakilacustomer.org,119,MARSHALL,787654415858,al-Qalyubiya,SHERRY,1,1
124,147,,2006-02-14 22:04:36,76157,241 Mosul Lane,SYLVIA.ORTIZ@sakilacustomer.org,120,ORTIZ,765345144779,Risaralda,SYLVIA,2,1
125,164,,2006-02-14 22:04:36,58186,211 Chiayi Drive,JOSEPHINE.GOMEZ@sakilacustomer.org,121,GOMEZ,665993880048,Uttar Pradesh,JOSEPHINE,1,1
126,305,,2006-02-14 22:04:36,64615,1175 Tanauan Way,THELMA.MURRAY@sakilacustomer.org,122,MURRAY,937222955822,Lima,THELMA,1,1
127,566,,2006-02-14 22:04:36,6804,117 Boa Vista Way,SHANNON.FREEMAN@sakilacustomer.org,123,FREEMAN,677976133614,Uttar Pradesh,SHANNON,2,1
128,281,,2006-02-14 22:04:36,45142,848 Tafuna Manor,SHEILA.WELLS@sakilacustomer.org,124,WELLS,614935229095,Kütahya,SHEILA,1,0
129,85,,2006-02-14 22:04:36,60304,569 Baicheng Lane,ETHEL.WEBB@sakilacustomer.org,125,WEBB,490211944645,Gauteng,ETHEL,1,1
130,410,,2006-02-14 22:04:36,66255,1666 Qomsheh Drive,ELLEN.SIMPSON@sakilacustomer.org,126,SIMPSON,582835362905,São Paulo,ELLEN,1,1
131,484,,2006-02-14 22:04:36,8439,801 Hagonoy Drive,ELAINE.STEVENS@sakilacustomer.org,127,STEVENS,237426099212,Smolensk,ELAINE,2,1
132,236,,2006-02-14 22:04:36,4999,1050 Garden Grove Avenue,MARJORIE.TUCKER@sakilacustomer.org,128,TUCKER,973047364353,Slaskie,MARJORIE,1,1
133,302,,2006-02-14 22:04:36,15819,1854 Tieli Street,CARRIE.PORTER@sakilacustomer.org,129,PORTER,509492324775,Shandong,CARRIE,1,1
134,190,,2006-02-14 22:04:36,82639,758 Junan Lane,CHARLOTTE.HUNTER@sakilacustomer.org,130,HUNTER,935448624185,Gois,CHARLOTTE,1,1
135,345,,2006-02-14 22:04:36,14014,1752 São Leopoldo Parkway,MONICA.HICKS@sakilacustomer.org,131,HICKS,252265130067,Taka-Karpatia,MONICA,2,1
136,87,,2006-02-14 22:04:36,49757,898 Belém Manor,ESTHER.CRAWFORD@sakilacustomer.org,132,CRAWFORD,707169393853,Free State,ESTHER,2,1
137,541,,2006-02-14 22:04:36,83401,261 Saint Louis Way,PAULINE.HENRY@sakilacustomer.org,133,HENRY,321944036800,Coahuila de Zaragoza,PAULINE,1,1
138,421,,2006-02-14 22:04:36,4285,765 Southampton Drive,EMMA.BOYD@sakilacustomer.org,134,BOYD,23712411567,al-Qalyubiya,EMMA,1,1
139,417,,2006-02-14 22:04:36,5892,943 Johannesburg Avenue,JUANITA.MASON@sakilacustomer.org,135,MASON,90921003005,Maharashtra,JUANITA,2,1
140,211,,2006-02-14 22:04:36,81691,788 Atšinsk Street,ANITA.MORALES@sakilacustomer.org,136,MORALES,146497509724,Karnataka,ANITA,2,1
141,29,,2006-02-14 22:04:36,11044,1749 Daxian Place,RHONDA.KENNEDY@sakilacustomer.org,137,KENNEDY,963369996279,Gelderland,RHONDA,2,1
142,207,,2006-02-14 22:04:36,85769,1587 Sullana Lane,HAZEL.WARREN@sakilacustomer.org,138,WARREN,468060467018,Inner Mongolia,HAZEL,1,1
143,542,,2006-02-14 22:04:36,57519,1029 Dzerzinsk Manor,AMBER.DIXON@sakilacustomer.org,139,DIXON,33173584456,Ynlin,AMBER,1,1
144,123,,2006-02-14 22:04:36,13377,1666 Beni-Mellal Place,EVA.RAMOS@sakilacustomer.org,140,RAMOS,9099941466,Tennessee,EVA,1,1
145,172,,2006-02-14 22:04:36,93762,928 Jaffna Loop,DEBBIE.REYES@sakilacustomer.org,141,REYES,581852137991,Hiroshima,DEBBIE,1,1
146,149,,2006-02-14 22:04:36,60562,483 Ljubertsy Parkway,APRIL.BURNS@sakilacustomer.org,142,BURNS,581174211853,Scotland,APRIL,1,1
147,266,,2006-02-14 22:04:36,97700,374 Bat Yam Boulevard,LESLIE.GORDON@sakilacustomer.org,143,GORDON,923261616249,Kilis,LESLIE,1,1
148,340,,2006-02-14 22:04:36,30861,1027 Songkhla Manor,CLARA.SHAW@sakilacustomer.org,144,SHAW,563660187896,Minsk,CLARA,1,1
149,491,,2006-02-14 22:04:36,3439,999 Sanaa Loop,LUCILLE.HOLMES@sakilacustomer.org,145,HOLMES,918032330119,Gauteng,LUCILLE,1,1
150,499,,2006-02-14 22:04:36,90732,879 Newcastle Way,JAMIE.RICE@sakilacustomer.org,146,RICE,206841104594,Michigan,JAMIE,1,1
151,555,,2006-02-14 22:04:36,99457,1337 Lincoln Parkway,JOANNE.ROBERTSON@sakilacustomer.org,147,ROBERTSON,597815221267,Saitama,JOANNE,2,1
152,442,,2006-02-14 22:04:36,92150,1952 Pune Lane,ELEANOR.HUNT@sakilacustomer.org,148,HUNT,354615066969,Saint-Denis,ELEANOR,1,1
153,94,,2006-02-14 22:04:36,25545,782 Mosul Street,VALERIE.BLACK@sakilacustomer.org,149,BLACK,885899703621,Massachusetts,VALERIE,1,1
154,202,,2006-02-14 22:04:36,95444,781 Shimonoseki Drive,DANIELLE.DANIELS@sakilacustomer.org,150,DANIELS,632316273199,Michoacn de Ocampo,DANIELLE,2,1
155,291,,2006-02-14 22:04:36,77777,1560 Jelets Boulevard,MEGAN.PALMER@sakilacustomer.org,151,PALMER,189446090264,Shandong,MEGAN,2,1
156,354,,2006-02-14 22:04:36,64863,1963 Moscow Place,ALICIA.MILLS@sakilacustomer.org,152,MILLS,761379480249,Assam,ALICIA,1,1
157,232,,2006-02-14 22:04:36,36061,456 Escobar Way,SUZANNE.NICHOLS@sakilacustomer.org,153,NICHOLS,719202533520,Jakarta Raya,SUZANNE,2,1
158,590,,2006-02-14 22:04:36,76990,798 Cianjur Avenue,MICHELE.GRANT@sakilacustomer.org,154,GRANT,499408708580,Shanxi,MICHELE,2,1
159,72,,2006-02-14 22:04:36,41778,185 Novi Sad Place,GAIL.KNIGHT@sakilacustomer.org,155,KNIGHT,904253967161,Bern,GAIL,1,1
160,381,,2006-02-14 22:04:36,21294,1367 Yantai Manor,BERTHA.FERGUSON@sakilacustomer.org,156,FERGUSON,889538496300,Ondo & Ekiti,BERTHA,1,1
161,420,,2006-02-14 22:04:36,53502,1386 Nakhon Sawan Boulevard,DARLENE.ROSE@sakilacustomer.org,157,ROSE,368899174225,Pyongyang-si,DARLENE,2,1
162,187,,2006-02-14 22:04:36,66639,369 Papeete Way,VERONICA.STONE@sakilacustomer.org,158,STONE,170117068815,North Carolina,VERONICA,1,1
163,307,,2006-02-14 22:04:36,81037,1440 Compton Place,JILL.HAWKINS@sakilacustomer.org,159,HAWKINS,931059836497,North Austria,JILL,1,1
164,310,,2006-02-14 22:04:36,81511,1623 Bahía Blanca Manor,ERIN.DUNN@sakilacustomer.org,160,DUNN,149981248346,Moskova,ERIN,2,1
165,533,,2006-02-14 22:04:36,44660,97 Shimoga Avenue,GERALDINE.PERKINS@sakilacustomer.org,161,PERKINS,177167004331,Tel Aviv,GERALDINE,1,1
166,297,,2006-02-14 22:04:36,22853,1740 Le Mans Loop,LAUREN.HUDSON@sakilacustomer.org,162,HUDSON,168476538960,Pays de la Loire,LAUREN,2,1
167,253,,2006-02-14 22:04:36,57844,1287 Xi´angfan Boulevard,CATHY.SPENCER@sakilacustomer.org,163,SPENCER,819416131190,Gifu,CATHY,1,1
168,529,,2006-02-14 22:04:36,3313,842 Salzburg Lane,JOANN.GARDNER@sakilacustomer.org,164,GARDNER,697151428760,Adana,JOANN,2,1
169,199,,2006-02-14 22:04:36,62250,154 Tallahassee Loop,LORRAINE.STEPHENS@sakilacustomer.org,165,STEPHENS,935508855935,Xinxiang,LORRAINE,2,1
