cliente_id,data_creazione,attivo,cognome,negozio_id,nome,email,indirizzo_id
104,2006-02-14 22:04:36,1,GRAHAM,1,RITA,RITA.GRAHAM@sakilacustomer.org,108
105,2006-02-14 22:04:36,1,SULLIVAN,1,DAWN,DAWN.SULLIVAN@sakilacustomer.org,109
106,2006-02-14 22:04:36,1,WALLACE,1,CONNIE,CONNIE.WALLACE@sakilacustomer.org,110
107,2006-02-14 22:04:36,1,WOODS,1,FLORENCE,FLORENCE.WOODS@sakilacustomer.org,111
108,2006-02-14 22:04:36,1,COLE,1,TRACY,TRACY.COLE@sakilacustomer.org,112
109,2006-02-14 22:04:36,1,WEST,2,EDNA,EDNA.WEST@sakilacustomer.org,113
110,2006-02-14 22:04:36,1,JORDAN,2,TIFFANY,TIFFANY.JORDAN@sakilacustomer.org,114
111,2006-02-14 22:04:36,1,OWENS,1,CARMEN,CARMEN.OWENS@sakilacustomer.org,115
112,2006-02-14 22:04:36,1,REYNOLDS,2,ROSA,ROSA.REYNOLDS@sakilacustomer.org,116
113,2006-02-14 22:04:36,1,FISHER,2,CINDY,CINDY.FISHER@sakilacustomer.org,117
114,2006-02-14 22:04:36,1,ELLIS,2,GRACE,GRACE.ELLIS@sakilacustomer.org,118
115,2006-02-14 22:04:36,1,HARRISON,1,WENDY,WENDY.HARRISON@sakilacustomer.org,119
116,2006-02-14 22:04:36,1,GIBSON,1,VICTORIA,VICTORIA.GIBSON@sakilacustomer.org,120
117,2006-02-14 22:04:36,1,MCDONALD,1,EDITH,EDITH.MCDONALD@sakilacustomer.org,121
118,2006-02-14 22:04:36,1,CRUZ,1,KIM,KIM.CRUZ@sakilacustomer.org,122
119,2006-02-14 22:04:36,1,MARSHALL,1,SHERRY,SHERRY.MARSHALL@sakilacustomer.org,123
120,2006-02-14 22:04:36,1,ORTIZ,2,SYLVIA,SYLVIA.ORTIZ@sakilacustomer.org,124
121,2006-02-14 22:04:36,1,GOMEZ,1,JOSEPHINE,JOSEPHINE.GOMEZ@sakilacustomer.org,125
122,2006-02-14 22:04:36,1,MURRAY,1,THELMA,THELMA.MURRAY@sakilacustomer.org,126
123,2006-02-14 22:04:36,1,FREEMAN,2,SHANNON,SHANNON.FREEMAN@sakilacustomer.org,127
124,2006-02-14 22:04:36,0,WELLS,1,SHEILA,SHEILA.WELLS@sakilacustomer.org,128
125,2006-02-14 22:04:36,1,WEBB,1,ETHEL,ETHEL.WEBB@sakilacustomer.org,129
126,2006-02-14 22:04:36,1,SIMPSON,1,ELLEN,ELLEN.SIMPSON@sakilacustomer.org,130
127,2006-02-14 22:04:36,1,STEVENS,2,ELAINE,ELAINE.STEVENS@sakilacustomer.org,131
128,2006-02-14 22:04:36,1,TUCKER,1,MARJORIE,MARJORIE.TUCKER@sakilacustomer.org,132
129,2006-02-14 22:04:36,1,PORTER,1,CARRIE,CARRIE.PORTER@sakilacustomer.org,133
130,2006-02-14 22:04:36,1,HUNTER,1,CHARLOTTE,CHARLOTTE.HUNTER@sakilacustomer.org,134
131,2006-02-14 22:04:36,1,HICKS,2,MONICA,MONICA.HICKS@sakilacustomer.org,135
132,2006-02-14 22:04:36,1,CRAWFORD,2,ESTHER,ESTHER.CRAWFORD@sakilacustomer.org,136
133,2006-02-14 22:04:36,1,HENRY,1,PAULINE,PAULINE.HENRY@sakilacustomer.org,137
134,2006-02-14 22:04:36,1,BOYD,1,EMMA,EMMA.BOYD@sakilacustomer.org,138
135,2006-02-14 22:04:36,1,MASON,2,JUANITA,JUANITA.MASON@sakilacustomer.org,139
136,2006-02-14 22:04:36,1,MORALES,2,ANITA,ANITA.MORALES@sakilacustomer.org,140
137,2006-02-14 22:04:36,1,KENNEDY,2,RHONDA,RHONDA.KENNEDY@sakilacustomer.org,141
138,2006-02-14 22:04:36,1,WARREN,1,HAZEL,HAZEL.WARREN@sakilacustomer.org,142
139,2006-02-14 22:04:36,1,DIXON,1,AMBER,AMBER.DIXON@sakilacustomer.org,143
140,2006-02-14 22:04:36,1,RAMOS,1,EVA,EVA.RAMOS@sakilacustomer.org,144
141,2006-02-14 22:04:36,1,REYES,1,DEBBIE,DEBBIE.REYES@sakilacustomer.org,145
142,2006-02-14 22:04:36,1,BURNS,1,APRIL,APRIL.BURNS@sakilacustomer.org,146
143,2006-02-14 22:04:36,1,GORDON,1,LESLIE,LESLIE.GORDON@sakilacustomer.org,147
144,2006-02-14 22:04:36,1,SHAW,1,CLARA,CLARA.SHAW@sakilacustomer.org,148
145,2006-02-14 22:04:36,1,HOLMES,1,LUCILLE,LUCILLE.HOLMES@sakilacustomer.org,149
146,2006-02-14 22:04:36,1,RICE,1,JAMIE,JAMIE.RICE@sakilacustomer.org,150
147,2006-02-14 22:04:36,1,ROBERTSON,2,JOANNE,JOANNE.ROBERTSON@sakilacustomer.org,151
148,2006-02-14 22:04:36,1,HUNT,1,ELEANOR,ELEANOR.HUNT@sakilacustomer.org,152
149,2006-02-14 22:04:36,1,BLACK,1,VALERIE,VALERIE.BLACK@sakilacustomer.org,153
150,2006-02-14 22:04:36,1,DANIELS,2,DANIELLE,DANIELLE.DANIELS@sakilacustomer.org,154
151,2006-02-14 22:04:36,1,PALMER,2,MEGAN,MEGAN.PALMER@sakilacustomer.org,155
152,2006-02-14 22:04:36,1,MILLS,1,ALICIA,ALICIA.MILLS@sakilacustomer.org,156
153,2006-02-14 22:04:36,1,NICHOLS,2,SUZANNE,SUZANNE.NICHOLS@sakilacustomer.org,157
154,2006-02-14 22:04:36,1,GRANT,2,MICHELE,MICHELE.GRANT@sakilacustomer.org,158
155,2006-02-14 22:04:36,1,KNIGHT,1,GAIL,GAIL.KNIGHT@sakilacustomer.org,159
156,2006-02-14 22:04:36,1,FERGUSON,1,BERTHA,BERTHA.FERGUSON@sakilacustomer.org,160
157,2006-02-14 22:04:36,1,ROSE,2,DARLENE,DARLENE.ROSE@sakilacustomer.org,161
158,2006-02-14 22:04:36,1,STONE,1,VERONICA,VERONICA.STONE@sakilacustomer.org,162
159,2006-02-14 22:04:36,1,HAWKINS,1,JILL,JILL.HAWKINS@sakilacustomer.org,163
160,2006-02-14 22:04:36,1,DUNN,2,ERIN,ERIN.DUNN@sakilacustomer.org,164
161,2006-02-14 22:04:36,1,PERKINS,1,GERALDINE,GERALDINE.PERKINS@sakilacustomer.org,165
162,2006-02-14 22:04:36,1,HUDSON,2,LAUREN,LAUREN.HUDSON@sakilacustomer.org,166
163,2006-02-14 22:04:36,1,SPENCER,1,CATHY,CATHY.SPENCER@sakilacustomer.org,167
164,2006-02-14 22:04:36,1,GARDNER,2,JOANN,JOANN.GARDNER@sakilacustomer.org,168
165,2006-02-14 22:04:36,1,STEPHENS,2,LORRAINE,LORRAINE.STEPHENS@sakilacustomer.org,169
166,2006-02-14 22:04:36,1,PAYNE,1,LYNN,LYNN.PAYNE@sakilacustomer.org,170
167,2006-02-14 22:04:36,1,PIERCE,2,SALLY,SALLY.PIERCE@sakilacustomer.org,171
168,2006-02-14 22:04:36,1,BERRY,1,REGINA,REGINA.BERRY@sakilacustomer.org,172
169,2006-02-14 22:04:36,0,MATTHEWS,2,ERICA,ERICA.MATTHEWS@sakilacustomer.org,173
170,2006-02-14 22:04:36,1,ARNOLD,1,BEATRICE,BEATRICE.ARNOLD@sakilacustomer.org,174
171,2006-02-14 22:04:36,1,WAGNER,2,DOLORES,DOLORES.WAGNER@sakilacustomer.org,175
172,2006-02-14 22:04:36,1,WILLIS,1,BERNICE,BERNICE.WILLIS@sakilacustomer.org,176
173,2006-02-14 22:04:36,1,RAY,1,AUDREY,AUDREY.RAY@sakilacustomer.org,177
174,2006-02-14 22:04:36,1,WATKINS,2,YVONNE,YVONNE.WATKINS@sakilacustomer.org,178
175,2006-02-14 22:04:36,1,OLSON,1,ANNETTE,ANNETTE.OLSON@sakilacustomer.org,179
176,2006-02-14 22:04:36,1,CARROLL,1,JUNE,JUNE.CARROLL@sakilacustomer.org,180
177,2006-02-14 22:04:36,1,DUNCAN,2,SAMANTHA,SAMANTHA.DUNCAN@sakilacustomer.org,181
178,2006-02-14 22:04:36,1,SNYDER,2,MARION,MARION.SNYDER@sakilacustomer.org,182
179,2006-02-14 22:04:36,1,HART,1,DANA,DANA.HART@sakilacustomer.org,183
180,2006-02-14 22:04:36,1,CUNNINGHAM,2,STACY,STACY.CUNNINGHAM@sakilacustomer.org,184
181,2006-02-14 22:04:36,1,BRADLEY,2,ANA,ANA.BRADLEY@sakilacustomer.org,185
182,2006-02-14 22:04:36,1,LANE,1,RENEE,RENEE.LANE@sakilacustomer.org,186
183,2006-02-14 22:04:36,1,ANDREWS,2,IDA,IDA.ANDREWS@sakilacustomer.org,187
184,2006-02-14 22:04:36,1,RUIZ,1,VIVIAN,VIVIAN.RUIZ@sakilacustomer.org,188
185,2006-02-14 22:04:36,1,HARPER,1,ROBERTA,ROBERTA.HARPER@sakilacustomer.org,189
186,2006-02-14 22:04:36,1,FOX,2,HOLLY,HOLLY.FOX@sakilacustomer.org,190
187,2006-02-14 22:04:36,1,RILEY,2,BRITTANY,BRITTANY.RILEY@sakilacustomer.org,191
188,2006-02-14 22:04:36,1,ARMSTRONG,1,MELANIE,MELANIE.ARMSTRONG@sakilacustomer.org,192
189,2006-02-14 22:04:36,1,CARPENTER,1,LORETTA,LORETTA.CARPENTER@sakilacustomer.org,193
190,2006-02-14 22:04:36,1,WEAVER,2,YOLANDA,YOLANDA.WEAVER@sakilacustomer.org,194
191,2006-02-14 22:04:36,1,GREENE,1,JEANETTE,JEANETTE.GREENE@sakilacustomer.org,195
192,2006-02-14 22:04:36,1,LAWRENCE,1,LAURIE,LAURIE.LAWRENCE@sakilacustomer.org,196
193,2006-02-14 22:04:36,1,ELLIOTT,2,KATIE,KATIE.ELLIOTT@sakilacustomer.org,197
194,2006-02-14 22:04:36,1,CHAVEZ,2,KRISTEN,KRISTEN.CHAVEZ@sakilacustomer.org,198
195,2006-02-14 22:04:36,1,SIMS,1,VANESSA,VANESSA.SIMS@sakilacustomer.org,199
196,2006-02-14 22:04:36,1,AUSTIN,1,ALMA,ALMA.AUSTIN@sakilacustomer.org,200
197,2006-02-14 22:04:36,1,PETERS,2,SUE,SUE.PETERS@sakilacustomer.org,201
198,2006-02-14 22:04:36,1,KELLEY,2,ELSIE,ELSIE.KELLEY@sakilacustomer.org,202
199,2006-02-14 22:04:36,1,FRANKLIN,2,BETH,BETH.FRANKLIN@sakilacustomer.org,203
200,2006-02-14 22:04:36,1,LAWSON,2,JEANNE,JEANNE.LAWSON@sakilacustomer.org,204
201,2006-02-14 22:04:36,1,FIELDS,1,VICKI,VICKI.FIELDS@sakilacustomer.org,205
202,2006-02-14 22:04:36,1,GUTIERREZ,2,CARLA,CARLA.GUTIERREZ@sakilacustomer.org,206
203,2006-02-14 22:04:36,1,RYAN,1,TARA,TARA.RYAN@sakilacustomer.org,207
204,2006-02-14 22:04:36,1,SCHMIDT,1,ROSEMARY,ROSEMARY.SCHMIDT@sakilacustomer.org,208
205,2006-02-14 22:04:36,1,CARR,2,EILEEN,EILEEN.CARR@sakilacustomer.org,209
206,2006-02-14 22:04:36,1,VASQUEZ,1,TERRI,TERRI.VASQUEZ@sakilacustomer.org,210
207,2006-02-14 22:04:36,1,CASTILLO,1,GERTRUDE,GERTRUDE.CASTILLO@sakilacustomer.org,211
208,2006-02-14 22:04:36,1,WHEELER,1,LUCY,LUCY.WHEELER@sakilacustomer.org,212
209,2006-02-14 22:04:36,1,CHAPMAN,2,TONYA,TONYA.CHAPMAN@sakilacustomer.org,213
210,2006-02-14 22:04:36,1,OLIVER,2,ELLA,ELLA.OLIVER@sakilacustomer.org,214
211,2006-02-14 22:04:36,1,MONTGOMERY,1,STACEY,STACEY.MONTGOMERY@sakilacustomer.org,215
213,2006-02-14 22:04:36,1,WILLIAMSON,1,GINA,GINA.WILLIAMSON@sakilacustomer.org,217
214,2006-02-14 22:04:36,1,JOHNSTON,1,KRISTIN,KRISTIN.JOHNSTON@sakilacustomer.org,218
215,2006-02-14 22:04:36,1,BANKS,2,JESSIE,JESSIE.BANKS@sakilacustomer.org,219
216,2006-02-14 22:04:36,1,MEYER,1,NATALIE,NATALIE.MEYER@sakilacustomer.org,220
217,2006-02-14 22:04:36,1,BISHOP,2,AGNES,AGNES.BISHOP@sakilacustomer.org,221
218,2006-02-14 22:04:36,1,MCCOY,1,VERA,VERA.MCCOY@sakilacustomer.org,222
219,2006-02-14 22:04:36,1,HOWELL,2,WILLIE,WILLIE.HOWELL@sakilacustomer.org,223
220,2006-02-14 22:04:36,1,ALVAREZ,2,CHARLENE,CHARLENE.ALVAREZ@sakilacustomer.org,224
221,2006-02-14 22:04:36,1,MORRISON,1,BESSIE,BESSIE.MORRISON@sakilacustomer.org,225
223,2006-02-14 22:04:36,1,FERNANDEZ,1,MELINDA,MELINDA.FERNANDEZ@sakilacustomer.org,227
224,2006-02-14 22:04:36,1,GARZA,2,PEARL,PEARL.GARZA@sakilacustomer.org,228
225,2006-02-14 22:04:36,1,HARVEY,1,ARLENE,ARLENE.HARVEY@sakilacustomer.org,229
226,2006-02-14 22:04:36,1,LITTLE,2,MAUREEN,MAUREEN.LITTLE@sakilacustomer.org,230
227,2006-02-14 22:04:36,1,BURTON,1,COLLEEN,COLLEEN.BURTON@sakilacustomer.org,231
228,2006-02-14 22:04:36,1,STANLEY,2,ALLISON,ALLISON.STANLEY@sakilacustomer.org,232
229,2006-02-14 22:04:36,1,NGUYEN,1,TAMARA,TAMARA.NGUYEN@sakilacustomer.org,233
230,2006-02-14 22:04:36,1,GEORGE,2,JOY,JOY.GEORGE@sakilacustomer.org,234
231,2006-02-14 22:04:36,1,JACOBS,1,GEORGIA,GEORGIA.JACOBS@sakilacustomer.org,235
232,2006-02-14 22:04:36,1,REID,2,CONSTANCE,CONSTANCE.REID@sakilacustomer.org,236
233,2006-02-14 22:04:36,1,KIM,2,LILLIE,LILLIE.KIM@sakilacustomer.org,237
234,2006-02-14 22:04:36,1,FULLER,1,CLAUDIA,CLAUDIA.FULLER@sakilacustomer.org,238
235,2006-02-14 22:04:36,1,LYNCH,1,JACKIE,JACKIE.LYNCH@sakilacustomer.org,239
236,2006-02-14 22:04:36,1,DEAN,1,MARCIA,MARCIA.DEAN@sakilacustomer.org,240
237,2006-02-14 22:04:36,1,GILBERT,1,TANYA,TANYA.GILBERT@sakilacustomer.org,241
238,2006-02-14 22:04:36,1,GARRETT,1,NELLIE,NELLIE.GARRETT@sakilacustomer.org,242
239,2006-02-14 22:04:36,1,ROMERO,2,MINNIE,MINNIE.ROMERO@sakilacustomer.org,243
240,2006-02-14 22:04:36,1,WELCH,1,MARLENE,MARLENE.WELCH@sakilacustomer.org,244
241,2006-02-14 22:04:36,0,LARSON,2,HEIDI,HEIDI.LARSON@sakilacustomer.org,245
242,2006-02-14 22:04:36,1,FRAZIER,1,GLENDA,GLENDA.FRAZIER@sakilacustomer.org,246
243,2006-02-14 22:04:36,1,BURKE,1,LYDIA,LYDIA.BURKE@sakilacustomer.org,247
244,2006-02-14 22:04:36,1,HANSON,2,VIOLA,VIOLA.HANSON@sakilacustomer.org,248
245,2006-02-14 22:04:36,1,DAY,1,COURTNEY,COURTNEY.DAY@sakilacustomer.org,249
246,2006-02-14 22:04:36,1,MENDOZA,1,MARIAN,MARIAN.MENDOZA@sakilacustomer.org,250
247,2006-02-14 22:04:36,1,MORENO,1,STELLA,STELLA.MORENO@sakilacustomer.org,251
248,2006-02-14 22:04:36,1,BOWMAN,1,CAROLINE,CAROLINE.BOWMAN@sakilacustomer.org,252
249,2006-02-14 22:04:36,1,MEDINA,2,DORA,DORA.MEDINA@sakilacustomer.org,253
250,2006-02-14 22:04:36,1,FOWLER,2,JO,JO.FOWLER@sakilacustomer.org,254
251,2006-02-14 22:04:36,1,BREWER,2,VICKIE,VICKIE.BREWER@sakilacustomer.org,255
252,2006-02-14 22:04:36,1,HOFFMAN,2,MATTIE,MATTIE.HOFFMAN@sakilacustomer.org,256
253,2006-02-14 22:04:36,1,CARLSON,1,TERRY,TERRY.CARLSON@sakilacustomer.org,258
254,2006-02-14 22:04:36,1,SILVA,2,MAXINE,MAXINE.SILVA@sakilacustomer.org,259
255,2006-02-14 22:04:36,1,PEARSON,2,IRMA,IRMA.PEARSON@sakilacustomer.org,260
256,2006-02-14 22:04:36,1,HOLLAND,2,MABEL,MABEL.HOLLAND@sakilacustomer.org,261
257,2006-02-14 22:04:36,1,DOUGLAS,2,MARSHA,MARSHA.DOUGLAS@sakilacustomer.org,262
