payment_id,customer_id,staff_id,rental_id,amount,payment_date,customer_store_id,customer_first_name,customer_last_name,customer_email,customer_active,customer_create_date,customer_address_id,customer_address,customer_address2,customer_district,customer_city_id,customer_postal_code,customer_phone,customer_city,customer_country_id,customer_country,staff_first_name,staff_last_name,staff_email,staff_store_id,staff_active,staff_username,staff_password,staff_address_id,staff_address,staff_address2,staff_district,staff_postal_code,staff_phone,staff_city_id,staff_city,staff_country_id,staff_country,staff_store_manager_staff_id,staff_store_address_id,staff_store_address,staff_store_address2,staff_store_district,staff_store_city_id,staff_store_postal_code,staff_store_phone,staff_store_city,staff_store_country_id,staff_store_country,staff_store_manager_first_name,staff_store_manager_last_name,staff_store_manager_email,staff_store_manager_store_id,staff_store_manager_active,staff_store_manager_username,staff_store_manager_password,staff_store_manager_address_id,staff_store_manager_address,staff_store_manager_address2,staff_store_manager_district,staff_store_manager_postal_code,staff_store_manager_phone,staff_store_manager_city_id,staff_store_manager_city,staff_store_manager_country_id,staff_store_manager_country,customer_store_manager_staff_id,customer_store_address_id,customer_store_address,customer_store_address2,customer_store_district,customer_store_city_id,customer_store_postal_code,customer_store_phone,customer_store_city,customer_store_country_id,customer_store_country,customer_store_manager_first_name,customer_store_manager_last_name,customer_store_manager_email,customer_store_manager_store_id,customer_store_manager_active,customer_store_manager_username,customer_store_manager_password,customer_store_manager_address_id,customer_store_manager_address,customer_store_manager_address2,customer_store_manager_district,customer_store_manager_postal_code,customer_store_manager_phone,customer_store_manager_city_id,customer_store_manager_city,customer_store_manager_country_id,customer_store_manager_country,rental_date,inventory_id,rcustomer_id,return_date,rstaff_id,film_id,store_id,film_title,film_description,film_release_year,film_language,film_original_language_id,film_rental_duration,film_rental_rate,film_length,film_replacement_cost,film_rating
14553,541,1,1021,7.99,2005-05-31 03:16:15,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,2006-02-14 22:04:37,547,379 Lublin Parkway,,Toscana,309,74568,921960450089,Livorno,49,Italy,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-05-31 03:16:15,2724,541,2005-06-08 06:43:15,2,597,2,MOONWALKER FOOL,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans,2006,English,,5,4.99,184,12.99,G
816,29,1,14997,5.99,2005-08-22 07:53:00,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,2006-02-14 22:04:36,33,786 Aurora Avenue,,Yamaguchi,474,65750,18461860151,Shimonoseki,50,Japan,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-22 07:53:00,2724,29,2005-08-28 03:47:00,2,597,2,MOONWALKER FOOL,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans,2006,English,,5,4.99,184,12.99,G
7958,294,1,4786,7.99,2005-07-08 16:13:05,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,1,2006-02-14 22:04:37,299,32 Pudukkottai Lane,,Ohio,140,38834,967274728547,Dayton,103,United States,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-08 16:13:05,2724,294,2005-07-16 15:29:05,1,597,2,MOONWALKER FOOL,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans,2006,English,,5,4.99,184,12.99,G
14574,541,1,15223,1.99,2005-08-22 17:13:39,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,2006-02-14 22:04:37,547,379 Lublin Parkway,,Toscana,309,74568,921960450089,Livorno,49,Italy,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-22 17:13:39,2263,541,2005-08-27 11:17:39,2,489,1,JUGGLER HARDLY,A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California,2006,English,,4,0.99,54,14.99,PG-13
14572,541,1,15071,4.99,2005-08-22 10:58:43,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,2006-02-14 22:04:37,547,379 Lublin Parkway,,Toscana,309,74568,921960450089,Livorno,49,Italy,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-22 10:58:43,417,541,2005-08-31 14:53:43,1,91,2,BOUND CHEAPER,A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon,2006,English,,5,0.99,98,17.99,PG
14900,556,1,4846,0.99,2005-07-08 18:29:05,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,2006-02-14 22:04:37,562,869 Shikarpur Way,,England,496,57380,590764256785,Southport,102,United Kingdom,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-08 18:29:05,417,556,2005-07-10 22:33:05,2,91,2,BOUND CHEAPER,A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon,2006,English,,5,0.99,98,17.99,PG
9249,342,1,9526,0.99,2005-07-31 01:02:22,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,1,2006-02-14 22:04:37,347,1293 Nam Dinh Way,,Roraima,84,71583,697656479977,Boa Vista,15,Brazil,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2005-07-31 01:02:22,417,342,2005-08-04 03:00:22,1,91,2,BOUND CHEAPER,A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon,2006,English,,5,0.99,98,17.99,PG
10029,371,2,2837,0.99,2005-06-19 22:03:50,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,1,2006-02-14 22:04:37,376,1061 Ede Avenue,,Southern Tagalog,98,57810,333390595558,Cabuyao,75,Philippines,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2005-06-19 22:03:50,417,371,2005-06-20 21:24:50,1,91,2,BOUND CHEAPER,A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon,2006,English,,5,0.99,98,17.99,PG
14566,541,1,12306,4.99,2005-08-18 05:47:55,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,2006-02-14 22:04:37,547,379 Lublin Parkway,,Toscana,309,74568,921960450089,Livorno,49,Italy,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-18 05:47:55,3853,541,2005-08-21 01:56:55,1,843,2,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17
9891,366,2,6533,6.99,2005-07-12 04:39:38,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,1,2006-02-14 22:04:37,371,1912 Emeishan Drive,,Balikesir,50,33050,99883471275,Balikesir,97,Turkey,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2005-07-12 04:39:38,3853,366,2005-07-18 05:29:38,1,843,2,STEEL SANTA,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria,2006,English,,4,4.99,143,15.99,NC-17
