store_id,active,first_name,create_date,last_name,address,email,address2,address_id,customer_id,district,postal_code,phone,city_id
2,1,BRENDA,2006-02-14 22:04:36,WRIGHT,33 Gorontalo Way,BRENDA.WRIGHT@sakilacustomer.org,,35,31,West Bengali,30348,745994947458,257
1,1,AMY,2006-02-14 22:04:36,LOPEZ,176 Mandaluyong Place,AMY.LOPEZ@sakilacustomer.org,,36,32,Uttar Pradesh,65213,627705991774,239
2,1,ANNA,2006-02-14 22:04:36,HILL,127 Purnea (Purnia) Manor,ANNA.HILL@sakilacustomer.org,,37,33,Piemonte,79388,911872220378,17
2,1,REBECCA,2006-02-14 22:04:36,SCOTT,61 Tama Street,REBECCA.SCOTT@sakilacustomer.org,,38,34,Okayama,94065,708403338270,284
2,1,VIRGINIA,2006-02-14 22:04:36,GREEN,391 Callao Drive,VIRGINIA.GREEN@sakilacustomer.org,,39,35,Midi-Pyrnes,34021,440512153169,544
2,1,KATHLEEN,2006-02-14 22:04:36,ADAMS,334 Munger (Monghyr) Lane,KATHLEEN.ADAMS@sakilacustomer.org,,40,36,Markazi,38145,481183273622,31
1,1,PAMELA,2006-02-14 22:04:36,BAKER,1440 Fukuyama Loop,PAMELA.BAKER@sakilacustomer.org,,41,37,Henan,47929,912257250465,362
1,1,MARTHA,2006-02-14 22:04:36,GONZALEZ,269 Cam Ranh Parkway,MARTHA.GONZALEZ@sakilacustomer.org,,42,38,Chisinau,34689,489783829737,115
1,1,DEBRA,2006-02-14 22:04:36,NELSON,306 Antofagasta Place,DEBRA.NELSON@sakilacustomer.org,,43,39,Esprito Santo,3989,378318851631,569
2,1,AMANDA,2006-02-14 22:04:36,CARTER,671 Graz Street,AMANDA.CARTER@sakilacustomer.org,,44,40,Oriental,94399,680768868518,353
1,1,STEPHANIE,2006-02-14 22:04:36,MITCHELL,42 Brindisi Place,STEPHANIE.MITCHELL@sakilacustomer.org,,45,41,Yerevan,16744,42384721397,586
2,1,CAROLYN,2006-02-14 22:04:36,PEREZ,1632 Bislig Avenue,CAROLYN.PEREZ@sakilacustomer.org,,46,42,Nonthaburi,61117,471675840679,394
2,1,CHRISTINE,2006-02-14 22:04:36,ROBERTS,1447 Imus Way,CHRISTINE.ROBERTS@sakilacustomer.org,,47,43,Tahiti,48942,539758313890,167
1,1,MARIE,2006-02-14 22:04:36,TURNER,1998 Halifax Drive,MARIE.TURNER@sakilacustomer.org,,48,44,Lipetsk,76022,177727722820,308
1,1,JANET,2006-02-14 22:04:36,PHILLIPS,1718 Valencia Street,JANET.PHILLIPS@sakilacustomer.org,,49,45,Antofagasta,37359,675292816413,27
2,1,CATHERINE,2006-02-14 22:04:36,CAMPBELL,46 Pjatigorsk Lane,CATHERINE.CAMPBELL@sakilacustomer.org,,50,46,Moscow (City),23616,262076994845,343
1,1,FRANCES,2006-02-14 22:04:36,PARKER,686 Garland Manor,FRANCES.PARKER@sakilacustomer.org,,51,47,Cear,52535,69493378813,247
1,1,ANN,2006-02-14 22:04:36,EVANS,909 Garland Manor,ANN.EVANS@sakilacustomer.org,,52,48,Tatarstan,69367,705800322606,367
2,1,JOYCE,2006-02-14 22:04:36,EDWARDS,725 Isesaki Place,JOYCE.EDWARDS@sakilacustomer.org,,53,49,Mekka,74428,876295323994,237
1,1,DIANE,2006-02-14 22:04:36,COLLINS,115 Hidalgo Parkway,DIANE.COLLINS@sakilacustomer.org,,54,50,Khartum,80168,307703950263,379
1,1,ALICE,2006-02-14 22:04:36,STEWART,1135 Izumisano Parkway,ALICE.STEWART@sakilacustomer.org,,55,51,California,48150,171822533480,171
1,1,JULIE,2006-02-14 22:04:36,SANCHEZ,939 Probolinggo Loop,JULIE.SANCHEZ@sakilacustomer.org,,56,52,Galicia,4166,680428310138,1
1,1,HEATHER,2006-02-14 22:04:36,MORRIS,17 Kabul Boulevard,HEATHER.MORRIS@sakilacustomer.org,,57,53,Chiba,38594,697760867968,355
1,1,TERESA,2006-02-14 22:04:36,ROGERS,1964 Allappuzha (Alleppey) Street,TERESA.ROGERS@sakilacustomer.org,,58,54,Yamaguchi,48980,920811325222,227
2,1,DORIS,2006-02-14 22:04:36,REED,1697 Kowloon and New Kowloon Loop,DORIS.REED@sakilacustomer.org,,59,55,Moskova,57807,499352017190,49
1,1,GLORIA,2006-02-14 22:04:36,COOK,1668 Saint Louis Place,GLORIA.COOK@sakilacustomer.org,,60,56,Tahiti,39072,347487831378,397
2,1,EVELYN,2006-02-14 22:04:36,MORGAN,943 Tokat Street,EVELYN.MORGAN@sakilacustomer.org,,61,57,Vaduz,45428,889318963672,560
1,1,JEAN,2006-02-14 22:04:36,BELL,1114 Liepaja Street,JEAN.BELL@sakilacustomer.org,,62,58,Sarawak,69226,212869228936,282
1,1,CHERYL,2006-02-14 22:04:36,MURPHY,1213 Ranchi Parkway,CHERYL.MURPHY@sakilacustomer.org,,63,59,Karnataka,94352,800024380485,350
1,1,MILDRED,2006-02-14 22:04:36,BAILEY,81 Hodeida Way,MILDRED.BAILEY@sakilacustomer.org,,64,60,Rajasthan,55561,250767749542,231
2,1,KATHERINE,2006-02-14 22:04:36,RIVERA,915 Ponce Place,KATHERINE.RIVERA@sakilacustomer.org,,65,61,Basel-Stadt,83980,1395251317,56
1,1,JOAN,2006-02-14 22:04:36,COOPER,1717 Guadalajara Lane,JOAN.COOPER@sakilacustomer.org,,66,62,Missouri,85505,914090181665,441
1,1,ASHLEY,2006-02-14 22:04:36,RICHARDSON,1214 Hanoi Way,ASHLEY.RICHARDSON@sakilacustomer.org,,67,63,Nebraska,67055,491001136577,306
2,0,JUDITH,2006-02-14 22:04:36,COX,1966 Amroha Avenue,JUDITH.COX@sakilacustomer.org,,68,64,Sichuan,70385,333489324603,139
2,1,ROSE,2006-02-14 22:04:36,HOWARD,698 Otsu Street,ROSE.HOWARD@sakilacustomer.org,,69,65,Cayenne,71110,409983924481,105
2,1,JANICE,2006-02-14 22:04:36,WARD,1150 Kimchon Manor,JANICE.WARD@sakilacustomer.org,,70,66,Skne ln,96109,663449333709,321
1,1,KELLY,2006-02-14 22:04:36,TORRES,1586 Guarujá Place,KELLY.TORRES@sakilacustomer.org,,71,67,Hunan,5135,947233365992,579
1,1,NICOLE,2006-02-14 22:04:36,PETERSON,57 Arlington Manor,NICOLE.PETERSON@sakilacustomer.org,,72,68,Madhya Pradesh,48960,990214419142,475
2,1,JUDY,2006-02-14 22:04:36,GRAY,1031 Daugavpils Parkway,JUDY.GRAY@sakilacustomer.org,,73,69,Béchar,59025,107137400143,63
2,1,CHRISTINA,2006-02-14 22:04:36,RAMIREZ,1124 Buenaventura Drive,CHRISTINA.RAMIREZ@sakilacustomer.org,,74,70,Mekka,6856,407733804223,13
1,1,KATHY,2006-02-14 22:04:36,JAMES,492 Cam Ranh Street,KATHY.JAMES@sakilacustomer.org,,75,71,Eastern Visayas,50805,565018274456,61
2,1,THERESA,2006-02-14 22:04:36,WATSON,89 Allappuzha (Alleppey) Manor,THERESA.WATSON@sakilacustomer.org,,76,72,National Capital Reg,75444,255800440636,517
2,1,BEVERLY,2006-02-14 22:04:36,BROOKS,1947 Poços de Caldas Boulevard,BEVERLY.BROOKS@sakilacustomer.org,,77,73,Chiayi,60951,427454485876,114
1,1,DENISE,2006-02-14 22:04:36,KELLY,1206 Dos Quebradas Place,DENISE.KELLY@sakilacustomer.org,,78,74,São Paulo,20207,241832790687,431
2,1,TAMMY,2006-02-14 22:04:36,SANDERS,1551 Rampur Lane,TAMMY.SANDERS@sakilacustomer.org,,79,75,Changhwa,72394,251164340471,108
2,1,IRENE,2006-02-14 22:04:36,PRICE,602 Paarl Street,IRENE.PRICE@sakilacustomer.org,,80,76,Pavlodar,98889,896314772871,402
2,1,JANE,2006-02-14 22:04:36,BENNETT,1692 Ede Loop,JANE.BENNETT@sakilacustomer.org,,81,77,São Paulo,9223,918711376618,30
1,1,LORI,2006-02-14 22:04:36,WOOD,936 Salzburg Lane,LORI.WOOD@sakilacustomer.org,,82,78,Uttar Pradesh,96709,875756771675,425
1,1,RACHEL,2006-02-14 22:04:36,BARNES,586 Tete Way,RACHEL.BARNES@sakilacustomer.org,,83,79,Kanagawa,1079,18581624103,256
1,1,MARILYN,2006-02-14 22:04:36,ROSS,1888 Kabul Drive,MARILYN.ROSS@sakilacustomer.org,,84,80,Oyo & Osun,20936,701457319790,217
1,1,ANDREA,2006-02-14 22:04:36,HENDERSON,320 Baiyin Parkway,ANDREA.HENDERSON@sakilacustomer.org,,85,81,Mahajanga,37307,223664661973,319
1,1,KATHRYN,2006-02-14 22:04:36,COLEMAN,927 Bahía Blanca Parkway,KATHRYN.COLEMAN@sakilacustomer.org,,86,82,Krim,9495,821972242086,479
1,1,LOUISE,2006-02-14 22:04:36,JENKINS,929 Tallahassee Loop,LOUISE.JENKINS@sakilacustomer.org,,87,83,Gauteng,74671,800716535041,497
2,1,SARA,2006-02-14 22:04:36,PERRY,125 Città del Vaticano Boulevard,SARA.PERRY@sakilacustomer.org,,88,84,Puebla,67912,48417642933,40
2,1,ANNE,2006-02-14 22:04:36,POWELL,1557 Kütahya Boulevard,ANNE.POWELL@sakilacustomer.org,,89,85,England,88002,720998247660,88
2,1,JACQUELINE,2006-02-14 22:04:36,LONG,870 Ashqelon Loop,JACQUELINE.LONG@sakilacustomer.org,,90,86,Songkhla,84931,135117278909,489
1,1,WANDA,2006-02-14 22:04:36,PATTERSON,1740 Portoviejo Avenue,WANDA.PATTERSON@sakilacustomer.org,,91,87,Sucre,29932,198123170793,480
2,1,BONNIE,2006-02-14 22:04:36,HUGHES,1942 Ciparay Parkway,BONNIE.HUGHES@sakilacustomer.org,,92,88,Cheju,82624,978987363654,113
1,1,JULIA,2006-02-14 22:04:36,FLORES,1926 El Alto Avenue,JULIA.FLORES@sakilacustomer.org,,93,89,Buenos Aires,75543,846225459260,289
2,1,RUBY,2006-02-14 22:04:36,WASHINGTON,1952 Chatsworth Drive,RUBY.WASHINGTON@sakilacustomer.org,,94,90,Guangdong,25958,991562402283,332
2,1,LOIS,2006-02-14 22:04:36,BUTLER,1370 Le Mans Avenue,LOIS.BUTLER@sakilacustomer.org,,95,91,Brunei and Muara,52163,345679835036,53
2,1,TINA,2006-02-14 22:04:36,SIMMONS,984 Effon-Alaiye Avenue,TINA.SIMMONS@sakilacustomer.org,,96,92,Gois,17119,132986892228,183
1,1,PHYLLIS,2006-02-14 22:04:36,FOSTER,832 Nakhon Sawan Manor,PHYLLIS.FOSTER@sakilacustomer.org,,97,93,Inner Mongolia,49021,275595571388,592
1,1,NORMA,2006-02-14 22:04:36,GONZALES,152 Kitwe Parkway,NORMA.GONZALES@sakilacustomer.org,,98,94,Caraga,53182,835433605312,82
2,1,PAULA,2006-02-14 22:04:36,BRYANT,1697 Tanauan Lane,PAULA.BRYANT@sakilacustomer.org,,99,95,Punjab,22870,4764773857,399
1,1,DIANA,2006-02-14 22:04:36,ALEXANDER,1308 Arecibo Way,DIANA.ALEXANDER@sakilacustomer.org,,100,96,Georgia,30695,6171054059,41
2,1,ANNIE,2006-02-14 22:04:36,RUSSELL,1599 Plock Drive,ANNIE.RUSSELL@sakilacustomer.org,,101,97,Tete,71986,817248913162,534
1,1,LILLIAN,2006-02-14 22:04:36,GRIFFIN,669 Firozabad Loop,LILLIAN.GRIFFIN@sakilacustomer.org,,102,98,Abu Dhabi,92265,412903167998,12
2,1,EMILY,2006-02-14 22:04:36,DIAZ,588 Vila Velha Manor,EMILY.DIAZ@sakilacustomer.org,,103,99,Kyongsangbuk,51540,333339908719,268
1,1,ROBIN,2006-02-14 22:04:36,HAYES,1913 Kamakura Place,ROBIN.HAYES@sakilacustomer.org,,104,100,Lipetsk,97287,942570536750,238
1,1,PEGGY,2006-02-14 22:04:36,MYERS,733 Mandaluyong Place,PEGGY.MYERS@sakilacustomer.org,,105,101,Asir,77459,196568435814,2
1,1,CRYSTAL,2006-02-14 22:04:36,FORD,659 Vaduz Drive,CRYSTAL.FORD@sakilacustomer.org,,106,102,Ha Darom,49708,709935135487,34
1,1,GLADYS,2006-02-14 22:04:36,HAMILTON,1177 Jelets Way,GLADYS.HAMILTON@sakilacustomer.org,,107,103,Kwara & Kogi,3305,484292626944,220
1,1,RITA,2006-02-14 22:04:36,GRAHAM,1386 Yangor Avenue,RITA.GRAHAM@sakilacustomer.org,,108,104,Provence-Alpes-Cte,80720,449216226468,543
1,1,DAWN,2006-02-14 22:04:36,SULLIVAN,454 Nakhon Sawan Boulevard,DAWN.SULLIVAN@sakilacustomer.org,,109,105,Funafuti,76383,963887147572,173
1,1,CONNIE,2006-02-14 22:04:36,WALLACE,1867 San Juan Bautista Tuxtepec Avenue,CONNIE.WALLACE@sakilacustomer.org,,110,106,Ivanovo,78311,547003310357,225
1,1,FLORENCE,2006-02-14 22:04:36,WOODS,1532 Dzerzinsk Way,FLORENCE.WOODS@sakilacustomer.org,,111,107,Buenos Aires,9599,330838016880,334
1,1,TRACY,2006-02-14 22:04:36,COLE,1002 Ahmadnagar Manor,TRACY.COLE@sakilacustomer.org,,112,108,Mxico,93026,371490777743,213
2,1,EDNA,2006-02-14 22:04:36,WEST,682 Junan Way,EDNA.WEST@sakilacustomer.org,,113,109,North West,30418,622255216127,273
2,1,TIFFANY,2006-02-14 22:04:36,JORDAN,804 Elista Drive,TIFFANY.JORDAN@sakilacustomer.org,,114,110,Hubei,61069,379804592943,159
1,1,CARMEN,2006-02-14 22:04:36,OWENS,1378 Alvorada Avenue,CARMEN.OWENS@sakilacustomer.org,,115,111,Distrito Federal,75834,272234298332,102
2,1,ROSA,2006-02-14 22:04:36,REYNOLDS,793 Cam Ranh Avenue,ROSA.REYNOLDS@sakilacustomer.org,,116,112,California,87057,824370924746,292
2,1,CINDY,2006-02-14 22:04:36,FISHER,1079 Tel Aviv-Jaffa Boulevard,CINDY.FISHER@sakilacustomer.org,,117,113,Sucre,10885,358178933857,132
2,1,GRACE,2006-02-14 22:04:36,ELLIS,442 Rae Bareli Place,GRACE.ELLIS@sakilacustomer.org,,118,114,Nordrhein-Westfalen,24321,886636413768,148
1,1,WENDY,2006-02-14 22:04:36,HARRISON,1107 Nakhon Sawan Avenue,WENDY.HARRISON@sakilacustomer.org,,119,115,Mxico,75149,867546627903,365
1,1,VICTORIA,2006-02-14 22:04:36,GIBSON,544 Malmö Parkway,VICTORIA.GIBSON@sakilacustomer.org,,120,116,Central Java,63502,386759646229,403
1,1,EDITH,2006-02-14 22:04:36,MCDONALD,1967 Sincelejo Place,EDITH.MCDONALD@sakilacustomer.org,,121,117,Gujarat,73644,577812616052,176
1,1,KIM,2006-02-14 22:04:36,CRUZ,333 Goiânia Way,KIM.CRUZ@sakilacustomer.org,,122,118,Texas,78625,909029256431,185
1,1,SHERRY,2006-02-14 22:04:36,MARSHALL,1987 Coacalco de Berriozábal Loop,SHERRY.MARSHALL@sakilacustomer.org,,123,119,al-Qalyubiya,96065,787654415858,476
2,1,SYLVIA,2006-02-14 22:04:36,ORTIZ,241 Mosul Lane,SYLVIA.ORTIZ@sakilacustomer.org,,124,120,Risaralda,76157,765345144779,147
1,1,JOSEPHINE,2006-02-14 22:04:36,GOMEZ,211 Chiayi Drive,JOSEPHINE.GOMEZ@sakilacustomer.org,,125,121,Uttar Pradesh,58186,665993880048,164
1,1,THELMA,2006-02-14 22:04:36,MURRAY,1175 Tanauan Way,THELMA.MURRAY@sakilacustomer.org,,126,122,Lima,64615,937222955822,305
2,1,SHANNON,2006-02-14 22:04:36,FREEMAN,117 Boa Vista Way,SHANNON.FREEMAN@sakilacustomer.org,,127,123,Uttar Pradesh,6804,677976133614,566
1,0,SHEILA,2006-02-14 22:04:36,WELLS,848 Tafuna Manor,SHEILA.WELLS@sakilacustomer.org,,128,124,Kütahya,45142,614935229095,281
1,1,ETHEL,2006-02-14 22:04:36,WEBB,569 Baicheng Lane,ETHEL.WEBB@sakilacustomer.org,,129,125,Gauteng,60304,490211944645,85
1,1,ELLEN,2006-02-14 22:04:36,SIMPSON,1666 Qomsheh Drive,ELLEN.SIMPSON@sakilacustomer.org,,130,126,São Paulo,66255,582835362905,410
2,1,ELAINE,2006-02-14 22:04:36,STEVENS,801 Hagonoy Drive,ELAINE.STEVENS@sakilacustomer.org,,131,127,Smolensk,8439,237426099212,484
1,1,MARJORIE,2006-02-14 22:04:36,TUCKER,1050 Garden Grove Avenue,MARJORIE.TUCKER@sakilacustomer.org,,132,128,Slaskie,4999,973047364353,236
1,1,CARRIE,2006-02-14 22:04:36,PORTER,1854 Tieli Street,CARRIE.PORTER@sakilacustomer.org,,133,129,Shandong,15819,509492324775,302
1,1,CHARLOTTE,2006-02-14 22:04:36,HUNTER,758 Junan Lane,CHARLOTTE.HUNTER@sakilacustomer.org,,134,130,Gois,82639,935448624185,190
2,1,MONICA,2006-02-14 22:04:36,HICKS,1752 São Leopoldo Parkway,MONICA.HICKS@sakilacustomer.org,,135,131,Taka-Karpatia,14014,252265130067,345
2,1,ESTHER,2006-02-14 22:04:36,CRAWFORD,898 Belém Manor,ESTHER.CRAWFORD@sakilacustomer.org,,136,132,Free State,49757,707169393853,87
1,1,PAULINE,2006-02-14 22:04:36,HENRY,261 Saint Louis Way,PAULINE.HENRY@sakilacustomer.org,,137,133,Coahuila de Zaragoza,83401,321944036800,541
1,1,EMMA,2006-02-14 22:04:36,BOYD,765 Southampton Drive,EMMA.BOYD@sakilacustomer.org,,138,134,al-Qalyubiya,4285,23712411567,421
2,1,JUANITA,2006-02-14 22:04:36,MASON,943 Johannesburg Avenue,JUANITA.MASON@sakilacustomer.org,,139,135,Maharashtra,5892,90921003005,417
2,1,ANITA,2006-02-14 22:04:36,MORALES,788 Atšinsk Street,ANITA.MORALES@sakilacustomer.org,,140,136,Karnataka,81691,146497509724,211
2,1,RHONDA,2006-02-14 22:04:36,KENNEDY,1749 Daxian Place,RHONDA.KENNEDY@sakilacustomer.org,,141,137,Gelderland,11044,963369996279,29
1,1,HAZEL,2006-02-14 22:04:36,WARREN,1587 Sullana Lane,HAZEL.WARREN@sakilacustomer.org,,142,138,Inner Mongolia,85769,468060467018,207
1,1,AMBER,2006-02-14 22:04:36,DIXON,1029 Dzerzinsk Manor,AMBER.DIXON@sakilacustomer.org,,143,139,Ynlin,57519,33173584456,542
1,1,EVA,2006-02-14 22:04:36,RAMOS,1666 Beni-Mellal Place,EVA.RAMOS@sakilacustomer.org,,144,140,Tennessee,13377,9099941466,123
1,1,DEBBIE,2006-02-14 22:04:36,REYES,928 Jaffna Loop,DEBBIE.REYES@sakilacustomer.org,,145,141,Hiroshima,93762,581852137991,172
1,1,APRIL,2006-02-14 22:04:36,BURNS,483 Ljubertsy Parkway,APRIL.BURNS@sakilacustomer.org,,146,142,Scotland,60562,581174211853,149
1,1,LESLIE,2006-02-14 22:04:36,GORDON,374 Bat Yam Boulevard,LESLIE.GORDON@sakilacustomer.org,,147,143,Kilis,97700,923261616249,266
1,1,CLARA,2006-02-14 22:04:36,SHAW,1027 Songkhla Manor,CLARA.SHAW@sakilacustomer.org,,148,144,Minsk,30861,563660187896,340
1,1,LUCILLE,2006-02-14 22:04:36,HOLMES,999 Sanaa Loop,LUCILLE.HOLMES@sakilacustomer.org,,149,145,Gauteng,3439,918032330119,491
1,1,JAMIE,2006-02-14 22:04:36,RICE,879 Newcastle Way,JAMIE.RICE@sakilacustomer.org,,150,146,Michigan,90732,206841104594,499
2,1,JOANNE,2006-02-14 22:04:36,ROBERTSON,1337 Lincoln Parkway,JOANNE.ROBERTSON@sakilacustomer.org,,151,147,Saitama,99457,597815221267,555
1,1,ELEANOR,2006-02-14 22:04:36,HUNT,1952 Pune Lane,ELEANOR.HUNT@sakilacustomer.org,,152,148,Saint-Denis,92150,354615066969,442
1,1,VALERIE,2006-02-14 22:04:36,BLACK,782 Mosul Street,VALERIE.BLACK@sakilacustomer.org,,153,149,Massachusetts,25545,885899703621,94
2,1,DANIELLE,2006-02-14 22:04:36,DANIELS,781 Shimonoseki Drive,DANIELLE.DANIELS@sakilacustomer.org,,154,150,Michoacn de Ocampo,95444,632316273199,202
2,1,MEGAN,2006-02-14 22:04:36,PALMER,1560 Jelets Boulevard,MEGAN.PALMER@sakilacustomer.org,,155,151,Shandong,77777,189446090264,291
1,1,ALICIA,2006-02-14 22:04:36,MILLS,1963 Moscow Place,ALICIA.MILLS@sakilacustomer.org,,156,152,Assam,64863,761379480249,354
2,1,SUZANNE,2006-02-14 22:04:36,NICHOLS,456 Escobar Way,SUZANNE.NICHOLS@sakilacustomer.org,,157,153,Jakarta Raya,36061,719202533520,232
2,1,MICHELE,2006-02-14 22:04:36,GRANT,798 Cianjur Avenue,MICHELE.GRANT@sakilacustomer.org,,158,154,Shanxi,76990,499408708580,590
1,1,GAIL,2006-02-14 22:04:36,KNIGHT,185 Novi Sad Place,GAIL.KNIGHT@sakilacustomer.org,,159,155,Bern,41778,904253967161,72
1,1,BERTHA,2006-02-14 22:04:36,FERGUSON,1367 Yantai Manor,BERTHA.FERGUSON@sakilacustomer.org,,160,156,Ondo & Ekiti,21294,889538496300,381
2,1,DARLENE,2006-02-14 22:04:36,ROSE,1386 Nakhon Sawan Boulevard,DARLENE.ROSE@sakilacustomer.org,,161,157,Pyongyang-si,53502,368899174225,420
1,1,VERONICA,2006-02-14 22:04:36,STONE,369 Papeete Way,VERONICA.STONE@sakilacustomer.org,,162,158,North Carolina,66639,170117068815,187
1,1,JILL,2006-02-14 22:04:36,HAWKINS,1440 Compton Place,JILL.HAWKINS@sakilacustomer.org,,163,159,North Austria,81037,931059836497,307
2,1,ERIN,2006-02-14 22:04:36,DUNN,1623 Bahía Blanca Manor,ERIN.DUNN@sakilacustomer.org,,164,160,Moskova,81511,149981248346,310
1,1,GERALDINE,2006-02-14 22:04:36,PERKINS,97 Shimoga Avenue,GERALDINE.PERKINS@sakilacustomer.org,,165,161,Tel Aviv,44660,177167004331,533
2,1,LAUREN,2006-02-14 22:04:36,HUDSON,1740 Le Mans Loop,LAUREN.HUDSON@sakilacustomer.org,,166,162,Pays de la Loire,22853,168476538960,297
1,1,CATHY,2006-02-14 22:04:36,SPENCER,1287 Xi´angfan Boulevard,CATHY.SPENCER@sakilacustomer.org,,167,163,Gifu,57844,819416131190,253
2,1,JOANN,2006-02-14 22:04:36,GARDNER,842 Salzburg Lane,JOANN.GARDNER@sakilacustomer.org,,168,164,Adana,3313,697151428760,529
2,1,LORRAINE,2006-02-14 22:04:36,STEPHENS,154 Tallahassee Loop,LORRAINE.STEPHENS@sakilacustomer.org,,169,165,Xinxiang,62250,935508855935,199
