phone,first_name,address2,store_id,active,address,postal_code,district,customer_id,email,last_name,create_date,city_id,address_id
42384721397,STEPHANIE,,1,1,42 Brindisi Place,16744,Yerevan,41,STEPHANIE.MITCHELL@sakilacustomer.org,MITCHELL,2006-02-14 22:04:36,586,45
471675840679,CAROLYN,,2,1,1632 Bislig Avenue,61117,Nonthaburi,42,CAROLYN.PEREZ@sakilacustomer.org,PEREZ,2006-02-14 22:04:36,394,46
539758313890,CHRISTINE,,2,1,1447 Imus Way,48942,Tahiti,43,CHRISTINE.ROBERTS@sakilacustomer.org,ROBERTS,2006-02-14 22:04:36,167,47
177727722820,MARIE,,1,1,1998 Halifax Drive,76022,Lipetsk,44,MARIE.TURNER@sakilacustomer.org,TURNER,2006-02-14 22:04:36,308,48
675292816413,JANET,,1,1,1718 Valencia Street,37359,Antofagasta,45,JANET.PHILLIPS@sakilacustomer.org,PHILLIPS,2006-02-14 22:04:36,27,49
262076994845,CATHERINE,,2,1,46 Pjatigorsk Lane,23616,Moscow (City),46,CATHERINE.CAMPBELL@sakilacustomer.org,CAMPBELL,2006-02-14 22:04:36,343,50
69493378813,FRANCES,,1,1,686 Garland Manor,52535,Cear,47,FRANCES.PARKER@sakilacustomer.org,PARKER,2006-02-14 22:04:36,247,51
705800322606,ANN,,1,1,909 Garland Manor,69367,Tatarstan,48,ANN.EVANS@sakilacustomer.org,EVANS,2006-02-14 22:04:36,367,52
876295323994,JOYCE,,2,1,725 Isesaki Place,74428,Mekka,49,JOYCE.EDWARDS@sakilacustomer.org,EDWARDS,2006-02-14 22:04:36,237,53
307703950263,DIANE,,1,1,115 Hidalgo Parkway,80168,Khartum,50,DIANE.COLLINS@sakilacustomer.org,COLLINS,2006-02-14 22:04:36,379,54
171822533480,ALICE,,1,1,1135 Izumisano Parkway,48150,California,51,ALICE.STEWART@sakilacustomer.org,STEWART,2006-02-14 22:04:36,171,55
680428310138,JULIE,,1,1,939 Probolinggo Loop,4166,Galicia,52,JULIE.SANCHEZ@sakilacustomer.org,SANCHEZ,2006-02-14 22:04:36,1,56
697760867968,HEATHER,,1,1,17 Kabul Boulevard,38594,Chiba,53,HEATHER.MORRIS@sakilacustomer.org,MORRIS,2006-02-14 22:04:36,355,57
920811325222,TERESA,,1,1,1964 Allappuzha (Alleppey) Street,48980,Yamaguchi,54,TERESA.ROGERS@sakilacustomer.org,ROGERS,2006-02-14 22:04:36,227,58
499352017190,DORIS,,2,1,1697 Kowloon and New Kowloon Loop,57807,Moskova,55,DORIS.REED@sakilacustomer.org,REED,2006-02-14 22:04:36,49,59
347487831378,GLORIA,,1,1,1668 Saint Louis Place,39072,Tahiti,56,GLORIA.COOK@sakilacustomer.org,COOK,2006-02-14 22:04:36,397,60
889318963672,EVELYN,,2,1,943 Tokat Street,45428,Vaduz,57,EVELYN.MORGAN@sakilacustomer.org,MORGAN,2006-02-14 22:04:36,560,61
212869228936,JEAN,,1,1,1114 Liepaja Street,69226,Sarawak,58,JEAN.BELL@sakilacustomer.org,BELL,2006-02-14 22:04:36,282,62
800024380485,CHERYL,,1,1,1213 Ranchi Parkway,94352,Karnataka,59,CHERYL.MURPHY@sakilacustomer.org,MURPHY,2006-02-14 22:04:36,350,63
250767749542,MILDRED,,1,1,81 Hodeida Way,55561,Rajasthan,60,MILDRED.BAILEY@sakilacustomer.org,BAILEY,2006-02-14 22:04:36,231,64
1395251317,KATHERINE,,2,1,915 Ponce Place,83980,Basel-Stadt,61,KATHERINE.RIVERA@sakilacustomer.org,RIVERA,2006-02-14 22:04:36,56,65
914090181665,JOAN,,1,1,1717 Guadalajara Lane,85505,Missouri,62,JOAN.COOPER@sakilacustomer.org,COOPER,2006-02-14 22:04:36,441,66
491001136577,ASHLEY,,1,1,1214 Hanoi Way,67055,Nebraska,63,ASHLEY.RICHARDSON@sakilacustomer.org,RICHARDSON,2006-02-14 22:04:36,306,67
333489324603,JUDITH,,2,0,1966 Amroha Avenue,70385,Sichuan,64,JUDITH.COX@sakilacustomer.org,COX,2006-02-14 22:04:36,139,68
409983924481,ROSE,,2,1,698 Otsu Street,71110,Cayenne,65,ROSE.HOWARD@sakilacustomer.org,HOWARD,2006-02-14 22:04:36,105,69
663449333709,JANICE,,2,1,1150 Kimchon Manor,96109,Skne ln,66,JANICE.WARD@sakilacustomer.org,WARD,2006-02-14 22:04:36,321,70
947233365992,KELLY,,1,1,1586 Guaruj Place,5135,Hunan,67,KELLY.TORRES@sakilacustomer.org,TORRES,2006-02-14 22:04:36,579,71
990214419142,NICOLE,,1,1,57 Arlington Manor,48960,Madhya Pradesh,68,NICOLE.PETERSON@sakilacustomer.org,PETERSON,2006-02-14 22:04:36,475,72
107137400143,JUDY,,2,1,1031 Daugavpils Parkway,59025,Bchar,69,JUDY.GRAY@sakilacustomer.org,GRAY,2006-02-14 22:04:36,63,73
407733804223,CHRISTINA,,2,1,1124 Buenaventura Drive,6856,Mekka,70,CHRISTINA.RAMIREZ@sakilacustomer.org,RAMIREZ,2006-02-14 22:04:36,13,74
565018274456,KATHY,,1,1,492 Cam Ranh Street,50805,Eastern Visayas,71,KATHY.JAMES@sakilacustomer.org,JAMES,2006-02-14 22:04:36,61,75
255800440636,THERESA,,2,1,89 Allappuzha (Alleppey) Manor,75444,National Capital Reg,72,THERESA.WATSON@sakilacustomer.org,WATSON,2006-02-14 22:04:36,517,76
427454485876,BEVERLY,,2,1,1947 Poos de Caldas Boulevard,60951,Chiayi,73,BEVERLY.BROOKS@sakilacustomer.org,BROOKS,2006-02-14 22:04:36,114,77
241832790687,DENISE,,1,1,1206 Dos Quebradas Place,20207,So Paulo,74,DENISE.KELLY@sakilacustomer.org,KELLY,2006-02-14 22:04:36,431,78
251164340471,TAMMY,,2,1,1551 Rampur Lane,72394,Changhwa,75,TAMMY.SANDERS@sakilacustomer.org,SANDERS,2006-02-14 22:04:36,108,79
896314772871,IRENE,,2,1,602 Paarl Street,98889,Pavlodar,76,IRENE.PRICE@sakilacustomer.org,PRICE,2006-02-14 22:04:36,402,80
918711376618,JANE,,2,1,1692 Ede Loop,9223,So Paulo,77,JANE.BENNETT@sakilacustomer.org,BENNETT,2006-02-14 22:04:36,30,81
875756771675,LORI,,1,1,936 Salzburg Lane,96709,Uttar Pradesh,78,LORI.WOOD@sakilacustomer.org,WOOD,2006-02-14 22:04:36,425,82
18581624103,RACHEL,,1,1,586 Tete Way,1079,Kanagawa,79,RACHEL.BARNES@sakilacustomer.org,BARNES,2006-02-14 22:04:36,256,83
701457319790,MARILYN,,1,1,1888 Kabul Drive,20936,Oyo & Osun,80,MARILYN.ROSS@sakilacustomer.org,ROSS,2006-02-14 22:04:36,217,84
223664661973,ANDREA,,1,1,320 Baiyin Parkway,37307,Mahajanga,81,ANDREA.HENDERSON@sakilacustomer.org,HENDERSON,2006-02-14 22:04:36,319,85
821972242086,KATHRYN,,1,1,927 Baha Blanca Parkway,9495,Krim,82,KATHRYN.COLEMAN@sakilacustomer.org,COLEMAN,2006-02-14 22:04:36,479,86
800716535041,LOUISE,,1,1,929 Tallahassee Loop,74671,Gauteng,83,LOUISE.JENKINS@sakilacustomer.org,JENKINS,2006-02-14 22:04:36,497,87
48417642933,SARA,,2,1,125 Citt del Vaticano Boulevard,67912,Puebla,84,SARA.PERRY@sakilacustomer.org,PERRY,2006-02-14 22:04:36,40,88
720998247660,ANNE,,2,1,1557 Ktahya Boulevard,88002,England,85,ANNE.POWELL@sakilacustomer.org,POWELL,2006-02-14 22:04:36,88,89
135117278909,JACQUELINE,,2,1,870 Ashqelon Loop,84931,Songkhla,86,JACQUELINE.LONG@sakilacustomer.org,LONG,2006-02-14 22:04:36,489,90
198123170793,WANDA,,1,1,1740 Portoviejo Avenue,29932,Sucre,87,WANDA.PATTERSON@sakilacustomer.org,PATTERSON,2006-02-14 22:04:36,480,91
978987363654,BONNIE,,2,1,1942 Ciparay Parkway,82624,Cheju,88,BONNIE.HUGHES@sakilacustomer.org,HUGHES,2006-02-14 22:04:36,113,92
846225459260,JULIA,,1,1,1926 El Alto Avenue,75543,Buenos Aires,89,JULIA.FLORES@sakilacustomer.org,FLORES,2006-02-14 22:04:36,289,93
991562402283,RUBY,,2,1,1952 Chatsworth Drive,25958,Guangdong,90,RUBY.WASHINGTON@sakilacustomer.org,WASHINGTON,2006-02-14 22:04:36,332,94
345679835036,LOIS,,2,1,1370 Le Mans Avenue,52163,Brunei and Muara,91,LOIS.BUTLER@sakilacustomer.org,BUTLER,2006-02-14 22:04:36,53,95
132986892228,TINA,,2,1,984 Effon-Alaiye Avenue,17119,Gois,92,TINA.SIMMONS@sakilacustomer.org,SIMMONS,2006-02-14 22:04:36,183,96
275595571388,PHYLLIS,,1,1,832 Nakhon Sawan Manor,49021,Inner Mongolia,93,PHYLLIS.FOSTER@sakilacustomer.org,FOSTER,2006-02-14 22:04:36,592,97
835433605312,NORMA,,1,1,152 Kitwe Parkway,53182,Caraga,94,NORMA.GONZALES@sakilacustomer.org,GONZALES,2006-02-14 22:04:36,82,98
4764773857,PAULA,,2,1,1697 Tanauan Lane,22870,Punjab,95,PAULA.BRYANT@sakilacustomer.org,BRYANT,2006-02-14 22:04:36,399,99
6171054059,DIANA,,1,1,1308 Arecibo Way,30695,Georgia,96,DIANA.ALEXANDER@sakilacustomer.org,ALEXANDER,2006-02-14 22:04:36,41,100
817248913162,ANNIE,,2,1,1599 Plock Drive,71986,Tete,97,ANNIE.RUSSELL@sakilacustomer.org,RUSSELL,2006-02-14 22:04:36,534,101
412903167998,LILLIAN,,1,1,669 Firozabad Loop,92265,Abu Dhabi,98,LILLIAN.GRIFFIN@sakilacustomer.org,GRIFFIN,2006-02-14 22:04:36,12,102
333339908719,EMILY,,2,1,588 Vila Velha Manor,51540,Kyongsangbuk,99,EMILY.DIAZ@sakilacustomer.org,DIAZ,2006-02-14 22:04:36,268,103
942570536750,ROBIN,,1,1,1913 Kamakura Place,97287,Lipetsk,100,ROBIN.HAYES@sakilacustomer.org,HAYES,2006-02-14 22:04:36,238,104
196568435814,PEGGY,,1,1,733 Mandaluyong Place,77459,Asir,101,PEGGY.MYERS@sakilacustomer.org,MYERS,2006-02-14 22:04:36,2,105
709935135487,CRYSTAL,,1,1,659 Vaduz Drive,49708,Ha Darom,102,CRYSTAL.FORD@sakilacustomer.org,FORD,2006-02-14 22:04:36,34,106
484292626944,GLADYS,,1,1,1177 Jelets Way,3305,Kwara & Kogi,103,GLADYS.HAMILTON@sakilacustomer.org,HAMILTON,2006-02-14 22:04:36,220,107
449216226468,RITA,,1,1,1386 Yangor Avenue,80720,Provence-Alpes-Cte,104,RITA.GRAHAM@sakilacustomer.org,GRAHAM,2006-02-14 22:04:36,543,108
963887147572,DAWN,,1,1,454 Nakhon Sawan Boulevard,76383,Funafuti,105,DAWN.SULLIVAN@sakilacustomer.org,SULLIVAN,2006-02-14 22:04:36,173,109
547003310357,CONNIE,,1,1,1867 San Juan Bautista Tuxtepec Avenue,78311,Ivanovo,106,CONNIE.WALLACE@sakilacustomer.org,WALLACE,2006-02-14 22:04:36,225,110
330838016880,FLORENCE,,1,1,1532 Dzerzinsk Way,9599,Buenos Aires,107,FLORENCE.WOODS@sakilacustomer.org,WOODS,2006-02-14 22:04:36,334,111
371490777743,TRACY,,1,1,1002 Ahmadnagar Manor,93026,Mxico,108,TRACY.COLE@sakilacustomer.org,COLE,2006-02-14 22:04:36,213,112
622255216127,EDNA,,2,1,682 Junan Way,30418,North West,109,EDNA.WEST@sakilacustomer.org,WEST,2006-02-14 22:04:36,273,113
379804592943,TIFFANY,,2,1,804 Elista Drive,61069,Hubei,110,TIFFANY.JORDAN@sakilacustomer.org,JORDAN,2006-02-14 22:04:36,159,114
272234298332,CARMEN,,1,1,1378 Alvorada Avenue,75834,Distrito Federal,111,CARMEN.OWENS@sakilacustomer.org,OWENS,2006-02-14 22:04:36,102,115
824370924746,ROSA,,2,1,793 Cam Ranh Avenue,87057,California,112,ROSA.REYNOLDS@sakilacustomer.org,REYNOLDS,2006-02-14 22:04:36,292,116
358178933857,CINDY,,2,1,1079 Tel Aviv-Jaffa Boulevard,10885,Sucre,113,CINDY.FISHER@sakilacustomer.org,FISHER,2006-02-14 22:04:36,132,117
886636413768,GRACE,,2,1,442 Rae Bareli Place,24321,Nordrhein-Westfalen,114,GRACE.ELLIS@sakilacustomer.org,ELLIS,2006-02-14 22:04:36,148,118
867546627903,WENDY,,1,1,1107 Nakhon Sawan Avenue,75149,Mxico,115,WENDY.HARRISON@sakilacustomer.org,HARRISON,2006-02-14 22:04:36,365,119
386759646229,VICTORIA,,1,1,544 Malm Parkway,63502,Central Java,116,VICTORIA.GIBSON@sakilacustomer.org,GIBSON,2006-02-14 22:04:36,403,120
577812616052,EDITH,,1,1,1967 Sincelejo Place,73644,Gujarat,117,EDITH.MCDONALD@sakilacustomer.org,MCDONALD,2006-02-14 22:04:36,176,121
909029256431,KIM,,1,1,333 Goinia Way,78625,Texas,118,KIM.CRUZ@sakilacustomer.org,CRUZ,2006-02-14 22:04:36,185,122
787654415858,SHERRY,,1,1,1987 Coacalco de Berriozbal Loop,96065,al-Qalyubiya,119,SHERRY.MARSHALL@sakilacustomer.org,MARSHALL,2006-02-14 22:04:36,476,123
765345144779,SYLVIA,,2,1,241 Mosul Lane,76157,Risaralda,120,SYLVIA.ORTIZ@sakilacustomer.org,ORTIZ,2006-02-14 22:04:36,147,124
665993880048,JOSEPHINE,,1,1,211 Chiayi Drive,58186,Uttar Pradesh,121,JOSEPHINE.GOMEZ@sakilacustomer.org,GOMEZ,2006-02-14 22:04:36,164,125
937222955822,THELMA,,1,1,1175 Tanauan Way,64615,Lima,122,THELMA.MURRAY@sakilacustomer.org,MURRAY,2006-02-14 22:04:36,305,126
677976133614,SHANNON,,2,1,117 Boa Vista Way,6804,Uttar Pradesh,123,SHANNON.FREEMAN@sakilacustomer.org,FREEMAN,2006-02-14 22:04:36,566,127
614935229095,SHEILA,,1,0,848 Tafuna Manor,45142,Ktahya,124,SHEILA.WELLS@sakilacustomer.org,WELLS,2006-02-14 22:04:36,281,128
490211944645,ETHEL,,1,1,569 Baicheng Lane,60304,Gauteng,125,ETHEL.WEBB@sakilacustomer.org,WEBB,2006-02-14 22:04:36,85,129
582835362905,ELLEN,,1,1,1666 Qomsheh Drive,66255,So Paulo,126,ELLEN.SIMPSON@sakilacustomer.org,SIMPSON,2006-02-14 22:04:36,410,130
237426099212,ELAINE,,2,1,801 Hagonoy Drive,8439,Smolensk,127,ELAINE.STEVENS@sakilacustomer.org,STEVENS,2006-02-14 22:04:36,484,131
973047364353,MARJORIE,,1,1,1050 Garden Grove Avenue,4999,Slaskie,128,MARJORIE.TUCKER@sakilacustomer.org,TUCKER,2006-02-14 22:04:36,236,132
509492324775,CARRIE,,1,1,1854 Tieli Street,15819,Shandong,129,CARRIE.PORTER@sakilacustomer.org,PORTER,2006-02-14 22:04:36,302,133
935448624185,CHARLOTTE,,1,1,758 Junan Lane,82639,Gois,130,CHARLOTTE.HUNTER@sakilacustomer.org,HUNTER,2006-02-14 22:04:36,190,134
252265130067,MONICA,,2,1,1752 So Leopoldo Parkway,14014,Taka-Karpatia,131,MONICA.HICKS@sakilacustomer.org,HICKS,2006-02-14 22:04:36,345,135
707169393853,ESTHER,,2,1,898 Belm Manor,49757,Free State,132,ESTHER.CRAWFORD@sakilacustomer.org,CRAWFORD,2006-02-14 22:04:36,87,136
321944036800,PAULINE,,1,1,261 Saint Louis Way,83401,Coahuila de Zaragoza,133,PAULINE.HENRY@sakilacustomer.org,HENRY,2006-02-14 22:04:36,541,137
23712411567,EMMA,,1,1,765 Southampton Drive,4285,al-Qalyubiya,134,EMMA.BOYD@sakilacustomer.org,BOYD,2006-02-14 22:04:36,421,138
90921003005,JUANITA,,2,1,943 Johannesburg Avenue,5892,Maharashtra,135,JUANITA.MASON@sakilacustomer.org,MASON,2006-02-14 22:04:36,417,139
146497509724,ANITA,,2,1,788 Atinsk Street,81691,Karnataka,136,ANITA.MORALES@sakilacustomer.org,MORALES,2006-02-14 22:04:36,211,140
963369996279,RHONDA,,2,1,1749 Daxian Place,11044,Gelderland,137,RHONDA.KENNEDY@sakilacustomer.org,KENNEDY,2006-02-14 22:04:36,29,141
468060467018,HAZEL,,1,1,1587 Sullana Lane,85769,Inner Mongolia,138,HAZEL.WARREN@sakilacustomer.org,WARREN,2006-02-14 22:04:36,207,142
33173584456,AMBER,,1,1,1029 Dzerzinsk Manor,57519,Ynlin,139,AMBER.DIXON@sakilacustomer.org,DIXON,2006-02-14 22:04:36,542,143
9099941466,EVA,,1,1,1666 Beni-Mellal Place,13377,Tennessee,140,EVA.RAMOS@sakilacustomer.org,RAMOS,2006-02-14 22:04:36,123,144
581852137991,DEBBIE,,1,1,928 Jaffna Loop,93762,Hiroshima,141,DEBBIE.REYES@sakilacustomer.org,REYES,2006-02-14 22:04:36,172,145
581174211853,APRIL,,1,1,483 Ljubertsy Parkway,60562,Scotland,142,APRIL.BURNS@sakilacustomer.org,BURNS,2006-02-14 22:04:36,149,146
923261616249,LESLIE,,1,1,374 Bat Yam Boulevard,97700,Kilis,143,LESLIE.GORDON@sakilacustomer.org,GORDON,2006-02-14 22:04:36,266,147
563660187896,CLARA,,1,1,1027 Songkhla Manor,30861,Minsk,144,CLARA.SHAW@sakilacustomer.org,SHAW,2006-02-14 22:04:36,340,148
918032330119,LUCILLE,,1,1,999 Sanaa Loop,3439,Gauteng,145,LUCILLE.HOLMES@sakilacustomer.org,HOLMES,2006-02-14 22:04:36,491,149
206841104594,JAMIE,,1,1,879 Newcastle Way,90732,Michigan,146,JAMIE.RICE@sakilacustomer.org,RICE,2006-02-14 22:04:36,499,150
597815221267,JOANNE,,2,1,1337 Lincoln Parkway,99457,Saitama,147,JOANNE.ROBERTSON@sakilacustomer.org,ROBERTSON,2006-02-14 22:04:36,555,151
354615066969,ELEANOR,,1,1,1952 Pune Lane,92150,Saint-Denis,148,ELEANOR.HUNT@sakilacustomer.org,HUNT,2006-02-14 22:04:36,442,152
885899703621,VALERIE,,1,1,782 Mosul Street,25545,Massachusetts,149,VALERIE.BLACK@sakilacustomer.org,BLACK,2006-02-14 22:04:36,94,153
632316273199,DANIELLE,,2,1,781 Shimonoseki Drive,95444,Michoacn de Ocampo,150,DANIELLE.DANIELS@sakilacustomer.org,DANIELS,2006-02-14 22:04:36,202,154
189446090264,MEGAN,,2,1,1560 Jelets Boulevard,77777,Shandong,151,MEGAN.PALMER@sakilacustomer.org,PALMER,2006-02-14 22:04:36,291,155
761379480249,ALICIA,,1,1,1963 Moscow Place,64863,Assam,152,ALICIA.MILLS@sakilacustomer.org,MILLS,2006-02-14 22:04:36,354,156
719202533520,SUZANNE,,2,1,456 Escobar Way,36061,Jakarta Raya,153,SUZANNE.NICHOLS@sakilacustomer.org,NICHOLS,2006-02-14 22:04:36,232,157
499408708580,MICHELE,,2,1,798 Cianjur Avenue,76990,Shanxi,154,MICHELE.GRANT@sakilacustomer.org,GRANT,2006-02-14 22:04:36,590,158
904253967161,GAIL,,1,1,185 Novi Sad Place,41778,Bern,155,GAIL.KNIGHT@sakilacustomer.org,KNIGHT,2006-02-14 22:04:36,72,159
889538496300,BERTHA,,1,1,1367 Yantai Manor,21294,Ondo & Ekiti,156,BERTHA.FERGUSON@sakilacustomer.org,FERGUSON,2006-02-14 22:04:36,381,160
368899174225,DARLENE,,2,1,1386 Nakhon Sawan Boulevard,53502,Pyongyang-si,157,DARLENE.ROSE@sakilacustomer.org,ROSE,2006-02-14 22:04:36,420,161
170117068815,VERONICA,,1,1,369 Papeete Way,66639,North Carolina,158,VERONICA.STONE@sakilacustomer.org,STONE,2006-02-14 22:04:36,187,162
931059836497,JILL,,1,1,1440 Compton Place,81037,North Austria,159,JILL.HAWKINS@sakilacustomer.org,HAWKINS,2006-02-14 22:04:36,307,163
149981248346,ERIN,,2,1,1623 Baha Blanca Manor,81511,Moskova,160,ERIN.DUNN@sakilacustomer.org,DUNN,2006-02-14 22:04:36,310,164
177167004331,GERALDINE,,1,1,97 Shimoga Avenue,44660,Tel Aviv,161,GERALDINE.PERKINS@sakilacustomer.org,PERKINS,2006-02-14 22:04:36,533,165
168476538960,LAUREN,,2,1,1740 Le Mans Loop,22853,Pays de la Loire,162,LAUREN.HUDSON@sakilacustomer.org,HUDSON,2006-02-14 22:04:36,297,166
819416131190,CATHY,,1,1,1287 Xiangfan Boulevard,57844,Gifu,163,CATHY.SPENCER@sakilacustomer.org,SPENCER,2006-02-14 22:04:36,253,167
697151428760,JOANN,,2,1,842 Salzburg Lane,3313,Adana,164,JOANN.GARDNER@sakilacustomer.org,GARDNER,2006-02-14 22:04:36,529,168
935508855935,LORRAINE,,2,1,154 Tallahassee Loop,62250,Xinxiang,165,LORRAINE.STEPHENS@sakilacustomer.org,STEPHENS,2006-02-14 22:04:36,199,169
