data_creazione,indirizzo_id,email,cognome,nome,cliente_id,negozio_id,attivo
2006-02-14 22:04:37,401,EARL.SHANKS@sakilacustomer.org,SHANKS,EARL,396,1,1
2006-02-14 22:04:37,487,MAURICE.CRAWLEY@sakilacustomer.org,CRAWLEY,MAURICE,482,1,0
2006-02-14 22:04:37,442,RANDALL.NEUMANN@sakilacustomer.org,NEUMANN,RANDALL,437,2,1
2006-02-14 22:04:37,374,FRED.WHEAT@sakilacustomer.org,WHEAT,FRED,369,2,1
2006-02-14 22:04:37,284,DIANNE.SHELTON@sakilacustomer.org,SHELTON,DIANNE,279,2,1
2006-02-14 22:04:36,60,GLORIA.COOK@sakilacustomer.org,COOK,GLORIA,56,1,1
2006-02-14 22:04:37,428,ALFRED.CASILLAS@sakilacustomer.org,CASILLAS,ALFRED,423,2,1
2006-02-14 22:04:37,536,DARRYL.ASHCRAFT@sakilacustomer.org,ASHCRAFT,DARRYL,530,2,1
2006-02-14 22:04:36,239,JACKIE.LYNCH@sakilacustomer.org,LYNCH,JACKIE,235,1,1
2006-02-14 22:04:37,473,TIM.CARY@sakilacustomer.org,CARY,TIM,468,1,1
2006-02-14 22:04:36,166,LAUREN.HUDSON@sakilacustomer.org,HUDSON,LAUREN,162,2,1
2006-02-14 22:04:37,383,EUGENE.CULPEPPER@sakilacustomer.org,CULPEPPER,EUGENE,378,1,1
2006-02-14 22:04:37,564,JIMMIE.EGGLESTON@sakilacustomer.org,EGGLESTON,JIMMIE,558,1,0
2006-02-14 22:04:36,100,DIANA.ALEXANDER@sakilacustomer.org,ALEXANDER,DIANA,96,1,1
2006-02-14 22:04:37,493,SHANE.MILLARD@sakilacustomer.org,MILLARD,SHANE,488,2,1
2006-02-14 22:04:36,96,TINA.SIMMONS@sakilacustomer.org,SIMMONS,TINA,92,2,1
2006-02-14 22:04:37,333,JEFFREY.SPEAR@sakilacustomer.org,SPEAR,JEFFREY,328,2,1
2006-02-14 22:04:36,134,CHARLOTTE.HUNTER@sakilacustomer.org,HUNTER,CHARLOTTE,130,1,1
2006-02-14 22:04:37,400,JOHNNY.TURPIN@sakilacustomer.org,TURPIN,JOHNNY,395,2,1
2006-02-14 22:04:36,147,LESLIE.GORDON@sakilacustomer.org,GORDON,LESLIE,143,1,1
2006-02-14 22:04:36,183,DANA.HART@sakilacustomer.org,HART,DANA,179,1,1
2006-02-14 22:04:37,448,FRANCISCO.SKIDMORE@sakilacustomer.org,SKIDMORE,FRANCISCO,443,2,1
2006-02-14 22:04:36,8,BARBARA.JONES@sakilacustomer.org,JONES,BARBARA,4,2,1
2006-02-14 22:04:37,527,ROLAND.SOUTH@sakilacustomer.org,SOUTH,ROLAND,521,2,1
2006-02-14 22:04:37,311,CHARLES.KOWALSKI@sakilacustomer.org,KOWALSKI,CHARLES,306,1,1
2006-02-14 22:04:37,338,ANDREW.PURDY@sakilacustomer.org,PURDY,ANDREW,333,2,1
2006-02-14 22:04:36,265,CHRISTY.VARGAS@sakilacustomer.org,VARGAS,CHRISTY,260,1,1
2006-02-14 22:04:37,441,TROY.QUIGLEY@sakilacustomer.org,QUIGLEY,TROY,436,1,1
2006-02-14 22:04:36,26,LAURA.RODRIGUEZ@sakilacustomer.org,RODRIGUEZ,LAURA,22,1,1
2006-02-14 22:04:36,70,JANICE.WARD@sakilacustomer.org,WARD,JANICE,66,2,1
2006-02-14 22:04:36,114,TIFFANY.JORDAN@sakilacustomer.org,JORDAN,TIFFANY,110,2,1
2006-02-14 22:04:37,497,LESTER.KRAUS@sakilacustomer.org,KRAUS,LESTER,492,2,1
2006-02-14 22:04:36,66,JOAN.COOPER@sakilacustomer.org,COOPER,JOAN,62,1,1
2006-02-14 22:04:36,196,LAURIE.LAWRENCE@sakilacustomer.org,LAWRENCE,LAURIE,192,1,1
2006-02-14 22:04:37,306,ROBERT.BAUGHMAN@sakilacustomer.org,BAUGHMAN,ROBERT,301,2,1
2006-02-14 22:04:37,501,TYLER.WREN@sakilacustomer.org,WREN,TYLER,496,2,1
2006-02-14 22:04:37,453,MIGUEL.BETANCOURT@sakilacustomer.org,BETANCOURT,MIGUEL,448,1,1
2006-02-14 22:04:37,280,CAROLE.BARNETT@sakilacustomer.org,BARNETT,CAROLE,275,2,1
2006-02-14 22:04:36,85,ANDREA.HENDERSON@sakilacustomer.org,HENDERSON,ANDREA,81,1,1
2006-02-14 22:04:36,264,LENA.JENSEN@sakilacustomer.org,JENSEN,LENA,259,2,1
2006-02-14 22:04:36,86,KATHRYN.COLEMAN@sakilacustomer.org,COLEMAN,KATHRYN,82,1,1
2006-02-14 22:04:36,202,ELSIE.KELLEY@sakilacustomer.org,KELLEY,ELSIE,198,2,1
2006-02-14 22:04:37,352,RYAN.SALISBURY@sakilacustomer.org,SALISBURY,RYAN,347,2,1
2006-02-14 22:04:37,399,CHRIS.BROTHERS@sakilacustomer.org,BROTHERS,CHRIS,394,2,1
2006-02-14 22:04:36,39,VIRGINIA.GREEN@sakilacustomer.org,GREEN,VIRGINIA,35,2,1
2006-02-14 22:04:37,411,NATHAN.RUNYON@sakilacustomer.org,RUNYON,NATHAN,406,1,0
2006-02-14 22:04:37,407,LUIS.YANEZ@sakilacustomer.org,YANEZ,LUIS,402,1,1
2006-02-14 22:04:36,199,VANESSA.SIMS@sakilacustomer.org,SIMS,VANESSA,195,1,1
2006-02-14 22:04:36,13,MARGARET.MOORE@sakilacustomer.org,MOORE,MARGARET,9,2,1
2006-02-14 22:04:37,410,LEONARD.SCHOFIELD@sakilacustomer.org,SCHOFIELD,LEONARD,405,1,1
2006-02-14 22:04:36,184,STACY.CUNNINGHAM@sakilacustomer.org,CUNNINGHAM,STACY,180,2,1
2006-02-14 22:04:36,232,ALLISON.STANLEY@sakilacustomer.org,STANLEY,ALLISON,228,2,1
2006-02-14 22:04:37,587,VIRGIL.WOFFORD@sakilacustomer.org,WOFFORD,VIRGIL,581,1,1
2006-02-14 22:04:36,211,GERTRUDE.CASTILLO@sakilacustomer.org,CASTILLO,GERTRUDE,207,1,1
2006-02-14 22:04:36,266,DEANNA.BYRD@sakilacustomer.org,BYRD,DEANNA,261,1,1
2006-02-14 22:04:36,117,CINDY.FISHER@sakilacustomer.org,FISHER,CINDY,113,2,1
2006-02-14 22:04:37,353,ROGER.QUINTANILLA@sakilacustomer.org,QUINTANILLA,ROGER,348,2,1
2006-02-14 22:04:37,591,PERRY.SWAFFORD@sakilacustomer.org,SWAFFORD,PERRY,585,1,1
2006-02-14 22:04:37,343,DENNIS.GILMAN@sakilacustomer.org,GILMAN,DENNIS,338,1,1
2006-02-14 22:04:37,368,ROY.WHITING@sakilacustomer.org,WHITING,ROY,363,2,1
2006-02-14 22:04:37,328,MATTHEW.MAHAN@sakilacustomer.org,MAHAN,MATTHEW,323,2,1
2006-02-14 22:04:37,486,HERMAN.DEVORE@sakilacustomer.org,DEVORE,HERMAN,481,1,1
2006-02-14 22:04:36,71,KELLY.TORRES@sakilacustomer.org,TORRES,KELLY,67,1,1
2006-02-14 22:04:36,164,ERIN.DUNN@sakilacustomer.org,DUNN,ERIN,160,2,1
2006-02-14 22:04:36,258,TERRY.CARLSON@sakilacustomer.org,CARLSON,TERRY,253,1,1
2006-02-14 22:04:37,289,SONIA.GREGORY@sakilacustomer.org,GREGORY,SONIA,284,1,1
2006-02-14 22:04:36,24,SHARON.ROBINSON@sakilacustomer.org,ROBINSON,SHARON,20,2,1
2006-02-14 22:04:37,529,HARVEY.GUAJARDO@sakilacustomer.org,GUAJARDO,HARVEY,523,1,1
2006-02-14 22:04:36,241,TANYA.GILBERT@sakilacustomer.org,GILBERT,TANYA,237,1,1
2006-02-14 22:04:37,356,JACK.FOUST@sakilacustomer.org,FOUST,JACK,351,1,1
2006-02-14 22:04:36,175,DOLORES.WAGNER@sakilacustomer.org,WAGNER,DOLORES,171,2,1
2006-02-14 22:04:36,47,CHRISTINE.ROBERTS@sakilacustomer.org,ROBERTS,CHRISTINE,43,2,1
2006-02-14 22:04:36,126,THELMA.MURRAY@sakilacustomer.org,MURRAY,THELMA,122,1,1
2006-02-14 22:04:36,235,GEORGIA.JACOBS@sakilacustomer.org,JACOBS,GEORGIA,231,1,1
2006-02-14 22:04:37,398,PHILIP.CAUSEY@sakilacustomer.org,CAUSEY,PHILIP,393,1,1
2006-02-14 22:04:37,465,LEON.BOSTIC@sakilacustomer.org,BOSTIC,LEON,460,1,1
2006-02-14 22:04:37,597,KENT.ARSENAULT@sakilacustomer.org,ARSENAULT,KENT,591,1,1
2006-02-14 22:04:37,559,MAX.PITT@sakilacustomer.org,PITT,MAX,553,1,1
2006-02-14 22:04:37,285,TRACEY.BARRETT@sakilacustomer.org,BARRETT,TRACEY,280,2,1
2006-02-14 22:04:37,416,NORMAN.CURRIER@sakilacustomer.org,CURRIER,NORMAN,411,1,1
2006-02-14 22:04:37,584,WILLARD.LUMPKIN@sakilacustomer.org,LUMPKIN,WILLARD,578,2,1
2006-02-14 22:04:36,271,NORA.HERRERA@sakilacustomer.org,HERRERA,NORA,266,2,1
2006-02-14 22:04:36,160,BERTHA.FERGUSON@sakilacustomer.org,FERGUSON,BERTHA,156,1,1
2006-02-14 22:04:36,216,WILMA.RICHARDS@sakilacustomer.org,RICHARDS,WILMA,212,2,1
2006-02-14 22:04:36,173,ERICA.MATTHEWS@sakilacustomer.org,MATTHEWS,ERICA,169,2,0
2006-02-14 22:04:37,451,THEODORE.CULP@sakilacustomer.org,CULP,THEODORE,446,2,0
2006-02-14 22:04:37,595,TRACY.HERRMANN@sakilacustomer.org,HERRMANN,TRACY,589,1,1
2006-02-14 22:04:37,475,GORDON.ALLARD@sakilacustomer.org,ALLARD,GORDON,470,1,1
2006-02-14 22:04:37,507,BRETT.CORNWELL@sakilacustomer.org,CORNWELL,BRETT,502,1,1
2006-02-14 22:04:37,317,MARK.RINEHART@sakilacustomer.org,RINEHART,MARK,312,2,1
2006-02-14 22:04:37,429,KYLE.SPURLOCK@sakilacustomer.org,SPURLOCK,KYLE,424,2,1
2006-02-14 22:04:37,419,VINCENT.RALSTON@sakilacustomer.org,RALSTON,VINCENT,414,1,1
2006-02-14 22:04:37,377,STEVE.MACKENZIE@sakilacustomer.org,MACKENZIE,STEVE,372,2,1
2006-02-14 22:04:36,75,KATHY.JAMES@sakilacustomer.org,JAMES,KATHY,71,1,1
2006-02-14 22:04:37,463,LLOYD.DOWD@sakilacustomer.org,DOWD,LLOYD,458,1,1
2006-02-14 22:04:36,91,WANDA.PATTERSON@sakilacustomer.org,PATTERSON,WANDA,87,1,1
2006-02-14 22:04:36,245,HEIDI.LARSON@sakilacustomer.org,LARSON,HEIDI,241,2,0
2006-02-14 22:04:36,149,LUCILLE.HOLMES@sakilacustomer.org,HOLMES,LUCILLE,145,1,1
2006-02-14 22:04:37,459,ALEX.GRESHAM@sakilacustomer.org,GRESHAM,ALEX,454,2,1
2006-02-14 22:04:37,498,BRENT.HARKINS@sakilacustomer.org,HARKINS,BRENT,493,1,1
2006-02-14 22:04:37,415,CURTIS.IRBY@sakilacustomer.org,IRBY,CURTIS,410,2,1
2006-02-14 22:04:37,412,DALE.RATCLIFF@sakilacustomer.org,RATCLIFF,DALE,407,1,1
2006-02-14 22:04:36,38,REBECCA.SCOTT@sakilacustomer.org,SCOTT,REBECCA,34,2,1
2006-02-14 22:04:36,167,CATHY.SPENCER@sakilacustomer.org,SPENCER,CATHY,163,1,1
2006-02-14 22:04:37,305,JOHN.FARNSWORTH@sakilacustomer.org,FARNSWORTH,JOHN,300,1,1
2006-02-14 22:04:36,237,LILLIE.KIM@sakilacustomer.org,KIM,LILLIE,233,2,1
2006-02-14 22:04:37,582,MORRIS.MCCARTER@sakilacustomer.org,MCCARTER,MORRIS,576,2,1
2006-02-14 22:04:37,389,ERNEST.STEPP@sakilacustomer.org,STEPP,ERNEST,384,2,1
2006-02-14 22:04:37,478,JORGE.OLIVARES@sakilacustomer.org,OLIVARES,JORGE,473,2,1
2006-02-14 22:04:37,537,JAMIE.WAUGH@sakilacustomer.org,WAUGH,JAMIE,531,2,1
2006-02-14 22:04:36,181,SAMANTHA.DUNCAN@sakilacustomer.org,DUNCAN,SAMANTHA,177,2,1
2006-02-14 22:04:37,598,TERRANCE.ROUSH@sakilacustomer.org,ROUSH,TERRANCE,592,1,0
2006-02-14 22:04:37,522,ELMER.NOE@sakilacustomer.org,NOE,ELMER,516,2,1
2006-02-14 22:04:37,495,SAM.MCDUFFIE@sakilacustomer.org,MCDUFFIE,SAM,490,1,1
2006-02-14 22:04:36,152,ELEANOR.HUNT@sakilacustomer.org,HUNT,ELEANOR,148,1,1
2006-02-14 22:04:37,287,JENNY.CASTRO@sakilacustomer.org,CASTRO,JENNY,282,2,1
2006-02-14 22:04:36,120,VICTORIA.GIBSON@sakilacustomer.org,GIBSON,VICTORIA,116,1,1
2006-02-14 22:04:36,169,LORRAINE.STEPHENS@sakilacustomer.org,STEPHENS,LORRAINE,165,2,1
2006-02-14 22:04:36,87,LOUISE.JENKINS@sakilacustomer.org,JENKINS,LOUISE,83,1,1
2006-02-14 22:04:37,491,GLEN.TALBERT@sakilacustomer.org,TALBERT,GLEN,486,1,1
2006-02-14 22:04:36,251,STELLA.MORENO@sakilacustomer.org,MORENO,STELLA,247,1,1
2006-02-14 22:04:37,362,KEITH.RICO@sakilacustomer.org,RICO,KEITH,357,1,1
2006-02-14 22:04:37,570,BOB.PFEIFFER@sakilacustomer.org,PFEIFFER,BOB,564,2,1
2006-02-14 22:04:36,5,MARY.SMITH@sakilacustomer.org,SMITH,MARY,1,1,1
2006-02-14 22:04:36,103,EMILY.DIAZ@sakilacustomer.org,DIAZ,EMILY,99,2,1
2006-02-14 22:04:36,43,DEBRA.NELSON@sakilacustomer.org,NELSON,DEBRA,39,1,1
2006-02-14 22:04:37,447,LEROY.BUSTAMANTE@sakilacustomer.org,BUSTAMANTE,LEROY,442,1,1
2006-02-14 22:04:37,397,SEAN.DOUGLASS@sakilacustomer.org,DOUGLASS,SEAN,392,2,1
2006-02-14 22:04:36,142,HAZEL.WARREN@sakilacustomer.org,WARREN,HAZEL,138,1,1
2006-02-14 22:04:36,214,ELLA.OLIVER@sakilacustomer.org,OLIVER,ELLA,210,2,1
2006-02-14 22:04:36,276,PENNY.NEAL@sakilacustomer.org,NEAL,PENNY,271,1,0
2006-02-14 22:04:36,191,BRITTANY.RILEY@sakilacustomer.org,RILEY,BRITTANY,187,2,1
2006-02-14 22:04:37,533,CORY.MEEHAN@sakilacustomer.org,MEEHAN,CORY,527,1,1
2006-02-14 22:04:37,385,RUSSELL.BRINSON@sakilacustomer.org,BRINSON,RUSSELL,380,1,1
2006-02-14 22:04:36,229,ARLENE.HARVEY@sakilacustomer.org,HARVEY,ARLENE,225,1,1
2006-02-14 22:04:37,436,JOEL.FRANCISCO@sakilacustomer.org,FRANCISCO,JOEL,431,2,1
2006-02-14 22:04:37,417,ALLEN.BUTTERFIELD@sakilacustomer.org,BUTTERFIELD,ALLEN,412,2,1
2006-02-14 22:04:37,540,CHRISTIAN.JUNG@sakilacustomer.org,JUNG,CHRISTIAN,534,1,0
2006-02-14 22:04:36,41,PAMELA.BAKER@sakilacustomer.org,BAKER,PAMELA,37,1,1
2006-02-14 22:04:37,380,AARON.SELBY@sakilacustomer.org,SELBY,AARON,375,2,1
2006-02-14 22:04:36,57,HEATHER.MORRIS@sakilacustomer.org,MORRIS,HEATHER,53,1,1
2006-02-14 22:04:36,252,CAROLINE.BOWMAN@sakilacustomer.org,BOWMAN,CAROLINE,248,1,1
2006-02-14 22:04:37,326,KEVIN.SCHULER@sakilacustomer.org,SCHULER,KEVIN,321,1,1
2006-02-14 22:04:36,82,LORI.WOOD@sakilacustomer.org,WOOD,LORI,78,1,1
2006-02-14 22:04:37,514,RAUL.FORTIER@sakilacustomer.org,FORTIER,RAUL,509,1,1
2006-02-14 22:04:36,192,MELANIE.ARMSTRONG@sakilacustomer.org,ARMSTRONG,MELANIE,188,1,1
2006-02-14 22:04:36,260,IRMA.PEARSON@sakilacustomer.org,PEARSON,IRMA,255,2,1
2006-02-14 22:04:36,98,NORMA.GONZALES@sakilacustomer.org,GONZALES,NORMA,94,1,1
2006-02-14 22:04:37,340,GREGORY.MAULDIN@sakilacustomer.org,MAULDIN,GREGORY,335,1,1
2006-02-14 22:04:36,170,LYNN.PAYNE@sakilacustomer.org,PAYNE,LYNN,166,1,1
2006-02-14 22:04:36,97,PHYLLIS.FOSTER@sakilacustomer.org,FOSTER,PHYLLIS,93,1,1
2006-02-14 22:04:36,219,JESSIE.BANKS@sakilacustomer.org,BANKS,JESSIE,215,2,1
2006-02-14 22:04:36,144,EVA.RAMOS@sakilacustomer.org,RAMOS,EVA,140,1,1
2006-02-14 22:04:37,339,RAYMOND.MCWHORTER@sakilacustomer.org,MCWHORTER,RAYMOND,334,2,1
2006-02-14 22:04:37,303,ERIKA.PENA@sakilacustomer.org,PENA,ERIKA,298,1,1
2006-02-14 22:04:37,361,GERALD.FULTZ@sakilacustomer.org,FULTZ,GERALD,356,2,1
2006-02-14 22:04:37,481,DERRICK.BOURQUE@sakilacustomer.org,BOURQUE,DERRICK,476,1,1
2006-02-14 22:04:37,515,BEN.EASTER@sakilacustomer.org,EASTER,BEN,510,2,0
2006-02-14 22:04:36,32,CYNTHIA.YOUNG@sakilacustomer.org,YOUNG,CYNTHIA,28,1,1
2006-02-14 22:04:36,153,VALERIE.BLACK@sakilacustomer.org,BLACK,VALERIE,149,1,1
2006-02-14 22:04:36,62,JEAN.BELL@sakilacustomer.org,BELL,JEAN,58,1,1
2006-02-14 22:04:37,312,JOSEPH.JOY@sakilacustomer.org,JOY,JOSEPH,307,2,1
2006-02-14 22:04:37,414,RODNEY.MOELLER@sakilacustomer.org,MOELLER,RODNEY,409,2,1
2006-02-14 22:04:37,561,DWIGHT.LOMBARDI@sakilacustomer.org,LOMBARDI,DWIGHT,555,1,1
2006-02-14 22:04:37,298,MAE.FLETCHER@sakilacustomer.org,FLETCHER,MAE,293,2,1
2006-02-14 22:04:37,573,ALFREDO.MCADAMS@sakilacustomer.org,MCADAMS,ALFREDO,567,2,1
2006-02-14 22:04:36,58,TERESA.ROGERS@sakilacustomer.org,ROGERS,TERESA,54,1,1
2006-02-14 22:04:36,129,ETHEL.WEBB@sakilacustomer.org,WEBB,ETHEL,125,1,1
2006-02-14 22:04:36,250,MARIAN.MENDOZA@sakilacustomer.org,MENDOZA,MARIAN,246,1,1
2006-02-14 22:04:37,605,AUSTIN.CINTRON@sakilacustomer.org,CINTRON,AUSTIN,599,2,1
2006-02-14 22:04:36,83,RACHEL.BARNES@sakilacustomer.org,BARNES,RACHEL,79,1,1
2006-02-14 22:04:37,363,SAMUEL.MARLOW@sakilacustomer.org,MARLOW,SAMUEL,358,2,1
2006-02-14 22:04:37,322,EDWARD.BAUGH@sakilacustomer.org,BAUGH,EDWARD,317,2,1
2006-02-14 22:04:36,49,JANET.PHILLIPS@sakilacustomer.org,PHILLIPS,JANET,45,1,1
2006-02-14 22:04:37,504,MARC.OUTLAW@sakilacustomer.org,OUTLAW,MARC,499,2,1
2006-02-14 22:04:37,299,SHELLY.WATTS@sakilacustomer.org,WATTS,SHELLY,294,2,1
2006-02-14 22:04:37,531,ADRIAN.CLARY@sakilacustomer.org,CLARY,ADRIAN,525,2,1
2006-02-14 22:04:36,106,CRYSTAL.FORD@sakilacustomer.org,FORD,CRYSTAL,102,1,1
2006-02-14 22:04:36,262,MARSHA.DOUGLAS@sakilacustomer.org,DOUGLAS,MARSHA,257,2,1
2006-02-14 22:04:36,174,BEATRICE.ARNOLD@sakilacustomer.org,ARNOLD,BEATRICE,170,1,1
2006-02-14 22:04:36,247,LYDIA.BURKE@sakilacustomer.org,BURKE,LYDIA,243,1,1
2006-02-14 22:04:36,46,CAROLYN.PEREZ@sakilacustomer.org,PEREZ,CAROLYN,42,2,1
2006-02-14 22:04:36,163,JILL.HAWKINS@sakilacustomer.org,HAWKINS,JILL,159,1,1
2006-02-14 22:04:36,138,EMMA.BOYD@sakilacustomer.org,BOYD,EMMA,134,1,1
2006-02-14 22:04:37,530,JARED.ELY@sakilacustomer.org,ELY,JARED,524,1,1
2006-02-14 22:04:37,534,CLAUDE.HERZOG@sakilacustomer.org,HERZOG,CLAUDE,528,1,1
2006-02-14 22:04:36,269,GWENDOLYN.MAY@sakilacustomer.org,MAY,GWENDOLYN,264,1,1
2006-02-14 22:04:36,56,JULIE.SANCHEZ@sakilacustomer.org,SANCHEZ,JULIE,52,1,1
2006-02-14 22:04:37,329,GARY.COY@sakilacustomer.org,COY,GARY,324,2,1
2006-02-14 22:04:37,524,GABRIEL.HARDER@sakilacustomer.org,HARDER,GABRIEL,518,1,1
2006-02-14 22:04:37,579,BYRON.BOX@sakilacustomer.org,BOX,BYRON,573,1,1
2006-02-14 22:04:37,354,JOE.GILLILAND@sakilacustomer.org,GILLILAND,JOE,349,2,1
2006-02-14 22:04:37,313,THOMAS.GRIGSBY@sakilacustomer.org,GRIGSBY,THOMAS,308,1,1
2006-02-14 22:04:37,426,LEE.HAWKS@sakilacustomer.org,HAWKS,LEE,421,1,1
2006-02-14 22:04:37,283,BILLIE.HORTON@sakilacustomer.org,HORTON,BILLIE,278,2,1
2006-02-14 22:04:37,509,NATHANIEL.ADAM@sakilacustomer.org,ADAM,NATHANIEL,504,1,1
2006-02-14 22:04:37,324,RONALD.WEINER@sakilacustomer.org,WEINER,RONALD,319,2,1
2006-02-14 22:04:37,337,STEPHEN.QUALLS@sakilacustomer.org,QUALLS,STEPHEN,332,1,1
2006-02-14 22:04:36,17,KAREN.JACKSON@sakilacustomer.org,JACKSON,KAREN,13,2,1
2006-02-14 22:04:36,33,ANGELA.HERNANDEZ@sakilacustomer.org,HERNANDEZ,ANGELA,29,2,1
2006-02-14 22:04:37,513,MILTON.HOWLAND@sakilacustomer.org,HOWLAND,MILTON,508,2,1
2006-02-14 22:04:37,519,DUANE.TUBBS@sakilacustomer.org,TUBBS,DUANE,513,2,1
2006-02-14 22:04:36,201,SUE.PETERS@sakilacustomer.org,PETERS,SUE,197,2,1
2006-02-14 22:04:36,215,STACEY.MONTGOMERY@sakilacustomer.org,MONTGOMERY,STACEY,211,1,1
2006-02-14 22:04:37,549,LANCE.PEMBERTON@sakilacustomer.org,PEMBERTON,LANCE,543,1,1
2006-02-14 22:04:36,246,GLENDA.FRAZIER@sakilacustomer.org,FRAZIER,GLENDA,242,1,1
2006-02-14 22:04:36,135,MONICA.HICKS@sakilacustomer.org,HICKS,MONICA,131,2,1
2006-02-14 22:04:36,242,NELLIE.GARRETT@sakilacustomer.org,GARRETT,NELLIE,238,1,1
2006-02-14 22:04:37,455,JAY.ROBB@sakilacustomer.org,ROBB,JAY,450,1,1
2006-02-14 22:04:36,122,KIM.CRUZ@sakilacustomer.org,CRUZ,KIM,118,1,1
2006-02-14 22:04:36,224,CHARLENE.ALVAREZ@sakilacustomer.org,ALVAREZ,CHARLENE,220,2,1
2006-02-14 22:04:36,50,CATHERINE.CAMPBELL@sakilacustomer.org,CAMPBELL,CATHERINE,46,2,1
2006-02-14 22:04:36,31,SHIRLEY.ALLEN@sakilacustomer.org,ALLEN,SHIRLEY,27,2,1
2006-02-14 22:04:37,330,TIMOTHY.BUNN@sakilacustomer.org,BUNN,TIMOTHY,325,1,1
2006-02-14 22:04:36,131,ELAINE.STEVENS@sakilacustomer.org,STEVENS,ELAINE,127,2,1
2006-02-14 22:04:37,294,VIOLET.RODRIQUEZ@sakilacustomer.org,RODRIQUEZ,VIOLET,289,1,1
2006-02-14 22:04:37,523,BRAD.MCCURDY@sakilacustomer.org,MCCURDY,BRAD,517,2,1
2006-02-14 22:04:37,371,BRANDON.HUEY@sakilacustomer.org,HUEY,BRANDON,366,1,1
2006-02-14 22:04:36,177,AUDREY.RAY@sakilacustomer.org,RAY,AUDREY,173,1,1
2006-02-14 22:04:37,372,ADAM.GOOCH@sakilacustomer.org,GOOCH,ADAM,367,1,1
2006-02-14 22:04:36,80,IRENE.PRICE@sakilacustomer.org,PRICE,IRENE,76,2,1
2006-02-14 22:04:36,74,CHRISTINA.RAMIREZ@sakilacustomer.org,RAMIREZ,CHRISTINA,70,2,1
