indirizzo_id,email,negozio_id,attivo,data_creazione,cliente_id,cognome,nome
50,CATHERINE.CAMPBELL@sakilacustomer.org,2,1,2006-02-14 22:04:36,46,CAMPBELL,CATHERINE
51,FRANCES.PARKER@sakilacustomer.org,1,1,2006-02-14 22:04:36,47,PARKER,FRANCES
52,ANN.EVANS@sakilacustomer.org,1,1,2006-02-14 22:04:36,48,EVANS,ANN
53,JOYCE.EDWARDS@sakilacustomer.org,2,1,2006-02-14 22:04:36,49,EDWARDS,JOYCE
54,DIANE.COLLINS@sakilacustomer.org,1,1,2006-02-14 22:04:36,50,COLLINS,DIANE
55,ALICE.STEWART@sakilacustomer.org,1,1,2006-02-14 22:04:36,51,STEWART,ALICE
56,JULIE.SANCHEZ@sakilacustomer.org,1,1,2006-02-14 22:04:36,52,SANCHEZ,JULIE
57,HEATHER.MORRIS@sakilacustomer.org,1,1,2006-02-14 22:04:36,53,MORRIS,HEATHER
58,TERESA.ROGERS@sakilacustomer.org,1,1,2006-02-14 22:04:36,54,ROGERS,TERESA
59,DORIS.REED@sakilacustomer.org,2,1,2006-02-14 22:04:36,55,REED,DORIS
60,GLORIA.COOK@sakilacustomer.org,1,1,2006-02-14 22:04:36,56,COOK,GLORIA
61,EVELYN.MORGAN@sakilacustomer.org,2,1,2006-02-14 22:04:36,57,MORGAN,EVELYN
62,JEAN.BELL@sakilacustomer.org,1,1,2006-02-14 22:04:36,58,BELL,JEAN
63,CHERYL.MURPHY@sakilacustomer.org,1,1,2006-02-14 22:04:36,59,MURPHY,CHERYL
64,MILDRED.BAILEY@sakilacustomer.org,1,1,2006-02-14 22:04:36,60,BAILEY,MILDRED
65,KATHERINE.RIVERA@sakilacustomer.org,2,1,2006-02-14 22:04:36,61,RIVERA,KATHERINE
66,JOAN.COOPER@sakilacustomer.org,1,1,2006-02-14 22:04:36,62,COOPER,JOAN
67,ASHLEY.RICHARDSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,63,RICHARDSON,ASHLEY
68,JUDITH.COX@sakilacustomer.org,2,0,2006-02-14 22:04:36,64,COX,JUDITH
69,ROSE.HOWARD@sakilacustomer.org,2,1,2006-02-14 22:04:36,65,HOWARD,ROSE
70,JANICE.WARD@sakilacustomer.org,2,1,2006-02-14 22:04:36,66,WARD,JANICE
71,KELLY.TORRES@sakilacustomer.org,1,1,2006-02-14 22:04:36,67,TORRES,KELLY
72,NICOLE.PETERSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,68,PETERSON,NICOLE
73,JUDY.GRAY@sakilacustomer.org,2,1,2006-02-14 22:04:36,69,GRAY,JUDY
74,CHRISTINA.RAMIREZ@sakilacustomer.org,2,1,2006-02-14 22:04:36,70,RAMIREZ,CHRISTINA
75,KATHY.JAMES@sakilacustomer.org,1,1,2006-02-14 22:04:36,71,JAMES,KATHY
76,THERESA.WATSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,72,WATSON,THERESA
77,BEVERLY.BROOKS@sakilacustomer.org,2,1,2006-02-14 22:04:36,73,BROOKS,BEVERLY
78,DENISE.KELLY@sakilacustomer.org,1,1,2006-02-14 22:04:36,74,KELLY,DENISE
79,TAMMY.SANDERS@sakilacustomer.org,2,1,2006-02-14 22:04:36,75,SANDERS,TAMMY
80,IRENE.PRICE@sakilacustomer.org,2,1,2006-02-14 22:04:36,76,PRICE,IRENE
81,JANE.BENNETT@sakilacustomer.org,2,1,2006-02-14 22:04:36,77,BENNETT,JANE
82,LORI.WOOD@sakilacustomer.org,1,1,2006-02-14 22:04:36,78,WOOD,LORI
83,RACHEL.BARNES@sakilacustomer.org,1,1,2006-02-14 22:04:36,79,BARNES,RACHEL
84,MARILYN.ROSS@sakilacustomer.org,1,1,2006-02-14 22:04:36,80,ROSS,MARILYN
85,ANDREA.HENDERSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,81,HENDERSON,ANDREA
86,KATHRYN.COLEMAN@sakilacustomer.org,1,1,2006-02-14 22:04:36,82,COLEMAN,KATHRYN
87,LOUISE.JENKINS@sakilacustomer.org,1,1,2006-02-14 22:04:36,83,JENKINS,LOUISE
88,SARA.PERRY@sakilacustomer.org,2,1,2006-02-14 22:04:36,84,PERRY,SARA
89,ANNE.POWELL@sakilacustomer.org,2,1,2006-02-14 22:04:36,85,POWELL,ANNE
90,JACQUELINE.LONG@sakilacustomer.org,2,1,2006-02-14 22:04:36,86,LONG,JACQUELINE
91,WANDA.PATTERSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,87,PATTERSON,WANDA
92,BONNIE.HUGHES@sakilacustomer.org,2,1,2006-02-14 22:04:36,88,HUGHES,BONNIE
93,JULIA.FLORES@sakilacustomer.org,1,1,2006-02-14 22:04:36,89,FLORES,JULIA
94,RUBY.WASHINGTON@sakilacustomer.org,2,1,2006-02-14 22:04:36,90,WASHINGTON,RUBY
95,LOIS.BUTLER@sakilacustomer.org,2,1,2006-02-14 22:04:36,91,BUTLER,LOIS
96,TINA.SIMMONS@sakilacustomer.org,2,1,2006-02-14 22:04:36,92,SIMMONS,TINA
97,PHYLLIS.FOSTER@sakilacustomer.org,1,1,2006-02-14 22:04:36,93,FOSTER,PHYLLIS
98,NORMA.GONZALES@sakilacustomer.org,1,1,2006-02-14 22:04:36,94,GONZALES,NORMA
99,PAULA.BRYANT@sakilacustomer.org,2,1,2006-02-14 22:04:36,95,BRYANT,PAULA
100,DIANA.ALEXANDER@sakilacustomer.org,1,1,2006-02-14 22:04:36,96,ALEXANDER,DIANA
101,ANNIE.RUSSELL@sakilacustomer.org,2,1,2006-02-14 22:04:36,97,RUSSELL,ANNIE
102,LILLIAN.GRIFFIN@sakilacustomer.org,1,1,2006-02-14 22:04:36,98,GRIFFIN,LILLIAN
103,EMILY.DIAZ@sakilacustomer.org,2,1,2006-02-14 22:04:36,99,DIAZ,EMILY
104,ROBIN.HAYES@sakilacustomer.org,1,1,2006-02-14 22:04:36,100,HAYES,ROBIN
105,PEGGY.MYERS@sakilacustomer.org,1,1,2006-02-14 22:04:36,101,MYERS,PEGGY
106,CRYSTAL.FORD@sakilacustomer.org,1,1,2006-02-14 22:04:36,102,FORD,CRYSTAL
107,GLADYS.HAMILTON@sakilacustomer.org,1,1,2006-02-14 22:04:36,103,HAMILTON,GLADYS
108,RITA.GRAHAM@sakilacustomer.org,1,1,2006-02-14 22:04:36,104,GRAHAM,RITA
109,DAWN.SULLIVAN@sakilacustomer.org,1,1,2006-02-14 22:04:36,105,SULLIVAN,DAWN
110,CONNIE.WALLACE@sakilacustomer.org,1,1,2006-02-14 22:04:36,106,WALLACE,CONNIE
111,FLORENCE.WOODS@sakilacustomer.org,1,1,2006-02-14 22:04:36,107,WOODS,FLORENCE
112,TRACY.COLE@sakilacustomer.org,1,1,2006-02-14 22:04:36,108,COLE,TRACY
113,EDNA.WEST@sakilacustomer.org,2,1,2006-02-14 22:04:36,109,WEST,EDNA
114,TIFFANY.JORDAN@sakilacustomer.org,2,1,2006-02-14 22:04:36,110,JORDAN,TIFFANY
115,CARMEN.OWENS@sakilacustomer.org,1,1,2006-02-14 22:04:36,111,OWENS,CARMEN
116,ROSA.REYNOLDS@sakilacustomer.org,2,1,2006-02-14 22:04:36,112,REYNOLDS,ROSA
117,CINDY.FISHER@sakilacustomer.org,2,1,2006-02-14 22:04:36,113,FISHER,CINDY
118,GRACE.ELLIS@sakilacustomer.org,2,1,2006-02-14 22:04:36,114,ELLIS,GRACE
119,WENDY.HARRISON@sakilacustomer.org,1,1,2006-02-14 22:04:36,115,HARRISON,WENDY
120,VICTORIA.GIBSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,116,GIBSON,VICTORIA
121,EDITH.MCDONALD@sakilacustomer.org,1,1,2006-02-14 22:04:36,117,MCDONALD,EDITH
122,KIM.CRUZ@sakilacustomer.org,1,1,2006-02-14 22:04:36,118,CRUZ,KIM
123,SHERRY.MARSHALL@sakilacustomer.org,1,1,2006-02-14 22:04:36,119,MARSHALL,SHERRY
124,SYLVIA.ORTIZ@sakilacustomer.org,2,1,2006-02-14 22:04:36,120,ORTIZ,SYLVIA
125,JOSEPHINE.GOMEZ@sakilacustomer.org,1,1,2006-02-14 22:04:36,121,GOMEZ,JOSEPHINE
126,THELMA.MURRAY@sakilacustomer.org,1,1,2006-02-14 22:04:36,122,MURRAY,THELMA
127,SHANNON.FREEMAN@sakilacustomer.org,2,1,2006-02-14 22:04:36,123,FREEMAN,SHANNON
128,SHEILA.WELLS@sakilacustomer.org,1,0,2006-02-14 22:04:36,124,WELLS,SHEILA
129,ETHEL.WEBB@sakilacustomer.org,1,1,2006-02-14 22:04:36,125,WEBB,ETHEL
130,ELLEN.SIMPSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,126,SIMPSON,ELLEN
131,ELAINE.STEVENS@sakilacustomer.org,2,1,2006-02-14 22:04:36,127,STEVENS,ELAINE
132,MARJORIE.TUCKER@sakilacustomer.org,1,1,2006-02-14 22:04:36,128,TUCKER,MARJORIE
133,CARRIE.PORTER@sakilacustomer.org,1,1,2006-02-14 22:04:36,129,PORTER,CARRIE
134,CHARLOTTE.HUNTER@sakilacustomer.org,1,1,2006-02-14 22:04:36,130,HUNTER,CHARLOTTE
135,MONICA.HICKS@sakilacustomer.org,2,1,2006-02-14 22:04:36,131,HICKS,MONICA
136,ESTHER.CRAWFORD@sakilacustomer.org,2,1,2006-02-14 22:04:36,132,CRAWFORD,ESTHER
137,PAULINE.HENRY@sakilacustomer.org,1,1,2006-02-14 22:04:36,133,HENRY,PAULINE
138,EMMA.BOYD@sakilacustomer.org,1,1,2006-02-14 22:04:36,134,BOYD,EMMA
139,JUANITA.MASON@sakilacustomer.org,2,1,2006-02-14 22:04:36,135,MASON,JUANITA
140,ANITA.MORALES@sakilacustomer.org,2,1,2006-02-14 22:04:36,136,MORALES,ANITA
141,RHONDA.KENNEDY@sakilacustomer.org,2,1,2006-02-14 22:04:36,137,KENNEDY,RHONDA
142,HAZEL.WARREN@sakilacustomer.org,1,1,2006-02-14 22:04:36,138,WARREN,HAZEL
143,AMBER.DIXON@sakilacustomer.org,1,1,2006-02-14 22:04:36,139,DIXON,AMBER
144,EVA.RAMOS@sakilacustomer.org,1,1,2006-02-14 22:04:36,140,RAMOS,EVA
145,DEBBIE.REYES@sakilacustomer.org,1,1,2006-02-14 22:04:36,141,REYES,DEBBIE
146,APRIL.BURNS@sakilacustomer.org,1,1,2006-02-14 22:04:36,142,BURNS,APRIL
147,LESLIE.GORDON@sakilacustomer.org,1,1,2006-02-14 22:04:36,143,GORDON,LESLIE
148,CLARA.SHAW@sakilacustomer.org,1,1,2006-02-14 22:04:36,144,SHAW,CLARA
149,LUCILLE.HOLMES@sakilacustomer.org,1,1,2006-02-14 22:04:36,145,HOLMES,LUCILLE
150,JAMIE.RICE@sakilacustomer.org,1,1,2006-02-14 22:04:36,146,RICE,JAMIE
151,JOANNE.ROBERTSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,147,ROBERTSON,JOANNE
152,ELEANOR.HUNT@sakilacustomer.org,1,1,2006-02-14 22:04:36,148,HUNT,ELEANOR
153,VALERIE.BLACK@sakilacustomer.org,1,1,2006-02-14 22:04:36,149,BLACK,VALERIE
154,DANIELLE.DANIELS@sakilacustomer.org,2,1,2006-02-14 22:04:36,150,DANIELS,DANIELLE
155,MEGAN.PALMER@sakilacustomer.org,2,1,2006-02-14 22:04:36,151,PALMER,MEGAN
156,ALICIA.MILLS@sakilacustomer.org,1,1,2006-02-14 22:04:36,152,MILLS,ALICIA
157,SUZANNE.NICHOLS@sakilacustomer.org,2,1,2006-02-14 22:04:36,153,NICHOLS,SUZANNE
158,MICHELE.GRANT@sakilacustomer.org,2,1,2006-02-14 22:04:36,154,GRANT,MICHELE
159,GAIL.KNIGHT@sakilacustomer.org,1,1,2006-02-14 22:04:36,155,KNIGHT,GAIL
160,BERTHA.FERGUSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,156,FERGUSON,BERTHA
161,DARLENE.ROSE@sakilacustomer.org,2,1,2006-02-14 22:04:36,157,ROSE,DARLENE
162,VERONICA.STONE@sakilacustomer.org,1,1,2006-02-14 22:04:36,158,STONE,VERONICA
163,JILL.HAWKINS@sakilacustomer.org,1,1,2006-02-14 22:04:36,159,HAWKINS,JILL
164,ERIN.DUNN@sakilacustomer.org,2,1,2006-02-14 22:04:36,160,DUNN,ERIN
165,GERALDINE.PERKINS@sakilacustomer.org,1,1,2006-02-14 22:04:36,161,PERKINS,GERALDINE
166,LAUREN.HUDSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,162,HUDSON,LAUREN
167,CATHY.SPENCER@sakilacustomer.org,1,1,2006-02-14 22:04:36,163,SPENCER,CATHY
168,JOANN.GARDNER@sakilacustomer.org,2,1,2006-02-14 22:04:36,164,GARDNER,JOANN
169,LORRAINE.STEPHENS@sakilacustomer.org,2,1,2006-02-14 22:04:36,165,STEPHENS,LORRAINE
170,LYNN.PAYNE@sakilacustomer.org,1,1,2006-02-14 22:04:36,166,PAYNE,LYNN
171,SALLY.PIERCE@sakilacustomer.org,2,1,2006-02-14 22:04:36,167,PIERCE,SALLY
172,REGINA.BERRY@sakilacustomer.org,1,1,2006-02-14 22:04:36,168,BERRY,REGINA
173,ERICA.MATTHEWS@sakilacustomer.org,2,0,2006-02-14 22:04:36,169,MATTHEWS,ERICA
174,BEATRICE.ARNOLD@sakilacustomer.org,1,1,2006-02-14 22:04:36,170,ARNOLD,BEATRICE
175,DOLORES.WAGNER@sakilacustomer.org,2,1,2006-02-14 22:04:36,171,WAGNER,DOLORES
176,BERNICE.WILLIS@sakilacustomer.org,1,1,2006-02-14 22:04:36,172,WILLIS,BERNICE
177,AUDREY.RAY@sakilacustomer.org,1,1,2006-02-14 22:04:36,173,RAY,AUDREY
178,YVONNE.WATKINS@sakilacustomer.org,2,1,2006-02-14 22:04:36,174,WATKINS,YVONNE
179,ANNETTE.OLSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,175,OLSON,ANNETTE
180,JUNE.CARROLL@sakilacustomer.org,1,1,2006-02-14 22:04:36,176,CARROLL,JUNE
181,SAMANTHA.DUNCAN@sakilacustomer.org,2,1,2006-02-14 22:04:36,177,DUNCAN,SAMANTHA
182,MARION.SNYDER@sakilacustomer.org,2,1,2006-02-14 22:04:36,178,SNYDER,MARION
183,DANA.HART@sakilacustomer.org,1,1,2006-02-14 22:04:36,179,HART,DANA
184,STACY.CUNNINGHAM@sakilacustomer.org,2,1,2006-02-14 22:04:36,180,CUNNINGHAM,STACY
185,ANA.BRADLEY@sakilacustomer.org,2,1,2006-02-14 22:04:36,181,BRADLEY,ANA
186,RENEE.LANE@sakilacustomer.org,1,1,2006-02-14 22:04:36,182,LANE,RENEE
187,IDA.ANDREWS@sakilacustomer.org,2,1,2006-02-14 22:04:36,183,ANDREWS,IDA
188,VIVIAN.RUIZ@sakilacustomer.org,1,1,2006-02-14 22:04:36,184,RUIZ,VIVIAN
189,ROBERTA.HARPER@sakilacustomer.org,1,1,2006-02-14 22:04:36,185,HARPER,ROBERTA
190,HOLLY.FOX@sakilacustomer.org,2,1,2006-02-14 22:04:36,186,FOX,HOLLY
191,BRITTANY.RILEY@sakilacustomer.org,2,1,2006-02-14 22:04:36,187,RILEY,BRITTANY
192,MELANIE.ARMSTRONG@sakilacustomer.org,1,1,2006-02-14 22:04:36,188,ARMSTRONG,MELANIE
193,LORETTA.CARPENTER@sakilacustomer.org,1,1,2006-02-14 22:04:36,189,CARPENTER,LORETTA
194,YOLANDA.WEAVER@sakilacustomer.org,2,1,2006-02-14 22:04:36,190,WEAVER,YOLANDA
195,JEANETTE.GREENE@sakilacustomer.org,1,1,2006-02-14 22:04:36,191,GREENE,JEANETTE
196,LAURIE.LAWRENCE@sakilacustomer.org,1,1,2006-02-14 22:04:36,192,LAWRENCE,LAURIE
197,KATIE.ELLIOTT@sakilacustomer.org,2,1,2006-02-14 22:04:36,193,ELLIOTT,KATIE
198,KRISTEN.CHAVEZ@sakilacustomer.org,2,1,2006-02-14 22:04:36,194,CHAVEZ,KRISTEN
199,VANESSA.SIMS@sakilacustomer.org,1,1,2006-02-14 22:04:36,195,SIMS,VANESSA
200,ALMA.AUSTIN@sakilacustomer.org,1,1,2006-02-14 22:04:36,196,AUSTIN,ALMA
201,SUE.PETERS@sakilacustomer.org,2,1,2006-02-14 22:04:36,197,PETERS,SUE
202,ELSIE.KELLEY@sakilacustomer.org,2,1,2006-02-14 22:04:36,198,KELLEY,ELSIE
203,BETH.FRANKLIN@sakilacustomer.org,2,1,2006-02-14 22:04:36,199,FRANKLIN,BETH
204,JEANNE.LAWSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,200,LAWSON,JEANNE
205,VICKI.FIELDS@sakilacustomer.org,1,1,2006-02-14 22:04:36,201,FIELDS,VICKI
206,CARLA.GUTIERREZ@sakilacustomer.org,2,1,2006-02-14 22:04:36,202,GUTIERREZ,CARLA
207,TARA.RYAN@sakilacustomer.org,1,1,2006-02-14 22:04:36,203,RYAN,TARA
208,ROSEMARY.SCHMIDT@sakilacustomer.org,1,1,2006-02-14 22:04:36,204,SCHMIDT,ROSEMARY
209,EILEEN.CARR@sakilacustomer.org,2,1,2006-02-14 22:04:36,205,CARR,EILEEN
210,TERRI.VASQUEZ@sakilacustomer.org,1,1,2006-02-14 22:04:36,206,VASQUEZ,TERRI
211,GERTRUDE.CASTILLO@sakilacustomer.org,1,1,2006-02-14 22:04:36,207,CASTILLO,GERTRUDE
212,LUCY.WHEELER@sakilacustomer.org,1,1,2006-02-14 22:04:36,208,WHEELER,LUCY
213,TONYA.CHAPMAN@sakilacustomer.org,2,1,2006-02-14 22:04:36,209,CHAPMAN,TONYA
214,ELLA.OLIVER@sakilacustomer.org,2,1,2006-02-14 22:04:36,210,OLIVER,ELLA
215,STACEY.MONTGOMERY@sakilacustomer.org,1,1,2006-02-14 22:04:36,211,MONTGOMERY,STACEY
216,WILMA.RICHARDS@sakilacustomer.org,2,1,2006-02-14 22:04:36,212,RICHARDS,WILMA
217,GINA.WILLIAMSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,213,WILLIAMSON,GINA
218,KRISTIN.JOHNSTON@sakilacustomer.org,1,1,2006-02-14 22:04:36,214,JOHNSTON,KRISTIN
219,JESSIE.BANKS@sakilacustomer.org,2,1,2006-02-14 22:04:36,215,BANKS,JESSIE
220,NATALIE.MEYER@sakilacustomer.org,1,1,2006-02-14 22:04:36,216,MEYER,NATALIE
221,AGNES.BISHOP@sakilacustomer.org,2,1,2006-02-14 22:04:36,217,BISHOP,AGNES
222,VERA.MCCOY@sakilacustomer.org,1,1,2006-02-14 22:04:36,218,MCCOY,VERA
223,WILLIE.HOWELL@sakilacustomer.org,2,1,2006-02-14 22:04:36,219,HOWELL,WILLIE
224,CHARLENE.ALVAREZ@sakilacustomer.org,2,1,2006-02-14 22:04:36,220,ALVAREZ,CHARLENE
225,BESSIE.MORRISON@sakilacustomer.org,1,1,2006-02-14 22:04:36,221,MORRISON,BESSIE
226,DELORES.HANSEN@sakilacustomer.org,2,1,2006-02-14 22:04:36,222,HANSEN,DELORES
227,MELINDA.FERNANDEZ@sakilacustomer.org,1,1,2006-02-14 22:04:36,223,FERNANDEZ,MELINDA
228,PEARL.GARZA@sakilacustomer.org,2,1,2006-02-14 22:04:36,224,GARZA,PEARL
229,ARLENE.HARVEY@sakilacustomer.org,1,1,2006-02-14 22:04:36,225,HARVEY,ARLENE
230,MAUREEN.LITTLE@sakilacustomer.org,2,1,2006-02-14 22:04:36,226,LITTLE,MAUREEN
231,COLLEEN.BURTON@sakilacustomer.org,1,1,2006-02-14 22:04:36,227,BURTON,COLLEEN
232,ALLISON.STANLEY@sakilacustomer.org,2,1,2006-02-14 22:04:36,228,STANLEY,ALLISON
233,TAMARA.NGUYEN@sakilacustomer.org,1,1,2006-02-14 22:04:36,229,NGUYEN,TAMARA
234,JOY.GEORGE@sakilacustomer.org,2,1,2006-02-14 22:04:36,230,GEORGE,JOY
235,GEORGIA.JACOBS@sakilacustomer.org,1,1,2006-02-14 22:04:36,231,JACOBS,GEORGIA
236,CONSTANCE.REID@sakilacustomer.org,2,1,2006-02-14 22:04:36,232,REID,CONSTANCE
237,LILLIE.KIM@sakilacustomer.org,2,1,2006-02-14 22:04:36,233,KIM,LILLIE
238,CLAUDIA.FULLER@sakilacustomer.org,1,1,2006-02-14 22:04:36,234,FULLER,CLAUDIA
239,JACKIE.LYNCH@sakilacustomer.org,1,1,2006-02-14 22:04:36,235,LYNCH,JACKIE
240,MARCIA.DEAN@sakilacustomer.org,1,1,2006-02-14 22:04:36,236,DEAN,MARCIA
241,TANYA.GILBERT@sakilacustomer.org,1,1,2006-02-14 22:04:36,237,GILBERT,TANYA
242,NELLIE.GARRETT@sakilacustomer.org,1,1,2006-02-14 22:04:36,238,GARRETT,NELLIE
243,MINNIE.ROMERO@sakilacustomer.org,2,1,2006-02-14 22:04:36,239,ROMERO,MINNIE
244,MARLENE.WELCH@sakilacustomer.org,1,1,2006-02-14 22:04:36,240,WELCH,MARLENE
245,HEIDI.LARSON@sakilacustomer.org,2,0,2006-02-14 22:04:36,241,LARSON,HEIDI
246,GLENDA.FRAZIER@sakilacustomer.org,1,1,2006-02-14 22:04:36,242,FRAZIER,GLENDA
247,LYDIA.BURKE@sakilacustomer.org,1,1,2006-02-14 22:04:36,243,BURKE,LYDIA
248,VIOLA.HANSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,244,HANSON,VIOLA
249,COURTNEY.DAY@sakilacustomer.org,1,1,2006-02-14 22:04:36,245,DAY,COURTNEY
250,MARIAN.MENDOZA@sakilacustomer.org,1,1,2006-02-14 22:04:36,246,MENDOZA,MARIAN
251,STELLA.MORENO@sakilacustomer.org,1,1,2006-02-14 22:04:36,247,MORENO,STELLA
252,CAROLINE.BOWMAN@sakilacustomer.org,1,1,2006-02-14 22:04:36,248,BOWMAN,CAROLINE
253,DORA.MEDINA@sakilacustomer.org,2,1,2006-02-14 22:04:36,249,MEDINA,DORA
254,JO.FOWLER@sakilacustomer.org,2,1,2006-02-14 22:04:36,250,FOWLER,JO
255,VICKIE.BREWER@sakilacustomer.org,2,1,2006-02-14 22:04:36,251,BREWER,VICKIE
256,MATTIE.HOFFMAN@sakilacustomer.org,2,1,2006-02-14 22:04:36,252,HOFFMAN,MATTIE
258,TERRY.CARLSON@sakilacustomer.org,1,1,2006-02-14 22:04:36,253,CARLSON,TERRY
259,MAXINE.SILVA@sakilacustomer.org,2,1,2006-02-14 22:04:36,254,SILVA,MAXINE
260,IRMA.PEARSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,255,PEARSON,IRMA
