last_name,store_id,address_id,customer_id,first_name,email,create_date,active
RAMIREZ,2,74,70,CHRISTINA,CHRISTINA.RAMIREZ@sakilacustomer.org,2006-02-14 22:04:36,1
JAMES,1,75,71,KATHY,KATHY.JAMES@sakilacustomer.org,2006-02-14 22:04:36,1
WATSON,2,76,72,THERESA,THERESA.WATSON@sakilacustomer.org,2006-02-14 22:04:36,1
BROOKS,2,77,73,BEVERLY,BEVERLY.BROOKS@sakilacustomer.org,2006-02-14 22:04:36,1
KELLY,1,78,74,DENISE,DENISE.KELLY@sakilacustomer.org,2006-02-14 22:04:36,1
SANDERS,2,79,75,TAMMY,TAMMY.SANDERS@sakilacustomer.org,2006-02-14 22:04:36,1
PRICE,2,80,76,IRENE,IRENE.PRICE@sakilacustomer.org,2006-02-14 22:04:36,1
BENNETT,2,81,77,JANE,JANE.BENNETT@sakilacustomer.org,2006-02-14 22:04:36,1
WOOD,1,82,78,LORI,LORI.WOOD@sakilacustomer.org,2006-02-14 22:04:36,1
BARNES,1,83,79,RACHEL,RACHEL.BARNES@sakilacustomer.org,2006-02-14 22:04:36,1
ROSS,1,84,80,MARILYN,MARILYN.ROSS@sakilacustomer.org,2006-02-14 22:04:36,1
HENDERSON,1,85,81,ANDREA,ANDREA.HENDERSON@sakilacustomer.org,2006-02-14 22:04:36,1
COLEMAN,1,86,82,KATHRYN,KATHRYN.COLEMAN@sakilacustomer.org,2006-02-14 22:04:36,1
JENKINS,1,87,83,LOUISE,LOUISE.JENKINS@sakilacustomer.org,2006-02-14 22:04:36,1
PERRY,2,88,84,SARA,SARA.PERRY@sakilacustomer.org,2006-02-14 22:04:36,1
POWELL,2,89,85,ANNE,ANNE.POWELL@sakilacustomer.org,2006-02-14 22:04:36,1
LONG,2,90,86,JACQUELINE,JACQUELINE.LONG@sakilacustomer.org,2006-02-14 22:04:36,1
PATTERSON,1,91,87,WANDA,WANDA.PATTERSON@sakilacustomer.org,2006-02-14 22:04:36,1
HUGHES,2,92,88,BONNIE,BONNIE.HUGHES@sakilacustomer.org,2006-02-14 22:04:36,1
FLORES,1,93,89,JULIA,JULIA.FLORES@sakilacustomer.org,2006-02-14 22:04:36,1
WASHINGTON,2,94,90,RUBY,RUBY.WASHINGTON@sakilacustomer.org,2006-02-14 22:04:36,1
BUTLER,2,95,91,LOIS,LOIS.BUTLER@sakilacustomer.org,2006-02-14 22:04:36,1
SIMMONS,2,96,92,TINA,TINA.SIMMONS@sakilacustomer.org,2006-02-14 22:04:36,1
FOSTER,1,97,93,PHYLLIS,PHYLLIS.FOSTER@sakilacustomer.org,2006-02-14 22:04:36,1
GONZALES,1,98,94,NORMA,NORMA.GONZALES@sakilacustomer.org,2006-02-14 22:04:36,1
BRYANT,2,99,95,PAULA,PAULA.BRYANT@sakilacustomer.org,2006-02-14 22:04:36,1
ALEXANDER,1,100,96,DIANA,DIANA.ALEXANDER@sakilacustomer.org,2006-02-14 22:04:36,1
RUSSELL,2,101,97,ANNIE,ANNIE.RUSSELL@sakilacustomer.org,2006-02-14 22:04:36,1
GRIFFIN,1,102,98,LILLIAN,LILLIAN.GRIFFIN@sakilacustomer.org,2006-02-14 22:04:36,1
DIAZ,2,103,99,EMILY,EMILY.DIAZ@sakilacustomer.org,2006-02-14 22:04:36,1
HAYES,1,104,100,ROBIN,ROBIN.HAYES@sakilacustomer.org,2006-02-14 22:04:36,1
MYERS,1,105,101,PEGGY,PEGGY.MYERS@sakilacustomer.org,2006-02-14 22:04:36,1
FORD,1,106,102,CRYSTAL,CRYSTAL.FORD@sakilacustomer.org,2006-02-14 22:04:36,1
HAMILTON,1,107,103,GLADYS,GLADYS.HAMILTON@sakilacustomer.org,2006-02-14 22:04:36,1
GRAHAM,1,108,104,RITA,RITA.GRAHAM@sakilacustomer.org,2006-02-14 22:04:36,1
SULLIVAN,1,109,105,DAWN,DAWN.SULLIVAN@sakilacustomer.org,2006-02-14 22:04:36,1
WALLACE,1,110,106,CONNIE,CONNIE.WALLACE@sakilacustomer.org,2006-02-14 22:04:36,1
WOODS,1,111,107,FLORENCE,FLORENCE.WOODS@sakilacustomer.org,2006-02-14 22:04:36,1
COLE,1,112,108,TRACY,TRACY.COLE@sakilacustomer.org,2006-02-14 22:04:36,1
WEST,2,113,109,EDNA,EDNA.WEST@sakilacustomer.org,2006-02-14 22:04:36,1
JORDAN,2,114,110,TIFFANY,TIFFANY.JORDAN@sakilacustomer.org,2006-02-14 22:04:36,1
OWENS,1,115,111,CARMEN,CARMEN.OWENS@sakilacustomer.org,2006-02-14 22:04:36,1
REYNOLDS,2,116,112,ROSA,ROSA.REYNOLDS@sakilacustomer.org,2006-02-14 22:04:36,1
FISHER,2,117,113,CINDY,CINDY.FISHER@sakilacustomer.org,2006-02-14 22:04:36,1
ELLIS,2,118,114,GRACE,GRACE.ELLIS@sakilacustomer.org,2006-02-14 22:04:36,1
HARRISON,1,119,115,WENDY,WENDY.HARRISON@sakilacustomer.org,2006-02-14 22:04:36,1
GIBSON,1,120,116,VICTORIA,VICTORIA.GIBSON@sakilacustomer.org,2006-02-14 22:04:36,1
MCDONALD,1,121,117,EDITH,EDITH.MCDONALD@sakilacustomer.org,2006-02-14 22:04:36,1
CRUZ,1,122,118,KIM,KIM.CRUZ@sakilacustomer.org,2006-02-14 22:04:36,1
MARSHALL,1,123,119,SHERRY,SHERRY.MARSHALL@sakilacustomer.org,2006-02-14 22:04:36,1
ORTIZ,2,124,120,SYLVIA,SYLVIA.ORTIZ@sakilacustomer.org,2006-02-14 22:04:36,1
GOMEZ,1,125,121,JOSEPHINE,JOSEPHINE.GOMEZ@sakilacustomer.org,2006-02-14 22:04:36,1
MURRAY,1,126,122,THELMA,THELMA.MURRAY@sakilacustomer.org,2006-02-14 22:04:36,1
FREEMAN,2,127,123,SHANNON,SHANNON.FREEMAN@sakilacustomer.org,2006-02-14 22:04:36,1
WELLS,1,128,124,SHEILA,SHEILA.WELLS@sakilacustomer.org,2006-02-14 22:04:36,0
WEBB,1,129,125,ETHEL,ETHEL.WEBB@sakilacustomer.org,2006-02-14 22:04:36,1
SIMPSON,1,130,126,ELLEN,ELLEN.SIMPSON@sakilacustomer.org,2006-02-14 22:04:36,1
STEVENS,2,131,127,ELAINE,ELAINE.STEVENS@sakilacustomer.org,2006-02-14 22:04:36,1
TUCKER,1,132,128,MARJORIE,MARJORIE.TUCKER@sakilacustomer.org,2006-02-14 22:04:36,1
PORTER,1,133,129,CARRIE,CARRIE.PORTER@sakilacustomer.org,2006-02-14 22:04:36,1
HUNTER,1,134,130,CHARLOTTE,CHARLOTTE.HUNTER@sakilacustomer.org,2006-02-14 22:04:36,1
HICKS,2,135,131,MONICA,MONICA.HICKS@sakilacustomer.org,2006-02-14 22:04:36,1
CRAWFORD,2,136,132,ESTHER,ESTHER.CRAWFORD@sakilacustomer.org,2006-02-14 22:04:36,1
HENRY,1,137,133,PAULINE,PAULINE.HENRY@sakilacustomer.org,2006-02-14 22:04:36,1
BOYD,1,138,134,EMMA,EMMA.BOYD@sakilacustomer.org,2006-02-14 22:04:36,1
MASON,2,139,135,JUANITA,JUANITA.MASON@sakilacustomer.org,2006-02-14 22:04:36,1
MORALES,2,140,136,ANITA,ANITA.MORALES@sakilacustomer.org,2006-02-14 22:04:36,1
KENNEDY,2,141,137,RHONDA,RHONDA.KENNEDY@sakilacustomer.org,2006-02-14 22:04:36,1
WARREN,1,142,138,HAZEL,HAZEL.WARREN@sakilacustomer.org,2006-02-14 22:04:36,1
DIXON,1,143,139,AMBER,AMBER.DIXON@sakilacustomer.org,2006-02-14 22:04:36,1
RAMOS,1,144,140,EVA,EVA.RAMOS@sakilacustomer.org,2006-02-14 22:04:36,1
REYES,1,145,141,DEBBIE,DEBBIE.REYES@sakilacustomer.org,2006-02-14 22:04:36,1
BURNS,1,146,142,APRIL,APRIL.BURNS@sakilacustomer.org,2006-02-14 22:04:36,1
GORDON,1,147,143,LESLIE,LESLIE.GORDON@sakilacustomer.org,2006-02-14 22:04:36,1
SHAW,1,148,144,CLARA,CLARA.SHAW@sakilacustomer.org,2006-02-14 22:04:36,1
HOLMES,1,149,145,LUCILLE,LUCILLE.HOLMES@sakilacustomer.org,2006-02-14 22:04:36,1
RICE,1,150,146,JAMIE,JAMIE.RICE@sakilacustomer.org,2006-02-14 22:04:36,1
ROBERTSON,2,151,147,JOANNE,JOANNE.ROBERTSON@sakilacustomer.org,2006-02-14 22:04:36,1
HUNT,1,152,148,ELEANOR,ELEANOR.HUNT@sakilacustomer.org,2006-02-14 22:04:36,1
BLACK,1,153,149,VALERIE,VALERIE.BLACK@sakilacustomer.org,2006-02-14 22:04:36,1
DANIELS,2,154,150,DANIELLE,DANIELLE.DANIELS@sakilacustomer.org,2006-02-14 22:04:36,1
PALMER,2,155,151,MEGAN,MEGAN.PALMER@sakilacustomer.org,2006-02-14 22:04:36,1
MILLS,1,156,152,ALICIA,ALICIA.MILLS@sakilacustomer.org,2006-02-14 22:04:36,1
NICHOLS,2,157,153,SUZANNE,SUZANNE.NICHOLS@sakilacustomer.org,2006-02-14 22:04:36,1
GRANT,2,158,154,MICHELE,MICHELE.GRANT@sakilacustomer.org,2006-02-14 22:04:36,1
KNIGHT,1,159,155,GAIL,GAIL.KNIGHT@sakilacustomer.org,2006-02-14 22:04:36,1
FERGUSON,1,160,156,BERTHA,BERTHA.FERGUSON@sakilacustomer.org,2006-02-14 22:04:36,1
ROSE,2,161,157,DARLENE,DARLENE.ROSE@sakilacustomer.org,2006-02-14 22:04:36,1
STONE,1,162,158,VERONICA,VERONICA.STONE@sakilacustomer.org,2006-02-14 22:04:36,1
HAWKINS,1,163,159,JILL,JILL.HAWKINS@sakilacustomer.org,2006-02-14 22:04:36,1
DUNN,2,164,160,ERIN,ERIN.DUNN@sakilacustomer.org,2006-02-14 22:04:36,1
PERKINS,1,165,161,GERALDINE,GERALDINE.PERKINS@sakilacustomer.org,2006-02-14 22:04:36,1
HUDSON,2,166,162,LAUREN,LAUREN.HUDSON@sakilacustomer.org,2006-02-14 22:04:36,1
SPENCER,1,167,163,CATHY,CATHY.SPENCER@sakilacustomer.org,2006-02-14 22:04:36,1
GARDNER,2,168,164,JOANN,JOANN.GARDNER@sakilacustomer.org,2006-02-14 22:04:36,1
STEPHENS,2,169,165,LORRAINE,LORRAINE.STEPHENS@sakilacustomer.org,2006-02-14 22:04:36,1
PAYNE,1,170,166,LYNN,LYNN.PAYNE@sakilacustomer.org,2006-02-14 22:04:36,1
PIERCE,2,171,167,SALLY,SALLY.PIERCE@sakilacustomer.org,2006-02-14 22:04:36,1
BERRY,1,172,168,REGINA,REGINA.BERRY@sakilacustomer.org,2006-02-14 22:04:36,1
MATTHEWS,2,173,169,ERICA,ERICA.MATTHEWS@sakilacustomer.org,2006-02-14 22:04:36,0
ARNOLD,1,174,170,BEATRICE,BEATRICE.ARNOLD@sakilacustomer.org,2006-02-14 22:04:36,1
WAGNER,2,175,171,DOLORES,DOLORES.WAGNER@sakilacustomer.org,2006-02-14 22:04:36,1
WILLIS,1,176,172,BERNICE,BERNICE.WILLIS@sakilacustomer.org,2006-02-14 22:04:36,1
RAY,1,177,173,AUDREY,AUDREY.RAY@sakilacustomer.org,2006-02-14 22:04:36,1
WATKINS,2,178,174,YVONNE,YVONNE.WATKINS@sakilacustomer.org,2006-02-14 22:04:36,1
OLSON,1,179,175,ANNETTE,ANNETTE.OLSON@sakilacustomer.org,2006-02-14 22:04:36,1
CARROLL,1,180,176,JUNE,JUNE.CARROLL@sakilacustomer.org,2006-02-14 22:04:36,1
DUNCAN,2,181,177,SAMANTHA,SAMANTHA.DUNCAN@sakilacustomer.org,2006-02-14 22:04:36,1
SNYDER,2,182,178,MARION,MARION.SNYDER@sakilacustomer.org,2006-02-14 22:04:36,1
HART,1,183,179,DANA,DANA.HART@sakilacustomer.org,2006-02-14 22:04:36,1
CUNNINGHAM,2,184,180,STACY,STACY.CUNNINGHAM@sakilacustomer.org,2006-02-14 22:04:36,1
BRADLEY,2,185,181,ANA,ANA.BRADLEY@sakilacustomer.org,2006-02-14 22:04:36,1
LANE,1,186,182,RENEE,RENEE.LANE@sakilacustomer.org,2006-02-14 22:04:36,1
ANDREWS,2,187,183,IDA,IDA.ANDREWS@sakilacustomer.org,2006-02-14 22:04:36,1
RUIZ,1,188,184,VIVIAN,VIVIAN.RUIZ@sakilacustomer.org,2006-02-14 22:04:36,1
HARPER,1,189,185,ROBERTA,ROBERTA.HARPER@sakilacustomer.org,2006-02-14 22:04:36,1
FOX,2,190,186,HOLLY,HOLLY.FOX@sakilacustomer.org,2006-02-14 22:04:36,1
RILEY,2,191,187,BRITTANY,BRITTANY.RILEY@sakilacustomer.org,2006-02-14 22:04:36,1
ARMSTRONG,1,192,188,MELANIE,MELANIE.ARMSTRONG@sakilacustomer.org,2006-02-14 22:04:36,1
CARPENTER,1,193,189,LORETTA,LORETTA.CARPENTER@sakilacustomer.org,2006-02-14 22:04:36,1
WEAVER,2,194,190,YOLANDA,YOLANDA.WEAVER@sakilacustomer.org,2006-02-14 22:04:36,1
GREENE,1,195,191,JEANETTE,JEANETTE.GREENE@sakilacustomer.org,2006-02-14 22:04:36,1
LAWRENCE,1,196,192,LAURIE,LAURIE.LAWRENCE@sakilacustomer.org,2006-02-14 22:04:36,1
ELLIOTT,2,197,193,KATIE,KATIE.ELLIOTT@sakilacustomer.org,2006-02-14 22:04:36,1
CHAVEZ,2,198,194,KRISTEN,KRISTEN.CHAVEZ@sakilacustomer.org,2006-02-14 22:04:36,1
SIMS,1,199,195,VANESSA,VANESSA.SIMS@sakilacustomer.org,2006-02-14 22:04:36,1
AUSTIN,1,200,196,ALMA,ALMA.AUSTIN@sakilacustomer.org,2006-02-14 22:04:36,1
PETERS,2,201,197,SUE,SUE.PETERS@sakilacustomer.org,2006-02-14 22:04:36,1
KELLEY,2,202,198,ELSIE,ELSIE.KELLEY@sakilacustomer.org,2006-02-14 22:04:36,1
FRANKLIN,2,203,199,BETH,BETH.FRANKLIN@sakilacustomer.org,2006-02-14 22:04:36,1
LAWSON,2,204,200,JEANNE,JEANNE.LAWSON@sakilacustomer.org,2006-02-14 22:04:36,1
FIELDS,1,205,201,VICKI,VICKI.FIELDS@sakilacustomer.org,2006-02-14 22:04:36,1
GUTIERREZ,2,206,202,CARLA,CARLA.GUTIERREZ@sakilacustomer.org,2006-02-14 22:04:36,1
RYAN,1,207,203,TARA,TARA.RYAN@sakilacustomer.org,2006-02-14 22:04:36,1
SCHMIDT,1,208,204,ROSEMARY,ROSEMARY.SCHMIDT@sakilacustomer.org,2006-02-14 22:04:36,1
CARR,2,209,205,EILEEN,EILEEN.CARR@sakilacustomer.org,2006-02-14 22:04:36,1
VASQUEZ,1,210,206,TERRI,TERRI.VASQUEZ@sakilacustomer.org,2006-02-14 22:04:36,1
CASTILLO,1,211,207,GERTRUDE,GERTRUDE.CASTILLO@sakilacustomer.org,2006-02-14 22:04:36,1
WHEELER,1,212,208,LUCY,LUCY.WHEELER@sakilacustomer.org,2006-02-14 22:04:36,1
CHAPMAN,2,213,209,TONYA,TONYA.CHAPMAN@sakilacustomer.org,2006-02-14 22:04:36,1
OLIVER,2,214,210,ELLA,ELLA.OLIVER@sakilacustomer.org,2006-02-14 22:04:36,1
MONTGOMERY,1,215,211,STACEY,STACEY.MONTGOMERY@sakilacustomer.org,2006-02-14 22:04:36,1
RICHARDS,2,216,212,WILMA,WILMA.RICHARDS@sakilacustomer.org,2006-02-14 22:04:36,1
WILLIAMSON,1,217,213,GINA,GINA.WILLIAMSON@sakilacustomer.org,2006-02-14 22:04:36,1
JOHNSTON,1,218,214,KRISTIN,KRISTIN.JOHNSTON@sakilacustomer.org,2006-02-14 22:04:36,1
BANKS,2,219,215,JESSIE,JESSIE.BANKS@sakilacustomer.org,2006-02-14 22:04:36,1
MEYER,1,220,216,NATALIE,NATALIE.MEYER@sakilacustomer.org,2006-02-14 22:04:36,1
BISHOP,2,221,217,AGNES,AGNES.BISHOP@sakilacustomer.org,2006-02-14 22:04:36,1
MCCOY,1,222,218,VERA,VERA.MCCOY@sakilacustomer.org,2006-02-14 22:04:36,1
HOWELL,2,223,219,WILLIE,WILLIE.HOWELL@sakilacustomer.org,2006-02-14 22:04:36,1
ALVAREZ,2,224,220,CHARLENE,CHARLENE.ALVAREZ@sakilacustomer.org,2006-02-14 22:04:36,1
MORRISON,1,225,221,BESSIE,BESSIE.MORRISON@sakilacustomer.org,2006-02-14 22:04:36,1
HANSEN,2,226,222,DELORES,DELORES.HANSEN@sakilacustomer.org,2006-02-14 22:04:36,1
FERNANDEZ,1,227,223,MELINDA,MELINDA.FERNANDEZ@sakilacustomer.org,2006-02-14 22:04:36,1
GARZA,2,228,224,PEARL,PEARL.GARZA@sakilacustomer.org,2006-02-14 22:04:36,1
HARVEY,1,229,225,ARLENE,ARLENE.HARVEY@sakilacustomer.org,2006-02-14 22:04:36,1
LITTLE,2,230,226,MAUREEN,MAUREEN.LITTLE@sakilacustomer.org,2006-02-14 22:04:36,1
BURTON,1,231,227,COLLEEN,COLLEEN.BURTON@sakilacustomer.org,2006-02-14 22:04:36,1
STANLEY,2,232,228,ALLISON,ALLISON.STANLEY@sakilacustomer.org,2006-02-14 22:04:36,1
NGUYEN,1,233,229,TAMARA,TAMARA.NGUYEN@sakilacustomer.org,2006-02-14 22:04:36,1
GEORGE,2,234,230,JOY,JOY.GEORGE@sakilacustomer.org,2006-02-14 22:04:36,1
JACOBS,1,235,231,GEORGIA,GEORGIA.JACOBS@sakilacustomer.org,2006-02-14 22:04:36,1
REID,2,236,232,CONSTANCE,CONSTANCE.REID@sakilacustomer.org,2006-02-14 22:04:36,1
KIM,2,237,233,LILLIE,LILLIE.KIM@sakilacustomer.org,2006-02-14 22:04:36,1
FULLER,1,238,234,CLAUDIA,CLAUDIA.FULLER@sakilacustomer.org,2006-02-14 22:04:36,1
LYNCH,1,239,235,JACKIE,JACKIE.LYNCH@sakilacustomer.org,2006-02-14 22:04:36,1
DEAN,1,240,236,MARCIA,MARCIA.DEAN@sakilacustomer.org,2006-02-14 22:04:36,1
GILBERT,1,241,237,TANYA,TANYA.GILBERT@sakilacustomer.org,2006-02-14 22:04:36,1
GARRETT,1,242,238,NELLIE,NELLIE.GARRETT@sakilacustomer.org,2006-02-14 22:04:36,1
ROMERO,2,243,239,MINNIE,MINNIE.ROMERO@sakilacustomer.org,2006-02-14 22:04:36,1
WELCH,1,244,240,MARLENE,MARLENE.WELCH@sakilacustomer.org,2006-02-14 22:04:36,1
LARSON,2,245,241,HEIDI,HEIDI.LARSON@sakilacustomer.org,2006-02-14 22:04:36,0
FRAZIER,1,246,242,GLENDA,GLENDA.FRAZIER@sakilacustomer.org,2006-02-14 22:04:36,1
BURKE,1,247,243,LYDIA,LYDIA.BURKE@sakilacustomer.org,2006-02-14 22:04:36,1
HANSON,2,248,244,VIOLA,VIOLA.HANSON@sakilacustomer.org,2006-02-14 22:04:36,1
DAY,1,249,245,COURTNEY,COURTNEY.DAY@sakilacustomer.org,2006-02-14 22:04:36,1
MENDOZA,1,250,246,MARIAN,MARIAN.MENDOZA@sakilacustomer.org,2006-02-14 22:04:36,1
MORENO,1,251,247,STELLA,STELLA.MORENO@sakilacustomer.org,2006-02-14 22:04:36,1
BOWMAN,1,252,248,CAROLINE,CAROLINE.BOWMAN@sakilacustomer.org,2006-02-14 22:04:36,1
MEDINA,2,253,249,DORA,DORA.MEDINA@sakilacustomer.org,2006-02-14 22:04:36,1
FOWLER,2,254,250,JO,JO.FOWLER@sakilacustomer.org,2006-02-14 22:04:36,1
BREWER,2,255,251,VICKIE,VICKIE.BREWER@sakilacustomer.org,2006-02-14 22:04:36,1
HOFFMAN,2,256,252,MATTIE,MATTIE.HOFFMAN@sakilacustomer.org,2006-02-14 22:04:36,1
CARLSON,1,258,253,TERRY,TERRY.CARLSON@sakilacustomer.org,2006-02-14 22:04:36,1
SILVA,2,259,254,MAXINE,MAXINE.SILVA@sakilacustomer.org,2006-02-14 22:04:36,1
PEARSON,2,260,255,IRMA,IRMA.PEARSON@sakilacustomer.org,2006-02-14 22:04:36,1
