NetWorth,Phone,NumberChildren,Gender,Country,NumberCars,AddressLine1,Employer,FirstName,AddressLine2,CreditRating,PostalCode,NumberCreditCards,LastName,AgencyID,Income,City,Age,OwnOrRentFlag,State,MaritalStatus,MiddleInitial
1157831.0,1-450-082-2122,2.0,m,Canada,2.0,Dcxnszigsmeoffgkyuyzouumjszfxlmjdizusqzswzmocjqebjedovmpqu,Loews,aefotdcronamhkzsfpvifmobgchmsp,Aihuhaekefhupioebmmkujzxhedjppgqwziufyshbxm,495.0,JXHVEEOU,1.0,Xchoxlbkffuvox,Xch7519,106690.0,Fullerton,21.0,O,Alberta,W,
,1-573-009-1404,2.0,m,Canada,2.0,Baiiogufdtxuzztaankuouulonjuthcvhxsmccuomeklooce,Apache,jdeyqkerjerjpht,GAZSZNVUREMYJPZYADQXQFRKYAYDOISFILUQLJRQPYMVKLCMSNIWDJOCWOFLR,371.0,XHJQCDPOO,8.0,oirfujtvl,oir7520,29373.0,Washington,4.0,O,PA,M,Z
,1-603-897-9894,3.0,M,United States of America,2.0,Pozalthzwjbiezusbjdhneowvdocaqwhiqgtjoeciuatrukalsmcrjd,Robert Half International,Lwihnxoihqqrvjydsijd,Mkpdderskkspapuynryulgprdetulhtjeoihkyczssseahmypmsnuqrc,462.0,rapkjpmvp,1.0,Fqbovz,Fqb7521,168189.0,Norfolk,72.0,R,Nova Scotia,S,O
3467922.0,1-947-161-6502,,,United States of America,,Dmyivtczopuqajpnjqvvgbhxynvduub,Viacom,nmnervucuk,Rirmrpvlknyho,375.0,Slskxm,7.0,qextfjyytqwbmdrlykbfnhvqrmota,qex7522,264756.0,Sydney,1.0,U,RI,S,
46859.0,1-586-826-9847,2.0,,Canada,1.0,Sathursvnxpzkodbtmwvlolitgiqccvjmcwvjhxmxiksdbpxekwlruhizivshqaghvknzyc,Robert Half International,hgjkxxbf,Nqjcckjpytftvzjocrqogpcmnwedqjyyrmogguvhltqigpvmpxhubkndabngfncxuiimipvqphah,516.0,FXHXLG,10.0,Hpiedhvkedqqdxsoedt,Hpi7523,44480.0,Winnipeg,98.0,U,OR,S,
2937668.0,1-217-243-2668,5.0,,Canada,1.0,Esuycdxsjfbrqbtluspxsehk,CSX,Zangtryzlhmxo,Zninbcspznzjebjwgacwmbbfauishphlmeeeqfiepmcyitmqqslybvwpvcegdydu,703.0,ovlziicdezok,,Fjdafgbcrml,Fjd7524,87207.0,Wilmington,35.0,R,CA,,
2388613.0,1-857-211-5728,2.0,,United States of America,4.0,AAKKBLHRKJVXTVACUQHEGNOWXKGEVRT,Country Financial Services,FFJGEQD,Rpzwirgfyiw,734.0,jsxcpvao,7.0,Cgtcmbl,Cgt7525,238434.0,El Monte,99.0,O,MO,W,
3116283.0,1-089-966-6281,2.0,M,United States of America,0.0,oxrxowbcfhbizsvbjjsrkewykeughmnwmzjixsuivfwva,Procter & Gamble,Pdcxrihnl,Purkujuxneqrcbfjdbsdifxxzlggdjpyacbyftzaaklcorpswlhowlnhtnb,469.0,Ykerbceq,4.0,Lwxudfgcqawccntqaucdaeym,Lwx7526,,Sterling Heights,49.0,U,Prince Edward Island,M,
2671950.0,,0.0,,United States of America,3.0,vnyndcximwxhecv,Ingles Markets,Zckhcacwaelzutaodqalxyjrkh,Zzhfkhlfkpqslmxcwhjcrxnajovgogoaffeoteagwewkptqwgqwbvrvndaakkcifzoetlbka,595.0,VVMSNWEBT,2.0,epyxtfsrijhddstgaxkbgmlayjtk,epy7527,391354.0,Pembroke Pines,72.0,O,Quebec,S,
3899593.0,1-231-342-6874,0.0,m,United States of America,3.0,sjzqdcwqhttuwckkxvgdspajysnblgfjgiyydyrof,Forest Laboratories,sqrosgqnpifxjx,Acdrcqabtcdgmgl,410.0,bibueqwbejem,1.0,Affcha,Aff7528,419165.0,Philadelphia,41.0,O,KS,U,M
2537332.0,,2.0,,Canada,3.0,,Dentsply International,Erqzkkllazeobgthnmgsbtj,Bahndgtlqyafcqwtjhoernwtgocuhsgrhovhsegbmwdlyzbfrnlv,475.0,gehpynlk,10.0,mfcestd,mfc7529,396509.0,Glendale,54.0,O,NV,W,S
733236.0,1-602-637-1838,2.0,,United States of America,0.0,GVSBHGBDDVJFNNOZNNPJWCOI,RadioShack,Lcziayaozecoqqluasolkmmcldm,ikkajewgvilzcwqbyanbownxssvmccjbqchnemhttpdspyp,,Piwlxtg,2.0,Slfbmvc,Slf7530,145161.0,El Monte,11.0,R,TN,,S
,1-003-982-8627,5.0,,United States of America,2.0,Atzlinujhplocihkjvezvlpfgrrybnamouvdikjna,Century Aluminum,Gcnczmuxviqaxtsdzmzhtro,Wblpiuzbjoibqlodlednoksegkjczmjreokvvatqkkngpylavaglfctdw,519.0,Ujlshmosjkid,3.0,Cxuousxqyrfgjvpvuopyfguqva,Cxu7531,263206.0,Warwick,0.0,O,WY,W,
3397276.0,1-136-358-6852,3.0,,United States of America,3.0,BIQIOQOHLQSTBRUFOI,,Rsoobsqytvjycob,Rvkghtzjwsaiovxljurbnpwizttyrmhlfwdhlncca,841.0,cwburwnupuj,5.0,GZOPDOKHJAJYSDFLOFVZMBVAHOKC,GZO7532,190371.0,Milwaukee,27.0,U,British Columbia,D,F
2444257.0,1-123-528-2965,1.0,,United States of America,3.0,Llfaqkbemnoy,FPL Group,Pjvadgt,RUWAYGWKFXAGQZBYRVUGGDPZRTDECHQOMAVILHPAXYSESJMBBLBPFCDUICKUXCAAKLNOFIX,540.0,CNEZMHTKIAEV,6.0,DRWTVTDSG,DRW7533,203968.0,Phoenix,95.0,O,LA,U,A
71520.0,1-136-565-2501,3.0,f,United States of America,1.0,zwgrnwhxvusgkvueiielqzidnstoaqltuigftcyrqkcuquanepjiliagtqkwjqiozxzx,Lockheed Martin,GUBKOKITTSKVYM,Rrtbpdznkfogtppnsueqxwchhvupvxearkwlaafqtagtccoryylzdpzwrre,540.0,kixvppuqtd,10.0,setksinlvlrjwnfu,set7534,428323.0,Anchorage,35.0,R,HI,U,N
1911091.0,1-317-986-1984,1.0,,United States of America,4.0,Znocudhaahssenzuileezlvwcpqtxslrtxdjffjgyauodhhswyydopvxfebhjququbihrdxa,Sanmina-SCI,NDIVVVBOQBDHPTNVKBVCBEIUSNBIZU,Nrmtyquwcfjecduszffruqyerxzfnedhfpqeaxemkbcmtzxrzhtyrurf,,jrhynxfi,6.0,Pyoixliri,Pyo7535,159980.0,Madison,96.0,O,NY,M,
988775.0,1-265-603-1262,0.0,M,Canada,0.0,elziqiolbqswwrxbeuskfibanpfkbhhrivuqjjjrvlnmopcfoedpsgupskjfbkk,Iron Mountain,Kuteauo,Pfhnpyrpjsalubosyapounfypchnihuddngommcnsueq,424.0,dnhtjyu,6.0,FSHWGIKPYLTPSBKMFGDAPUHKFTQSOQ,FSH7536,266852.0,Fontana,96.0,O,TX,W,
3919363.0,,5.0,,United States of America,5.0,,OfficeMax,Hkfofpndygljbeo,Unwsbeiwniraokeimaaqgucfssakgswxqsvaqwlmpkyjycdfefwrm,623.0,YKOVOTYB,2.0,Tdxyljuxporjhdumcvfmv,Tdx7537,206973.0,Charlotte,49.0,R,AZ,M,
428918.0,1-156-668-6882,1.0,,Canada,5.0,atydogjpqphuwhegtbukkqiaeakrtrn,AMR,Kengxgsu,XHQNMCEJKXOQYVSZVESLKC,792.0,WNNMWJ,4.0,Sbnxcsrozzcufdoyvckpplofysx,Sbn7538,258221.0,Richmond,,O,ME,S,O
58134.0,1-164-648-3203,4.0,f,United States of America,4.0,Hlotorcbtobuceb,Kohl's,Plywuoa,oiahifvwkwamorcniuglindihirzlwgmmiyhtfjstwxtwsllagfdxdeyvswv,718.0,Oktkljv,6.0,Piqizouhxiw,Piq7539,428508.0,Santa Clarita,27.0,O,NH,S,C
3703767.0,1-839-795-1027,0.0,M,,4.0,gsrdigbqfwrahybxrtm,Cigna,zfcwsxpjzyqelkxg,Toumjfbsumpgfuskpydjeibaxi,401.0,,6.0,IXDSKQTZHJGNVZHBKKOYZOPMYLJPYC,IXD7540,,Yellow Knife,98.0,O,KY,M,
433859.0,1-958-412-4252,5.0,,United States of America,4.0,Coscogvzwodkdajhxnrqmrjqxiaknmygvhpe,West,Yxvczhqjwgnhowiu,Wvauhtyvksyytnhclkdonvxrkrlafsiewsqkmnhqwggkzfcdzhuathzdbx,557.0,GXFLSISZUY,2.0,wsnjomkxbtybfnmtcjhvmblfwamnwd,wsn7541,58953.0,Oxnard,,R,Prince Edward Island,M,
3002044.0,1-392-335-1020,5.0,M,United States of America,5.0,qurznxuiovpxwpivddydiaghhcwdmflzhwciipvaovelvwfpmkpjs,Monsanto,Grkknjyfgbhtyrhxzeaoeoyirwfa,Eqmygcxijmgawhtpqdujtsonetcpobmyzxwgofxefsuosvxanmprjgnksatbjdgkpdcdsdnem,393.0,gzexcrngivl,7.0,Jkpmtcj,Jkp7542,409682.0,Huntington Beach,56.0,O,British Columbia,W,A
1124168.0,1-912-050-7605,4.0,M,United States of America,2.0,,Reliant Energy,Vfrdst,Pmoymlejwidgbbykomyvmjwymwejrygsfxligdlfwlzpnnledoomveftohwr,557.0,yzoikhwrd,10.0,CCFFVCOHCLUUXZIQTCFCUHEYN,CCF7543,340191.0,Durham,94.0,,CT,M,
2081541.0,1-075-551-9919,5.0,,United States of America,4.0,RELJYREDKQEKGOORBLRKOUIC,Idearc,Hqcswumjvwbemosmy,Msanyqaxwwzhwbwkzjqnzjjxzrzjxzaeoszfzolqsglgjh,465.0,Gdbktega,5.0,yljvuglvt,ylj7544,238216.0,Naperville,98.0,O,WA,U,
1897076.0,1-013-611-2674,1.0,F,Canada,0.0,Wrygjlskxmkivztjbmtjvfbvihenmhwtllhduhmgtkqtzfanadnoereerqlbekgfoyblrstsnrkr,Neiman Marcus,Ectbhkmbvwkwdbn,hkyochorqgtokxgozmoncalaaiw,,Kdcqzpvf,6.0,ZBBXAWVJAAL,ZBB7545,113171.0,Albuquerque,8.0,O,ND,M,V
235172.0,1-656-865-7544,,m,United States of America,5.0,Yewxbqpnfgh,O'Reilly Automotive,Bdbgqpllbnrmiirpct,Datdnghoiymltcayulgkgxywi,485.0,Tbwgwtmgcu,10.0,fqekemquvstw,fqe7546,234797.0,Newark,90.0,,ID,W,
639573.0,1-879-870-7379,2.0,,United States of America,4.0,Bqlmkwlegamnrwsjroeagidzsvulscedtlmkbngoaax,Cliffs Natural Resources,Ftszluaxcsoxdfbmdd,NSZUOXSAHAQLSGYVDSNBNSQBCWHESEFJFUFMMZLEKXZHSZAJNODREZPGNHTMFBRV,303.0,Mwmfs,2.0,Wpwhilrlzng,Wpw7547,225322.0,Miami,34.0,,Quebec,M,
2667082.0,1-366-625-9813,2.0,,Canada,1.0,ZWRPOZPZEWIWCZAQLSPRTLWGIYKJDXHYHEAKZRWYARNKZBYQLQDIDEBNSGEARGERSLEY,Health Management Associates,Qrdnpjquwnixfocqhsrlkcxmelwijl,,846.0,goelqgcts,4.0,vpzxgcwljllsq,vpz7548,192689.0,London,25.0,O,ID,W,
2598634.0,1-359-462-7089,4.0,,Canada,5.0,VDBAVRMWFYBDZUILPKFXIVIYGFUU,Chevron,Kkiolpmrgzmnjanqc,,621.0,ucwygjzs,1.0,Yfzmtcvxc,Yfz7549,348685.0,Worcester,50.0,O,AL,,
1074671.0,,4.0,,United States of America,3.0,Kzlkcchbfcabnbajwaoxdndbhoyzdboubvbjf,Exide Technologies,unzegilpp,,331.0,fjlfqftwg,,douvwdwiwrxoivzaojazinrhswjv,dou7550,401229.0,Jacksonville,85.0,O,UT,D,
2272997.0,1-153-396-8333,4.0,M,United States of America,5.0,hfuyqlsmbesrylepu,Convergys,xetqkitwlh,HLOJHZJWUXABGARNAABHGKSPRTSMXFEGJQLZBASFMOOMEJAIWUDLITCCGCTJFDCOD,401.0,Tocujgaiaq,9.0,FDJOVRSOCWEIKZ,FDJ7551,38597.0,Nashua,60.0,R,MS,M,
702000.0,1-144-623-1308,2.0,,United States of America,2.0,Arrfoheemxhniocfxbsldznwtzgxybozxvqgxeeabgdfvtgaltiqncicaaanvqketikpvlp,Dominion Resources,TWRRGULRYKYUWZYBQQFMIFFKVK,Duisjsopcacwllrstuypvsbbsvkdatbgbuhcrhcbyzbfpde,644.0,kurjmmgixxfd,0.0,ufutrfkevxnbupjcetrpltw,ufu7552,,Newport News,95.0,R,AK,S,
1289800.0,1-269-220-8046,1.0,m,United States of America,4.0,qgjnvpwvmgsqzcanzncon,Sentry Insurance Group,Yqfljvgkfucafpjpamdtcppiipc,NBSHKLXYVUUWXEQSGXR,769.0,cnsavindoi,5.0,bbgzmquoeecumw,bbg7553,161204.0,Corona,8.0,R,VT,M,H
1007390.0,1-052-524-0130,4.0,f,,3.0,HNBGLUDIOAJRCCIXGDUQOO,Cintas,mjeasoritwctufyojamzbeeoo,jaxpxxcjpqnmhujzeryywtaqfibrvjuuhgihamgeozylueonpssxppzubaiszvrsdnli,481.0,MQBSAUVQRPYE,2.0,Znkkdbkvxcxeuackyodqlkpl,Znk7554,202650.0,Lincoln,31.0,O,LA,M,v
124290.0,1-335-871-6660,2.0,F,Canada,1.0,FXNNYVMUEABMMBVJTCJNKOPOQJRSVWCTRRENECLSUXOYXWKWSLSVATTVQEDUAAOXXHBAKLULKV,Medtronic,Udxaujgiratgthwkvdibgvwfo,Fybefboxxpctrjbukylnapoyrwblhkedslpgmv,732.0,vadbnvz,7.0,CGQARHBXCVHPTYDGVVPVLJYBJFYZD,CGQ7555,,Toronto,51.0,O,CT,U,T
1820002.0,1-637-394-8083,4.0,,United States of America,4.0,dnlleihfh,Pride International,GHFUKZPOKMXWZF,Jwnmnrgaorhevoeuouzzflzrqbvbepxshkroqtsatorgyq,802.0,Ljurvnigr,2.0,addxtssyhezwro,add7556,492433.0,Fayetteville,24.0,O,UT,M,
2200347.0,1-706-795-4208,4.0,,Canada,2.0,ucbvdfcgnxmvrktknuearqllkshkgtnjufrbxommluggfvbcudhelcuvfkrwpm,A. Schulman,ybtkiifyhbgchnuctnhnqspk,oirwzdfgqxansutunbvjetsjmwaporydypbmkytmkxtudhykhlfxwyfienshpga,329.0,BQDMQVFTNBRJ,5.0,Anwyusqezrjppzkaevffwljm,Anw7557,344858.0,Charlotte,78.0,O,IN,M,J
3669569.0,1-622-347-5699,0.0,m,United States of America,5.0,Wsjaujjdexc,Oneok,Fhkymmgjsbmpduuffgavhfcxm,nqcozjievwzk,839.0,jkcul,0.0,Hvtanebvipbdd,Hvt7558,197290.0,Tulsa,56.0,R,WI,W,
2140537.0,1-042-017-9368,,,United States of America,2.0,Ojberg,Danaher,DEZDTMSMWKALBRPALCFIME,IPHMQTVCTWHKZTTEXVGBZIMXKQPRTMOMQGMKULQYVFKMJIXBYCFJ,539.0,Nelny,,Yqjaammjlhgpw,Yqj7559,283654.0,Winston-Salem,50.0,,WA,U,d
3258909.0,1-829-935-5979,5.0,F,United States of America,4.0,Gymyluukzsxfncpevivrqfybwototaounlrhizwgugosixcopw,Del Monte Foods,phoxfeiqoldgmnojmzunmargkla,ykqmdxnjptruzfrtrxuzliegrjoukbbngeivjuyo,561.0,Qsggz,4.0,Ztnstwpjxatqveppicohpzilnn,Ztn7560,317423.0,Thousand Oaks,52.0,R,LA,M,
1825422.0,1-076-726-5283,5.0,F,United States of America,4.0,Gbpnduuvkinefxmgpizlelvlfojeyjyuocqmonxuvcgerggsxzwuvvno,American Electric Power,Upuabfflh,Lfrjkyblujmbxigmylpsxieswspmei,814.0,Drofa,2.0,bnizllrrofn,bni7561,399126.0,Lubbock,14.0,O,VT,W,
1845263.0,,0.0,,United States of America,5.0,Xwtkpxqgohxwxnv,TJX,owagfolbfwjzeg,Fjqtbijoqcwhabljushhschaxdqtzjhbxfgnrhg,305.0,Ssovhtmt,7.0,swxorhmdydwbrtdqxroghsddlpbdgi,swx7562,398180.0,Winnipeg,29.0,R,CT,M,
1463114.0,1-284-129-5920,4.0,f,United States of America,2.0,Qpvmtkxxfef,Philip Morris International,Qdmppehqxloc,Kteeeexlhuihtzqagxidvmwnyjrhkquamdymfabfshjeciqttmtpxskqoaqdlcikisbcxgenkmvlbi,457.0,Tnprhljfrlj,4.0,DSARTXPZSEHCGWQAOUVTVZKGQYYNJO,DSA7563,,Laredo,50.0,O,RI,S,P
2354683.0,1-128-308-8886,1.0,,United States of America,4.0,QCKNHEBVPAYKHMOPSSPZKIKSDWWPRMYXHLFZTNJDTQJTAKHJKHHE,Cincinnati Financial,jqbetxkci,Syzekstuevpshdzfvcjodcagverxpkwlrufknrwclcbaejmemrylewqmwkcnjdofdjjro,349.0,Bkxujhonjgjk,8.0,BXZUTWBUFSGPPXKR,BXZ7564,485429.0,Overland Park,67.0,O,SC,U,
436677.0,1-145-469-5971,0.0,,United States of America,2.0,KRYAIAJGKHBKXBLC,Stryker,Wsmywgbvwspgdwhmdxsqjwqb,Plirpkclrgfnwowuockevefnpxkpcsofgaqjyipndgjpvskjoqjq,590.0,mrjrjhgnwcdu,0.0,pczqycbwefse,pcz7565,118018.0,Calgary,22.0,O,British Columbia,M,
2383335.0,1-727-684-7767,4.0,m,United States of America,5.0,,Kansas City Southern,ocgwi,PGJMEIGJJJOIUBDZWSAYZUBZDNHYRZYNIQKMPYSEBTHYHMRXMTUONNZEJXXRT,533.0,Yusezkfgs,0.0,Zqaknviqngvemehvpzrcgkcvre,Zqa7566,309693.0,Peoria,20.0,O,CO,U,
2574739.0,1-776-201-2472,0.0,,Canada,4.0,Kpgnmsuwrwuphtexdknakkztipvgdpooqttpuokyovcgkccrrj,IDT,Pcotdnngmurhkcd,IBQIDE,686.0,RKXTQAO,9.0,Htltlfnvjctvvdvulpkhcbyfi,Htl7567,90718.0,Durham,75.0,O,TN,W,z
1596838.0,1-767-942-1278,0.0,F,United States of America,2.0,VBDCWYVK,Vornado Realty Trust,bvcosqzcleknjzvkygbawlc,TWGMPVQQVGNHMQHBATGNIWESBBIIBLSZQJGKHMWYBLXEFLIUDYMUKQKTJHQBHMQEUHRIAFWAXGHEMK,582.0,UBQSATXZO,10.0,afwafvxxdr,afw7568,280645.0,Pueblo,60.0,O,CA,U,L
591965.0,1-723-062-7266,4.0,,United States of America,,VQEHPIQXPUYXNLHHXGIYHXLRFCWGMRYRLPLFZTXGFODCJTXACZKXEORRBTQZ,Dollar General,ECLENELTSXGTNWOP,Lrebujnrg,807.0,BHRNWQLFVFA,0.0,Wnakgzhqfhtavtvegjtdmdosnjr,Wna7569,231559.0,Las Cruces,,O,WY,S,
3071440.0,,5.0,,United States of America,3.0,Xlvxhmrfmptwhtykwdsopeybpnrsfmisbjvhwtxfipsdvyvrpefmswpatoflelensx,Safeway,Xdwexmrjat,sajoxoumuinhbxrvfxfjsbgsovpttpxgqpzmwqfuokjfisqrh,819.0,Ktmzav,3.0,Mlheqxaigtvjaynkffyqkpu,Mlh7570,36898.0,Chula Vista,48.0,O,SD,S,
2683081.0,1-145-314-0862,0.0,,United States of America,2.0,Gwxymofcy,Apache,xjwnvwdryqpcehelwzfhkkiuus,LCMZKYZFSDMYWBUXWFKZFVTCVWQTBUPLEQTDYFBMMYCXU,311.0,Nfpchgfj,5.0,Gorjnqxjtefmomsbmtnogaerx,Gor7571,396786.0,San Diego,91.0,R,British Columbia,M,
3850483.0,1-735-104-7772,5.0,f,United States of America,2.0,Qynjnmfgwxpmrw,Lowe's,RNBABCYAFMQPBOHXNUXMXNU,Hxutrprq,734.0,Wuywecohosfi,3.0,ENXOMNHFVPYQSABETPUEKRKCL,ENX7572,344365.0,Chicago,98.0,O,NJ,U,
1870617.0,,1.0,,United States of America,4.0,Eoklokmwgjppbvcwbbnsbcungyjwnimpcgxnazsuwtfvbfgujt,Lithia Motors,Eyrtrqkljywvbcice,TBNJAUXZROMGQKLALIZLLPXFRECDDTY,432.0,tibxlojrqiha,1.0,fgrdzzudzmwlluff,fgr7573,1205.0,Worcester,51.0,O,AK,W,
1249534.0,1-518-116-1411,0.0,m,United States of America,5.0,SPUYQTWXPFSCUVORCIJOZDQKSPIRMHNOBLIGQIQAXVXJODRLYJSYVK,CH2M Hill,Opybrukftspofebjmspkjsgtobzsp,JRHXPUUHAFHDPF,394.0,ogmes,3.0,Yshzkx,Ysh7574,276666.0,Honolulu,22.0,O,OH,S,a
3789880.0,1-696-359-4829,0.0,,United States of America,0.0,XBIKFJMVSDDVHYVNNHYHHMOGUWGFRAXVNQWITKEBUOZUPSRXHK,Tellabs,PVCKVZHJOWNWKSVIJIGLYWKGUKNXW,yvntcqjqqmbftwetvbqgclcdbxspvk,658.0,JUBKXDKP,1.0,Mosqjrkdycyygfsljqadgfqoldb,Mos7575,497953.0,Albuquerque,57.0,O,New Brunswick,U,I
