indirizzo_id,negozio_id,nome,cognome,data_creazione,cliente_id,attivo,email
233,1,TAMARA,NGUYEN,2006-02-14 22:04:36,229,1,TAMARA.NGUYEN@sakilacustomer.org
51,1,FRANCES,PARKER,2006-02-14 22:04:36,47,1,FRANCES.PARKER@sakilacustomer.org
463,1,LLOYD,DOWD,2006-02-14 22:04:37,458,1,LLOYD.DOWD@sakilacustomer.org
180,1,JUNE,CARROLL,2006-02-14 22:04:36,176,1,JUNE.CARROLL@sakilacustomer.org
89,2,ANNE,POWELL,2006-02-14 22:04:36,85,1,ANNE.POWELL@sakilacustomer.org
283,2,BILLIE,HORTON,2006-02-14 22:04:37,278,1,BILLIE.HORTON@sakilacustomer.org
38,2,REBECCA,SCOTT,2006-02-14 22:04:36,34,1,REBECCA.SCOTT@sakilacustomer.org
222,1,VERA,MCCOY,2006-02-14 22:04:36,218,1,VERA.MCCOY@sakilacustomer.org
336,1,ERIC,ROBERT,2006-02-14 22:04:37,331,1,ERIC.ROBERT@sakilacustomer.org
166,2,LAUREN,HUDSON,2006-02-14 22:04:36,162,1,LAUREN.HUDSON@sakilacustomer.org
327,1,JASON,MORRISSEY,2006-02-14 22:04:37,322,1,JASON.MORRISSEY@sakilacustomer.org
303,1,ERIKA,PENA,2006-02-14 22:04:37,298,1,ERIKA.PENA@sakilacustomer.org
429,2,KYLE,SPURLOCK,2006-02-14 22:04:37,424,1,KYLE.SPURLOCK@sakilacustomer.org
547,2,DARREN,WINDHAM,2006-02-14 22:04:37,541,1,DARREN.WINDHAM@sakilacustomer.org
139,2,JUANITA,MASON,2006-02-14 22:04:36,135,1,JUANITA.MASON@sakilacustomer.org
419,1,VINCENT,RALSTON,2006-02-14 22:04:37,414,1,VINCENT.RALSTON@sakilacustomer.org
273,1,NINA,SOTO,2006-02-14 22:04:36,268,1,NINA.SOTO@sakilacustomer.org
302,1,SHERRI,RHODES,2006-02-14 22:04:37,297,1,SHERRI.RHODES@sakilacustomer.org
258,1,TERRY,CARLSON,2006-02-14 22:04:36,253,1,TERRY.CARLSON@sakilacustomer.org
496,2,RICK,MATTOX,2006-02-14 22:04:37,491,1,RICK.MATTOX@sakilacustomer.org
417,2,ALLEN,BUTTERFIELD,2006-02-14 22:04:37,412,1,ALLEN.BUTTERFIELD@sakilacustomer.org
76,2,THERESA,WATSON,2006-02-14 22:04:36,72,1,THERESA.WATSON@sakilacustomer.org
466,1,DEREK,BLAKELY,2006-02-14 22:04:37,461,1,DEREK.BLAKELY@sakilacustomer.org
582,2,MORRIS,MCCARTER,2006-02-14 22:04:37,576,1,MORRIS.MCCARTER@sakilacustomer.org
593,1,SERGIO,STANFIELD,2006-02-14 22:04:37,587,1,SERGIO.STANFIELD@sakilacustomer.org
568,1,WALLACE,SLONE,2006-02-14 22:04:37,562,1,WALLACE.SLONE@sakilacustomer.org
125,1,JOSEPHINE,GOMEZ,2006-02-14 22:04:36,121,1,JOSEPHINE.GOMEZ@sakilacustomer.org
512,2,EDGAR,RHOADS,2006-02-14 22:04:37,507,1,EDGAR.RHOADS@sakilacustomer.org
60,1,GLORIA,COOK,2006-02-14 22:04:36,56,1,GLORIA.COOK@sakilacustomer.org
93,1,JULIA,FLORES,2006-02-14 22:04:36,89,1,JULIA.FLORES@sakilacustomer.org
40,2,KATHLEEN,ADAMS,2006-02-14 22:04:36,36,1,KATHLEEN.ADAMS@sakilacustomer.org
332,2,LARRY,THRASHER,2006-02-14 22:04:37,327,1,LARRY.THRASHER@sakilacustomer.org
441,1,TROY,QUIGLEY,2006-02-14 22:04:37,436,1,TROY.QUIGLEY@sakilacustomer.org
304,2,JAMES,GANNON,2006-02-14 22:04:37,299,1,JAMES.GANNON@sakilacustomer.org
249,1,COURTNEY,DAY,2006-02-14 22:04:36,245,1,COURTNEY.DAY@sakilacustomer.org
376,1,BILLY,POULIN,2006-02-14 22:04:37,371,1,BILLY.POULIN@sakilacustomer.org
413,1,MANUEL,MURRELL,2006-02-14 22:04:37,408,1,MANUEL.MURRELL@sakilacustomer.org
202,2,ELSIE,KELLEY,2006-02-14 22:04:36,198,1,ELSIE.KELLEY@sakilacustomer.org
509,1,NATHANIEL,ADAM,2006-02-14 22:04:37,504,1,NATHANIEL.ADAM@sakilacustomer.org
66,1,JOAN,COOPER,2006-02-14 22:04:36,62,1,JOAN.COOPER@sakilacustomer.org
219,2,JESSIE,BANKS,2006-02-14 22:04:36,215,1,JESSIE.BANKS@sakilacustomer.org
554,1,ALLAN,CORNISH,2006-02-14 22:04:37,548,1,ALLAN.CORNISH@sakilacustomer.org
368,2,ROY,WHITING,2006-02-14 22:04:37,363,1,ROY.WHITING@sakilacustomer.org
484,1,ZACHARY,HITE,2006-02-14 22:04:37,479,1,ZACHARY.HITE@sakilacustomer.org
444,2,ALEXANDER,FENNELL,2006-02-14 22:04:37,439,1,ALEXANDER.FENNELL@sakilacustomer.org
259,2,MAXINE,SILVA,2006-02-14 22:04:36,254,1,MAXINE.SILVA@sakilacustomer.org
545,1,MATHEW,BOLIN,2006-02-14 22:04:37,539,1,MATHEW.BOLIN@sakilacustomer.org
20,2,SANDRA,MARTIN,2006-02-14 22:04:36,16,0,SANDRA.MARTIN@sakilacustomer.org
487,1,MAURICE,CRAWLEY,2006-02-14 22:04:37,482,0,MAURICE.CRAWLEY@sakilacustomer.org
552,1,KELLY,KNOTT,2006-02-14 22:04:37,546,1,KELLY.KNOTT@sakilacustomer.org
271,2,NORA,HERRERA,2006-02-14 22:04:36,266,1,NORA.HERRERA@sakilacustomer.org
476,1,DEAN,SAUER,2006-02-14 22:04:37,471,1,DEAN.SAUER@sakilacustomer.org
290,1,MIRIAM,MCKINNEY,2006-02-14 22:04:37,285,1,MIRIAM.MCKINNEY@sakilacustomer.org
472,2,ALVIN,DELOACH,2006-02-14 22:04:37,467,1,ALVIN.DELOACH@sakilacustomer.org
384,1,CARLOS,COUGHLIN,2006-02-14 22:04:37,379,1,CARLOS.COUGHLIN@sakilacustomer.org
284,2,DIANNE,SHELTON,2006-02-14 22:04:37,279,1,DIANNE.SHELTON@sakilacustomer.org
175,2,DOLORES,WAGNER,2006-02-14 22:04:36,171,1,DOLORES.WAGNER@sakilacustomer.org
237,2,LILLIE,KIM,2006-02-14 22:04:36,233,1,LILLIE.KIM@sakilacustomer.org
77,2,BEVERLY,BROOKS,2006-02-14 22:04:36,73,1,BEVERLY.BROOKS@sakilacustomer.org
134,1,CHARLOTTE,HUNTER,2006-02-14 22:04:36,130,1,CHARLOTTE.HUNTER@sakilacustomer.org
389,2,ERNEST,STEPP,2006-02-14 22:04:37,384,1,ERNEST.STEPP@sakilacustomer.org
254,2,JO,FOWLER,2006-02-14 22:04:36,250,1,JO.FOWLER@sakilacustomer.org
455,1,JAY,ROBB,2006-02-14 22:04:37,450,1,JAY.ROBB@sakilacustomer.org
198,2,KRISTEN,CHAVEZ,2006-02-14 22:04:36,194,1,KRISTEN.CHAVEZ@sakilacustomer.org
460,2,JON,WILES,2006-02-14 22:04:37,455,1,JON.WILES@sakilacustomer.org
19,1,HELEN,HARRIS,2006-02-14 22:04:36,15,1,HELEN.HARRIS@sakilacustomer.org
570,2,BOB,PFEIFFER,2006-02-14 22:04:37,564,1,BOB.PFEIFFER@sakilacustomer.org
21,1,DONNA,THOMPSON,2006-02-14 22:04:36,17,1,DONNA.THOMPSON@sakilacustomer.org
361,2,GERALD,FULTZ,2006-02-14 22:04:37,356,1,GERALD.FULTZ@sakilacustomer.org
528,2,ARNOLD,HAVENS,2006-02-14 22:04:37,522,1,ARNOLD.HAVENS@sakilacustomer.org
331,1,JOSE,ANDREW,2006-02-14 22:04:37,326,1,JOSE.ANDREW@sakilacustomer.org
238,1,CLAUDIA,FULLER,2006-02-14 22:04:36,234,1,CLAUDIA.FULLER@sakilacustomer.org
25,1,MICHELLE,CLARK,2006-02-14 22:04:36,21,1,MICHELLE.CLARK@sakilacustomer.org
360,2,TERRY,GRISSOM,2006-02-14 22:04:37,355,1,TERRY.GRISSOM@sakilacustomer.org
124,2,SYLVIA,ORTIZ,2006-02-14 22:04:36,120,1,SYLVIA.ORTIZ@sakilacustomer.org
316,2,PAUL,TROUT,2006-02-14 22:04:37,311,1,PAUL.TROUT@sakilacustomer.org
83,1,RACHEL,BARNES,2006-02-14 22:04:36,79,1,RACHEL.BARNES@sakilacustomer.org
265,1,CHRISTY,VARGAS,2006-02-14 22:04:36,260,1,CHRISTY.VARGAS@sakilacustomer.org
24,2,SHARON,ROBINSON,2006-02-14 22:04:36,20,1,SHARON.ROBINSON@sakilacustomer.org
530,1,JARED,ELY,2006-02-14 22:04:37,524,1,JARED.ELY@sakilacustomer.org
168,2,JOANN,GARDNER,2006-02-14 22:04:36,164,1,JOANN.GARDNER@sakilacustomer.org
218,1,KRISTIN,JOHNSTON,2006-02-14 22:04:36,214,1,KRISTIN.JOHNSTON@sakilacustomer.org
438,1,DON,BONE,2006-02-14 22:04:37,433,1,DON.BONE@sakilacustomer.org
196,1,LAURIE,LAWRENCE,2006-02-14 22:04:36,192,1,LAURIE.LAWRENCE@sakilacustomer.org
405,2,BRYAN,HARDISON,2006-02-14 22:04:37,400,1,BRYAN.HARDISON@sakilacustomer.org
409,2,STANLEY,SCROGGINS,2006-02-14 22:04:37,404,1,STANLEY.SCROGGINS@sakilacustomer.org
325,2,ANTHONY,SCHWAB,2006-02-14 22:04:37,320,1,ANTHONY.SCHWAB@sakilacustomer.org
464,1,TOMMY,COLLAZO,2006-02-14 22:04:37,459,1,TOMMY.COLLAZO@sakilacustomer.org
402,1,JIMMY,SCHRADER,2006-02-14 22:04:37,397,1,JIMMY.SCHRADER@sakilacustomer.org
571,2,JAIME,NETTLES,2006-02-14 22:04:37,565,1,JAIME.NETTLES@sakilacustomer.org
538,2,NEIL,RENNER,2006-02-14 22:04:37,532,1,NEIL.RENNER@sakilacustomer.org
342,1,JERRY,JORDON,2006-02-14 22:04:37,337,1,JERRY.JORDON@sakilacustomer.org
514,1,RAUL,FORTIER,2006-02-14 22:04:37,509,1,RAUL.FORTIER@sakilacustomer.org
495,1,SAM,MCDUFFIE,2006-02-14 22:04:37,490,1,SAM.MCDUFFIE@sakilacustomer.org
339,2,RAYMOND,MCWHORTER,2006-02-14 22:04:37,334,1,RAYMOND.MCWHORTER@sakilacustomer.org
447,1,LEROY,BUSTAMANTE,2006-02-14 22:04:37,442,1,LEROY.BUSTAMANTE@sakilacustomer.org
474,2,WESLEY,BULL,2006-02-14 22:04:37,469,1,WESLEY.BULL@sakilacustomer.org
445,1,BERNARD,COLBY,2006-02-14 22:04:37,440,1,BERNARD.COLBY@sakilacustomer.org
549,1,LANCE,PEMBERTON,2006-02-14 22:04:37,543,1,LANCE.PEMBERTON@sakilacustomer.org
91,1,WANDA,PATTERSON,2006-02-14 22:04:36,87,1,WANDA.PATTERSON@sakilacustomer.org
36,1,AMY,LOPEZ,2006-02-14 22:04:36,32,1,AMY.LOPEZ@sakilacustomer.org
5,1,MARY,SMITH,2006-02-14 22:04:36,1,1,MARY.SMITH@sakilacustomer.org
255,2,VICKIE,BREWER,2006-02-14 22:04:36,251,1,VICKIE.BREWER@sakilacustomer.org
558,2,HUGH,WALDROP,2006-02-14 22:04:37,552,1,HUGH.WALDROP@sakilacustomer.org
598,1,TERRANCE,ROUSH,2006-02-14 22:04:37,592,0,TERRANCE.ROUSH@sakilacustomer.org
359,2,JUSTIN,NGO,2006-02-14 22:04:37,354,1,JUSTIN.NGO@sakilacustomer.org
39,2,VIRGINIA,GREEN,2006-02-14 22:04:36,35,1,VIRGINIA.GREEN@sakilacustomer.org
162,1,VERONICA,STONE,2006-02-14 22:04:36,158,1,VERONICA.STONE@sakilacustomer.org
338,2,ANDREW,PURDY,2006-02-14 22:04:37,333,1,ANDREW.PURDY@sakilacustomer.org
143,1,AMBER,DIXON,2006-02-14 22:04:36,139,1,AMBER.DIXON@sakilacustomer.org
488,2,VERNON,CHAPA,2006-02-14 22:04:37,483,1,VERNON.CHAPA@sakilacustomer.org
231,1,COLLEEN,BURTON,2006-02-14 22:04:36,227,1,COLLEEN.BURTON@sakilacustomer.org
130,1,ELLEN,SIMPSON,2006-02-14 22:04:36,126,1,ELLEN.SIMPSON@sakilacustomer.org
146,1,APRIL,BURNS,2006-02-14 22:04:36,142,1,APRIL.BURNS@sakilacustomer.org
418,2,MARVIN,YEE,2006-02-14 22:04:37,413,1,MARVIN.YEE@sakilacustomer.org
363,2,SAMUEL,MARLOW,2006-02-14 22:04:37,358,1,SAMUEL.MARLOW@sakilacustomer.org
532,2,KARL,SEAL,2006-02-14 22:04:37,526,1,KARL.SEAL@sakilacustomer.org
364,2,WILLIE,MARKHAM,2006-02-14 22:04:37,359,1,WILLIE.MARKHAM@sakilacustomer.org
392,2,JESSE,SCHILLING,2006-02-14 22:04:37,387,1,JESSE.SCHILLING@sakilacustomer.org
56,1,JULIE,SANCHEZ,2006-02-14 22:04:36,52,1,JULIE.SANCHEZ@sakilacustomer.org
398,1,PHILIP,CAUSEY,2006-02-14 22:04:37,393,1,PHILIP.CAUSEY@sakilacustomer.org
27,2,SARAH,LEWIS,2006-02-14 22:04:36,23,1,SARAH.LEWIS@sakilacustomer.org
382,1,HOWARD,FORTNER,2006-02-14 22:04:37,377,1,HOWARD.FORTNER@sakilacustomer.org
599,2,RENE,MCALISTER,2006-02-14 22:04:37,593,1,RENE.MCALISTER@sakilacustomer.org
341,1,JOSHUA,MARK,2006-02-14 22:04:37,336,1,JOSHUA.MARK@sakilacustomer.org
228,2,PEARL,GARZA,2006-02-14 22:04:36,224,1,PEARL.GARZA@sakilacustomer.org
55,1,ALICE,STEWART,2006-02-14 22:04:36,51,1,ALICE.STEWART@sakilacustomer.org
556,2,GUY,BROWNLEE,2006-02-14 22:04:37,550,1,GUY.BROWNLEE@sakilacustomer.org
573,2,ALFREDO,MCADAMS,2006-02-14 22:04:37,567,1,ALFREDO.MCADAMS@sakilacustomer.org
372,1,ADAM,GOOCH,2006-02-14 22:04:37,367,1,ADAM.GOOCH@sakilacustomer.org
595,1,TRACY,HERRMANN,2006-02-14 22:04:37,589,1,TRACY.HERRMANN@sakilacustomer.org
178,2,YVONNE,WATKINS,2006-02-14 22:04:36,174,1,YVONNE.WATKINS@sakilacustomer.org
28,2,KIMBERLY,LEE,2006-02-14 22:04:36,24,1,KIMBERLY.LEE@sakilacustomer.org
403,1,ANTONIO,MEEK,2006-02-14 22:04:37,398,1,ANTONIO.MEEK@sakilacustomer.org
192,1,MELANIE,ARMSTRONG,2006-02-14 22:04:36,188,1,MELANIE.ARMSTRONG@sakilacustomer.org
577,2,JOHNNIE,CHISHOLM,2006-02-14 22:04:37,571,1,JOHNNIE.CHISHOLM@sakilacustomer.org
12,2,SUSAN,WILSON,2006-02-14 22:04:36,8,1,SUSAN.WILSON@sakilacustomer.org
173,2,ERICA,MATTHEWS,2006-02-14 22:04:36,169,0,ERICA.MATTHEWS@sakilacustomer.org
451,2,THEODORE,CULP,2006-02-14 22:04:37,446,0,THEODORE.CULP@sakilacustomer.org
543,2,CLINTON,BUFORD,2006-02-14 22:04:37,537,1,CLINTON.BUFORD@sakilacustomer.org
62,1,JEAN,BELL,2006-02-14 22:04:36,58,1,JEAN.BELL@sakilacustomer.org
601,1,TERRENCE,GUNDERSON,2006-02-14 22:04:37,595,1,TERRENCE.GUNDERSON@sakilacustomer.org
536,2,DARRYL,ASHCRAFT,2006-02-14 22:04:37,530,1,DARRYL.ASHCRAFT@sakilacustomer.org
453,1,MIGUEL,BETANCOURT,2006-02-14 22:04:37,448,1,MIGUEL.BETANCOURT@sakilacustomer.org
272,1,MARGIE,WADE,2006-02-14 22:04:36,267,1,MARGIE.WADE@sakilacustomer.org
343,1,DENNIS,GILMAN,2006-02-14 22:04:37,338,1,DENNIS.GILMAN@sakilacustomer.org
205,1,VICKI,FIELDS,2006-02-14 22:04:36,201,1,VICKI.FIELDS@sakilacustomer.org
434,2,FREDERICK,ISBELL,2006-02-14 22:04:37,429,1,FREDERICK.ISBELL@sakilacustomer.org
289,1,SONIA,GREGORY,2006-02-14 22:04:37,284,1,SONIA.GREGORY@sakilacustomer.org
46,2,CAROLYN,PEREZ,2006-02-14 22:04:36,42,1,CAROLYN.PEREZ@sakilacustomer.org
82,1,LORI,WOOD,2006-02-14 22:04:36,78,1,LORI.WOOD@sakilacustomer.org
563,1,FELIX,GAFFNEY,2006-02-14 22:04:37,557,1,FELIX.GAFFNEY@sakilacustomer.org
225,1,BESSIE,MORRISON,2006-02-14 22:04:36,221,1,BESSIE.MORRISON@sakilacustomer.org
61,2,EVELYN,MORGAN,2006-02-14 22:04:36,57,1,EVELYN.MORGAN@sakilacustomer.org
276,1,PENNY,NEAL,2006-02-14 22:04:36,271,0,PENNY.NEAL@sakilacustomer.org
353,2,ROGER,QUINTANILLA,2006-02-14 22:04:37,348,1,ROGER.QUINTANILLA@sakilacustomer.org
96,2,TINA,SIMMONS,2006-02-14 22:04:36,92,1,TINA.SIMMONS@sakilacustomer.org
432,2,JESUS,MCCARTNEY,2006-02-14 22:04:37,427,1,JESUS.MCCARTNEY@sakilacustomer.org
193,1,LORETTA,CARPENTER,2006-02-14 22:04:36,189,1,LORETTA.CARPENTER@sakilacustomer.org
170,1,LYNN,PAYNE,2006-02-14 22:04:36,166,1,LYNN.PAYNE@sakilacustomer.org
576,2,IVAN,CROMWELL,2006-02-14 22:04:37,570,1,IVAN.CROMWELL@sakilacustomer.org
158,2,MICHELE,GRANT,2006-02-14 22:04:36,154,1,MICHELE.GRANT@sakilacustomer.org
504,2,MARC,OUTLAW,2006-02-14 22:04:37,499,1,MARC.OUTLAW@sakilacustomer.org
503,1,GENE,SANBORN,2006-02-14 22:04:37,498,1,GENE.SANBORN@sakilacustomer.org
229,1,ARLENE,HARVEY,2006-02-14 22:04:36,225,1,ARLENE.HARVEY@sakilacustomer.org
80,2,IRENE,PRICE,2006-02-14 22:04:36,76,1,IRENE.PRICE@sakilacustomer.org
181,2,SAMANTHA,DUNCAN,2006-02-14 22:04:36,177,1,SAMANTHA.DUNCAN@sakilacustomer.org
152,1,ELEANOR,HUNT,2006-02-14 22:04:36,148,1,ELEANOR.HUNT@sakilacustomer.org
71,1,KELLY,TORRES,2006-02-14 22:04:36,67,1,KELLY.TORRES@sakilacustomer.org
251,1,STELLA,MORENO,2006-02-14 22:04:36,247,1,STELLA.MORENO@sakilacustomer.org
511,2,LESLIE,SEWARD,2006-02-14 22:04:37,506,1,LESLIE.SEWARD@sakilacustomer.org
603,1,FREDDIE,DUGGAN,2006-02-14 22:04:37,597,1,FREDDIE.DUGGAN@sakilacustomer.org
491,1,GLEN,TALBERT,2006-02-14 22:04:37,486,1,GLEN.TALBERT@sakilacustomer.org
529,1,HARVEY,GUAJARDO,2006-02-14 22:04:37,523,1,HARVEY.GUAJARDO@sakilacustomer.org
388,1,MARTIN,BALES,2006-02-14 22:04:37,383,1,MARTIN.BALES@sakilacustomer.org
37,2,ANNA,HILL,2006-02-14 22:04:36,33,1,ANNA.HILL@sakilacustomer.org
462,2,BILL,GAVIN,2006-02-14 22:04:37,457,1,BILL.GAVIN@sakilacustomer.org
369,1,BENJAMIN,VARNEY,2006-02-14 22:04:37,364,1,BENJAMIN.VARNEY@sakilacustomer.org
311,1,CHARLES,KOWALSKI,2006-02-14 22:04:37,306,1,CHARLES.KOWALSKI@sakilacustomer.org
494,1,RICARDO,MEADOR,2006-02-14 22:04:37,489,1,RICARDO.MEADOR@sakilacustomer.org
159,1,GAIL,KNIGHT,2006-02-14 22:04:36,155,1,GAIL.KNIGHT@sakilacustomer.org
201,2,SUE,PETERS,2006-02-14 22:04:36,197,1,SUE.PETERS@sakilacustomer.org
49,1,JANET,PHILLIPS,2006-02-14 22:04:36,45,1,JANET.PHILLIPS@sakilacustomer.org
362,1,KEITH,RICO,2006-02-14 22:04:37,357,1,KEITH.RICO@sakilacustomer.org
197,2,KATIE,ELLIOTT,2006-02-14 22:04:36,193,1,KATIE.ELLIOTT@sakilacustomer.org
508,1,ANGEL,BARCLAY,2006-02-14 22:04:37,503,1,ANGEL.BARCLAY@sakilacustomer.org
133,1,CARRIE,PORTER,2006-02-14 22:04:36,129,1,CARRIE.PORTER@sakilacustomer.org
26,1,LAURA,RODRIGUEZ,2006-02-14 22:04:36,22,1,LAURA.RODRIGUEZ@sakilacustomer.org
188,1,VIVIAN,RUIZ,2006-02-14 22:04:36,184,1,VIVIAN.RUIZ@sakilacustomer.org
312,2,JOSEPH,JOY,2006-02-14 22:04:37,307,1,JOSEPH.JOY@sakilacustomer.org
358,1,JONATHAN,SCARBOROUGH,2006-02-14 22:04:37,353,1,JONATHAN.SCARBOROUGH@sakilacustomer.org
30,2,JESSICA,HALL,2006-02-14 22:04:36,26,1,JESSICA.HALL@sakilacustomer.org
206,2,CARLA,GUTIERREZ,2006-02-14 22:04:36,202,1,CARLA.GUTIERREZ@sakilacustomer.org
275,1,LEAH,CURTIS,2006-02-14 22:04:36,270,1,LEAH.CURTIS@sakilacustomer.org
67,1,ASHLEY,RICHARDSON,2006-02-14 22:04:36,63,1,ASHLEY.RICHARDSON@sakilacustomer.org
305,1,JOHN,FARNSWORTH,2006-02-14 22:04:37,300,1,JOHN.FARNSWORTH@sakilacustomer.org
587,1,VIRGIL,WOFFORD,2006-02-14 22:04:37,581,1,VIRGIL.WOFFORD@sakilacustomer.org
422,1,TRAVIS,ESTEP,2006-02-14 22:04:37,417,1,TRAVIS.ESTEP@sakilacustomer.org
54,1,DIANE,COLLINS,2006-02-14 22:04:36,50,1,DIANE.COLLINS@sakilacustomer.org
423,2,JEFF,EAST,2006-02-14 22:04:37,418,1,JEFF.EAST@sakilacustomer.org
506,1,RUBEN,GEARY,2006-02-14 22:04:37,501,1,RUBEN.GEARY@sakilacustomer.org
324,2,RONALD,WEINER,2006-02-14 22:04:37,319,1,RONALD.WEINER@sakilacustomer.org
449,2,MARCUS,HIDALGO,2006-02-14 22:04:37,444,1,MARCUS.HIDALGO@sakilacustomer.org
564,1,JIMMIE,EGGLESTON,2006-02-14 22:04:37,558,0,JIMMIE.EGGLESTON@sakilacustomer.org
16,1,NANCY,THOMAS,2006-02-14 22:04:36,12,1,NANCY.THOMAS@sakilacustomer.org
169,2,LORRAINE,STEPHENS,2006-02-14 22:04:36,165,1,LORRAINE.STEPHENS@sakilacustomer.org
517,1,CECIL,VINES,2006-02-14 22:04:37,512,1,CECIL.VINES@sakilacustomer.org
293,1,BOBBIE,CRAIG,2006-02-14 22:04:37,288,1,BOBBIE.CRAIG@sakilacustomer.org
204,2,JEANNE,LAWSON,2006-02-14 22:04:36,200,1,JEANNE.LAWSON@sakilacustomer.org
370,2,BRUCE,SCHWARZ,2006-02-14 22:04:37,365,1,BRUCE.SCHWARZ@sakilacustomer.org
346,1,PETER,MENARD,2006-02-14 22:04:37,341,1,PETER.MENARD@sakilacustomer.org
345,1,PATRICK,NEWSOM,2006-02-14 22:04:37,340,1,PATRICK.NEWSOM@sakilacustomer.org
136,2,ESTHER,CRAWFORD,2006-02-14 22:04:36,132,1,ESTHER.CRAWFORD@sakilacustomer.org
340,1,GREGORY,MAULDIN,2006-02-14 22:04:37,335,1,GREGORY.MAULDIN@sakilacustomer.org
176,1,BERNICE,WILLIS,2006-02-14 22:04:36,172,1,BERNICE.WILLIS@sakilacustomer.org
154,2,DANIELLE,DANIELS,2006-02-14 22:04:36,150,1,DANIELLE.DANIELS@sakilacustomer.org
416,1,NORMAN,CURRIER,2006-02-14 22:04:37,411,1,NORMAN.CURRIER@sakilacustomer.org
300,1,DAISY,BATES,2006-02-14 22:04:37,295,1,DAISY.BATES@sakilacustomer.org
534,1,CLAUDE,HERZOG,2006-02-14 22:04:37,528,1,CLAUDE.HERZOG@sakilacustomer.org
267,2,PATSY,DAVIDSON,2006-02-14 22:04:36,262,1,PATSY.DAVIDSON@sakilacustomer.org
544,2,TED,BREAUX,2006-02-14 22:04:37,538,1,TED.BREAUX@sakilacustomer.org
110,1,CONNIE,WALLACE,2006-02-14 22:04:36,106,1,CONNIE.WALLACE@sakilacustomer.org
140,2,ANITA,MORALES,2006-02-14 22:04:36,136,1,ANITA.MORALES@sakilacustomer.org
454,2,OSCAR,AQUINO,2006-02-14 22:04:37,449,1,OSCAR.AQUINO@sakilacustomer.org
79,2,TAMMY,SANDERS,2006-02-14 22:04:36,75,1,TAMMY.SANDERS@sakilacustomer.org
560,1,DWAYNE,OLVERA,2006-02-14 22:04:37,554,1,DWAYNE.OLVERA@sakilacustomer.org
