postal_code,address_id,phone,address,city_id,address2,district
51540.0,103,333339908719,588 Vila Velha Manor,268,,Kyongsangbuk
97287.0,104,942570536750,1913 Kamakura Place,238,,Lipetsk
77459.0,105,196568435814,733 Mandaluyong Place,2,,Asir
49708.0,106,709935135487,659 Vaduz Drive,34,,Ha Darom
3305.0,107,484292626944,1177 Jelets Way,220,,Kwara & Kogi
80720.0,108,449216226468,1386 Yangor Avenue,543,,Provence-Alpes-Cte
76383.0,109,963887147572,454 Nakhon Sawan Boulevard,173,,Funafuti
78311.0,110,547003310357,1867 San Juan Bautista Tuxtepec Avenue,225,,Ivanovo
9599.0,111,330838016880,1532 Dzerzinsk Way,334,,Buenos Aires
93026.0,112,371490777743,1002 Ahmadnagar Manor,213,,Mxico
30418.0,113,622255216127,682 Junan Way,273,,North West
61069.0,114,379804592943,804 Elista Drive,159,,Hubei
75834.0,115,272234298332,1378 Alvorada Avenue,102,,Distrito Federal
87057.0,116,824370924746,793 Cam Ranh Avenue,292,,California
10885.0,117,358178933857,1079 Tel Aviv-Jaffa Boulevard,132,,Sucre
24321.0,118,886636413768,442 Rae Bareli Place,148,,Nordrhein-Westfalen
75149.0,119,867546627903,1107 Nakhon Sawan Avenue,365,,Mxico
63502.0,120,386759646229,544 Malmö Parkway,403,,Central Java
73644.0,121,577812616052,1967 Sincelejo Place,176,,Gujarat
78625.0,122,909029256431,333 Goiânia Way,185,,Texas
96065.0,123,787654415858,1987 Coacalco de Berriozábal Loop,476,,al-Qalyubiya
76157.0,124,765345144779,241 Mosul Lane,147,,Risaralda
58186.0,125,665993880048,211 Chiayi Drive,164,,Uttar Pradesh
64615.0,126,937222955822,1175 Tanauan Way,305,,Lima
6804.0,127,677976133614,117 Boa Vista Way,566,,Uttar Pradesh
45142.0,128,614935229095,848 Tafuna Manor,281,,Kütahya
60304.0,129,490211944645,569 Baicheng Lane,85,,Gauteng
66255.0,130,582835362905,1666 Qomsheh Drive,410,,São Paulo
8439.0,131,237426099212,801 Hagonoy Drive,484,,Smolensk
4999.0,132,973047364353,1050 Garden Grove Avenue,236,,Slaskie
15819.0,133,509492324775,1854 Tieli Street,302,,Shandong
82639.0,134,935448624185,758 Junan Lane,190,,Gois
14014.0,135,252265130067,1752 São Leopoldo Parkway,345,,Taka-Karpatia
49757.0,136,707169393853,898 Belém Manor,87,,Free State
83401.0,137,321944036800,261 Saint Louis Way,541,,Coahuila de Zaragoza
4285.0,138,23712411567,765 Southampton Drive,421,,al-Qalyubiya
5892.0,139,90921003005,943 Johannesburg Avenue,417,,Maharashtra
81691.0,140,146497509724,788 Atšinsk Street,211,,Karnataka
11044.0,141,963369996279,1749 Daxian Place,29,,Gelderland
85769.0,142,468060467018,1587 Sullana Lane,207,,Inner Mongolia
57519.0,143,33173584456,1029 Dzerzinsk Manor,542,,Ynlin
13377.0,144,9099941466,1666 Beni-Mellal Place,123,,Tennessee
93762.0,145,581852137991,928 Jaffna Loop,172,,Hiroshima
60562.0,146,581174211853,483 Ljubertsy Parkway,149,,Scotland
97700.0,147,923261616249,374 Bat Yam Boulevard,266,,Kilis
30861.0,148,563660187896,1027 Songkhla Manor,340,,Minsk
3439.0,149,918032330119,999 Sanaa Loop,491,,Gauteng
90732.0,150,206841104594,879 Newcastle Way,499,,Michigan
99457.0,151,597815221267,1337 Lincoln Parkway,555,,Saitama
92150.0,152,354615066969,1952 Pune Lane,442,,Saint-Denis
25545.0,153,885899703621,782 Mosul Street,94,,Massachusetts
95444.0,154,632316273199,781 Shimonoseki Drive,202,,Michoacn de Ocampo
77777.0,155,189446090264,1560 Jelets Boulevard,291,,Shandong
64863.0,156,761379480249,1963 Moscow Place,354,,Assam
36061.0,157,719202533520,456 Escobar Way,232,,Jakarta Raya
76990.0,158,499408708580,798 Cianjur Avenue,590,,Shanxi
41778.0,159,904253967161,185 Novi Sad Place,72,,Bern
21294.0,160,889538496300,1367 Yantai Manor,381,,Ondo & Ekiti
53502.0,161,368899174225,1386 Nakhon Sawan Boulevard,420,,Pyongyang-si
66639.0,162,170117068815,369 Papeete Way,187,,North Carolina
81037.0,163,931059836497,1440 Compton Place,307,,North Austria
81511.0,164,149981248346,1623 Bahía Blanca Manor,310,,Moskova
44660.0,165,177167004331,97 Shimoga Avenue,533,,Tel Aviv
22853.0,166,168476538960,1740 Le Mans Loop,297,,Pays de la Loire
57844.0,167,819416131190,1287 Xi´angfan Boulevard,253,,Gifu
3313.0,168,697151428760,842 Salzburg Lane,529,,Adana
62250.0,169,935508855935,154 Tallahassee Loop,199,,Xinxiang
76901.0,170,843801144113,710 San Felipe del Progreso Avenue,304,,Lilongwe
62686.0,171,182363341674,1540 Wroclaw Drive,107,,Maharashtra
59571.0,172,201705577290,475 Atšinsk Way,240,,Gansu
70618.0,173,161801569569,1294 Firozabad Drive,407,,Ji´angxi
63337.0,174,264541743403,1877 Ezhou Lane,550,,Rajasthan
58194.0,175,275788967899,316 Uruapan Street,223,,Perak
47753.0,176,734780743462,29 Pyongyang Loop,58,,Batman
6802.0,177,493008546874,1010 Klerksdorp Way,186,,Steiermark
25220.0,178,48265851133,1848 Salala Boulevard,373,,Miranda
4854.0,179,230250973122,431 Xi´angtan Avenue,18,,Kerala
89668.0,180,506134035434,757 Rustenburg Avenue,483,,Skikda
54132.0,181,953689007081,146 Johannesburg Way,330,,Tamaulipas
47288.0,182,391065549876,1891 Rizhao Boulevard,456,,São Paulo
35109.0,183,866092335135,1089 Iwatsuki Avenue,270,,Kirov
29747.0,184,104150372603,1410 Benin City Parkway,405,,Risaralda
67497.0,185,72136330362,682 Garden Grove Place,333,,Tennessee
8862.0,186,662227486184,533 al-Ayn Boulevard,126,,California
55709.0,187,947468818183,1839 Székesfehérvár Parkway,317,,Gois
43310.0,188,302590383819,741 Ambattur Manor,438,,Noord-Brabant
65121.0,189,951486492670,927 Barcelona Street,467,,Chaharmahal va Bakht
74750.0,190,760171523969,435 0 Way,195,,West Bengali
38982.0,191,855863906434,140 Chiayi Parkway,506,,Sumy
58852.0,192,650752094490,1166 Changhwa Street,62,,Caraga
5379.0,193,247646995453,891 Novi Sad Manor,383,,Ontario
49348.0,194,352469351088,605 Rio Claro Parkway,513,,Tabora
65387.0,195,812824036424,1077 San Felipe de Puerto Plata Place,369,,Rostov-na-Donu
90845.0,196,956188728558,9 San Miguel de Tucumán Manor,169,,Uttar Pradesh
10428.0,197,940830176580,447 Surakarta Loop,271,,Nyanza
32114.0,198,104491201771,345 Oshawa Boulevard,204,,Tokyo-to
15540.0,199,419419591240,1792 Valle de la Pascua Place,477,,Nordrhein-Westfalen
36490.0,200,331132568928,1074 Binzhou Manor,325,,Baden-Wrttemberg
89459.0,201,264286442804,817 Bradford Loop,109,,Ji´angsu
1545.0,202,768481779568,955 Bamenda Way,218,,Ondo & Ekiti
95824.0,203,470884141195,1149 A Coruña (La Coruña) Boulevard,194,,Haiphong
8073.0,204,764477681869,387 Mwene-Ditu Drive,35,,Ahal
4662.0,205,146640639760,68 Molodetšno Manor,575,,Nordrhein-Westfalen
3924.0,206,369050085652,642 Nador Drive,77,,Maharashtra
61613.0,207,652218196731,1688 Nador Lane,184,,Sulawesi Utara
25238.0,208,646237101779,1215 Pyongyang Parkway,557,,Usak
86599.0,209,905903574913,1679 Antofagasta Street,122,,Alto Paran
10925.0,210,90336226227,1304 ´s-Hertogenbosch Way,83,,Santa Catarina
10800.0,211,403404780639,850 Salala Loop,371,,Kitaa
89959.0,212,49677664184,624 Oshawa Boulevard,51,,West Bengali
4855.0,213,95666951770,43 Dadu Avenue,74,,Rajasthan
99405.0,214,756460337785,751 Lima Loop,7,,Aden
82161.0,215,408304391718,1333 Haldia Street,174,,Jilin
25053.0,216,168758068397,660 Jedda Boulevard,65,,Washington
67924.0,217,584316724815,1001 Miyakonojo Lane,518,,Taizz
2299.0,218,785881412500,226 Brest Manor,508,,California
99124.0,219,352679173732,1229 Valencia Parkway,498,,Haskovo
21464.0,220,873492228462,1201 Qomsheh Manor,28,,Gois
22474.0,221,778502731092,866 Shivapuri Manor,448,,Uttar Pradesh
40301.0,222,886649065861,1168 Najafabad Parkway,251,,Kabol
20657.0,223,991802825778,1244 Allappuzha (Alleppey) Place,567,,Buenos Aires
94420.0,224,706878974831,1842 Luziânia Boulevard,593,,Zanzibar West
22824.0,225,469738825391,1926 Gingoog Street,511,,Sisilia
73431.0,226,516331171356,810 Palghat (Palakkad) Boulevard,235,,Jaroslavl
88307.0,227,99760893676,1820 Maringá Parkway,324,,Punjab
82338.0,228,963063788669,60 Poços de Caldas Street,243,,Rajasthan
66851.0,229,460795526514,1014 Loja Manor,22,,Tamil Nadu
64344.0,230,684192903087,201 Effon-Alaiye Way,37,,Asunción
47446.0,231,669828224459,430 Alessandria Loop,439,,Saarland
87911.0,232,594319417514,754 Valencia Place,406,,Phnom Penh
93323.0,233,22326410776,356 Olomouc Manor,26,,Gois
50598.0,234,479007229460,1256 Bislig Boulevard,86,,Botosani
42420.0,235,541327526474,954 Kimchon Place,559,,West Bengali
31390.0,236,588964509072,885 Yingkou Manor,596,,Kaduna
98775.0,237,431770603551,1736 Cavite Place,216,,Qina
90628.0,238,630424482919,346 Skikda Parkway,233,,Hawalli
76448.0,239,610173756082,98 Stara Zagora Boulevard,96,,Valle
18727.0,240,727785483194,1479 Rustenburg Boulevard,527,,Southern Tagalog
36971.0,241,792557457753,647 A Coruña (La Coruña) Street,357,,Chollanam
14408.0,242,918119601885,1964 Gijón Manor,473,,Karnataka
22236.0,243,63937119031,47 Syktyvkar Lane,118,,West Java
1921.0,244,137773001988,1148 Saarbrücken Parkway,226,,Fukushima
87660.0,245,279979529227,1103 Bilbays Parkway,578,,Hubei
28349.0,246,890283544295,1246 Boksburg Parkway,422,,Hebei
37288.0,247,686015532180,1483 Pathankot Street,454,,Tucumn
27722.0,248,569868543137,582 Papeete Loop,294,,Central Visayas
81314.0,249,890289150158,300 Junan Street,553,,Kyonggi
6461.0,250,741070712873,829 Grand Prairie Way,328,,Paraná
75933.0,251,266798132374,1473 Changhwa Parkway,124,,Mxico
57338.0,252,435785045362,1309 Weifang Street,520,,Florida
38140.0,253,56257502250,1760 Oshawa Manor,535,,Tianjin
98332.0,254,716256596301,786 Stara Zagora Way,390,,Oyo & Osun
36481.0,255,567359279425,1966 Tonghae Street,198,,Anhalt Sachsen
3433.0,256,246810237916,1497 Yuzhou Drive,312,,England
32474.0,258,134673576619,752 Ondo Loop,338,,Miyazaki
45403.0,259,840522972766,1338 Zalantun Lane,413,,Minas Gerais
20777.0,260,987442542471,127 Iwakuni Boulevard,192,,Central Luzon
68146.0,261,884536620568,51 Laredo Avenue,342,,Sagaing
86768.0,262,245477603573,771 Yaoundé Manor,64,,Sofala
69517.0,263,46871694740,532 Toulon Street,460,,Santiago
50390.0,264,538241037443,1027 Banjul Place,197,,West Bengali
98484.0,265,276555730211,1158 Mandi Bahauddin Parkway,136,,Shanxi
30065.0,266,265153400632,862 Xintai Lane,548,,Cagayan Valley
93629.0,267,282874611748,816 Cayenne Parkway,414,,Manab
51990.0,268,322888976727,1831 Nam Dinh Loop,323,,National Capital Reg
19428.0,269,303967439816,446 Kirovo-Tšepetsk Lane,203,,Osaka
20536.0,270,475553436330,682 Halisahar Place,378,,Severn Morava
5410.0,271,621625204422,1587 Loja Manor,447,,Salzburg
53928.0,272,192459639410,1762 Paarl Parkway,298,,Hunan
49298.0,273,357445645426,1519 Ilorin Place,395,,Kerala
75090.0,274,685010736240,920 Kumbakonam Loop,446,,California
83565.0,275,701767622697,906 Goiânia Way,255,,Wielkopolskie
11763.0,276,271149517630,1675 Xi´angfan Manor,283,,Tamil Nadu
46063.0,277,170739645687,85 San Felipe de Puerto Plata Drive,584,,Shandong
2012.0,278,45387294817,144 South Hill Loop,445,,Guanajuato
85548.0,279,959949395183,1884 Shikarpur Avenue,263,,Haryana
89502.0,280,874337098891,1980 Kamjanets-Podilskyi Street,404,,Illinois
24645.0,281,75975221996,1944 Bamenda Way,573,,Michigan
55802.0,282,363982224739,556 Baybay Manor,374,,Oyo & Osun
56254.0,283,880756161823,457 Tongliao Loop,222,,Bursa
96204.0,284,117592274996,600 Bradford Street,514,,East Azerbaidzan
36229.0,285,85059738746,1006 Santa Bárbara d´Oeste Manor,389,,Ondo & Ekiti
30657.0,286,583021225407,1308 Sumy Loop,175,,Fujian
8160.0,287,62781725285,1405 Chisinau Place,411,,Ponce
58492.0,288,790651020929,226 Halifax Street,277,,Xinxiang
75860.0,289,195003555232,1279 Udine Parkway,69,,Edo & Delta
46044.0,290,341242939532,1336 Benin City Drive,386,,Shiga
22650.0,291,558236142492,1155 Liaocheng Place,152,,Oyo & Osun
64221.0,292,648482415405,1993 Tabuk Lane,522,,Tamil Nadu
33768.0,293,957128697225,86 Higashiosaka Lane,563,,Guanajuato
58124.0,294,172262454487,1912 Allende Manor,279,,Kowloon and New Kowl
53145.0,295,892523334,544 Tarsus Boulevard,562,,Gurico
61195.0,296,976798660411,1936 Cumaná Avenue,433,,Virginia
19065.0,297,350970907017,1192 Tongliao Street,470,,Sharja
61391.0,298,96604821070,44 Najafabad Way,146,,Baskimaa
38834.0,299,967274728547,32 Pudukkottai Lane,140,,Ohio
8856.0,300,816436065431,661 Chisinau Lane,274,,Pietari
98573.0,301,429925609431,951 Stara Zagora Manor,400,,Punjab
4085.0,302,510737228015,922 Vila Velha Loop,9,,Maharashtra
40070.0,303,161643343536,898 Jining Lane,387,,Pohjois-Pohjanmaa
52137.0,304,710603868323,1635 Kuwana Boulevard,205,,Hiroshima
56883.0,305,51917807050,41 El Alto Parkway,398,,Maharashtra
68469.0,306,96110042435,1883 Maikop Lane,254,,Kaliningrad
58979.0,307,108053751300,1908 Gaziantep Place,536,,Liaoning
57587.0,308,407218522294,687 Alessandria Parkway,455,,Sanaa
79047.0,309,504434452842,827 Yuncheng Drive,99,,Callao
42141.0,310,262088367001,913 Coacalco de Berriozábal Loop,33,,Texas
84804.0,311,181179321332,715 São Bernardo do Campo Lane,507,,Kedah
80184.0,312,573441801529,1354 Siegen Street,25,,Rio de Janeiro
9668.0,313,983259819766,1191 Sungai Petani Boulevard,262,,Missouri
70923.0,314,806016930576,1224 Huejutla de Reyes Boulevard,91,,Lombardia
59686.0,315,103602195112,543 Bergamo Avenue,215,,Minas Gerais
94878.0,316,688485191923,746 Joliet Lane,286,,Kursk
17032.0,317,824396883951,780 Kimberley Way,515,,Tabuk
91400.0,318,613124286867,1774 Yaoundé Place,166,,Hubei
59255.0,319,704948322302,1957 Yantai Lane,490,,São Paulo
62472.0,320,508800331065,1542 Lubumbashi Boulevard,57,,Tel Aviv
59811.0,321,139378397418,651 Pathankot Loop,336,,Maharashtra
29763.0,322,46568045367,1359 Zhoushan Parkway,545,,Streymoyar
25787.0,323,556100547674,1769 Iwaki Lane,97,,Kujawsko-Pomorskie
73170.0,324,674805712553,1145 Vilnius Manor,451,,Mxico
28396.0,325,478229987054,1892 Nabereznyje Tšelny Lane,516,,Tutuila
97960.0,326,908029859266,470 Boksburg Street,81,,Central
85799.0,327,972574862516,1427 A Coruña (La Coruña) Place,45,,Buenos Aires
54949.0,328,869051782691,479 San Felipe del Progreso Avenue,130,,Morelos
78543.0,329,168884817145,867 Benin City Avenue,591,,Henan
87611.0,330,829116184079,981 Kumbakonam Place,89,,Distrito Federal
49833.0,331,961370847344,1016 Iwakuni Street,269,,St George
33463.0,332,834418779292,663 Bahía Blanca Parkway,5,,Adana
59550.0,333,38158430589,1860 Taguig Loop,119,,West Java
64308.0,334,965273813662,1816 Bydgoszcz Loop,234,,Dhaka
91590.0,335,165450987037,587 Benguela Manor,42,,Illinois
28814.0,336,105470691550,430 Kumbakonam Drive,457,,Santa Fé
1195.0,337,38988715447,1838 Tabriz Lane,143,,Dhaka
57828.0,338,119501405123,431 Székesfehérvár Avenue,48,,Baki
49812.0,339,834626715837,503 Sogamoso Loop,505,,Sumqayit
22971.0,340,80303246192,507 Smolensk Loop,492,,Sousse
15643.0,341,869507847714,1920 Weifang Avenue,427,,Uttar Pradesh
52368.0,342,647899404952,124 al-Manama Way,382,,Hiroshima
31483.0,343,231383037471,1443 Mardan Street,392,,Western Cape
19913.0,344,624138001031,1909 Benguela Lane,581,,Henan
85926.0,345,870635127812,68 Ponce Parkway,201,,Hanoi
504.0,346,718917251754,1217 Konotop Avenue,151,,Gelderland
71583.0,347,697656479977,1293 Nam Dinh Way,84,,Roraima
36170.0,348,895616862749,785 Vaduz Street,335,,Baja California
46069.0,349,64536069371,1516 Escobar Drive,370,,Tongatapu
60079.0,350,20064292617,1628 Nagareyama Lane,453,,Central
56380.0,351,262744791493,1157 Nyeri Loop,320,,Adygea
26857.0,352,627924259271,1673 Tangail Drive,137,,Daugavpils
87272.0,353,55477302294,381 Kabul Way,209,,Taipei
18841.0,354,53912826864,953 Hodeida Street,221,,Southern Tagalog
58866.0,355,689199636560,469 Nakhon Sawan Street,531,,Tuvassia
40792.0,356,840957664136,1378 Beira Loop,597,,Krasnojarsk
37636.0,357,256546485220,1641 Changhwa Place,52,,Nord-Ouest
49009.0,358,754358349853,1698 Southport Loop,393,,Hidalgo
37650.0,359,764680915323,519 Nyeri Manor,461,,São Paulo
81508.0,360,142596392389,619 Huánuco Avenue,331,,Shimane
7431.0,361,650496654258,45 Aparecida de Goiânia Place,464,,Madhya Pradesh
97056.0,362,738968474939,482 Kowloon and New Kowloon Manor,90,,Bratislava
5373.0,363,620719383725,604 Bern Place,429,,Jharkhand
91299.0,364,296394569728,1623 Kingstown Drive,20,,Buenos Aires
64875.0,365,102396298916,1009 Zanzibar Lane,32,,Arecibo
60440.0,366,845378657301,114 Jalib al-Shuyukh Manor,585,,Centre
6066.0,367,675120358494,1163 London Parkway,66,,Par
96584.0,368,568367775448,1658 Jastrzebie-Zdrój Loop,372,,Central
77449.0,369,151249681135,817 Laredo Avenue,188,,Jalisco
45750.0,370,634445428822,1565 Tangail Manor,377,,Okinawa
33050.0,371,99883471275,1912 Emeishan Drive,50,,Balikesir
2738.0,372,166898395731,230 Urawa Drive,8,,Andhra Pradesh
13203.0,373,320471479776,1922 Miraj Way,356,,Esfahan
91330.0,374,561729882725,433 Florencia Street,250,,Chihuahua
69640.0,375,960505250340,1049 Matamoros Parkway,191,,Karnataka
57810.0,376,333390595558,1061 Ede Avenue,98,,Southern Tagalog
72771.0,377,440365973660,154 Oshawa Manor,415,,East Java
6362.0,378,45554316010,1191 Tandil Drive,523,,Southern Tagalog
2800.0,379,600264533987,1133 Rizhao Avenue,572,,Pernambuco
22025.0,380,409315295763,1519 Santiago de los Caballeros Loop,348,,East Kasai
26385.0,381,96846695220,1618 Olomouc Manor,285,,Kurgan
45298.0,382,342720754566,220 Hidalgo Drive,265,,Kermanshah
89294.0,384,924815207181,97 Mogiljov Lane,73,,Gujarat
75442.0,385,821476736117,1642 Charlotte Amalie Drive,549,,Slaskie
32716.0,386,934352415130,1368 Maracaíbo Boulevard,493,,
25007.0,387,486395999608,401 Sucre Boulevard,322,,New Hampshire
17165.0,388,106439158941,368 Huánuco Boulevard,360,,Namibe
95509.0,389,550306965159,500 Lincoln Parkway,210,,Ji´angsu
14073.0,390,776031833752,102 Chapra Drive,521,,Ibaragi
33535.0,391,619966287415,1793 Meixian Place,258,,Hmelnytskyi
69973.0,392,900235712074,514 Ife Way,315,,Shaba
21615.0,393,426255288071,717 Changzhou Lane,104,,Southern Tagalog
3656.0,394,464511145118,753 Ilorin Avenue,157,,Sichuan
29810.0,395,175283210378,1337 Mit Ghamr Avenue,358,,Nakhon Sawan
83536.0,396,667736124769,767 Pyongyang Drive,229,,Osaka
27796.0,397,47808359842,614 Pak Kret Street,6,,Addis Abeba
8816.0,398,737229003916,954 Lapu-Lapu Way,278,,Moskova
966.0,399,537374465982,331 Bydgoszcz Parkway,181,,Asturia
5239.0,400,765957414528,1152 Citrus Heights Manor,15,,al-Qadarif
73824.0,401,679095087143,168 Cianjur Manor,228,,Saitama
46043.0,402,604177838256,616 Hagonoy Avenue,39,,Krasnojarsk
10417.0,403,841876514789,1190 0 Place,44,,Rio Grande do Sul
30586.0,404,280578750435,734 Béchar Place,375,,Punjab
11067.0,405,775235029633,530 Lausanne Lane,135,,Texas
13496.0,406,794553031307,454 Patiala Lane,276,,Fukushima
61507.0,407,516647474029,1346 Mysore Drive,92,,Bretagne
79940.0,408,206169448769,990 Etawah Loop,564,,Tamil Nadu
7664.0,409,1483365694,1266 Laredo Parkway,380,,Saitama
86868.0,410,779461480495,88 Nagaon Manor,524,,Buenos Aires
54749.0,411,302526949177,264 Bhimavaram Manor,111,,St Thomas
9827.0,412,328494873422,1639 Saarbrücken Drive,437,,North West
35575.0,413,359478883004,692 Amroha Drive,230,,Northern
7122.0,414,653436985797,1936 Lapu-Lapu Parkway,141,,Bauchi & Gombe
65630.0,415,615964523510,432 Garden Grove Street,430,,Ontario
70809.0,416,598912394463,1445 Carmen Parkway,117,,West Java
40509.0,417,129953030512,791 Salinas Street,208,,Punjab
58888.0,418,480039662421,126 Acuña Parkway,71,,West Bengali
