postal_code,first_name,email,address2,address,create_date,phone,last_name,city_id,customer_id,address_id,active,district,store_id
70385,JUDITH,JUDITH.COX@sakilacustomer.org,,1966 Amroha Avenue,2006-02-14 22:04:36,333489324603,COX,139,64,68,0,Sichuan,2
71110,ROSE,ROSE.HOWARD@sakilacustomer.org,,698 Otsu Street,2006-02-14 22:04:36,409983924481,HOWARD,105,65,69,1,Cayenne,2
96109,JANICE,JANICE.WARD@sakilacustomer.org,,1150 Kimchon Manor,2006-02-14 22:04:36,663449333709,WARD,321,66,70,1,Skne ln,2
5135,KELLY,KELLY.TORRES@sakilacustomer.org,,1586 Guarujá Place,2006-02-14 22:04:36,947233365992,TORRES,579,67,71,1,Hunan,1
48960,NICOLE,NICOLE.PETERSON@sakilacustomer.org,,57 Arlington Manor,2006-02-14 22:04:36,990214419142,PETERSON,475,68,72,1,Madhya Pradesh,1
59025,JUDY,JUDY.GRAY@sakilacustomer.org,,1031 Daugavpils Parkway,2006-02-14 22:04:36,107137400143,GRAY,63,69,73,1,Béchar,2
6856,CHRISTINA,CHRISTINA.RAMIREZ@sakilacustomer.org,,1124 Buenaventura Drive,2006-02-14 22:04:36,407733804223,RAMIREZ,13,70,74,1,Mekka,2
50805,KATHY,KATHY.JAMES@sakilacustomer.org,,492 Cam Ranh Street,2006-02-14 22:04:36,565018274456,JAMES,61,71,75,1,Eastern Visayas,1
75444,THERESA,THERESA.WATSON@sakilacustomer.org,,89 Allappuzha (Alleppey) Manor,2006-02-14 22:04:36,255800440636,WATSON,517,72,76,1,National Capital Reg,2
60951,BEVERLY,BEVERLY.BROOKS@sakilacustomer.org,,1947 Poços de Caldas Boulevard,2006-02-14 22:04:36,427454485876,BROOKS,114,73,77,1,Chiayi,2
20207,DENISE,DENISE.KELLY@sakilacustomer.org,,1206 Dos Quebradas Place,2006-02-14 22:04:36,241832790687,KELLY,431,74,78,1,São Paulo,1
72394,TAMMY,TAMMY.SANDERS@sakilacustomer.org,,1551 Rampur Lane,2006-02-14 22:04:36,251164340471,SANDERS,108,75,79,1,Changhwa,2
98889,IRENE,IRENE.PRICE@sakilacustomer.org,,602 Paarl Street,2006-02-14 22:04:36,896314772871,PRICE,402,76,80,1,Pavlodar,2
9223,JANE,JANE.BENNETT@sakilacustomer.org,,1692 Ede Loop,2006-02-14 22:04:36,918711376618,BENNETT,30,77,81,1,São Paulo,2
96709,LORI,LORI.WOOD@sakilacustomer.org,,936 Salzburg Lane,2006-02-14 22:04:36,875756771675,WOOD,425,78,82,1,Uttar Pradesh,1
1079,RACHEL,RACHEL.BARNES@sakilacustomer.org,,586 Tete Way,2006-02-14 22:04:36,18581624103,BARNES,256,79,83,1,Kanagawa,1
20936,MARILYN,MARILYN.ROSS@sakilacustomer.org,,1888 Kabul Drive,2006-02-14 22:04:36,701457319790,ROSS,217,80,84,1,Oyo & Osun,1
37307,ANDREA,ANDREA.HENDERSON@sakilacustomer.org,,320 Baiyin Parkway,2006-02-14 22:04:36,223664661973,HENDERSON,319,81,85,1,Mahajanga,1
9495,KATHRYN,KATHRYN.COLEMAN@sakilacustomer.org,,927 Bahía Blanca Parkway,2006-02-14 22:04:36,821972242086,COLEMAN,479,82,86,1,Krim,1
74671,LOUISE,LOUISE.JENKINS@sakilacustomer.org,,929 Tallahassee Loop,2006-02-14 22:04:36,800716535041,JENKINS,497,83,87,1,Gauteng,1
67912,SARA,SARA.PERRY@sakilacustomer.org,,125 Città del Vaticano Boulevard,2006-02-14 22:04:36,48417642933,PERRY,40,84,88,1,Puebla,2
88002,ANNE,ANNE.POWELL@sakilacustomer.org,,1557 Kütahya Boulevard,2006-02-14 22:04:36,720998247660,POWELL,88,85,89,1,England,2
84931,JACQUELINE,JACQUELINE.LONG@sakilacustomer.org,,870 Ashqelon Loop,2006-02-14 22:04:36,135117278909,LONG,489,86,90,1,Songkhla,2
29932,WANDA,WANDA.PATTERSON@sakilacustomer.org,,1740 Portoviejo Avenue,2006-02-14 22:04:36,198123170793,PATTERSON,480,87,91,1,Sucre,1
82624,BONNIE,BONNIE.HUGHES@sakilacustomer.org,,1942 Ciparay Parkway,2006-02-14 22:04:36,978987363654,HUGHES,113,88,92,1,Cheju,2
75543,JULIA,JULIA.FLORES@sakilacustomer.org,,1926 El Alto Avenue,2006-02-14 22:04:36,846225459260,FLORES,289,89,93,1,Buenos Aires,1
25958,RUBY,RUBY.WASHINGTON@sakilacustomer.org,,1952 Chatsworth Drive,2006-02-14 22:04:36,991562402283,WASHINGTON,332,90,94,1,Guangdong,2
52163,LOIS,LOIS.BUTLER@sakilacustomer.org,,1370 Le Mans Avenue,2006-02-14 22:04:36,345679835036,BUTLER,53,91,95,1,Brunei and Muara,2
17119,TINA,TINA.SIMMONS@sakilacustomer.org,,984 Effon-Alaiye Avenue,2006-02-14 22:04:36,132986892228,SIMMONS,183,92,96,1,Gois,2
49021,PHYLLIS,PHYLLIS.FOSTER@sakilacustomer.org,,832 Nakhon Sawan Manor,2006-02-14 22:04:36,275595571388,FOSTER,592,93,97,1,Inner Mongolia,1
53182,NORMA,NORMA.GONZALES@sakilacustomer.org,,152 Kitwe Parkway,2006-02-14 22:04:36,835433605312,GONZALES,82,94,98,1,Caraga,1
22870,PAULA,PAULA.BRYANT@sakilacustomer.org,,1697 Tanauan Lane,2006-02-14 22:04:36,4764773857,BRYANT,399,95,99,1,Punjab,2
30695,DIANA,DIANA.ALEXANDER@sakilacustomer.org,,1308 Arecibo Way,2006-02-14 22:04:36,6171054059,ALEXANDER,41,96,100,1,Georgia,1
71986,ANNIE,ANNIE.RUSSELL@sakilacustomer.org,,1599 Plock Drive,2006-02-14 22:04:36,817248913162,RUSSELL,534,97,101,1,Tete,2
92265,LILLIAN,LILLIAN.GRIFFIN@sakilacustomer.org,,669 Firozabad Loop,2006-02-14 22:04:36,412903167998,GRIFFIN,12,98,102,1,Abu Dhabi,1
51540,EMILY,EMILY.DIAZ@sakilacustomer.org,,588 Vila Velha Manor,2006-02-14 22:04:36,333339908719,DIAZ,268,99,103,1,Kyongsangbuk,2
97287,ROBIN,ROBIN.HAYES@sakilacustomer.org,,1913 Kamakura Place,2006-02-14 22:04:36,942570536750,HAYES,238,100,104,1,Lipetsk,1
77459,PEGGY,PEGGY.MYERS@sakilacustomer.org,,733 Mandaluyong Place,2006-02-14 22:04:36,196568435814,MYERS,2,101,105,1,Asir,1
49708,CRYSTAL,CRYSTAL.FORD@sakilacustomer.org,,659 Vaduz Drive,2006-02-14 22:04:36,709935135487,FORD,34,102,106,1,Ha Darom,1
3305,GLADYS,GLADYS.HAMILTON@sakilacustomer.org,,1177 Jelets Way,2006-02-14 22:04:36,484292626944,HAMILTON,220,103,107,1,Kwara & Kogi,1
80720,RITA,RITA.GRAHAM@sakilacustomer.org,,1386 Yangor Avenue,2006-02-14 22:04:36,449216226468,GRAHAM,543,104,108,1,Provence-Alpes-Cte,1
76383,DAWN,DAWN.SULLIVAN@sakilacustomer.org,,454 Nakhon Sawan Boulevard,2006-02-14 22:04:36,963887147572,SULLIVAN,173,105,109,1,Funafuti,1
78311,CONNIE,CONNIE.WALLACE@sakilacustomer.org,,1867 San Juan Bautista Tuxtepec Avenue,2006-02-14 22:04:36,547003310357,WALLACE,225,106,110,1,Ivanovo,1
9599,FLORENCE,FLORENCE.WOODS@sakilacustomer.org,,1532 Dzerzinsk Way,2006-02-14 22:04:36,330838016880,WOODS,334,107,111,1,Buenos Aires,1
93026,TRACY,TRACY.COLE@sakilacustomer.org,,1002 Ahmadnagar Manor,2006-02-14 22:04:36,371490777743,COLE,213,108,112,1,Mxico,1
30418,EDNA,EDNA.WEST@sakilacustomer.org,,682 Junan Way,2006-02-14 22:04:36,622255216127,WEST,273,109,113,1,North West,2
61069,TIFFANY,TIFFANY.JORDAN@sakilacustomer.org,,804 Elista Drive,2006-02-14 22:04:36,379804592943,JORDAN,159,110,114,1,Hubei,2
75834,CARMEN,CARMEN.OWENS@sakilacustomer.org,,1378 Alvorada Avenue,2006-02-14 22:04:36,272234298332,OWENS,102,111,115,1,Distrito Federal,1
87057,ROSA,ROSA.REYNOLDS@sakilacustomer.org,,793 Cam Ranh Avenue,2006-02-14 22:04:36,824370924746,REYNOLDS,292,112,116,1,California,2
10885,CINDY,CINDY.FISHER@sakilacustomer.org,,1079 Tel Aviv-Jaffa Boulevard,2006-02-14 22:04:36,358178933857,FISHER,132,113,117,1,Sucre,2
24321,GRACE,GRACE.ELLIS@sakilacustomer.org,,442 Rae Bareli Place,2006-02-14 22:04:36,886636413768,ELLIS,148,114,118,1,Nordrhein-Westfalen,2
75149,WENDY,WENDY.HARRISON@sakilacustomer.org,,1107 Nakhon Sawan Avenue,2006-02-14 22:04:36,867546627903,HARRISON,365,115,119,1,Mxico,1
63502,VICTORIA,VICTORIA.GIBSON@sakilacustomer.org,,544 Malmö Parkway,2006-02-14 22:04:36,386759646229,GIBSON,403,116,120,1,Central Java,1
73644,EDITH,EDITH.MCDONALD@sakilacustomer.org,,1967 Sincelejo Place,2006-02-14 22:04:36,577812616052,MCDONALD,176,117,121,1,Gujarat,1
78625,KIM,KIM.CRUZ@sakilacustomer.org,,333 Goiânia Way,2006-02-14 22:04:36,909029256431,CRUZ,185,118,122,1,Texas,1
96065,SHERRY,SHERRY.MARSHALL@sakilacustomer.org,,1987 Coacalco de Berriozábal Loop,2006-02-14 22:04:36,787654415858,MARSHALL,476,119,123,1,al-Qalyubiya,1
76157,SYLVIA,SYLVIA.ORTIZ@sakilacustomer.org,,241 Mosul Lane,2006-02-14 22:04:36,765345144779,ORTIZ,147,120,124,1,Risaralda,2
58186,JOSEPHINE,JOSEPHINE.GOMEZ@sakilacustomer.org,,211 Chiayi Drive,2006-02-14 22:04:36,665993880048,GOMEZ,164,121,125,1,Uttar Pradesh,1
64615,THELMA,THELMA.MURRAY@sakilacustomer.org,,1175 Tanauan Way,2006-02-14 22:04:36,937222955822,MURRAY,305,122,126,1,Lima,1
6804,SHANNON,SHANNON.FREEMAN@sakilacustomer.org,,117 Boa Vista Way,2006-02-14 22:04:36,677976133614,FREEMAN,566,123,127,1,Uttar Pradesh,2
45142,SHEILA,SHEILA.WELLS@sakilacustomer.org,,848 Tafuna Manor,2006-02-14 22:04:36,614935229095,WELLS,281,124,128,0,Kütahya,1
60304,ETHEL,ETHEL.WEBB@sakilacustomer.org,,569 Baicheng Lane,2006-02-14 22:04:36,490211944645,WEBB,85,125,129,1,Gauteng,1
66255,ELLEN,ELLEN.SIMPSON@sakilacustomer.org,,1666 Qomsheh Drive,2006-02-14 22:04:36,582835362905,SIMPSON,410,126,130,1,São Paulo,1
8439,ELAINE,ELAINE.STEVENS@sakilacustomer.org,,801 Hagonoy Drive,2006-02-14 22:04:36,237426099212,STEVENS,484,127,131,1,Smolensk,2
4999,MARJORIE,MARJORIE.TUCKER@sakilacustomer.org,,1050 Garden Grove Avenue,2006-02-14 22:04:36,973047364353,TUCKER,236,128,132,1,Slaskie,1
15819,CARRIE,CARRIE.PORTER@sakilacustomer.org,,1854 Tieli Street,2006-02-14 22:04:36,509492324775,PORTER,302,129,133,1,Shandong,1
82639,CHARLOTTE,CHARLOTTE.HUNTER@sakilacustomer.org,,758 Junan Lane,2006-02-14 22:04:36,935448624185,HUNTER,190,130,134,1,Gois,1
14014,MONICA,MONICA.HICKS@sakilacustomer.org,,1752 São Leopoldo Parkway,2006-02-14 22:04:36,252265130067,HICKS,345,131,135,1,Taka-Karpatia,2
49757,ESTHER,ESTHER.CRAWFORD@sakilacustomer.org,,898 Belém Manor,2006-02-14 22:04:36,707169393853,CRAWFORD,87,132,136,1,Free State,2
83401,PAULINE,PAULINE.HENRY@sakilacustomer.org,,261 Saint Louis Way,2006-02-14 22:04:36,321944036800,HENRY,541,133,137,1,Coahuila de Zaragoza,1
4285,EMMA,EMMA.BOYD@sakilacustomer.org,,765 Southampton Drive,2006-02-14 22:04:36,23712411567,BOYD,421,134,138,1,al-Qalyubiya,1
5892,JUANITA,JUANITA.MASON@sakilacustomer.org,,943 Johannesburg Avenue,2006-02-14 22:04:36,90921003005,MASON,417,135,139,1,Maharashtra,2
81691,ANITA,ANITA.MORALES@sakilacustomer.org,,788 Atšinsk Street,2006-02-14 22:04:36,146497509724,MORALES,211,136,140,1,Karnataka,2
11044,RHONDA,RHONDA.KENNEDY@sakilacustomer.org,,1749 Daxian Place,2006-02-14 22:04:36,963369996279,KENNEDY,29,137,141,1,Gelderland,2
85769,HAZEL,HAZEL.WARREN@sakilacustomer.org,,1587 Sullana Lane,2006-02-14 22:04:36,468060467018,WARREN,207,138,142,1,Inner Mongolia,1
57519,AMBER,AMBER.DIXON@sakilacustomer.org,,1029 Dzerzinsk Manor,2006-02-14 22:04:36,33173584456,DIXON,542,139,143,1,Ynlin,1
13377,EVA,EVA.RAMOS@sakilacustomer.org,,1666 Beni-Mellal Place,2006-02-14 22:04:36,9099941466,RAMOS,123,140,144,1,Tennessee,1
93762,DEBBIE,DEBBIE.REYES@sakilacustomer.org,,928 Jaffna Loop,2006-02-14 22:04:36,581852137991,REYES,172,141,145,1,Hiroshima,1
60562,APRIL,APRIL.BURNS@sakilacustomer.org,,483 Ljubertsy Parkway,2006-02-14 22:04:36,581174211853,BURNS,149,142,146,1,Scotland,1
97700,LESLIE,LESLIE.GORDON@sakilacustomer.org,,374 Bat Yam Boulevard,2006-02-14 22:04:36,923261616249,GORDON,266,143,147,1,Kilis,1
30861,CLARA,CLARA.SHAW@sakilacustomer.org,,1027 Songkhla Manor,2006-02-14 22:04:36,563660187896,SHAW,340,144,148,1,Minsk,1
3439,LUCILLE,LUCILLE.HOLMES@sakilacustomer.org,,999 Sanaa Loop,2006-02-14 22:04:36,918032330119,HOLMES,491,145,149,1,Gauteng,1
90732,JAMIE,JAMIE.RICE@sakilacustomer.org,,879 Newcastle Way,2006-02-14 22:04:36,206841104594,RICE,499,146,150,1,Michigan,1
99457,JOANNE,JOANNE.ROBERTSON@sakilacustomer.org,,1337 Lincoln Parkway,2006-02-14 22:04:36,597815221267,ROBERTSON,555,147,151,1,Saitama,2
92150,ELEANOR,ELEANOR.HUNT@sakilacustomer.org,,1952 Pune Lane,2006-02-14 22:04:36,354615066969,HUNT,442,148,152,1,Saint-Denis,1
25545,VALERIE,VALERIE.BLACK@sakilacustomer.org,,782 Mosul Street,2006-02-14 22:04:36,885899703621,BLACK,94,149,153,1,Massachusetts,1
95444,DANIELLE,DANIELLE.DANIELS@sakilacustomer.org,,781 Shimonoseki Drive,2006-02-14 22:04:36,632316273199,DANIELS,202,150,154,1,Michoacn de Ocampo,2
77777,MEGAN,MEGAN.PALMER@sakilacustomer.org,,1560 Jelets Boulevard,2006-02-14 22:04:36,189446090264,PALMER,291,151,155,1,Shandong,2
64863,ALICIA,ALICIA.MILLS@sakilacustomer.org,,1963 Moscow Place,2006-02-14 22:04:36,761379480249,MILLS,354,152,156,1,Assam,1
36061,SUZANNE,SUZANNE.NICHOLS@sakilacustomer.org,,456 Escobar Way,2006-02-14 22:04:36,719202533520,NICHOLS,232,153,157,1,Jakarta Raya,2
76990,MICHELE,MICHELE.GRANT@sakilacustomer.org,,798 Cianjur Avenue,2006-02-14 22:04:36,499408708580,GRANT,590,154,158,1,Shanxi,2
41778,GAIL,GAIL.KNIGHT@sakilacustomer.org,,185 Novi Sad Place,2006-02-14 22:04:36,904253967161,KNIGHT,72,155,159,1,Bern,1
21294,BERTHA,BERTHA.FERGUSON@sakilacustomer.org,,1367 Yantai Manor,2006-02-14 22:04:36,889538496300,FERGUSON,381,156,160,1,Ondo & Ekiti,1
53502,DARLENE,DARLENE.ROSE@sakilacustomer.org,,1386 Nakhon Sawan Boulevard,2006-02-14 22:04:36,368899174225,ROSE,420,157,161,1,Pyongyang-si,2
66639,VERONICA,VERONICA.STONE@sakilacustomer.org,,369 Papeete Way,2006-02-14 22:04:36,170117068815,STONE,187,158,162,1,North Carolina,1
81037,JILL,JILL.HAWKINS@sakilacustomer.org,,1440 Compton Place,2006-02-14 22:04:36,931059836497,HAWKINS,307,159,163,1,North Austria,1
81511,ERIN,ERIN.DUNN@sakilacustomer.org,,1623 Bahía Blanca Manor,2006-02-14 22:04:36,149981248346,DUNN,310,160,164,1,Moskova,2
44660,GERALDINE,GERALDINE.PERKINS@sakilacustomer.org,,97 Shimoga Avenue,2006-02-14 22:04:36,177167004331,PERKINS,533,161,165,1,Tel Aviv,1
22853,LAUREN,LAUREN.HUDSON@sakilacustomer.org,,1740 Le Mans Loop,2006-02-14 22:04:36,168476538960,HUDSON,297,162,166,1,Pays de la Loire,2
57844,CATHY,CATHY.SPENCER@sakilacustomer.org,,1287 Xi´angfan Boulevard,2006-02-14 22:04:36,819416131190,SPENCER,253,163,167,1,Gifu,1
3313,JOANN,JOANN.GARDNER@sakilacustomer.org,,842 Salzburg Lane,2006-02-14 22:04:36,697151428760,GARDNER,529,164,168,1,Adana,2
62250,LORRAINE,LORRAINE.STEPHENS@sakilacustomer.org,,154 Tallahassee Loop,2006-02-14 22:04:36,935508855935,STEPHENS,199,165,169,1,Xinxiang,2
