pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento,cliente_negozio_id,cliente_nome,cliente_cognome,cliente_email,cliente_indirizzo_id,cliente_attivo,cliente_data_creazione,cliente_indirizzo,cliente_indirizzo2,cliente_distretto,cliente_città_id,cliente_codice_postale,cliente_telefono,cliente_città,cliente_stato_id,cliente_stato,personale_nome,personale_cognome,personale_indirizzo_id,personale_email,personale_negozio_id,personale_attivo,personale_nomeutente,personale_password,personale_indirizzo,personale_indirizzo2,personale_distretto,personale_città_id,personale_codice_postale,personale_telefono,personale_città,personale_stato_id,personale_stato,personale_negozio_capo_personale_id,personale_negozio_indirizzo_id,personale_negozio_indirizzo,personale_negozio_indirizzo2,personale_negozio_distretto,personale_negozio_città_id,personale_negozio_codice_postale,personale_negozio_telefono,personale_negozio_città,personale_negozio_stato_id,personale_negozio_stato,personale_negozio_capo_nome,personale_negozio_capo_cognome,personale_negozio_capo_indirizzo_id,personale_negozio_capo_email,personale_negozio_capo_negozio_id,personale_negozio_capo_attivo,personale_negozio_capo_nomeutente,personale_negozio_capo_password,personale_negozio_capo_indirizzo,personale_negozio_capo_indirizzo2,personale_negozio_capo_distretto,personale_negozio_capo_città_id,personale_negozio_capo_codice_postale,personale_negozio_capo_telefono,personale_negozio_capo_città,personale_negozio_capo_stato_id,personale_negozio_capo_stato,cliente_negozio_capo_personale_id,cliente_negozio_indirizzo_id,cliente_negozio_indirizzo,cliente_negozio_indirizzo2,cliente_negozio_distretto,cliente_negozio_città_id,cliente_negozio_codice_postale,cliente_negozio_telefono,cliente_negozio_città,cliente_negozio_stato_id,cliente_negozio_stato,cliente_negozio_capo_nome,cliente_negozio_capo_cognome,cliente_negozio_capo_indirizzo_id,cliente_negozio_capo_email,cliente_negozio_capo_negozio_id,cliente_negozio_capo_attivo,cliente_negozio_capo_nomeutente,cliente_negozio_capo_password,cliente_negozio_capo_indirizzo,cliente_negozio_capo_indirizzo2,cliente_negozio_capo_distretto,cliente_negozio_capo_città_id,cliente_negozio_capo_codice_postale,cliente_negozio_capo_telefono,cliente_negozio_capo_città,cliente_negozio_capo_stato_id,cliente_negozio_capo_stato,data_noleggio,ncustomer_id,data_restituzione,npersonale_id,inventario_id,film_id,negozio_id,film_titolo,film_descrizione,film_data_rilascio,film_lingua,film_lingua_originale_id,film_durata_noleggio,film_tariffa_noleggio,film_durata,film_costo_sostituzione,film_voto
15111,564,2,9063,3.99,2005-07-30 07:24:34,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,570,1,2006-02-14 22:04:37,415 Pune Avenue,,Shandong,580,44274.0,203202500108,Xintai,23,China,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-30 07:24:34,564,2005-08-05 01:28:34,2,2851,625,1,NONE SPIKING,A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse,2006,English,,3,0.99,83,18.99,NC-17
885,32,1,3500,2.99,2005-07-06 00:11:13,1,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,1,2006-02-14 22:04:36,176 Mandaluyong Place,,Uttar Pradesh,239,65213.0,627705991774,Jhansi,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-06 00:11:13,32,2005-07-13 19:01:13,2,2447,534,2,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
2196,81,1,289,0.99,2005-05-26 20:01:09,1,ANDREA,HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,85,1,2006-02-14 22:04:36,320 Baiyin Parkway,,Mahajanga,319,37307.0,223664661973,Mahajanga,57,Madagascar,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-05-26 20:01:09,81,2005-05-28 15:09:09,1,2449,534,2,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
9661,357,1,14926,0.99,2005-08-22 05:18:44,1,KEITH,RICO,KEITH.RICO@sakilacustomer.org,362,1,2006-02-14 22:04:37,482 Kowloon and New Kowloon Manor,,Bratislava,90,97056.0,738968474939,Bratislava,84,Slovakia,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-22 05:18:44,357,2005-08-26 02:18:44,1,2448,534,2,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
15788,589,1,14544,0.99,2005-08-21 15:41:01,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,1,2006-02-14 22:04:37,1074 Sanaa Parkway,,Loja,311,22474.0,154124128457,Loja,28,Ecuador,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-21 15:41:01,589,2005-08-24 15:20:01,1,2445,534,1,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
4879,179,2,9893,0.99,2005-07-31 14:07:21,1,DANA,HART,DANA.HART@sakilacustomer.org,183,1,2006-02-14 22:04:36,1089 Iwatsuki Avenue,,Kirov,270,35109.0,866092335135,Kirovo-Tšepetsk,80,Russian Federation,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-31 14:07:21,179,2005-08-01 09:20:21,2,2445,534,1,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
9549,353,2,15650,0.99,2005-08-23 08:29:53,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,1,2006-02-14 22:04:37,1698 Southport Loop,,Hidalgo,393,49009.0,754358349853,Pachuca de Soto,60,Mexico,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-23 08:29:53,353,2005-08-25 07:23:53,2,2447,534,2,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
2578,95,2,1261,1.99,2005-06-15 06:52:57,2,PAULA,BRYANT,PAULA.BRYANT@sakilacustomer.org,99,1,2006-02-14 22:04:36,1697 Tanauan Lane,,Punjab,399,22870.0,4764773857,Pathankot,44,India,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-06-15 06:52:57,95,2005-06-21 01:47:57,2,2447,534,2,LOUISIANA HARRY,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank,2006,English,,5,0.99,70,18.99,PG-13
889,32,1,5307,9.99,2005-07-09 15:57:15,1,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,1,2006-02-14 22:04:36,176 Mandaluyong Place,,Uttar Pradesh,239,65213.0,627705991774,Jhansi,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-09 15:57:15,32,2005-07-17 13:42:15,2,2847,624,2,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
11414,422,1,12907,9.99,2005-08-19 04:16:13,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1,2006-02-14 22:04:37,1557 Cape Coral Parkway,,Hubei,293,46875.0,368284120423,Laohekou,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-19 04:16:13,422,2005-08-27 02:43:13,1,2844,624,1,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
13719,509,1,6591,5.99,2005-07-12 07:13:46,1,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,514,1,2006-02-14 22:04:37,1747 Rustenburg Place,,Bihar,110,51369.0,442673923363,Chapra,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-12 07:13:46,509,2005-07-16 05:15:46,2,2846,624,2,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
6419,238,2,315,4.99,2005-05-26 23:12:55,1,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,242,1,2006-02-14 22:04:36,1964 Gijón Manor,,Karnataka,473,14408.0,918119601885,Shimoga,44,India,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-05-26 23:12:55,238,2005-05-29 23:33:55,1,2847,624,2,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
11366,420,2,10601,10.99,2005-08-01 14:25:40,1,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,425,1,2006-02-14 22:04:37,1866 al-Qatif Avenue,,California,155,89420.0,546793516940,El Monte,103,United States,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-01 14:25:40,420,2005-08-10 09:07:40,1,2843,624,1,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
11655,432,2,7326,4.99,2005-07-27 13:50:40,1,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,437,1,2006-02-14 22:04:37,1766 Almirante Brown Street,,KwaZulu-Natal,364,63104.0,617567598243,Newcastle,85,South Africa,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-27 13:50:40,432,2005-07-30 08:16:40,1,2844,624,1,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
13607,505,2,1799,5.99,2005-06-16 20:17:20,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,510,1,2006-02-14 22:04:37,48 Maracaíbo Place,,Central Luzon,519,1570.0,82671830126,Talavera,75,Philippines,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-06-16 20:17:20,505,2005-06-20 23:55:20,1,2847,624,2,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
15113,564,1,10129,6.99,2005-07-31 21:41:35,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,570,1,2006-02-14 22:04:37,415 Pune Avenue,,Shandong,580,44274.0,203202500108,Xintai,23,China,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-31 21:41:35,564,2005-08-05 17:05:35,1,2848,624,2,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
1526,55,2,9596,5.99,2005-07-31 03:28:47,2,DORIS,REED,DORIS.REED@sakilacustomer.org,59,1,2006-02-14 22:04:36,1697 Kowloon and New Kowloon Loop,,Moskova,49,57807.0,499352017190,Balašiha,80,Russian Federation,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-31 03:28:47,55,2005-08-04 03:43:47,2,2847,624,2,NIGHTMARE CHILL,A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft,2006,English,,3,4.99,149,25.99,PG
891,32,1,5954,2.99,2005-07-10 23:22:01,1,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,1,2006-02-14 22:04:36,176 Mandaluyong Place,,Uttar Pradesh,239,65213.0,627705991774,Jhansi,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-10 23:22:01,32,2005-07-14 04:42:01,2,2627,576,2,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,English,,7,2.99,122,13.99,PG
8907,330,1,704,3.99,2005-05-29 02:44:43,1,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,335,1,2006-02-14 22:04:37,587 Benguela Manor,,Illinois,42,91590.0,165450987037,Aurora,103,United States,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-05-29 02:44:43,330,2005-06-06 01:51:43,2,2628,576,2,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,English,,7,2.99,122,13.99,PG
7250,268,2,2858,2.99,2005-06-19 23:17:11,1,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,1,2006-02-14 22:04:36,1519 Ilorin Place,,Kerala,395,49298.0,357445645426,Palghat (Palakkad),44,India,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-06-19 23:17:11,268,2005-06-21 19:07:11,1,2628,576,2,MIGHTY LUCK,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,2006,English,,7,2.99,122,13.99,PG
900,32,1,11135,4.99,2005-08-02 09:22:25,1,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,1,2006-02-14 22:04:36,176 Mandaluyong Place,,Uttar Pradesh,239,65213.0,627705991774,Jhansi,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-02 09:22:25,32,2005-08-04 14:30:25,2,799,174,2,CONFIDENTIAL INTERVIEW,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,2006,English,,6,4.99,180,13.99,NC-17
