store_id,create_date,city_id,active,address_id,district,address2,postal_code,email,address,first_name,phone,last_name,customer_id
1,2006-02-14 22:04:36,362,1,41,Henan,,47929,PAMELA.BAKER@sakilacustomer.org,1440 Fukuyama Loop,PAMELA,912257250465,BAKER,37
1,2006-02-14 22:04:36,115,1,42,Chisinau,,34689,MARTHA.GONZALEZ@sakilacustomer.org,269 Cam Ranh Parkway,MARTHA,489783829737,GONZALEZ,38
1,2006-02-14 22:04:36,569,1,43,Esprito Santo,,3989,DEBRA.NELSON@sakilacustomer.org,306 Antofagasta Place,DEBRA,378318851631,NELSON,39
2,2006-02-14 22:04:36,353,1,44,Oriental,,94399,AMANDA.CARTER@sakilacustomer.org,671 Graz Street,AMANDA,680768868518,CARTER,40
1,2006-02-14 22:04:36,586,1,45,Yerevan,,16744,STEPHANIE.MITCHELL@sakilacustomer.org,42 Brindisi Place,STEPHANIE,42384721397,MITCHELL,41
2,2006-02-14 22:04:36,394,1,46,Nonthaburi,,61117,CAROLYN.PEREZ@sakilacustomer.org,1632 Bislig Avenue,CAROLYN,471675840679,PEREZ,42
2,2006-02-14 22:04:36,167,1,47,Tahiti,,48942,CHRISTINE.ROBERTS@sakilacustomer.org,1447 Imus Way,CHRISTINE,539758313890,ROBERTS,43
1,2006-02-14 22:04:36,308,1,48,Lipetsk,,76022,MARIE.TURNER@sakilacustomer.org,1998 Halifax Drive,MARIE,177727722820,TURNER,44
1,2006-02-14 22:04:36,27,1,49,Antofagasta,,37359,JANET.PHILLIPS@sakilacustomer.org,1718 Valencia Street,JANET,675292816413,PHILLIPS,45
2,2006-02-14 22:04:36,343,1,50,Moscow (City),,23616,CATHERINE.CAMPBELL@sakilacustomer.org,46 Pjatigorsk Lane,CATHERINE,262076994845,CAMPBELL,46
1,2006-02-14 22:04:36,247,1,51,Cear,,52535,FRANCES.PARKER@sakilacustomer.org,686 Garland Manor,FRANCES,69493378813,PARKER,47
1,2006-02-14 22:04:36,367,1,52,Tatarstan,,69367,ANN.EVANS@sakilacustomer.org,909 Garland Manor,ANN,705800322606,EVANS,48
2,2006-02-14 22:04:36,237,1,53,Mekka,,74428,JOYCE.EDWARDS@sakilacustomer.org,725 Isesaki Place,JOYCE,876295323994,EDWARDS,49
1,2006-02-14 22:04:36,379,1,54,Khartum,,80168,DIANE.COLLINS@sakilacustomer.org,115 Hidalgo Parkway,DIANE,307703950263,COLLINS,50
1,2006-02-14 22:04:36,171,1,55,California,,48150,ALICE.STEWART@sakilacustomer.org,1135 Izumisano Parkway,ALICE,171822533480,STEWART,51
1,2006-02-14 22:04:36,1,1,56,Galicia,,4166,JULIE.SANCHEZ@sakilacustomer.org,939 Probolinggo Loop,JULIE,680428310138,SANCHEZ,52
1,2006-02-14 22:04:36,355,1,57,Chiba,,38594,HEATHER.MORRIS@sakilacustomer.org,17 Kabul Boulevard,HEATHER,697760867968,MORRIS,53
1,2006-02-14 22:04:36,227,1,58,Yamaguchi,,48980,TERESA.ROGERS@sakilacustomer.org,1964 Allappuzha (Alleppey) Street,TERESA,920811325222,ROGERS,54
2,2006-02-14 22:04:36,49,1,59,Moskova,,57807,DORIS.REED@sakilacustomer.org,1697 Kowloon and New Kowloon Loop,DORIS,499352017190,REED,55
1,2006-02-14 22:04:36,397,1,60,Tahiti,,39072,GLORIA.COOK@sakilacustomer.org,1668 Saint Louis Place,GLORIA,347487831378,COOK,56
2,2006-02-14 22:04:36,560,1,61,Vaduz,,45428,EVELYN.MORGAN@sakilacustomer.org,943 Tokat Street,EVELYN,889318963672,MORGAN,57
1,2006-02-14 22:04:36,282,1,62,Sarawak,,69226,JEAN.BELL@sakilacustomer.org,1114 Liepaja Street,JEAN,212869228936,BELL,58
1,2006-02-14 22:04:36,350,1,63,Karnataka,,94352,CHERYL.MURPHY@sakilacustomer.org,1213 Ranchi Parkway,CHERYL,800024380485,MURPHY,59
1,2006-02-14 22:04:36,231,1,64,Rajasthan,,55561,MILDRED.BAILEY@sakilacustomer.org,81 Hodeida Way,MILDRED,250767749542,BAILEY,60
2,2006-02-14 22:04:36,56,1,65,Basel-Stadt,,83980,KATHERINE.RIVERA@sakilacustomer.org,915 Ponce Place,KATHERINE,1395251317,RIVERA,61
1,2006-02-14 22:04:36,441,1,66,Missouri,,85505,JOAN.COOPER@sakilacustomer.org,1717 Guadalajara Lane,JOAN,914090181665,COOPER,62
1,2006-02-14 22:04:36,306,1,67,Nebraska,,67055,ASHLEY.RICHARDSON@sakilacustomer.org,1214 Hanoi Way,ASHLEY,491001136577,RICHARDSON,63
2,2006-02-14 22:04:36,139,0,68,Sichuan,,70385,JUDITH.COX@sakilacustomer.org,1966 Amroha Avenue,JUDITH,333489324603,COX,64
2,2006-02-14 22:04:36,105,1,69,Cayenne,,71110,ROSE.HOWARD@sakilacustomer.org,698 Otsu Street,ROSE,409983924481,HOWARD,65
2,2006-02-14 22:04:36,321,1,70,Skne ln,,96109,JANICE.WARD@sakilacustomer.org,1150 Kimchon Manor,JANICE,663449333709,WARD,66
1,2006-02-14 22:04:36,579,1,71,Hunan,,5135,KELLY.TORRES@sakilacustomer.org,1586 Guaruj Place,KELLY,947233365992,TORRES,67
1,2006-02-14 22:04:36,475,1,72,Madhya Pradesh,,48960,NICOLE.PETERSON@sakilacustomer.org,57 Arlington Manor,NICOLE,990214419142,PETERSON,68
2,2006-02-14 22:04:36,63,1,73,Bchar,,59025,JUDY.GRAY@sakilacustomer.org,1031 Daugavpils Parkway,JUDY,107137400143,GRAY,69
2,2006-02-14 22:04:36,13,1,74,Mekka,,6856,CHRISTINA.RAMIREZ@sakilacustomer.org,1124 Buenaventura Drive,CHRISTINA,407733804223,RAMIREZ,70
1,2006-02-14 22:04:36,61,1,75,Eastern Visayas,,50805,KATHY.JAMES@sakilacustomer.org,492 Cam Ranh Street,KATHY,565018274456,JAMES,71
2,2006-02-14 22:04:36,517,1,76,National Capital Reg,,75444,THERESA.WATSON@sakilacustomer.org,89 Allappuzha (Alleppey) Manor,THERESA,255800440636,WATSON,72
2,2006-02-14 22:04:36,114,1,77,Chiayi,,60951,BEVERLY.BROOKS@sakilacustomer.org,1947 Poos de Caldas Boulevard,BEVERLY,427454485876,BROOKS,73
1,2006-02-14 22:04:36,431,1,78,So Paulo,,20207,DENISE.KELLY@sakilacustomer.org,1206 Dos Quebradas Place,DENISE,241832790687,KELLY,74
2,2006-02-14 22:04:36,108,1,79,Changhwa,,72394,TAMMY.SANDERS@sakilacustomer.org,1551 Rampur Lane,TAMMY,251164340471,SANDERS,75
2,2006-02-14 22:04:36,402,1,80,Pavlodar,,98889,IRENE.PRICE@sakilacustomer.org,602 Paarl Street,IRENE,896314772871,PRICE,76
2,2006-02-14 22:04:36,30,1,81,So Paulo,,9223,JANE.BENNETT@sakilacustomer.org,1692 Ede Loop,JANE,918711376618,BENNETT,77
1,2006-02-14 22:04:36,425,1,82,Uttar Pradesh,,96709,LORI.WOOD@sakilacustomer.org,936 Salzburg Lane,LORI,875756771675,WOOD,78
1,2006-02-14 22:04:36,256,1,83,Kanagawa,,1079,RACHEL.BARNES@sakilacustomer.org,586 Tete Way,RACHEL,18581624103,BARNES,79
1,2006-02-14 22:04:36,217,1,84,Oyo & Osun,,20936,MARILYN.ROSS@sakilacustomer.org,1888 Kabul Drive,MARILYN,701457319790,ROSS,80
1,2006-02-14 22:04:36,319,1,85,Mahajanga,,37307,ANDREA.HENDERSON@sakilacustomer.org,320 Baiyin Parkway,ANDREA,223664661973,HENDERSON,81
1,2006-02-14 22:04:36,479,1,86,Krim,,9495,KATHRYN.COLEMAN@sakilacustomer.org,927 Baha Blanca Parkway,KATHRYN,821972242086,COLEMAN,82
1,2006-02-14 22:04:36,497,1,87,Gauteng,,74671,LOUISE.JENKINS@sakilacustomer.org,929 Tallahassee Loop,LOUISE,800716535041,JENKINS,83
2,2006-02-14 22:04:36,40,1,88,Puebla,,67912,SARA.PERRY@sakilacustomer.org,125 Citt del Vaticano Boulevard,SARA,48417642933,PERRY,84
2,2006-02-14 22:04:36,88,1,89,England,,88002,ANNE.POWELL@sakilacustomer.org,1557 Ktahya Boulevard,ANNE,720998247660,POWELL,85
2,2006-02-14 22:04:36,489,1,90,Songkhla,,84931,JACQUELINE.LONG@sakilacustomer.org,870 Ashqelon Loop,JACQUELINE,135117278909,LONG,86
1,2006-02-14 22:04:36,480,1,91,Sucre,,29932,WANDA.PATTERSON@sakilacustomer.org,1740 Portoviejo Avenue,WANDA,198123170793,PATTERSON,87
2,2006-02-14 22:04:36,113,1,92,Cheju,,82624,BONNIE.HUGHES@sakilacustomer.org,1942 Ciparay Parkway,BONNIE,978987363654,HUGHES,88
1,2006-02-14 22:04:36,289,1,93,Buenos Aires,,75543,JULIA.FLORES@sakilacustomer.org,1926 El Alto Avenue,JULIA,846225459260,FLORES,89
2,2006-02-14 22:04:36,332,1,94,Guangdong,,25958,RUBY.WASHINGTON@sakilacustomer.org,1952 Chatsworth Drive,RUBY,991562402283,WASHINGTON,90
2,2006-02-14 22:04:36,53,1,95,Brunei and Muara,,52163,LOIS.BUTLER@sakilacustomer.org,1370 Le Mans Avenue,LOIS,345679835036,BUTLER,91
2,2006-02-14 22:04:36,183,1,96,Gois,,17119,TINA.SIMMONS@sakilacustomer.org,984 Effon-Alaiye Avenue,TINA,132986892228,SIMMONS,92
1,2006-02-14 22:04:36,592,1,97,Inner Mongolia,,49021,PHYLLIS.FOSTER@sakilacustomer.org,832 Nakhon Sawan Manor,PHYLLIS,275595571388,FOSTER,93
1,2006-02-14 22:04:36,82,1,98,Caraga,,53182,NORMA.GONZALES@sakilacustomer.org,152 Kitwe Parkway,NORMA,835433605312,GONZALES,94
2,2006-02-14 22:04:36,399,1,99,Punjab,,22870,PAULA.BRYANT@sakilacustomer.org,1697 Tanauan Lane,PAULA,4764773857,BRYANT,95
1,2006-02-14 22:04:36,41,1,100,Georgia,,30695,DIANA.ALEXANDER@sakilacustomer.org,1308 Arecibo Way,DIANA,6171054059,ALEXANDER,96
2,2006-02-14 22:04:36,534,1,101,Tete,,71986,ANNIE.RUSSELL@sakilacustomer.org,1599 Plock Drive,ANNIE,817248913162,RUSSELL,97
1,2006-02-14 22:04:36,12,1,102,Abu Dhabi,,92265,LILLIAN.GRIFFIN@sakilacustomer.org,669 Firozabad Loop,LILLIAN,412903167998,GRIFFIN,98
2,2006-02-14 22:04:36,268,1,103,Kyongsangbuk,,51540,EMILY.DIAZ@sakilacustomer.org,588 Vila Velha Manor,EMILY,333339908719,DIAZ,99
1,2006-02-14 22:04:36,238,1,104,Lipetsk,,97287,ROBIN.HAYES@sakilacustomer.org,1913 Kamakura Place,ROBIN,942570536750,HAYES,100
1,2006-02-14 22:04:36,2,1,105,Asir,,77459,PEGGY.MYERS@sakilacustomer.org,733 Mandaluyong Place,PEGGY,196568435814,MYERS,101
1,2006-02-14 22:04:36,34,1,106,Ha Darom,,49708,CRYSTAL.FORD@sakilacustomer.org,659 Vaduz Drive,CRYSTAL,709935135487,FORD,102
1,2006-02-14 22:04:36,220,1,107,Kwara & Kogi,,3305,GLADYS.HAMILTON@sakilacustomer.org,1177 Jelets Way,GLADYS,484292626944,HAMILTON,103
1,2006-02-14 22:04:36,543,1,108,Provence-Alpes-Cte,,80720,RITA.GRAHAM@sakilacustomer.org,1386 Yangor Avenue,RITA,449216226468,GRAHAM,104
1,2006-02-14 22:04:36,173,1,109,Funafuti,,76383,DAWN.SULLIVAN@sakilacustomer.org,454 Nakhon Sawan Boulevard,DAWN,963887147572,SULLIVAN,105
1,2006-02-14 22:04:36,225,1,110,Ivanovo,,78311,CONNIE.WALLACE@sakilacustomer.org,1867 San Juan Bautista Tuxtepec Avenue,CONNIE,547003310357,WALLACE,106
1,2006-02-14 22:04:36,334,1,111,Buenos Aires,,9599,FLORENCE.WOODS@sakilacustomer.org,1532 Dzerzinsk Way,FLORENCE,330838016880,WOODS,107
1,2006-02-14 22:04:36,213,1,112,Mxico,,93026,TRACY.COLE@sakilacustomer.org,1002 Ahmadnagar Manor,TRACY,371490777743,COLE,108
2,2006-02-14 22:04:36,273,1,113,North West,,30418,EDNA.WEST@sakilacustomer.org,682 Junan Way,EDNA,622255216127,WEST,109
2,2006-02-14 22:04:36,159,1,114,Hubei,,61069,TIFFANY.JORDAN@sakilacustomer.org,804 Elista Drive,TIFFANY,379804592943,JORDAN,110
1,2006-02-14 22:04:36,102,1,115,Distrito Federal,,75834,CARMEN.OWENS@sakilacustomer.org,1378 Alvorada Avenue,CARMEN,272234298332,OWENS,111
2,2006-02-14 22:04:36,292,1,116,California,,87057,ROSA.REYNOLDS@sakilacustomer.org,793 Cam Ranh Avenue,ROSA,824370924746,REYNOLDS,112
2,2006-02-14 22:04:36,132,1,117,Sucre,,10885,CINDY.FISHER@sakilacustomer.org,1079 Tel Aviv-Jaffa Boulevard,CINDY,358178933857,FISHER,113
2,2006-02-14 22:04:36,148,1,118,Nordrhein-Westfalen,,24321,GRACE.ELLIS@sakilacustomer.org,442 Rae Bareli Place,GRACE,886636413768,ELLIS,114
1,2006-02-14 22:04:36,365,1,119,Mxico,,75149,WENDY.HARRISON@sakilacustomer.org,1107 Nakhon Sawan Avenue,WENDY,867546627903,HARRISON,115
1,2006-02-14 22:04:36,403,1,120,Central Java,,63502,VICTORIA.GIBSON@sakilacustomer.org,544 Malm Parkway,VICTORIA,386759646229,GIBSON,116
1,2006-02-14 22:04:36,176,1,121,Gujarat,,73644,EDITH.MCDONALD@sakilacustomer.org,1967 Sincelejo Place,EDITH,577812616052,MCDONALD,117
1,2006-02-14 22:04:36,185,1,122,Texas,,78625,KIM.CRUZ@sakilacustomer.org,333 Goinia Way,KIM,909029256431,CRUZ,118
1,2006-02-14 22:04:36,476,1,123,al-Qalyubiya,,96065,SHERRY.MARSHALL@sakilacustomer.org,1987 Coacalco de Berriozbal Loop,SHERRY,787654415858,MARSHALL,119
2,2006-02-14 22:04:36,147,1,124,Risaralda,,76157,SYLVIA.ORTIZ@sakilacustomer.org,241 Mosul Lane,SYLVIA,765345144779,ORTIZ,120
1,2006-02-14 22:04:36,164,1,125,Uttar Pradesh,,58186,JOSEPHINE.GOMEZ@sakilacustomer.org,211 Chiayi Drive,JOSEPHINE,665993880048,GOMEZ,121
1,2006-02-14 22:04:36,305,1,126,Lima,,64615,THELMA.MURRAY@sakilacustomer.org,1175 Tanauan Way,THELMA,937222955822,MURRAY,122
2,2006-02-14 22:04:36,566,1,127,Uttar Pradesh,,6804,SHANNON.FREEMAN@sakilacustomer.org,117 Boa Vista Way,SHANNON,677976133614,FREEMAN,123
1,2006-02-14 22:04:36,281,0,128,Ktahya,,45142,SHEILA.WELLS@sakilacustomer.org,848 Tafuna Manor,SHEILA,614935229095,WELLS,124
1,2006-02-14 22:04:36,85,1,129,Gauteng,,60304,ETHEL.WEBB@sakilacustomer.org,569 Baicheng Lane,ETHEL,490211944645,WEBB,125
1,2006-02-14 22:04:36,410,1,130,So Paulo,,66255,ELLEN.SIMPSON@sakilacustomer.org,1666 Qomsheh Drive,ELLEN,582835362905,SIMPSON,126
2,2006-02-14 22:04:36,484,1,131,Smolensk,,8439,ELAINE.STEVENS@sakilacustomer.org,801 Hagonoy Drive,ELAINE,237426099212,STEVENS,127
1,2006-02-14 22:04:36,236,1,132,Slaskie,,4999,MARJORIE.TUCKER@sakilacustomer.org,1050 Garden Grove Avenue,MARJORIE,973047364353,TUCKER,128
1,2006-02-14 22:04:36,302,1,133,Shandong,,15819,CARRIE.PORTER@sakilacustomer.org,1854 Tieli Street,CARRIE,509492324775,PORTER,129
1,2006-02-14 22:04:36,190,1,134,Gois,,82639,CHARLOTTE.HUNTER@sakilacustomer.org,758 Junan Lane,CHARLOTTE,935448624185,HUNTER,130
2,2006-02-14 22:04:36,345,1,135,Taka-Karpatia,,14014,MONICA.HICKS@sakilacustomer.org,1752 So Leopoldo Parkway,MONICA,252265130067,HICKS,131
2,2006-02-14 22:04:36,87,1,136,Free State,,49757,ESTHER.CRAWFORD@sakilacustomer.org,898 Belm Manor,ESTHER,707169393853,CRAWFORD,132
1,2006-02-14 22:04:36,541,1,137,Coahuila de Zaragoza,,83401,PAULINE.HENRY@sakilacustomer.org,261 Saint Louis Way,PAULINE,321944036800,HENRY,133
1,2006-02-14 22:04:36,421,1,138,al-Qalyubiya,,4285,EMMA.BOYD@sakilacustomer.org,765 Southampton Drive,EMMA,23712411567,BOYD,134
2,2006-02-14 22:04:36,417,1,139,Maharashtra,,5892,JUANITA.MASON@sakilacustomer.org,943 Johannesburg Avenue,JUANITA,90921003005,MASON,135
2,2006-02-14 22:04:36,211,1,140,Karnataka,,81691,ANITA.MORALES@sakilacustomer.org,788 Atinsk Street,ANITA,146497509724,MORALES,136
2,2006-02-14 22:04:36,29,1,141,Gelderland,,11044,RHONDA.KENNEDY@sakilacustomer.org,1749 Daxian Place,RHONDA,963369996279,KENNEDY,137
1,2006-02-14 22:04:36,207,1,142,Inner Mongolia,,85769,HAZEL.WARREN@sakilacustomer.org,1587 Sullana Lane,HAZEL,468060467018,WARREN,138
1,2006-02-14 22:04:36,542,1,143,Ynlin,,57519,AMBER.DIXON@sakilacustomer.org,1029 Dzerzinsk Manor,AMBER,33173584456,DIXON,139
1,2006-02-14 22:04:36,123,1,144,Tennessee,,13377,EVA.RAMOS@sakilacustomer.org,1666 Beni-Mellal Place,EVA,9099941466,RAMOS,140
1,2006-02-14 22:04:36,172,1,145,Hiroshima,,93762,DEBBIE.REYES@sakilacustomer.org,928 Jaffna Loop,DEBBIE,581852137991,REYES,141
1,2006-02-14 22:04:36,149,1,146,Scotland,,60562,APRIL.BURNS@sakilacustomer.org,483 Ljubertsy Parkway,APRIL,581174211853,BURNS,142
1,2006-02-14 22:04:36,266,1,147,Kilis,,97700,LESLIE.GORDON@sakilacustomer.org,374 Bat Yam Boulevard,LESLIE,923261616249,GORDON,143
1,2006-02-14 22:04:36,340,1,148,Minsk,,30861,CLARA.SHAW@sakilacustomer.org,1027 Songkhla Manor,CLARA,563660187896,SHAW,144
1,2006-02-14 22:04:36,491,1,149,Gauteng,,3439,LUCILLE.HOLMES@sakilacustomer.org,999 Sanaa Loop,LUCILLE,918032330119,HOLMES,145
1,2006-02-14 22:04:36,499,1,150,Michigan,,90732,JAMIE.RICE@sakilacustomer.org,879 Newcastle Way,JAMIE,206841104594,RICE,146
2,2006-02-14 22:04:36,555,1,151,Saitama,,99457,JOANNE.ROBERTSON@sakilacustomer.org,1337 Lincoln Parkway,JOANNE,597815221267,ROBERTSON,147
1,2006-02-14 22:04:36,442,1,152,Saint-Denis,,92150,ELEANOR.HUNT@sakilacustomer.org,1952 Pune Lane,ELEANOR,354615066969,HUNT,148
1,2006-02-14 22:04:36,94,1,153,Massachusetts,,25545,VALERIE.BLACK@sakilacustomer.org,782 Mosul Street,VALERIE,885899703621,BLACK,149
2,2006-02-14 22:04:36,202,1,154,Michoacn de Ocampo,,95444,DANIELLE.DANIELS@sakilacustomer.org,781 Shimonoseki Drive,DANIELLE,632316273199,DANIELS,150
2,2006-02-14 22:04:36,291,1,155,Shandong,,77777,MEGAN.PALMER@sakilacustomer.org,1560 Jelets Boulevard,MEGAN,189446090264,PALMER,151
1,2006-02-14 22:04:36,354,1,156,Assam,,64863,ALICIA.MILLS@sakilacustomer.org,1963 Moscow Place,ALICIA,761379480249,MILLS,152
2,2006-02-14 22:04:36,232,1,157,Jakarta Raya,,36061,SUZANNE.NICHOLS@sakilacustomer.org,456 Escobar Way,SUZANNE,719202533520,NICHOLS,153
2,2006-02-14 22:04:36,590,1,158,Shanxi,,76990,MICHELE.GRANT@sakilacustomer.org,798 Cianjur Avenue,MICHELE,499408708580,GRANT,154
1,2006-02-14 22:04:36,72,1,159,Bern,,41778,GAIL.KNIGHT@sakilacustomer.org,185 Novi Sad Place,GAIL,904253967161,KNIGHT,155
1,2006-02-14 22:04:36,381,1,160,Ondo & Ekiti,,21294,BERTHA.FERGUSON@sakilacustomer.org,1367 Yantai Manor,BERTHA,889538496300,FERGUSON,156
2,2006-02-14 22:04:36,420,1,161,Pyongyang-si,,53502,DARLENE.ROSE@sakilacustomer.org,1386 Nakhon Sawan Boulevard,DARLENE,368899174225,ROSE,157
1,2006-02-14 22:04:36,187,1,162,North Carolina,,66639,VERONICA.STONE@sakilacustomer.org,369 Papeete Way,VERONICA,170117068815,STONE,158
1,2006-02-14 22:04:36,307,1,163,North Austria,,81037,JILL.HAWKINS@sakilacustomer.org,1440 Compton Place,JILL,931059836497,HAWKINS,159
2,2006-02-14 22:04:36,310,1,164,Moskova,,81511,ERIN.DUNN@sakilacustomer.org,1623 Baha Blanca Manor,ERIN,149981248346,DUNN,160
1,2006-02-14 22:04:36,533,1,165,Tel Aviv,,44660,GERALDINE.PERKINS@sakilacustomer.org,97 Shimoga Avenue,GERALDINE,177167004331,PERKINS,161
2,2006-02-14 22:04:36,297,1,166,Pays de la Loire,,22853,LAUREN.HUDSON@sakilacustomer.org,1740 Le Mans Loop,LAUREN,168476538960,HUDSON,162
1,2006-02-14 22:04:36,253,1,167,Gifu,,57844,CATHY.SPENCER@sakilacustomer.org,1287 Xiangfan Boulevard,CATHY,819416131190,SPENCER,163
2,2006-02-14 22:04:36,529,1,168,Adana,,3313,JOANN.GARDNER@sakilacustomer.org,842 Salzburg Lane,JOANN,697151428760,GARDNER,164
2,2006-02-14 22:04:36,199,1,169,Xinxiang,,62250,LORRAINE.STEPHENS@sakilacustomer.org,154 Tallahassee Loop,LORRAINE,935508855935,STEPHENS,165
