postal_code,address,city,address_id,phone,district,city_id,address2,country_id,country
39072.0,1668 Saint Louis Place,Papeete,60,347487831378.0,Tahiti,397,,36,French Polynesia
45428.0,943 Tokat Street,Vaduz,61,889318963672.0,Vaduz,560,,55,Liechtenstein
69226.0,1114 Liepaja Street,Kuching,62,212869228936.0,Sarawak,282,,59,Malaysia
94352.0,1213 Ranchi Parkway,Mysore,63,800024380485.0,Karnataka,350,,44,India
55561.0,81 Hodeida Way,Jaipur,64,250767749542.0,Rajasthan,231,,44,India
83980.0,915 Ponce Place,Basel,65,1395251317.0,Basel-Stadt,56,,91,Switzerland
85505.0,1717 Guadalajara Lane,Saint Louis,66,914090181665.0,Missouri,441,,103,United States
67055.0,1214 Hanoi Way,Lincoln,67,491001136577.0,Nebraska,306,,103,United States
70385.0,1966 Amroha Avenue,Daxian,68,333489324603.0,Sichuan,139,,23,China
71110.0,698 Otsu Street,Cayenne,69,409983924481.0,Cayenne,105,,35,French Guiana
96109.0,1150 Kimchon Manor,Malmö,70,663449333709.0,Skne ln,321,,90,Sweden
5135.0,1586 Guarujá Place,Xi´angtan,71,947233365992.0,Hunan,579,,23,China
48960.0,57 Arlington Manor,Shivapuri,72,990214419142.0,Madhya Pradesh,475,,44,India
59025.0,1031 Daugavpils Parkway,Béchar,73,107137400143.0,Béchar,63,,2,Algeria
6856.0,1124 Buenaventura Drive,al-Hawiya,74,407733804223.0,Mekka,13,,82,Saudi Arabia
50805.0,492 Cam Ranh Street,Baybay,75,565018274456.0,Eastern Visayas,61,,75,Philippines
75444.0,89 Allappuzha (Alleppey) Manor,Taguig,76,255800440636.0,National Capital Reg,517,,75,Philippines
60951.0,1947 Poços de Caldas Boulevard,Chiayi,77,427454485876.0,Chiayi,114,,92,Taiwan
20207.0,1206 Dos Quebradas Place,Rio Claro,78,241832790687.0,São Paulo,431,,15,Brazil
72394.0,1551 Rampur Lane,Changhwa,79,251164340471.0,Changhwa,108,,92,Taiwan
98889.0,602 Paarl Street,Pavlodar,80,896314772871.0,Pavlodar,402,,51,Kazakstan
9223.0,1692 Ede Loop,Araçatuba,81,918711376618.0,São Paulo,30,,15,Brazil
96709.0,936 Salzburg Lane,Rae Bareli,82,875756771675.0,Uttar Pradesh,425,,44,India
1079.0,586 Tete Way,Kamakura,83,18581624103.0,Kanagawa,256,,50,Japan
20936.0,1888 Kabul Drive,Ife,84,701457319790.0,Oyo & Osun,217,,69,Nigeria
37307.0,320 Baiyin Parkway,Mahajanga,85,223664661973.0,Mahajanga,319,,57,Madagascar
9495.0,927 Bahía Blanca Parkway,Simferopol,86,821972242086.0,Krim,479,,100,Ukraine
74671.0,929 Tallahassee Loop,Springs,87,800716535041.0,Gauteng,497,,85,South Africa
67912.0,125 Città del Vaticano Boulevard,Atlixco,88,48417642933.0,Puebla,40,,60,Mexico
88002.0,1557 Kütahya Boulevard,Bradford,89,720998247660.0,England,88,,102,United Kingdom
84931.0,870 Ashqelon Loop,Songkhla,90,135117278909.0,Songkhla,489,,94,Thailand
29932.0,1740 Portoviejo Avenue,Sincelejo,91,198123170793.0,Sucre,480,,24,Colombia
82624.0,1942 Ciparay Parkway,Cheju,92,978987363654.0,Cheju,113,,86,South Korea
75543.0,1926 El Alto Avenue,La Plata,93,846225459260.0,Buenos Aires,289,,6,Argentina
25958.0,1952 Chatsworth Drive,Meixian,94,991562402283.0,Guangdong,332,,23,China
52163.0,1370 Le Mans Avenue,Bandar Seri Begawan,95,345679835036.0,Brunei and Muara,53,,16,Brunei
17119.0,984 Effon-Alaiye Avenue,Goiânia,96,132986892228.0,Gois,183,,15,Brazil
49021.0,832 Nakhon Sawan Manor,Zalantun,97,275595571388.0,Inner Mongolia,592,,23,China
53182.0,152 Kitwe Parkway,Bislig,98,835433605312.0,Caraga,82,,75,Philippines
22870.0,1697 Tanauan Lane,Pathankot,99,4764773857.0,Punjab,399,,44,India
30695.0,1308 Arecibo Way,Augusta-Richmond County,100,6171054059.0,Georgia,41,,103,United States
71986.0,1599 Plock Drive,Tete,101,817248913162.0,Tete,534,,63,Mozambique
92265.0,669 Firozabad Loop,al-Ayn,102,412903167998.0,Abu Dhabi,12,,101,United Arab Emirates
51540.0,588 Vila Velha Manor,Kimchon,103,333339908719.0,Kyongsangbuk,268,,86,South Korea
97287.0,1913 Kamakura Place,Jelets,104,942570536750.0,Lipetsk,238,,80,Russian Federation
77459.0,733 Mandaluyong Place,Abha,105,196568435814.0,Asir,2,,82,Saudi Arabia
49708.0,659 Vaduz Drive,Ashdod,106,709935135487.0,Ha Darom,34,,48,Israel
3305.0,1177 Jelets Way,Ilorin,107,484292626944.0,Kwara & Kogi,220,,69,Nigeria
80720.0,1386 Yangor Avenue,Toulon,108,449216226468.0,Provence-Alpes-Cte,543,,34,France
76383.0,454 Nakhon Sawan Boulevard,Funafuti,109,963887147572.0,Funafuti,173,,99,Tuvalu
78311.0,1867 San Juan Bautista Tuxtepec Avenue,Ivanovo,110,547003310357.0,Ivanovo,225,,80,Russian Federation
9599.0,1532 Dzerzinsk Way,Merlo,111,330838016880.0,Buenos Aires,334,,6,Argentina
93026.0,1002 Ahmadnagar Manor,Huixquilucan,112,371490777743.0,Mxico,213,,60,Mexico
30418.0,682 Junan Way,Klerksdorp,113,622255216127.0,North West,273,,85,South Africa
61069.0,804 Elista Drive,Enshi,114,379804592943.0,Hubei,159,,23,China
75834.0,1378 Alvorada Avenue,Caracas,115,272234298332.0,Distrito Federal,102,,104,Venezuela
87057.0,793 Cam Ranh Avenue,Lancaster,116,824370924746.0,California,292,,103,United States
10885.0,1079 Tel Aviv-Jaffa Boulevard,Cumaná,117,358178933857.0,Sucre,132,,104,Venezuela
24321.0,442 Rae Bareli Place,Duisburg,118,886636413768.0,Nordrhein-Westfalen,148,,38,Germany
75149.0,1107 Nakhon Sawan Avenue,Nezahualcóyotl,119,867546627903.0,Mxico,365,,60,Mexico
63502.0,544 Malmö Parkway,Pemalang,120,386759646229.0,Central Java,403,,45,Indonesia
73644.0,1967 Sincelejo Place,Gandhinagar,121,577812616052.0,Gujarat,176,,44,India
78625.0,333 Goiânia Way,Grand Prairie,122,909029256431.0,Texas,185,,103,United States
96065.0,1987 Coacalco de Berriozábal Loop,Shubra al-Khayma,123,787654415858.0,al-Qalyubiya,476,,29,Egypt
76157.0,241 Mosul Lane,Dos Quebradas,124,765345144779.0,Risaralda,147,,24,Colombia
58186.0,211 Chiayi Drive,Etawah,125,665993880048.0,Uttar Pradesh,164,,44,India
64615.0,1175 Tanauan Way,Lima,126,937222955822.0,Lima,305,,74,Peru
6804.0,117 Boa Vista Way,Varanasi (Benares),127,677976133614.0,Uttar Pradesh,566,,44,India
45142.0,848 Tafuna Manor,Kütahya,128,614935229095.0,Kütahya,281,,97,Turkey
60304.0,569 Baicheng Lane,Boksburg,129,490211944645.0,Gauteng,85,,85,South Africa
66255.0,1666 Qomsheh Drive,Poá,130,582835362905.0,São Paulo,410,,15,Brazil
8439.0,801 Hagonoy Drive,Smolensk,131,237426099212.0,Smolensk,484,,80,Russian Federation
4999.0,1050 Garden Grove Avenue,Jastrzebie-Zdrój,132,973047364353.0,Slaskie,236,,76,Poland
15819.0,1854 Tieli Street,Liaocheng,133,509492324775.0,Shandong,302,,23,China
82639.0,758 Junan Lane,Águas Lindas de Goiás,134,935448624185.0,Gois,190,,15,Brazil
14014.0,1752 São Leopoldo Parkway,Mukatševe,135,252265130067.0,Taka-Karpatia,345,,100,Ukraine
49757.0,898 Belém Manor,Botshabelo,136,707169393853.0,Free State,87,,85,South Africa
83401.0,261 Saint Louis Way,Torreón,137,321944036800.0,Coahuila de Zaragoza,541,,60,Mexico
4285.0,765 Southampton Drive,Qalyub,138,23712411567.0,al-Qalyubiya,421,,29,Egypt
5892.0,943 Johannesburg Avenue,Pune,139,90921003005.0,Maharashtra,417,,44,India
81691.0,788 Atšinsk Street,Hubli-Dharwad,140,146497509724.0,Karnataka,211,,44,India
11044.0,1749 Daxian Place,Apeldoorn,141,963369996279.0,Gelderland,29,,67,Netherlands
85769.0,1587 Sullana Lane,Hohhot,142,468060467018.0,Inner Mongolia,207,,23,China
57519.0,1029 Dzerzinsk Manor,Touliu,143,33173584456.0,Ynlin,542,,92,Taiwan
13377.0,1666 Beni-Mellal Place,Clarksville,144,9099941466.0,Tennessee,123,,103,United States
93762.0,928 Jaffna Loop,Fukuyama,145,581852137991.0,Hiroshima,172,,50,Japan
60562.0,483 Ljubertsy Parkway,Dundee,146,581174211853.0,Scotland,149,,102,United Kingdom
97700.0,374 Bat Yam Boulevard,Kilis,147,923261616249.0,Kilis,266,,97,Turkey
30861.0,1027 Songkhla Manor,Molodetšno,148,563660187896.0,Minsk,340,,13,Belarus
3439.0,999 Sanaa Loop,Soshanguve,149,918032330119.0,Gauteng,491,,85,South Africa
90732.0,879 Newcastle Way,Sterling Heights,150,206841104594.0,Michigan,499,,103,United States
99457.0,1337 Lincoln Parkway,Urawa,151,597815221267.0,Saitama,555,,50,Japan
92150.0,1952 Pune Lane,Saint-Denis,152,354615066969.0,Saint-Denis,442,,79,Réunion
25545.0,782 Mosul Street,Brockton,153,885899703621.0,Massachusetts,94,,103,United States
95444.0,781 Shimonoseki Drive,Hidalgo,154,632316273199.0,Michoacn de Ocampo,202,,60,Mexico
77777.0,1560 Jelets Boulevard,Laiwu,155,189446090264.0,Shandong,291,,23,China
64863.0,1963 Moscow Place,Nagaon,156,761379480249.0,Assam,354,,44,India
36061.0,456 Escobar Way,Jakarta,157,719202533520.0,Jakarta Raya,232,,45,Indonesia
76990.0,798 Cianjur Avenue,Yuncheng,158,499408708580.0,Shanxi,590,,23,China
41778.0,185 Novi Sad Place,Bern,159,904253967161.0,Bern,72,,91,Switzerland
21294.0,1367 Yantai Manor,Ondo,160,889538496300.0,Ondo & Ekiti,381,,69,Nigeria
53502.0,1386 Nakhon Sawan Boulevard,Pyongyang,161,368899174225.0,Pyongyang-si,420,,70,North Korea
66639.0,369 Papeete Way,Greensboro,162,170117068815.0,North Carolina,187,,103,United States
81037.0,1440 Compton Place,Linz,163,931059836497.0,North Austria,307,,9,Austria
81511.0,1623 Bahía Blanca Manor,Ljubertsy,164,149981248346.0,Moskova,310,,80,Russian Federation
44660.0,97 Shimoga Avenue,Tel Aviv-Jaffa,165,177167004331.0,Tel Aviv,533,,48,Israel
22853.0,1740 Le Mans Loop,Le Mans,166,168476538960.0,Pays de la Loire,297,,34,France
57844.0,1287 Xi´angfan Boulevard,Kakamigahara,167,819416131190.0,Gifu,253,,50,Japan
3313.0,842 Salzburg Lane,Tarsus,168,697151428760.0,Adana,529,,97,Turkey
62250.0,154 Tallahassee Loop,Hami,169,935508855935.0,Xinxiang,199,,23,China
76901.0,710 San Felipe del Progreso Avenue,Lilongwe,170,843801144113.0,Lilongwe,304,,58,Malawi
62686.0,1540 Wroclaw Drive,Chandrapur,171,182363341674.0,Maharashtra,107,,44,India
59571.0,475 Atšinsk Way,Jinchang,172,201705577290.0,Gansu,240,,23,China
70618.0,1294 Firozabad Drive,Pingxiang,173,161801569569.0,Ji´angxi,407,,23,China
63337.0,1877 Ezhou Lane,Udaipur,174,264541743403.0,Rajasthan,550,,44,India
58194.0,316 Uruapan Street,Ipoh,175,275788967899.0,Perak,223,,59,Malaysia
47753.0,29 Pyongyang Loop,Batman,176,734780743462.0,Batman,58,,97,Turkey
6802.0,1010 Klerksdorp Way,Graz,177,493008546874.0,Steiermark,186,,9,Austria
4854.0,431 Xi´angtan Avenue,Allappuzha (Alleppey),179,230250973122.0,Kerala,18,,44,India
89668.0,757 Rustenburg Avenue,Skikda,180,506134035434.0,Skikda,483,,2,Algeria
54132.0,146 Johannesburg Way,Matamoros,181,953689007081.0,Tamaulipas,330,,60,Mexico
47288.0,1891 Rizhao Boulevard,Santa Bárbara d´Oeste,182,391065549876.0,São Paulo,456,,15,Brazil
35109.0,1089 Iwatsuki Avenue,Kirovo-Tšepetsk,183,866092335135.0,Kirov,270,,80,Russian Federation
29747.0,1410 Benin City Parkway,Pereira,184,104150372603.0,Risaralda,405,,24,Colombia
67497.0,682 Garden Grove Place,Memphis,185,72136330362.0,Tennessee,333,,103,United States
8862.0,533 al-Ayn Boulevard,Compton,186,662227486184.0,California,126,,103,United States
55709.0,1839 Székesfehérvár Parkway,Luziânia,187,947468818183.0,Gois,317,,15,Brazil
43310.0,741 Ambattur Manor,´s-Hertogenbosch,188,302590383819.0,Noord-Brabant,438,,67,Netherlands
65121.0,927 Barcelona Street,Shahr-e Kord,189,951486492670.0,Chaharmahal va Bakht,467,,46,Iran
74750.0,435 0 Way,Haldia,190,760171523969.0,West Bengali,195,,44,India
38982.0,140 Chiayi Parkway,Sumy,191,855863906434.0,Sumy,506,,100,Ukraine
58852.0,1166 Changhwa Street,Bayugan,192,650752094490.0,Caraga,62,,75,Philippines
5379.0,891 Novi Sad Manor,Oshawa,193,247646995453.0,Ontario,383,,20,Canada
49348.0,605 Rio Claro Parkway,Tabora,194,352469351088.0,Tabora,513,,93,Tanzania
65387.0,1077 San Felipe de Puerto Plata Place,Novotšerkassk,195,812824036424.0,Rostov-na-Donu,369,,80,Russian Federation
90845.0,9 San Miguel de Tucumán Manor,Firozabad,196,956188728558.0,Uttar Pradesh,169,,44,India
10428.0,447 Surakarta Loop,Kisumu,197,940830176580.0,Nyanza,271,,52,Kenya
32114.0,345 Oshawa Boulevard,Hino,198,104491201771.0,Tokyo-to,204,,50,Japan
15540.0,1792 Valle de la Pascua Place,Siegen,199,419419591240.0,Nordrhein-Westfalen,477,,38,Germany
36490.0,1074 Binzhou Manor,Mannheim,200,331132568928.0,Baden-Wrttemberg,325,,38,Germany
89459.0,817 Bradford Loop,Changzhou,201,264286442804.0,Ji´angsu,109,,23,China
1545.0,955 Bamenda Way,Ikerre,202,768481779568.0,Ondo & Ekiti,218,,69,Nigeria
95824.0,1149 A Coruña (La Coruña) Boulevard,Haiphong,203,470884141195.0,Haiphong,194,,105,Vietnam
8073.0,387 Mwene-Ditu Drive,Ashgabat,204,764477681869.0,Ahal,35,,98,Turkmenistan
4662.0,68 Molodetšno Manor,Witten,205,146640639760.0,Nordrhein-Westfalen,575,,38,Germany
3924.0,642 Nador Drive,Bhusawal,206,369050085652.0,Maharashtra,77,,44,India
61613.0,1688 Nador Lane,Gorontalo,207,652218196731.0,Sulawesi Utara,184,,45,Indonesia
25238.0,1215 Pyongyang Parkway,Usak,208,646237101779.0,Usak,557,,97,Turkey
86599.0,1679 Antofagasta Street,Ciudad del Este,209,905903574913.0,Alto Paran,122,,73,Paraguay
10925.0,1304 ´s-Hertogenbosch Way,Blumenau,210,90336226227.0,Santa Catarina,83,,15,Brazil
10800.0,850 Salala Loop,Nuuk,211,403404780639.0,Kitaa,371,,40,Greenland
89959.0,624 Oshawa Boulevard,Balurghat,212,49677664184.0,West Bengali,51,,44,India
4855.0,43 Dadu Avenue,Bhilwara,213,95666951770.0,Rajasthan,74,,44,India
99405.0,751 Lima Loop,Aden,214,756460337785.0,Aden,7,,107,Yemen
82161.0,1333 Haldia Street,Fuyu,215,408304391718.0,Jilin,174,,23,China
25053.0,660 Jedda Boulevard,Bellevue,216,168758068397.0,Washington,65,,103,United States
67924.0,1001 Miyakonojo Lane,Taizz,217,584316724815.0,Taizz,518,,107,Yemen
2299.0,226 Brest Manor,Sunnyvale,218,785881412500.0,California,508,,103,United States
99124.0,1229 Valencia Parkway,Stara Zagora,219,352679173732.0,Haskovo,498,,17,Bulgaria
21464.0,1201 Qomsheh Manor,Aparecida de Goiânia,220,873492228462.0,Gois,28,,15,Brazil
22474.0,866 Shivapuri Manor,Sambhal,221,778502731092.0,Uttar Pradesh,448,,44,India
40301.0,1168 Najafabad Parkway,Kabul,222,886649065861.0,Kabol,251,,1,Afghanistan
20657.0,1244 Allappuzha (Alleppey) Place,Vicente López,223,991802825778.0,Buenos Aires,567,,6,Argentina
94420.0,1842 Luziânia Boulevard,Zanzibar,224,706878974831.0,Zanzibar West,593,,93,Tanzania
22824.0,1926 Gingoog Street,Syrakusa,225,469738825391.0,Sisilia,511,,49,Italy
73431.0,810 Palghat (Palakkad) Boulevard,Jaroslavl,226,516331171356.0,Jaroslavl,235,,80,Russian Federation
88307.0,1820 Maringá Parkway,Mandi Bahauddin,227,99760893676.0,Punjab,324,,72,Pakistan
82338.0,60 Poços de Caldas Street,Jodhpur,228,963063788669.0,Rajasthan,243,,44,India
66851.0,1014 Loja Manor,Ambattur,229,460795526514.0,Tamil Nadu,22,,44,India
64344.0,201 Effon-Alaiye Way,Asunción,230,684192903087.0,Asunción,37,,73,Paraguay
47446.0,430 Alessandria Loop,Saarbrücken,231,669828224459.0,Saarland,439,,38,Germany
87911.0,754 Valencia Place,Phnom Penh,232,594319417514.0,Phnom Penh,406,,18,Cambodia
93323.0,356 Olomouc Manor,Anápolis,233,22326410776.0,Gois,26,,15,Brazil
50598.0,1256 Bislig Boulevard,Botosani,234,479007229460.0,Botosani,86,,78,Romania
42420.0,954 Kimchon Place,Uttarpara-Kotrung,235,541327526474.0,West Bengali,559,,44,India
31390.0,885 Yingkou Manor,Zaria,236,588964509072.0,Kaduna,596,,69,Nigeria
98775.0,1736 Cavite Place,Idfu,237,431770603551.0,Qina,216,,29,Egypt
76448.0,98 Stara Zagora Boulevard,Buenaventura,239,610173756082.0,Valle,96,,24,Colombia
18727.0,1479 Rustenburg Boulevard,Tanza,240,727785483194.0,Southern Tagalog,527,,75,Philippines
36971.0,647 A Coruña (La Coruña) Street,Naju,241,792557457753.0,Chollanam,357,,86,South Korea
14408.0,1964 Gijón Manor,Shimoga,242,918119601885.0,Karnataka,473,,44,India
22236.0,47 Syktyvkar Lane,Ciomas,243,63937119031.0,West Java,118,,45,Indonesia
1921.0,1148 Saarbrücken Parkway,Iwaki,244,137773001988.0,Fukushima,226,,50,Japan
87660.0,1103 Bilbays Parkway,Xi´angfan,245,279979529227.0,Hubei,578,,23,China
28349.0,1246 Boksburg Parkway,Qinhuangdao,246,890283544295.0,Hebei,422,,23,China
37288.0,1483 Pathankot Street,San Miguel de Tucumán,247,686015532180.0,Tucumn,454,,6,Argentina
27722.0,582 Papeete Loop,Lapu-Lapu,248,569868543137.0,Central Visayas,294,,75,Philippines
81314.0,300 Junan Street,Uijongbu,249,890289150158.0,Kyonggi,553,,86,South Korea
6461.0,829 Grand Prairie Way,Maringá,250,741070712873.0,Paraná,328,,15,Brazil
75933.0,1473 Changhwa Parkway,Coacalco de Berriozábal,251,266798132374.0,Mxico,124,,60,Mexico
57338.0,1309 Weifang Street,Tallahassee,252,435785045362.0,Florida,520,,103,United States
38140.0,1760 Oshawa Manor,Tianjin,253,56257502250.0,Tianjin,535,,23,China
98332.0,786 Stara Zagora Way,Oyo,254,716256596301.0,Oyo & Osun,390,,69,Nigeria
36481.0,1966 Tonghae Street,Halle/Saale,255,567359279425.0,Anhalt Sachsen,198,,38,Germany
3433.0,1497 Yuzhou Drive,London,256,246810237916.0,England,312,,102,United Kingdom
32474.0,752 Ondo Loop,Miyakonojo,258,134673576619.0,Miyazaki,338,,50,Japan
45403.0,1338 Zalantun Lane,Poços de Caldas,259,840522972766.0,Minas Gerais,413,,15,Brazil
20777.0,127 Iwakuni Boulevard,Hagonoy,260,987442542471.0,Central Luzon,192,,75,Philippines
68146.0,51 Laredo Avenue,Monywa,261,884536620568.0,Sagaing,342,,64,Myanmar
86768.0,771 Yaoundé Manor,Beira,262,245477603573.0,Sofala,64,,63,Mozambique
69517.0,532 Toulon Street,Santiago de los Caballeros,263,46871694740.0,Santiago,460,,27,Dominican Republic
50390.0,1027 Banjul Place,Halisahar,264,538241037443.0,West Bengali,197,,44,India
98484.0,1158 Mandi Bahauddin Parkway,Datong,265,276555730211.0,Shanxi,136,,23,China
30065.0,862 Xintai Lane,Tuguegarao,266,265153400632.0,Cagayan Valley,548,,75,Philippines
93629.0,816 Cayenne Parkway,Portoviejo,267,282874611748.0,Manab,414,,28,Ecuador
51990.0,1831 Nam Dinh Loop,Mandaluyong,268,322888976727.0,National Capital Reg,323,,75,Philippines
19428.0,446 Kirovo-Tšepetsk Lane,Higashiosaka,269,303967439816.0,Osaka,203,,50,Japan
20536.0,682 Halisahar Place,Olomouc,270,475553436330.0,Severn Morava,378,,26,Czech Republic
5410.0,1587 Loja Manor,Salzburg,271,621625204422.0,Salzburg,447,,9,Austria
53928.0,1762 Paarl Parkway,Lengshuijiang,272,192459639410.0,Hunan,298,,23,China
49298.0,1519 Ilorin Place,Palghat (Palakkad),273,357445645426.0,Kerala,395,,44,India
75090.0,920 Kumbakonam Loop,Salinas,274,685010736240.0,California,446,,103,United States
83565.0,906 Goiânia Way,Kalisz,275,701767622697.0,Wielkopolskie,255,,76,Poland
11763.0,1675 Xi´angfan Manor,Kumbakonam,276,271149517630.0,Tamil Nadu,283,,44,India
46063.0,85 San Felipe de Puerto Plata Drive,Yantai,277,170739645687.0,Shandong,584,,23,China
2012.0,144 South Hill Loop,Salamanca,278,45387294817.0,Guanajuato,445,,60,Mexico
85548.0,1884 Shikarpur Avenue,Karnal,279,959949395183.0,Haryana,263,,44,India
89502.0,1980 Kamjanets-Podilskyi Street,Peoria,280,874337098891.0,Illinois,404,,103,United States
24645.0,1944 Bamenda Way,Warren,281,75975221996.0,Michigan,573,,103,United States
55802.0,556 Baybay Manor,Ogbomosho,282,363982224739.0,Oyo & Osun,374,,69,Nigeria
56254.0,457 Tongliao Loop,Inegöl,283,880756161823.0,Bursa,222,,97,Turkey
96204.0,600 Bradford Street,Tabriz,284,117592274996.0,East Azerbaidzan,514,,46,Iran
36229.0,1006 Santa Bárbara d´Oeste Manor,Owo,285,85059738746.0,Ondo & Ekiti,389,,69,Nigeria
30657.0,1308 Sumy Loop,Fuzhou,286,583021225407.0,Fujian,175,,23,China
8160.0,1405 Chisinau Place,Ponce,287,62781725285.0,Ponce,411,,77,Puerto Rico
58492.0,226 Halifax Street,Korla,288,790651020929.0,Xinxiang,277,,23,China
75860.0,1279 Udine Parkway,Benin City,289,195003555232.0,Edo & Delta,69,,69,Nigeria
