email,first_name,active,address_id,store_id,create_date,last_name,customer_id
STEPHANIE.MITCHELL@sakilacustomer.org,STEPHANIE,1,45,1,2006-02-14 22:04:36,MITCHELL,41
CAROLYN.PEREZ@sakilacustomer.org,CAROLYN,1,46,2,2006-02-14 22:04:36,PEREZ,42
CHRISTINE.ROBERTS@sakilacustomer.org,CHRISTINE,1,47,2,2006-02-14 22:04:36,ROBERTS,43
MARIE.TURNER@sakilacustomer.org,MARIE,1,48,1,2006-02-14 22:04:36,TURNER,44
JANET.PHILLIPS@sakilacustomer.org,JANET,1,49,1,2006-02-14 22:04:36,PHILLIPS,45
CATHERINE.CAMPBELL@sakilacustomer.org,CATHERINE,1,50,2,2006-02-14 22:04:36,CAMPBELL,46
FRANCES.PARKER@sakilacustomer.org,FRANCES,1,51,1,2006-02-14 22:04:36,PARKER,47
ANN.EVANS@sakilacustomer.org,ANN,1,52,1,2006-02-14 22:04:36,EVANS,48
JOYCE.EDWARDS@sakilacustomer.org,JOYCE,1,53,2,2006-02-14 22:04:36,EDWARDS,49
DIANE.COLLINS@sakilacustomer.org,DIANE,1,54,1,2006-02-14 22:04:36,COLLINS,50
ALICE.STEWART@sakilacustomer.org,ALICE,1,55,1,2006-02-14 22:04:36,STEWART,51
JULIE.SANCHEZ@sakilacustomer.org,JULIE,1,56,1,2006-02-14 22:04:36,SANCHEZ,52
HEATHER.MORRIS@sakilacustomer.org,HEATHER,1,57,1,2006-02-14 22:04:36,MORRIS,53
TERESA.ROGERS@sakilacustomer.org,TERESA,1,58,1,2006-02-14 22:04:36,ROGERS,54
DORIS.REED@sakilacustomer.org,DORIS,1,59,2,2006-02-14 22:04:36,REED,55
GLORIA.COOK@sakilacustomer.org,GLORIA,1,60,1,2006-02-14 22:04:36,COOK,56
EVELYN.MORGAN@sakilacustomer.org,EVELYN,1,61,2,2006-02-14 22:04:36,MORGAN,57
JEAN.BELL@sakilacustomer.org,JEAN,1,62,1,2006-02-14 22:04:36,BELL,58
CHERYL.MURPHY@sakilacustomer.org,CHERYL,1,63,1,2006-02-14 22:04:36,MURPHY,59
MILDRED.BAILEY@sakilacustomer.org,MILDRED,1,64,1,2006-02-14 22:04:36,BAILEY,60
KATHERINE.RIVERA@sakilacustomer.org,KATHERINE,1,65,2,2006-02-14 22:04:36,RIVERA,61
JOAN.COOPER@sakilacustomer.org,JOAN,1,66,1,2006-02-14 22:04:36,COOPER,62
ASHLEY.RICHARDSON@sakilacustomer.org,ASHLEY,1,67,1,2006-02-14 22:04:36,RICHARDSON,63
JUDITH.COX@sakilacustomer.org,JUDITH,0,68,2,2006-02-14 22:04:36,COX,64
ROSE.HOWARD@sakilacustomer.org,ROSE,1,69,2,2006-02-14 22:04:36,HOWARD,65
JANICE.WARD@sakilacustomer.org,JANICE,1,70,2,2006-02-14 22:04:36,WARD,66
KELLY.TORRES@sakilacustomer.org,KELLY,1,71,1,2006-02-14 22:04:36,TORRES,67
NICOLE.PETERSON@sakilacustomer.org,NICOLE,1,72,1,2006-02-14 22:04:36,PETERSON,68
JUDY.GRAY@sakilacustomer.org,JUDY,1,73,2,2006-02-14 22:04:36,GRAY,69
CHRISTINA.RAMIREZ@sakilacustomer.org,CHRISTINA,1,74,2,2006-02-14 22:04:36,RAMIREZ,70
KATHY.JAMES@sakilacustomer.org,KATHY,1,75,1,2006-02-14 22:04:36,JAMES,71
THERESA.WATSON@sakilacustomer.org,THERESA,1,76,2,2006-02-14 22:04:36,WATSON,72
BEVERLY.BROOKS@sakilacustomer.org,BEVERLY,1,77,2,2006-02-14 22:04:36,BROOKS,73
DENISE.KELLY@sakilacustomer.org,DENISE,1,78,1,2006-02-14 22:04:36,KELLY,74
TAMMY.SANDERS@sakilacustomer.org,TAMMY,1,79,2,2006-02-14 22:04:36,SANDERS,75
IRENE.PRICE@sakilacustomer.org,IRENE,1,80,2,2006-02-14 22:04:36,PRICE,76
JANE.BENNETT@sakilacustomer.org,JANE,1,81,2,2006-02-14 22:04:36,BENNETT,77
LORI.WOOD@sakilacustomer.org,LORI,1,82,1,2006-02-14 22:04:36,WOOD,78
RACHEL.BARNES@sakilacustomer.org,RACHEL,1,83,1,2006-02-14 22:04:36,BARNES,79
MARILYN.ROSS@sakilacustomer.org,MARILYN,1,84,1,2006-02-14 22:04:36,ROSS,80
ANDREA.HENDERSON@sakilacustomer.org,ANDREA,1,85,1,2006-02-14 22:04:36,HENDERSON,81
KATHRYN.COLEMAN@sakilacustomer.org,KATHRYN,1,86,1,2006-02-14 22:04:36,COLEMAN,82
LOUISE.JENKINS@sakilacustomer.org,LOUISE,1,87,1,2006-02-14 22:04:36,JENKINS,83
SARA.PERRY@sakilacustomer.org,SARA,1,88,2,2006-02-14 22:04:36,PERRY,84
ANNE.POWELL@sakilacustomer.org,ANNE,1,89,2,2006-02-14 22:04:36,POWELL,85
JACQUELINE.LONG@sakilacustomer.org,JACQUELINE,1,90,2,2006-02-14 22:04:36,LONG,86
WANDA.PATTERSON@sakilacustomer.org,WANDA,1,91,1,2006-02-14 22:04:36,PATTERSON,87
BONNIE.HUGHES@sakilacustomer.org,BONNIE,1,92,2,2006-02-14 22:04:36,HUGHES,88
JULIA.FLORES@sakilacustomer.org,JULIA,1,93,1,2006-02-14 22:04:36,FLORES,89
RUBY.WASHINGTON@sakilacustomer.org,RUBY,1,94,2,2006-02-14 22:04:36,WASHINGTON,90
LOIS.BUTLER@sakilacustomer.org,LOIS,1,95,2,2006-02-14 22:04:36,BUTLER,91
TINA.SIMMONS@sakilacustomer.org,TINA,1,96,2,2006-02-14 22:04:36,SIMMONS,92
PHYLLIS.FOSTER@sakilacustomer.org,PHYLLIS,1,97,1,2006-02-14 22:04:36,FOSTER,93
NORMA.GONZALES@sakilacustomer.org,NORMA,1,98,1,2006-02-14 22:04:36,GONZALES,94
PAULA.BRYANT@sakilacustomer.org,PAULA,1,99,2,2006-02-14 22:04:36,BRYANT,95
DIANA.ALEXANDER@sakilacustomer.org,DIANA,1,100,1,2006-02-14 22:04:36,ALEXANDER,96
ANNIE.RUSSELL@sakilacustomer.org,ANNIE,1,101,2,2006-02-14 22:04:36,RUSSELL,97
LILLIAN.GRIFFIN@sakilacustomer.org,LILLIAN,1,102,1,2006-02-14 22:04:36,GRIFFIN,98
EMILY.DIAZ@sakilacustomer.org,EMILY,1,103,2,2006-02-14 22:04:36,DIAZ,99
ROBIN.HAYES@sakilacustomer.org,ROBIN,1,104,1,2006-02-14 22:04:36,HAYES,100
PEGGY.MYERS@sakilacustomer.org,PEGGY,1,105,1,2006-02-14 22:04:36,MYERS,101
CRYSTAL.FORD@sakilacustomer.org,CRYSTAL,1,106,1,2006-02-14 22:04:36,FORD,102
GLADYS.HAMILTON@sakilacustomer.org,GLADYS,1,107,1,2006-02-14 22:04:36,HAMILTON,103
RITA.GRAHAM@sakilacustomer.org,RITA,1,108,1,2006-02-14 22:04:36,GRAHAM,104
DAWN.SULLIVAN@sakilacustomer.org,DAWN,1,109,1,2006-02-14 22:04:36,SULLIVAN,105
CONNIE.WALLACE@sakilacustomer.org,CONNIE,1,110,1,2006-02-14 22:04:36,WALLACE,106
FLORENCE.WOODS@sakilacustomer.org,FLORENCE,1,111,1,2006-02-14 22:04:36,WOODS,107
TRACY.COLE@sakilacustomer.org,TRACY,1,112,1,2006-02-14 22:04:36,COLE,108
EDNA.WEST@sakilacustomer.org,EDNA,1,113,2,2006-02-14 22:04:36,WEST,109
TIFFANY.JORDAN@sakilacustomer.org,TIFFANY,1,114,2,2006-02-14 22:04:36,JORDAN,110
CARMEN.OWENS@sakilacustomer.org,CARMEN,1,115,1,2006-02-14 22:04:36,OWENS,111
ROSA.REYNOLDS@sakilacustomer.org,ROSA,1,116,2,2006-02-14 22:04:36,REYNOLDS,112
CINDY.FISHER@sakilacustomer.org,CINDY,1,117,2,2006-02-14 22:04:36,FISHER,113
GRACE.ELLIS@sakilacustomer.org,GRACE,1,118,2,2006-02-14 22:04:36,ELLIS,114
WENDY.HARRISON@sakilacustomer.org,WENDY,1,119,1,2006-02-14 22:04:36,HARRISON,115
VICTORIA.GIBSON@sakilacustomer.org,VICTORIA,1,120,1,2006-02-14 22:04:36,GIBSON,116
EDITH.MCDONALD@sakilacustomer.org,EDITH,1,121,1,2006-02-14 22:04:36,MCDONALD,117
KIM.CRUZ@sakilacustomer.org,KIM,1,122,1,2006-02-14 22:04:36,CRUZ,118
SHERRY.MARSHALL@sakilacustomer.org,SHERRY,1,123,1,2006-02-14 22:04:36,MARSHALL,119
SYLVIA.ORTIZ@sakilacustomer.org,SYLVIA,1,124,2,2006-02-14 22:04:36,ORTIZ,120
JOSEPHINE.GOMEZ@sakilacustomer.org,JOSEPHINE,1,125,1,2006-02-14 22:04:36,GOMEZ,121
THELMA.MURRAY@sakilacustomer.org,THELMA,1,126,1,2006-02-14 22:04:36,MURRAY,122
SHANNON.FREEMAN@sakilacustomer.org,SHANNON,1,127,2,2006-02-14 22:04:36,FREEMAN,123
SHEILA.WELLS@sakilacustomer.org,SHEILA,0,128,1,2006-02-14 22:04:36,WELLS,124
ETHEL.WEBB@sakilacustomer.org,ETHEL,1,129,1,2006-02-14 22:04:36,WEBB,125
ELLEN.SIMPSON@sakilacustomer.org,ELLEN,1,130,1,2006-02-14 22:04:36,SIMPSON,126
ELAINE.STEVENS@sakilacustomer.org,ELAINE,1,131,2,2006-02-14 22:04:36,STEVENS,127
MARJORIE.TUCKER@sakilacustomer.org,MARJORIE,1,132,1,2006-02-14 22:04:36,TUCKER,128
CARRIE.PORTER@sakilacustomer.org,CARRIE,1,133,1,2006-02-14 22:04:36,PORTER,129
CHARLOTTE.HUNTER@sakilacustomer.org,CHARLOTTE,1,134,1,2006-02-14 22:04:36,HUNTER,130
MONICA.HICKS@sakilacustomer.org,MONICA,1,135,2,2006-02-14 22:04:36,HICKS,131
ESTHER.CRAWFORD@sakilacustomer.org,ESTHER,1,136,2,2006-02-14 22:04:36,CRAWFORD,132
PAULINE.HENRY@sakilacustomer.org,PAULINE,1,137,1,2006-02-14 22:04:36,HENRY,133
EMMA.BOYD@sakilacustomer.org,EMMA,1,138,1,2006-02-14 22:04:36,BOYD,134
JUANITA.MASON@sakilacustomer.org,JUANITA,1,139,2,2006-02-14 22:04:36,MASON,135
ANITA.MORALES@sakilacustomer.org,ANITA,1,140,2,2006-02-14 22:04:36,MORALES,136
RHONDA.KENNEDY@sakilacustomer.org,RHONDA,1,141,2,2006-02-14 22:04:36,KENNEDY,137
HAZEL.WARREN@sakilacustomer.org,HAZEL,1,142,1,2006-02-14 22:04:36,WARREN,138
AMBER.DIXON@sakilacustomer.org,AMBER,1,143,1,2006-02-14 22:04:36,DIXON,139
EVA.RAMOS@sakilacustomer.org,EVA,1,144,1,2006-02-14 22:04:36,RAMOS,140
DEBBIE.REYES@sakilacustomer.org,DEBBIE,1,145,1,2006-02-14 22:04:36,REYES,141
APRIL.BURNS@sakilacustomer.org,APRIL,1,146,1,2006-02-14 22:04:36,BURNS,142
LESLIE.GORDON@sakilacustomer.org,LESLIE,1,147,1,2006-02-14 22:04:36,GORDON,143
CLARA.SHAW@sakilacustomer.org,CLARA,1,148,1,2006-02-14 22:04:36,SHAW,144
LUCILLE.HOLMES@sakilacustomer.org,LUCILLE,1,149,1,2006-02-14 22:04:36,HOLMES,145
JAMIE.RICE@sakilacustomer.org,JAMIE,1,150,1,2006-02-14 22:04:36,RICE,146
JOANNE.ROBERTSON@sakilacustomer.org,JOANNE,1,151,2,2006-02-14 22:04:36,ROBERTSON,147
ELEANOR.HUNT@sakilacustomer.org,ELEANOR,1,152,1,2006-02-14 22:04:36,HUNT,148
VALERIE.BLACK@sakilacustomer.org,VALERIE,1,153,1,2006-02-14 22:04:36,BLACK,149
DANIELLE.DANIELS@sakilacustomer.org,DANIELLE,1,154,2,2006-02-14 22:04:36,DANIELS,150
MEGAN.PALMER@sakilacustomer.org,MEGAN,1,155,2,2006-02-14 22:04:36,PALMER,151
ALICIA.MILLS@sakilacustomer.org,ALICIA,1,156,1,2006-02-14 22:04:36,MILLS,152
SUZANNE.NICHOLS@sakilacustomer.org,SUZANNE,1,157,2,2006-02-14 22:04:36,NICHOLS,153
MICHELE.GRANT@sakilacustomer.org,MICHELE,1,158,2,2006-02-14 22:04:36,GRANT,154
GAIL.KNIGHT@sakilacustomer.org,GAIL,1,159,1,2006-02-14 22:04:36,KNIGHT,155
BERTHA.FERGUSON@sakilacustomer.org,BERTHA,1,160,1,2006-02-14 22:04:36,FERGUSON,156
DARLENE.ROSE@sakilacustomer.org,DARLENE,1,161,2,2006-02-14 22:04:36,ROSE,157
VERONICA.STONE@sakilacustomer.org,VERONICA,1,162,1,2006-02-14 22:04:36,STONE,158
JILL.HAWKINS@sakilacustomer.org,JILL,1,163,1,2006-02-14 22:04:36,HAWKINS,159
ERIN.DUNN@sakilacustomer.org,ERIN,1,164,2,2006-02-14 22:04:36,DUNN,160
GERALDINE.PERKINS@sakilacustomer.org,GERALDINE,1,165,1,2006-02-14 22:04:36,PERKINS,161
LAUREN.HUDSON@sakilacustomer.org,LAUREN,1,166,2,2006-02-14 22:04:36,HUDSON,162
CATHY.SPENCER@sakilacustomer.org,CATHY,1,167,1,2006-02-14 22:04:36,SPENCER,163
JOANN.GARDNER@sakilacustomer.org,JOANN,1,168,2,2006-02-14 22:04:36,GARDNER,164
LORRAINE.STEPHENS@sakilacustomer.org,LORRAINE,1,169,2,2006-02-14 22:04:36,STEPHENS,165
LYNN.PAYNE@sakilacustomer.org,LYNN,1,170,1,2006-02-14 22:04:36,PAYNE,166
SALLY.PIERCE@sakilacustomer.org,SALLY,1,171,2,2006-02-14 22:04:36,PIERCE,167
REGINA.BERRY@sakilacustomer.org,REGINA,1,172,1,2006-02-14 22:04:36,BERRY,168
ERICA.MATTHEWS@sakilacustomer.org,ERICA,0,173,2,2006-02-14 22:04:36,MATTHEWS,169
BEATRICE.ARNOLD@sakilacustomer.org,BEATRICE,1,174,1,2006-02-14 22:04:36,ARNOLD,170
DOLORES.WAGNER@sakilacustomer.org,DOLORES,1,175,2,2006-02-14 22:04:36,WAGNER,171
BERNICE.WILLIS@sakilacustomer.org,BERNICE,1,176,1,2006-02-14 22:04:36,WILLIS,172
AUDREY.RAY@sakilacustomer.org,AUDREY,1,177,1,2006-02-14 22:04:36,RAY,173
YVONNE.WATKINS@sakilacustomer.org,YVONNE,1,178,2,2006-02-14 22:04:36,WATKINS,174
ANNETTE.OLSON@sakilacustomer.org,ANNETTE,1,179,1,2006-02-14 22:04:36,OLSON,175
JUNE.CARROLL@sakilacustomer.org,JUNE,1,180,1,2006-02-14 22:04:36,CARROLL,176
SAMANTHA.DUNCAN@sakilacustomer.org,SAMANTHA,1,181,2,2006-02-14 22:04:36,DUNCAN,177
MARION.SNYDER@sakilacustomer.org,MARION,1,182,2,2006-02-14 22:04:36,SNYDER,178
DANA.HART@sakilacustomer.org,DANA,1,183,1,2006-02-14 22:04:36,HART,179
STACY.CUNNINGHAM@sakilacustomer.org,STACY,1,184,2,2006-02-14 22:04:36,CUNNINGHAM,180
ANA.BRADLEY@sakilacustomer.org,ANA,1,185,2,2006-02-14 22:04:36,BRADLEY,181
RENEE.LANE@sakilacustomer.org,RENEE,1,186,1,2006-02-14 22:04:36,LANE,182
IDA.ANDREWS@sakilacustomer.org,IDA,1,187,2,2006-02-14 22:04:36,ANDREWS,183
VIVIAN.RUIZ@sakilacustomer.org,VIVIAN,1,188,1,2006-02-14 22:04:36,RUIZ,184
ROBERTA.HARPER@sakilacustomer.org,ROBERTA,1,189,1,2006-02-14 22:04:36,HARPER,185
HOLLY.FOX@sakilacustomer.org,HOLLY,1,190,2,2006-02-14 22:04:36,FOX,186
BRITTANY.RILEY@sakilacustomer.org,BRITTANY,1,191,2,2006-02-14 22:04:36,RILEY,187
MELANIE.ARMSTRONG@sakilacustomer.org,MELANIE,1,192,1,2006-02-14 22:04:36,ARMSTRONG,188
LORETTA.CARPENTER@sakilacustomer.org,LORETTA,1,193,1,2006-02-14 22:04:36,CARPENTER,189
YOLANDA.WEAVER@sakilacustomer.org,YOLANDA,1,194,2,2006-02-14 22:04:36,WEAVER,190
JEANETTE.GREENE@sakilacustomer.org,JEANETTE,1,195,1,2006-02-14 22:04:36,GREENE,191
LAURIE.LAWRENCE@sakilacustomer.org,LAURIE,1,196,1,2006-02-14 22:04:36,LAWRENCE,192
KATIE.ELLIOTT@sakilacustomer.org,KATIE,1,197,2,2006-02-14 22:04:36,ELLIOTT,193
KRISTEN.CHAVEZ@sakilacustomer.org,KRISTEN,1,198,2,2006-02-14 22:04:36,CHAVEZ,194
VANESSA.SIMS@sakilacustomer.org,VANESSA,1,199,1,2006-02-14 22:04:36,SIMS,195
ALMA.AUSTIN@sakilacustomer.org,ALMA,1,200,1,2006-02-14 22:04:36,AUSTIN,196
SUE.PETERS@sakilacustomer.org,SUE,1,201,2,2006-02-14 22:04:36,PETERS,197
ELSIE.KELLEY@sakilacustomer.org,ELSIE,1,202,2,2006-02-14 22:04:36,KELLEY,198
BETH.FRANKLIN@sakilacustomer.org,BETH,1,203,2,2006-02-14 22:04:36,FRANKLIN,199
JEANNE.LAWSON@sakilacustomer.org,JEANNE,1,204,2,2006-02-14 22:04:36,LAWSON,200
VICKI.FIELDS@sakilacustomer.org,VICKI,1,205,1,2006-02-14 22:04:36,FIELDS,201
CARLA.GUTIERREZ@sakilacustomer.org,CARLA,1,206,2,2006-02-14 22:04:36,GUTIERREZ,202
TARA.RYAN@sakilacustomer.org,TARA,1,207,1,2006-02-14 22:04:36,RYAN,203
ROSEMARY.SCHMIDT@sakilacustomer.org,ROSEMARY,1,208,1,2006-02-14 22:04:36,SCHMIDT,204
EILEEN.CARR@sakilacustomer.org,EILEEN,1,209,2,2006-02-14 22:04:36,CARR,205
TERRI.VASQUEZ@sakilacustomer.org,TERRI,1,210,1,2006-02-14 22:04:36,VASQUEZ,206
GERTRUDE.CASTILLO@sakilacustomer.org,GERTRUDE,1,211,1,2006-02-14 22:04:36,CASTILLO,207
LUCY.WHEELER@sakilacustomer.org,LUCY,1,212,1,2006-02-14 22:04:36,WHEELER,208
TONYA.CHAPMAN@sakilacustomer.org,TONYA,1,213,2,2006-02-14 22:04:36,CHAPMAN,209
ELLA.OLIVER@sakilacustomer.org,ELLA,1,214,2,2006-02-14 22:04:36,OLIVER,210
STACEY.MONTGOMERY@sakilacustomer.org,STACEY,1,215,1,2006-02-14 22:04:36,MONTGOMERY,211
WILMA.RICHARDS@sakilacustomer.org,WILMA,1,216,2,2006-02-14 22:04:36,RICHARDS,212
GINA.WILLIAMSON@sakilacustomer.org,GINA,1,217,1,2006-02-14 22:04:36,WILLIAMSON,213
KRISTIN.JOHNSTON@sakilacustomer.org,KRISTIN,1,218,1,2006-02-14 22:04:36,JOHNSTON,214
JESSIE.BANKS@sakilacustomer.org,JESSIE,1,219,2,2006-02-14 22:04:36,BANKS,215
NATALIE.MEYER@sakilacustomer.org,NATALIE,1,220,1,2006-02-14 22:04:36,MEYER,216
AGNES.BISHOP@sakilacustomer.org,AGNES,1,221,2,2006-02-14 22:04:36,BISHOP,217
VERA.MCCOY@sakilacustomer.org,VERA,1,222,1,2006-02-14 22:04:36,MCCOY,218
WILLIE.HOWELL@sakilacustomer.org,WILLIE,1,223,2,2006-02-14 22:04:36,HOWELL,219
CHARLENE.ALVAREZ@sakilacustomer.org,CHARLENE,1,224,2,2006-02-14 22:04:36,ALVAREZ,220
BESSIE.MORRISON@sakilacustomer.org,BESSIE,1,225,1,2006-02-14 22:04:36,MORRISON,221
DELORES.HANSEN@sakilacustomer.org,DELORES,1,226,2,2006-02-14 22:04:36,HANSEN,222
MELINDA.FERNANDEZ@sakilacustomer.org,MELINDA,1,227,1,2006-02-14 22:04:36,FERNANDEZ,223
PEARL.GARZA@sakilacustomer.org,PEARL,1,228,2,2006-02-14 22:04:36,GARZA,224
ARLENE.HARVEY@sakilacustomer.org,ARLENE,1,229,1,2006-02-14 22:04:36,HARVEY,225
MAUREEN.LITTLE@sakilacustomer.org,MAUREEN,1,230,2,2006-02-14 22:04:36,LITTLE,226
COLLEEN.BURTON@sakilacustomer.org,COLLEEN,1,231,1,2006-02-14 22:04:36,BURTON,227
ALLISON.STANLEY@sakilacustomer.org,ALLISON,1,232,2,2006-02-14 22:04:36,STANLEY,228
TAMARA.NGUYEN@sakilacustomer.org,TAMARA,1,233,1,2006-02-14 22:04:36,NGUYEN,229
JOY.GEORGE@sakilacustomer.org,JOY,1,234,2,2006-02-14 22:04:36,GEORGE,230
GEORGIA.JACOBS@sakilacustomer.org,GEORGIA,1,235,1,2006-02-14 22:04:36,JACOBS,231
CONSTANCE.REID@sakilacustomer.org,CONSTANCE,1,236,2,2006-02-14 22:04:36,REID,232
LILLIE.KIM@sakilacustomer.org,LILLIE,1,237,2,2006-02-14 22:04:36,KIM,233
CLAUDIA.FULLER@sakilacustomer.org,CLAUDIA,1,238,1,2006-02-14 22:04:36,FULLER,234
JACKIE.LYNCH@sakilacustomer.org,JACKIE,1,239,1,2006-02-14 22:04:36,LYNCH,235
MARCIA.DEAN@sakilacustomer.org,MARCIA,1,240,1,2006-02-14 22:04:36,DEAN,236
TANYA.GILBERT@sakilacustomer.org,TANYA,1,241,1,2006-02-14 22:04:36,GILBERT,237
NELLIE.GARRETT@sakilacustomer.org,NELLIE,1,242,1,2006-02-14 22:04:36,GARRETT,238
MINNIE.ROMERO@sakilacustomer.org,MINNIE,1,243,2,2006-02-14 22:04:36,ROMERO,239
MARLENE.WELCH@sakilacustomer.org,MARLENE,1,244,1,2006-02-14 22:04:36,WELCH,240
HEIDI.LARSON@sakilacustomer.org,HEIDI,0,245,2,2006-02-14 22:04:36,LARSON,241
GLENDA.FRAZIER@sakilacustomer.org,GLENDA,1,246,1,2006-02-14 22:04:36,FRAZIER,242
LYDIA.BURKE@sakilacustomer.org,LYDIA,1,247,1,2006-02-14 22:04:36,BURKE,243
VIOLA.HANSON@sakilacustomer.org,VIOLA,1,248,2,2006-02-14 22:04:36,HANSON,244
COURTNEY.DAY@sakilacustomer.org,COURTNEY,1,249,1,2006-02-14 22:04:36,DAY,245
MARIAN.MENDOZA@sakilacustomer.org,MARIAN,1,250,1,2006-02-14 22:04:36,MENDOZA,246
STELLA.MORENO@sakilacustomer.org,STELLA,1,251,1,2006-02-14 22:04:36,MORENO,247
CAROLINE.BOWMAN@sakilacustomer.org,CAROLINE,1,252,1,2006-02-14 22:04:36,BOWMAN,248
DORA.MEDINA@sakilacustomer.org,DORA,1,253,2,2006-02-14 22:04:36,MEDINA,249
JO.FOWLER@sakilacustomer.org,JO,1,254,2,2006-02-14 22:04:36,FOWLER,250
VICKIE.BREWER@sakilacustomer.org,VICKIE,1,255,2,2006-02-14 22:04:36,BREWER,251
MATTIE.HOFFMAN@sakilacustomer.org,MATTIE,1,256,2,2006-02-14 22:04:36,HOFFMAN,252
TERRY.CARLSON@sakilacustomer.org,TERRY,1,258,1,2006-02-14 22:04:36,CARLSON,253
MAXINE.SILVA@sakilacustomer.org,MAXINE,1,259,2,2006-02-14 22:04:36,SILVA,254
IRMA.PEARSON@sakilacustomer.org,IRMA,1,260,2,2006-02-14 22:04:36,PEARSON,255
