postal_code,district,address,country,city_id,country_id,city,phone,address_id,address2
37551.0,Rabat-Sal-Zammour-Z,28 Charlotte Amalie Street,Morocco,443,62,Sal,161968374323.0,26,
7716.0,Liepaja,1780 Hino Boulevard,Latvia,303,54,Liepaja,902731229323.0,27,
99865.0,Crdoba,96 Tafuna Way,Argentina,128,6,Crdoba,934730187245.0,28,
99780.0,Sind,934 San Felipe de Puerto Plata Street,Pakistan,472,72,Shikarpur,196495945706.0,29,
58327.0,,18 Duisburg Boulevard,Holy See (Vatican City State),121,41,Citt del Vaticano,998009777982.0,30,
49521.0,Southern Mindanao,217 Botshabelo Place,Philippines,138,75,Davao,665356572025.0,31,
65599.0,Bihar,1425 Shikarpur Manor,India,346,44,Munger (Monghyr),678220867005.0,32,
65750.0,Yamaguchi,786 Aurora Avenue,Japan,474,50,Shimonoseki,18461860151.0,33,
50199.0,Taipei,1668 Anpolis Street,Taiwan,316,92,Lungtan,525255540978.0,34,
30348.0,West Bengali,33 Gorontalo Way,India,257,44,Kamarhati,745994947458.0,35,
65213.0,Uttar Pradesh,176 Mandaluyong Place,India,239,44,Jhansi,627705991774.0,36,
79388.0,Piemonte,127 Purnea (Purnia) Manor,Italy,17,49,Alessandria,911872220378.0,37,
94065.0,Okayama,61 Tama Street,Japan,284,50,Kurashiki,708403338270.0,38,
34021.0,Midi-Pyrnes,391 Callao Drive,France,544,34,Toulouse,440512153169.0,39,
38145.0,Markazi,334 Munger (Monghyr) Lane,Iran,31,46,Arak,481183273622.0,40,
47929.0,Henan,1440 Fukuyama Loop,China,362,23,Nanyang,912257250465.0,41,
34689.0,Chisinau,269 Cam Ranh Parkway,Moldova,115,61,Chisinau,489783829737.0,42,
3989.0,Esprito Santo,306 Antofagasta Place,Brazil,569,15,Vila Velha,378318851631.0,43,
94399.0,Oriental,671 Graz Street,Morocco,353,62,Nador,680768868518.0,44,
16744.0,Yerevan,42 Brindisi Place,Armenia,586,7,Yerevan,42384721397.0,45,
61117.0,Nonthaburi,1632 Bislig Avenue,Thailand,394,94,Pak Kret,471675840679.0,46,
48942.0,Tahiti,1447 Imus Way,French Polynesia,167,36,Faaa,539758313890.0,47,
76022.0,Lipetsk,1998 Halifax Drive,Russian Federation,308,80,Lipetsk,177727722820.0,48,
37359.0,Antofagasta,1718 Valencia Street,Chile,27,22,Antofagasta,675292816413.0,49,
23616.0,Moscow (City),46 Pjatigorsk Lane,Russian Federation,343,80,Moscow,262076994845.0,50,
52535.0,Cear,686 Garland Manor,Brazil,247,15,Juazeiro do Norte,69493378813.0,51,
69367.0,Tatarstan,909 Garland Manor,Russian Federation,367,80,Niznekamsk,705800322606.0,52,
74428.0,Mekka,725 Isesaki Place,Saudi Arabia,237,82,Jedda,876295323994.0,53,
80168.0,Khartum,115 Hidalgo Parkway,Sudan,379,89,Omdurman,307703950263.0,54,
48150.0,California,1135 Izumisano Parkway,United States,171,103,Fontana,171822533480.0,55,
4166.0,Galicia,939 Probolinggo Loop,Spain,1,87,A Corua (La Corua),680428310138.0,56,
38594.0,Chiba,17 Kabul Boulevard,Japan,355,50,Nagareyama,697760867968.0,57,
48980.0,Yamaguchi,1964 Allappuzha (Alleppey) Street,Japan,227,50,Iwakuni,920811325222.0,58,
57807.0,Moskova,1697 Kowloon and New Kowloon Loop,Russian Federation,49,80,Balaiha,499352017190.0,59,
39072.0,Tahiti,1668 Saint Louis Place,French Polynesia,397,36,Papeete,347487831378.0,60,
45428.0,Vaduz,943 Tokat Street,Liechtenstein,560,55,Vaduz,889318963672.0,61,
69226.0,Sarawak,1114 Liepaja Street,Malaysia,282,59,Kuching,212869228936.0,62,
94352.0,Karnataka,1213 Ranchi Parkway,India,350,44,Mysore,800024380485.0,63,
55561.0,Rajasthan,81 Hodeida Way,India,231,44,Jaipur,250767749542.0,64,
83980.0,Basel-Stadt,915 Ponce Place,Switzerland,56,91,Basel,1395251317.0,65,
85505.0,Missouri,1717 Guadalajara Lane,United States,441,103,Saint Louis,914090181665.0,66,
67055.0,Nebraska,1214 Hanoi Way,United States,306,103,Lincoln,491001136577.0,67,
70385.0,Sichuan,1966 Amroha Avenue,China,139,23,Daxian,333489324603.0,68,
71110.0,Cayenne,698 Otsu Street,French Guiana,105,35,Cayenne,409983924481.0,69,
96109.0,Skne ln,1150 Kimchon Manor,Sweden,321,90,Malm,663449333709.0,70,
5135.0,Hunan,1586 Guaruj Place,China,579,23,Xiangtan,947233365992.0,71,
48960.0,Madhya Pradesh,57 Arlington Manor,India,475,44,Shivapuri,990214419142.0,72,
59025.0,Bchar,1031 Daugavpils Parkway,Algeria,63,2,Bchar,107137400143.0,73,
6856.0,Mekka,1124 Buenaventura Drive,Saudi Arabia,13,82,al-Hawiya,407733804223.0,74,
50805.0,Eastern Visayas,492 Cam Ranh Street,Philippines,61,75,Baybay,565018274456.0,75,
75444.0,National Capital Reg,89 Allappuzha (Alleppey) Manor,Philippines,517,75,Taguig,255800440636.0,76,
60951.0,Chiayi,1947 Poos de Caldas Boulevard,Taiwan,114,92,Chiayi,427454485876.0,77,
20207.0,So Paulo,1206 Dos Quebradas Place,Brazil,431,15,Rio Claro,241832790687.0,78,
72394.0,Changhwa,1551 Rampur Lane,Taiwan,108,92,Changhwa,251164340471.0,79,
98889.0,Pavlodar,602 Paarl Street,Kazakstan,402,51,Pavlodar,896314772871.0,80,
9223.0,So Paulo,1692 Ede Loop,Brazil,30,15,Araatuba,918711376618.0,81,
96709.0,Uttar Pradesh,936 Salzburg Lane,India,425,44,Rae Bareli,875756771675.0,82,
1079.0,Kanagawa,586 Tete Way,Japan,256,50,Kamakura,18581624103.0,83,
20936.0,Oyo & Osun,1888 Kabul Drive,Nigeria,217,69,Ife,701457319790.0,84,
37307.0,Mahajanga,320 Baiyin Parkway,Madagascar,319,57,Mahajanga,223664661973.0,85,
9495.0,Krim,927 Baha Blanca Parkway,Ukraine,479,100,Simferopol,821972242086.0,86,
74671.0,Gauteng,929 Tallahassee Loop,South Africa,497,85,Springs,800716535041.0,87,
67912.0,Puebla,125 Citt del Vaticano Boulevard,Mexico,40,60,Atlixco,48417642933.0,88,
88002.0,England,1557 Ktahya Boulevard,United Kingdom,88,102,Bradford,720998247660.0,89,
84931.0,Songkhla,870 Ashqelon Loop,Thailand,489,94,Songkhla,135117278909.0,90,
29932.0,Sucre,1740 Portoviejo Avenue,Colombia,480,24,Sincelejo,198123170793.0,91,
82624.0,Cheju,1942 Ciparay Parkway,South Korea,113,86,Cheju,978987363654.0,92,
75543.0,Buenos Aires,1926 El Alto Avenue,Argentina,289,6,La Plata,846225459260.0,93,
25958.0,Guangdong,1952 Chatsworth Drive,China,332,23,Meixian,991562402283.0,94,
52163.0,Brunei and Muara,1370 Le Mans Avenue,Brunei,53,16,Bandar Seri Begawan,345679835036.0,95,
17119.0,Gois,984 Effon-Alaiye Avenue,Brazil,183,15,Goinia,132986892228.0,96,
49021.0,Inner Mongolia,832 Nakhon Sawan Manor,China,592,23,Zalantun,275595571388.0,97,
53182.0,Caraga,152 Kitwe Parkway,Philippines,82,75,Bislig,835433605312.0,98,
22870.0,Punjab,1697 Tanauan Lane,India,399,44,Pathankot,4764773857.0,99,
30695.0,Georgia,1308 Arecibo Way,United States,41,103,Augusta-Richmond County,6171054059.0,100,
71986.0,Tete,1599 Plock Drive,Mozambique,534,63,Tete,817248913162.0,101,
92265.0,Abu Dhabi,669 Firozabad Loop,United Arab Emirates,12,101,al-Ayn,412903167998.0,102,
51540.0,Kyongsangbuk,588 Vila Velha Manor,South Korea,268,86,Kimchon,333339908719.0,103,
97287.0,Lipetsk,1913 Kamakura Place,Russian Federation,238,80,Jelets,942570536750.0,104,
77459.0,Asir,733 Mandaluyong Place,Saudi Arabia,2,82,Abha,196568435814.0,105,
49708.0,Ha Darom,659 Vaduz Drive,Israel,34,48,Ashdod,709935135487.0,106,
3305.0,Kwara & Kogi,1177 Jelets Way,Nigeria,220,69,Ilorin,484292626944.0,107,
80720.0,Provence-Alpes-Cte,1386 Yangor Avenue,France,543,34,Toulon,449216226468.0,108,
76383.0,Funafuti,454 Nakhon Sawan Boulevard,Tuvalu,173,99,Funafuti,963887147572.0,109,
78311.0,Ivanovo,1867 San Juan Bautista Tuxtepec Avenue,Russian Federation,225,80,Ivanovo,547003310357.0,110,
9599.0,Buenos Aires,1532 Dzerzinsk Way,Argentina,334,6,Merlo,330838016880.0,111,
93026.0,Mxico,1002 Ahmadnagar Manor,Mexico,213,60,Huixquilucan,371490777743.0,112,
30418.0,North West,682 Junan Way,South Africa,273,85,Klerksdorp,622255216127.0,113,
61069.0,Hubei,804 Elista Drive,China,159,23,Enshi,379804592943.0,114,
75834.0,Distrito Federal,1378 Alvorada Avenue,Venezuela,102,104,Caracas,272234298332.0,115,
87057.0,California,793 Cam Ranh Avenue,United States,292,103,Lancaster,824370924746.0,116,
10885.0,Sucre,1079 Tel Aviv-Jaffa Boulevard,Venezuela,132,104,Cuman,358178933857.0,117,
24321.0,Nordrhein-Westfalen,442 Rae Bareli Place,Germany,148,38,Duisburg,886636413768.0,118,
75149.0,Mxico,1107 Nakhon Sawan Avenue,Mexico,365,60,Nezahualcyotl,867546627903.0,119,
63502.0,Central Java,544 Malm Parkway,Indonesia,403,45,Pemalang,386759646229.0,120,
73644.0,Gujarat,1967 Sincelejo Place,India,176,44,Gandhinagar,577812616052.0,121,
78625.0,Texas,333 Goinia Way,United States,185,103,Grand Prairie,909029256431.0,122,
96065.0,al-Qalyubiya,1987 Coacalco de Berriozbal Loop,Egypt,476,29,Shubra al-Khayma,787654415858.0,123,
76157.0,Risaralda,241 Mosul Lane,Colombia,147,24,Dos Quebradas,765345144779.0,124,
58186.0,Uttar Pradesh,211 Chiayi Drive,India,164,44,Etawah,665993880048.0,125,
64615.0,Lima,1175 Tanauan Way,Peru,305,74,Lima,937222955822.0,126,
6804.0,Uttar Pradesh,117 Boa Vista Way,India,566,44,Varanasi (Benares),677976133614.0,127,
45142.0,Ktahya,848 Tafuna Manor,Turkey,281,97,Ktahya,614935229095.0,128,
60304.0,Gauteng,569 Baicheng Lane,South Africa,85,85,Boksburg,490211944645.0,129,
66255.0,So Paulo,1666 Qomsheh Drive,Brazil,410,15,Po,582835362905.0,130,
8439.0,Smolensk,801 Hagonoy Drive,Russian Federation,484,80,Smolensk,237426099212.0,131,
4999.0,Slaskie,1050 Garden Grove Avenue,Poland,236,76,Jastrzebie-Zdrj,973047364353.0,132,
15819.0,Shandong,1854 Tieli Street,China,302,23,Liaocheng,509492324775.0,133,
82639.0,Gois,758 Junan Lane,Brazil,190,15,guas Lindas de Gois,935448624185.0,134,
14014.0,Taka-Karpatia,1752 So Leopoldo Parkway,Ukraine,345,100,Mukateve,252265130067.0,135,
49757.0,Free State,898 Belm Manor,South Africa,87,85,Botshabelo,707169393853.0,136,
83401.0,Coahuila de Zaragoza,261 Saint Louis Way,Mexico,541,60,Torren,321944036800.0,137,
4285.0,al-Qalyubiya,765 Southampton Drive,Egypt,421,29,Qalyub,23712411567.0,138,
5892.0,Maharashtra,943 Johannesburg Avenue,India,417,44,Pune,90921003005.0,139,
81691.0,Karnataka,788 Atinsk Street,India,211,44,Hubli-Dharwad,146497509724.0,140,
11044.0,Gelderland,1749 Daxian Place,Netherlands,29,67,Apeldoorn,963369996279.0,141,
85769.0,Inner Mongolia,1587 Sullana Lane,China,207,23,Hohhot,468060467018.0,142,
57519.0,Ynlin,1029 Dzerzinsk Manor,Taiwan,542,92,Touliu,33173584456.0,143,
13377.0,Tennessee,1666 Beni-Mellal Place,United States,123,103,Clarksville,9099941466.0,144,
93762.0,Hiroshima,928 Jaffna Loop,Japan,172,50,Fukuyama,581852137991.0,145,
60562.0,Scotland,483 Ljubertsy Parkway,United Kingdom,149,102,Dundee,581174211853.0,146,
97700.0,Kilis,374 Bat Yam Boulevard,Turkey,266,97,Kilis,923261616249.0,147,
30861.0,Minsk,1027 Songkhla Manor,Belarus,340,13,Molodetno,563660187896.0,148,
3439.0,Gauteng,999 Sanaa Loop,South Africa,491,85,Soshanguve,918032330119.0,149,
90732.0,Michigan,879 Newcastle Way,United States,499,103,Sterling Heights,206841104594.0,150,
99457.0,Saitama,1337 Lincoln Parkway,Japan,555,50,Urawa,597815221267.0,151,
92150.0,Saint-Denis,1952 Pune Lane,Runion,442,79,Saint-Denis,354615066969.0,152,
25545.0,Massachusetts,782 Mosul Street,United States,94,103,Brockton,885899703621.0,153,
95444.0,Michoacn de Ocampo,781 Shimonoseki Drive,Mexico,202,60,Hidalgo,632316273199.0,154,
77777.0,Shandong,1560 Jelets Boulevard,China,291,23,Laiwu,189446090264.0,155,
64863.0,Assam,1963 Moscow Place,India,354,44,Nagaon,761379480249.0,156,
36061.0,Jakarta Raya,456 Escobar Way,Indonesia,232,45,Jakarta,719202533520.0,157,
76990.0,Shanxi,798 Cianjur Avenue,China,590,23,Yuncheng,499408708580.0,158,
41778.0,Bern,185 Novi Sad Place,Switzerland,72,91,Bern,904253967161.0,159,
21294.0,Ondo & Ekiti,1367 Yantai Manor,Nigeria,381,69,Ondo,889538496300.0,160,
53502.0,Pyongyang-si,1386 Nakhon Sawan Boulevard,North Korea,420,70,Pyongyang,368899174225.0,161,
66639.0,North Carolina,369 Papeete Way,United States,187,103,Greensboro,170117068815.0,162,
81037.0,North Austria,1440 Compton Place,Austria,307,9,Linz,931059836497.0,163,
81511.0,Moskova,1623 Baha Blanca Manor,Russian Federation,310,80,Ljubertsy,149981248346.0,164,
44660.0,Tel Aviv,97 Shimoga Avenue,Israel,533,48,Tel Aviv-Jaffa,177167004331.0,165,
22853.0,Pays de la Loire,1740 Le Mans Loop,France,297,34,Le Mans,168476538960.0,166,
57844.0,Gifu,1287 Xiangfan Boulevard,Japan,253,50,Kakamigahara,819416131190.0,167,
3313.0,Adana,842 Salzburg Lane,Turkey,529,97,Tarsus,697151428760.0,168,
62250.0,Xinxiang,154 Tallahassee Loop,China,199,23,Hami,935508855935.0,169,
76901.0,Lilongwe,710 San Felipe del Progreso Avenue,Malawi,304,58,Lilongwe,843801144113.0,170,
62686.0,Maharashtra,1540 Wroclaw Drive,India,107,44,Chandrapur,182363341674.0,171,
59571.0,Gansu,475 Atinsk Way,China,240,23,Jinchang,201705577290.0,172,
70618.0,Jiangxi,1294 Firozabad Drive,China,407,23,Pingxiang,161801569569.0,173,
63337.0,Rajasthan,1877 Ezhou Lane,India,550,44,Udaipur,264541743403.0,174,
58194.0,Perak,316 Uruapan Street,Malaysia,223,59,Ipoh,275788967899.0,175,
47753.0,Batman,29 Pyongyang Loop,Turkey,58,97,Batman,734780743462.0,176,
6802.0,Steiermark,1010 Klerksdorp Way,Austria,186,9,Graz,493008546874.0,177,
25220.0,Miranda,1848 Salala Boulevard,Venezuela,373,104,Ocumare del Tuy,48265851133.0,178,
4854.0,Kerala,431 Xiangtan Avenue,India,18,44,Allappuzha (Alleppey),230250973122.0,179,
89668.0,Skikda,757 Rustenburg Avenue,Algeria,483,2,Skikda,506134035434.0,180,
54132.0,Tamaulipas,146 Johannesburg Way,Mexico,330,60,Matamoros,953689007081.0,181,
47288.0,So Paulo,1891 Rizhao Boulevard,Brazil,456,15,Santa Brbara dOeste,391065549876.0,182,
35109.0,Kirov,1089 Iwatsuki Avenue,Russian Federation,270,80,Kirovo-Tepetsk,866092335135.0,183,
29747.0,Risaralda,1410 Benin City Parkway,Colombia,405,24,Pereira,104150372603.0,184,
67497.0,Tennessee,682 Garden Grove Place,United States,333,103,Memphis,72136330362.0,185,
8862.0,California,533 al-Ayn Boulevard,United States,126,103,Compton,662227486184.0,186,
55709.0,Gois,1839 Szkesfehrvr Parkway,Brazil,317,15,Luzinia,947468818183.0,187,
43310.0,Noord-Brabant,741 Ambattur Manor,Netherlands,438,67,s-Hertogenbosch,302590383819.0,188,
65121.0,Chaharmahal va Bakht,927 Barcelona Street,Iran,467,46,Shahr-e Kord,951486492670.0,189,
74750.0,West Bengali,435 0 Way,India,195,44,Haldia,760171523969.0,190,
38982.0,Sumy,140 Chiayi Parkway,Ukraine,506,100,Sumy,855863906434.0,191,
58852.0,Caraga,1166 Changhwa Street,Philippines,62,75,Bayugan,650752094490.0,192,
5379.0,Ontario,891 Novi Sad Manor,Canada,383,20,Oshawa,247646995453.0,193,
49348.0,Tabora,605 Rio Claro Parkway,Tanzania,513,93,Tabora,352469351088.0,194,
65387.0,Rostov-na-Donu,1077 San Felipe de Puerto Plata Place,Russian Federation,369,80,Novoterkassk,812824036424.0,195,
90845.0,Uttar Pradesh,9 San Miguel de Tucumn Manor,India,169,44,Firozabad,956188728558.0,196,
10428.0,Nyanza,447 Surakarta Loop,Kenya,271,52,Kisumu,940830176580.0,197,
32114.0,Tokyo-to,345 Oshawa Boulevard,Japan,204,50,Hino,104491201771.0,198,
15540.0,Nordrhein-Westfalen,1792 Valle de la Pascua Place,Germany,477,38,Siegen,419419591240.0,199,
36490.0,Baden-Wrttemberg,1074 Binzhou Manor,Germany,325,38,Mannheim,331132568928.0,200,
89459.0,Jiangsu,817 Bradford Loop,China,109,23,Changzhou,264286442804.0,201,
1545.0,Ondo & Ekiti,955 Bamenda Way,Nigeria,218,69,Ikerre,768481779568.0,202,
95824.0,Haiphong,1149 A Corua (La Corua) Boulevard,Vietnam,194,105,Haiphong,470884141195.0,203,
8073.0,Ahal,387 Mwene-Ditu Drive,Turkmenistan,35,98,Ashgabat,764477681869.0,204,
4662.0,Nordrhein-Westfalen,68 Molodetno Manor,Germany,575,38,Witten,146640639760.0,205,
3924.0,Maharashtra,642 Nador Drive,India,77,44,Bhusawal,369050085652.0,206,
61613.0,Sulawesi Utara,1688 Nador Lane,Indonesia,184,45,Gorontalo,652218196731.0,207,
25238.0,Usak,1215 Pyongyang Parkway,Turkey,557,97,Usak,646237101779.0,208,
86599.0,Alto Paran,1679 Antofagasta Street,Paraguay,122,73,Ciudad del Este,905903574913.0,209,
10925.0,Santa Catarina,1304 s-Hertogenbosch Way,Brazil,83,15,Blumenau,90336226227.0,210,
10800.0,Kitaa,850 Salala Loop,Greenland,371,40,Nuuk,403404780639.0,211,
89959.0,West Bengali,624 Oshawa Boulevard,India,51,44,Balurghat,49677664184.0,212,
4855.0,Rajasthan,43 Dadu Avenue,India,74,44,Bhilwara,95666951770.0,213,
99405.0,Aden,751 Lima Loop,Yemen,7,107,Aden,756460337785.0,214,
82161.0,Jilin,1333 Haldia Street,China,174,23,Fuyu,408304391718.0,215,
25053.0,Washington,660 Jedda Boulevard,United States,65,103,Bellevue,168758068397.0,216,
67924.0,Taizz,1001 Miyakonojo Lane,Yemen,518,107,Taizz,584316724815.0,217,
2299.0,California,226 Brest Manor,United States,508,103,Sunnyvale,785881412500.0,218,
99124.0,Haskovo,1229 Valencia Parkway,Bulgaria,498,17,Stara Zagora,352679173732.0,219,
21464.0,Gois,1201 Qomsheh Manor,Brazil,28,15,Aparecida de Goinia,873492228462.0,220,
22474.0,Uttar Pradesh,866 Shivapuri Manor,India,448,44,Sambhal,778502731092.0,221,
40301.0,Kabol,1168 Najafabad Parkway,Afghanistan,251,1,Kabul,886649065861.0,222,
20657.0,Buenos Aires,1244 Allappuzha (Alleppey) Place,Argentina,567,6,Vicente Lpez,991802825778.0,223,
94420.0,Zanzibar West,1842 Luzinia Boulevard,Tanzania,593,93,Zanzibar,706878974831.0,224,
22824.0,Sisilia,1926 Gingoog Street,Italy,511,49,Syrakusa,469738825391.0,225,
73431.0,Jaroslavl,810 Palghat (Palakkad) Boulevard,Russian Federation,235,80,Jaroslavl,516331171356.0,226,
88307.0,Punjab,1820 Maring Parkway,Pakistan,324,72,Mandi Bahauddin,99760893676.0,227,
82338.0,Rajasthan,60 Poos de Caldas Street,India,243,44,Jodhpur,963063788669.0,228,
66851.0,Tamil Nadu,1014 Loja Manor,India,22,44,Ambattur,460795526514.0,229,
64344.0,Asuncin,201 Effon-Alaiye Way,Paraguay,37,73,Asuncin,684192903087.0,230,
47446.0,Saarland,430 Alessandria Loop,Germany,439,38,Saarbrcken,669828224459.0,231,
87911.0,Phnom Penh,754 Valencia Place,Cambodia,406,18,Phnom Penh,594319417514.0,232,
93323.0,Gois,356 Olomouc Manor,Brazil,26,15,Anpolis,22326410776.0,233,
50598.0,Botosani,1256 Bislig Boulevard,Romania,86,78,Botosani,479007229460.0,234,
42420.0,West Bengali,954 Kimchon Place,India,559,44,Uttarpara-Kotrung,541327526474.0,235,
31390.0,Kaduna,885 Yingkou Manor,Nigeria,596,69,Zaria,588964509072.0,236,
98775.0,Qina,1736 Cavite Place,Egypt,216,29,Idfu,431770603551.0,237,
90628.0,Hawalli,346 Skikda Parkway,Kuwait,233,53,Jalib al-Shuyukh,630424482919.0,238,
76448.0,Valle,98 Stara Zagora Boulevard,Colombia,96,24,Buenaventura,610173756082.0,239,
18727.0,Southern Tagalog,1479 Rustenburg Boulevard,Philippines,527,75,Tanza,727785483194.0,240,
36971.0,Chollanam,647 A Corua (La Corua) Street,South Korea,357,86,Naju,792557457753.0,241,
14408.0,Karnataka,1964 Gijn Manor,India,473,44,Shimoga,918119601885.0,242,
22236.0,West Java,47 Syktyvkar Lane,Indonesia,118,45,Ciomas,63937119031.0,243,
1921.0,Fukushima,1148 Saarbrcken Parkway,Japan,226,50,Iwaki,137773001988.0,244,
87660.0,Hubei,1103 Bilbays Parkway,China,578,23,Xiangfan,279979529227.0,245,
28349.0,Hebei,1246 Boksburg Parkway,China,422,23,Qinhuangdao,890283544295.0,246,
37288.0,Tucumn,1483 Pathankot Street,Argentina,454,6,San Miguel de Tucumn,686015532180.0,247,
27722.0,Central Visayas,582 Papeete Loop,Philippines,294,75,Lapu-Lapu,569868543137.0,248,
81314.0,Kyonggi,300 Junan Street,South Korea,553,86,Uijongbu,890289150158.0,249,
6461.0,Paran,829 Grand Prairie Way,Brazil,328,15,Maring,741070712873.0,250,
75933.0,Mxico,1473 Changhwa Parkway,Mexico,124,60,Coacalco de Berriozbal,266798132374.0,251,
57338.0,Florida,1309 Weifang Street,United States,520,103,Tallahassee,435785045362.0,252,
38140.0,Tianjin,1760 Oshawa Manor,China,535,23,Tianjin,56257502250.0,253,
98332.0,Oyo & Osun,786 Stara Zagora Way,Nigeria,390,69,Oyo,716256596301.0,254,
36481.0,Anhalt Sachsen,1966 Tonghae Street,Germany,198,38,Halle/Saale,567359279425.0,255,
3433.0,England,1497 Yuzhou Drive,United Kingdom,312,102,London,246810237916.0,256,
32474.0,Miyazaki,752 Ondo Loop,Japan,338,50,Miyakonojo,134673576619.0,258,
45403.0,Minas Gerais,1338 Zalantun Lane,Brazil,413,15,Poos de Caldas,840522972766.0,259,
20777.0,Central Luzon,127 Iwakuni Boulevard,Philippines,192,75,Hagonoy,987442542471.0,260,
68146.0,Sagaing,51 Laredo Avenue,Myanmar,342,64,Monywa,884536620568.0,261,
86768.0,Sofala,771 Yaound Manor,Mozambique,64,63,Beira,245477603573.0,262,
69517.0,Santiago,532 Toulon Street,Dominican Republic,460,27,Santiago de los Caballeros,46871694740.0,263,
50390.0,West Bengali,1027 Banjul Place,India,197,44,Halisahar,538241037443.0,264,
98484.0,Shanxi,1158 Mandi Bahauddin Parkway,China,136,23,Datong,276555730211.0,265,
30065.0,Cagayan Valley,862 Xintai Lane,Philippines,548,75,Tuguegarao,265153400632.0,266,
93629.0,Manab,816 Cayenne Parkway,Ecuador,414,28,Portoviejo,282874611748.0,267,
51990.0,National Capital Reg,1831 Nam Dinh Loop,Philippines,323,75,Mandaluyong,322888976727.0,268,
19428.0,Osaka,446 Kirovo-Tepetsk Lane,Japan,203,50,Higashiosaka,303967439816.0,269,
20536.0,Severn Morava,682 Halisahar Place,Czech Republic,378,26,Olomouc,475553436330.0,270,
5410.0,Salzburg,1587 Loja Manor,Austria,447,9,Salzburg,621625204422.0,271,
53928.0,Hunan,1762 Paarl Parkway,China,298,23,Lengshuijiang,192459639410.0,272,
49298.0,Kerala,1519 Ilorin Place,India,395,44,Palghat (Palakkad),357445645426.0,273,
75090.0,California,920 Kumbakonam Loop,United States,446,103,Salinas,685010736240.0,274,
83565.0,Wielkopolskie,906 Goinia Way,Poland,255,76,Kalisz,701767622697.0,275,
11763.0,Tamil Nadu,1675 Xiangfan Manor,India,283,44,Kumbakonam,271149517630.0,276,
46063.0,Shandong,85 San Felipe de Puerto Plata Drive,China,584,23,Yantai,170739645687.0,277,
2012.0,Guanajuato,144 South Hill Loop,Mexico,445,60,Salamanca,45387294817.0,278,
85548.0,Haryana,1884 Shikarpur Avenue,India,263,44,Karnal,959949395183.0,279,
89502.0,Illinois,1980 Kamjanets-Podilskyi Street,United States,404,103,Peoria,874337098891.0,280,
24645.0,Michigan,1944 Bamenda Way,United States,573,103,Warren,75975221996.0,281,
55802.0,Oyo & Osun,556 Baybay Manor,Nigeria,374,69,Ogbomosho,363982224739.0,282,
56254.0,Bursa,457 Tongliao Loop,Turkey,222,97,Inegl,880756161823.0,283,
96204.0,East Azerbaidzan,600 Bradford Street,Iran,514,46,Tabriz,117592274996.0,284,
36229.0,Ondo & Ekiti,1006 Santa Brbara dOeste Manor,Nigeria,389,69,Owo,85059738746.0,285,
30657.0,Fujian,1308 Sumy Loop,China,175,23,Fuzhou,583021225407.0,286,
8160.0,Ponce,1405 Chisinau Place,Puerto Rico,411,77,Ponce,62781725285.0,287,
58492.0,Xinxiang,226 Halifax Street,China,277,23,Korla,790651020929.0,288,
